mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0	0	0	3/4	2	2	1/4	1/4	1		1	55	G3	3	10
1	1	0	0	1.0	0	0	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	7
1	1	0	0	1.0	0	0	3/4	1	2	1/4	1/4	1		1	67	G4	4	4
1	1	0	0	1.0	0	0	3/4	1	1	1/4	1/4	1		2	74	D5	5	0
1	1	1	1	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		0	48	C3	3	11
1	1	1	1	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	8
1	1	1	1	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		1	67	G4	4	5
1	1	1	1	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		-3	75	Eb5	5	1
1	1	2	2	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		-1	53	F3	3	12
1	1	2	2	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		3	57	A3	3	9
1	1	2	2	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		-1	65	F4	4	6
1	1	2	2	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		2	74	D5	5	2
1	1	5/2	5/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		0	72	C5	5	3
2	2	3	3	1.0	0	0	3/4	2	2	1/4	1/4	1		-2	46	Bb2	2	24
2	2	3	3	1.0	0	0	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	20
2	2	3	3	1.0	0	0	3/4	1	2	1/4	1/4	1		-1	65	F4	4	16
2	2	3	3	1.0	0	0	3/4	1	1	1/4	1/4	1		2	74	D5	5	13
2	2	4	4	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		-2	58	Bb3	3	25
2	2	4	4	0.5	1/4	1/4	3/4	2	1	1/8	1/8	1		0	60	C4	4	21
2	2	4	4	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		4	64	E4	4	17
2	2	4	4	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		1	67	G4	4	14
2	2	9/2	9/2	0.5	3/8	3/8	3/4	2	1	1/8	1/8	1		2	62	D4	4	22
2	2	5	5	0.5	1/2	1/2	3/4	2	2	1/8	1/8	1		3	57	A3	3	26
2	2	5	5	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	63	Eb4	4	23
2	2	5	5	0.5	1/2	1/2	3/4	1	2	1/8	1/8	1		6	66	F#4	4	18
2	2	5	5	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1	1	0	72	C5	5	15
2	2	11/2	11/2	0.5	5/8	5/8	3/4	2	2	1/8	1/8	1		1	55	G3	3	27
2	2	11/2	11/2	0.5	5/8	5/8	3/4	1	2	1/8	1/8	1		1	67	G4	4	19
3	3	6	6	1.0	0	0	3/4	2	2	1/4	1/4	1		6	54	F#3	3	42
3	3	6	6	1.5	0	0	3/4	2	1	3/8	1/4	3/2		2	62	D4	4	38
3	3	6	6	1.0	0	0	3/4	1	2	1/4	1/4	1		3	69	A4	4	33
3	3	6	6	1.0	0	0	3/4	1	1	1/4	1/4	1	-1	0	72	C5	5	28
3	3	7	7	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		1	55	G3	3	43
3	3	7	7	0.5	1/4	1/4	3/4	1	2	1/8	1/8	1		1	67	G4	4	34
3	3	7	7	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		-2	70	Bb4	4	29
3	3	15/2	15/2	0.5	3/8	3/8	3/4	2	1	1/8	1/8	1		0	60	C4	4	39
3	3	15/2	15/2	0.5	3/8	3/8	3/4	1	2	1/8	1/8	1		6	66	F#4	4	35
3	3	15/2	15/2	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		3	69	A4	4	30
3	3	8	8	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		0	48	C3	3	44
3	3	8	8	0.5	1/2	1/2	3/4	2	1	1/8	1/8	1		2	62	D4	4	40
3	3	8	8	0.5	1/2	1/2	3/4	1	2	1/8	1/8	1		1	67	G4	4	36
3	3	8	8	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		-2	70	Bb4	4	31
3	3	17/2	17/2	0.5	5/8	5/8	3/4	2	1	1/8	1/8	1		-3	63	Eb4	4	41
3	3	17/2	17/2	0.5	5/8	5/8	3/4	1	2	1/8	1/8	1		3	69	A4	4	37
3	3	17/2	17/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		0	72	C5	5	32
4	4	9	9	2.0	0	0	3/4	2	2	1/2	1/2	1		2	50	D3	3	52
4	4	9	9	1.0	0	0	3/4	2	1	1/4	1/4	1		2	62	D4	4	49
4	4	9	9	2.0	0	0	3/4	1	2	1/2	1/2	1		6	66	F#4	4	47
4	4	9	9	2.0	0	0	3/4	1	1	1/2	1/2	1		3	69	A4	4	45
4	4	10	10	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60	C4	4	50
4	4	11	11	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		1	43	G2	2	53
4	4	11	11	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	51
4	4	11	11	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		2	62	D4	4	48
4	4	11	11	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		1	67	G4	4	46
5	5	12	12	1.0	0	0	3/4	2	2	1/4	1/4	1		1	55	G3	3	65
5	5	12	12	1.0	0	0	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	61
5	5	12	12	1.0	0	0	3/4	1	2	1/4	1/4	1		1	67	G4	4	58
5	5	12	12	1.0	0	0	3/4	1	1	1/4	1/4	1		2	74	D5	5	54
5	5	13	13	0.5	1/4	1/4	3/4	2	2	1/8	1/8	1		1	55	G3	3	66
5	5	13	13	0.5	1/4	1/4	3/4	2	1	1/8	1/8	1		0	60	C4	4	62
5	5	13	13	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		-2	70	Bb4	4	59
5	5	13	13	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		-3	75	Eb5	5	55
5	5	27/2	27/2	0.5	3/8	3/8	3/4	2	2	1/8	1/8	1		-1	53	F3	3	67
5	5	27/2	27/2	0.5	3/8	3/8	3/4	2	1	1/8	1/8	1		2	62	D4	4	63
5	5	27/2	27/2	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		-1	77	F5	5	56
5	5	14	14	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		-3	51	Eb3	3	68
5	5	14	14	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	63	Eb4	4	64
5	5	14	14	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		-2	70	Bb4	4	60
5	5	14	14	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		1	79	G5	5	57
6	6	15	15	1.5	0	0	3/4	2	2	3/8	1/4	3/2		-1	53	F3	3	78
6	6	15	15	1.0	0	0	3/4	2	1	1/4	1/4	1		-3	63	Eb4	4	75
6	6	15	15	2.0	0	0	3/4	1	2	1/2	1/2	1		-1	65	F4	4	73
6	6	15	15	1.0	0	0	3/4	1	1	1/4	1/4	1		3	69	A4	4	69
6	6	16	16	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		2	62	D4	4	76
6	6	16	16	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		1	67	G4	4	70
6	6	33/2	33/2	0.5	3/8	3/8	3/4	2	2	1/8	1/8	1		-3	51	Eb3	3	79
6	6	33/2	33/2	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		-1	65	F4	4	71
6	6	17	17	0.5	1/2	1/2	3/4	2	2	1/8	1/8	1		-3	51	Eb3	3	80
6	6	17	17	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60	C4	4	77
6	6	17	17	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		3	69	A4	4	74
6	6	17	17	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		-1	77	F5	5	72
6	6	35/2	35/2	0.5	5/8	5/8	3/4	2	2	1/8	1/8	1		2	50	D3	3	81
7	7	18	18	0.5	0	0	3/4	2	2	1/8	1/8	1		2	50	D3	3	93
7	7	18	18	1.0	0	0	3/4	2	1	1/4	1/4	1		2	62	D4	4	90
7	7	18	18	0.5	0	0	3/4	1	2	1/8	1/8	1		-2	70	Bb4	4	86
7	7	18	18	0.5	0	0	3/4	1	1	1/8	1/8	1		-1	77	F5	5	82
7	7	37/2	37/2	0.5	1/8	1/8	3/4	2	2	1/8	1/8	1		-3	51	Eb3	3	94
7	7	37/2	37/2	0.5	1/8	1/8	3/4	1	2	1/8	1/8	1		1	67	G4	4	87
7	7	37/2	37/2	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1		1	79	G5	5	83
7	7	19	19	2.0	1/4	1/4	3/4	2	2	1/2	1/2	1		-1	53	F3	3	95
