mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	1.0	0	3/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	5
1	0	0	0	0.5	0	3/4	4/4	2	1	1/8	1/8	1		8	56	G#3	3	3
1	0	0	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		5	59	B3	3	2
1	0	0	0	0.5	0	3/4	4/4	1	1	1/8	1/8	1		4	64	E4	4	0
1	0	1/2	1/2	0.5	1/8	7/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	4
1	0	1/2	1/2	0.5	1/8	7/8	4/4	1	1	1/8	1/8	1		6	66	F#4	4	1
2	1	1	1	1.0	0	0	4/4	2	2	1/4	1/4	1		4	52	E3	3	19
2	1	1	1	1.0	0	0	4/4	2	1	1/4	1/4	1		5	59	B3	3	14
2	1	1	1	1.0	0	0	4/4	1	2	1/4	1/4	1		4	64	E4	4	10
2	1	1	1	1.0	0	0	4/4	1	1	1/4	1/4	1		8	68	G#4	4	6
2	1	2	2	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		7	49	C#3	3	20
2	1	2	2	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		7	61	C#4	4	15
2	1	2	2	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	11
2	1	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	7
2	1	3	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		8	44	G#2	2	21
2	1	3	3	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		2	62	D4	4	16
2	1	3	3	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	E4	4	12
2	1	3	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71	B4	4	8
2	1	4	4	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		7	49	C#3	3	22
2	1	4	4	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		7	61	C#4	4	17
2	1	4	4	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	13
2	1	4	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	9
2	1	9/2	9/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	18
3	2	5	5	1.0	0	0	4/4	2	2	1/4	1/4	1		6	54	F#3	3	36
3	2	5	5	1.0	0	0	4/4	2	1	1/4	1/4	1		7	61	C#4	4	32
3	2	5	5	0.5	0	0	4/4	1	2	1/8	1/8	1		4	64	E4	4	27
3	2	5	5	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	23
3	2	11/2	11/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		9	63	D#4	4	28
3	2	6	6	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		8	56	G#3	3	37
3	2	6	6	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	33
3	2	6	6	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	29
3	2	6	6	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		8	68	G#4	4	24
3	2	13/2	13/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		3	57	A3	3	38
3	2	7	7	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		5	59	B3	3	34
3	2	7	7	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		5	59	B3	3	39
3	2	7	7	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		9	63	D#4	4	30
3	2	7	7	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		6	66	F#4	4	25
3	2	8	8	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		5	59	B3	3	40
3	2	8	8	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		9	63	D#4	4	35
3	2	8	8	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	31
3	2	8	8	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	26
4	3	9	9	1.0	0	0	4/4	2	2	1/4	1/4	1		10	58	A#3	3	58
4	3	9	9	1.0	0	0	4/4	2	1	1/4	1/4	1		7	61	C#4	4	52
4	3	9	9	1.0	0	0	4/4	1	2	1/4	1/4	1		6	66	F#4	4	46
4	3	9	9	1.0	0	0	4/4	1	1	1/4	1/4	1		7	73	C#5	5	41
4	3	10	10	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		8	56	G#3	3	59
4	3	10	10	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		6	66	F#4	4	53
4	3	10	10	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		10	70	A#4	4	47
4	3	10	10	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		9	75	D#5	5	42
4	3	21/2	21/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		6	54	F#3	3	60
4	3	11	11	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		8	56	G#3	3	61
4	3	11	11	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		5	59	B3	3	54
4	3	11	11	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		5	71	B4	4	48
4	3	11	11	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		4	76	E5	5	43
4	3	23/2	23/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		10	58	A#3	3	62
4	3	23/2	23/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		7	61	C#4	4	55
4	3	23/2	23/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	49
4	3	12	12	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		5	59	B3	3	63
4	3	12	12	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		9	63	D#4	4	56
4	3	12	12	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		6	66	F#4	4	50
4	3	12	12	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		9	75	D#5	5	44
4	3	25/2	25/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		4	64	E4	4	57
4	3	25/2	25/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		8	68	G#4	4	51
4	3	25/2	25/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		7	73	C#5	5	45
5	4	13	13	1.0	0	0	4/4	2	2	1/4	1/4	1		4	52	E3	3	73
5	4	13	13	0.5	0	0	4/4	2	1	1/8	1/8	1		4	64	E4	4	69
5	4	13	13	1.0	0	0	4/4	1	2	1/4	1/4	1		8	68	G#4	4	66
5	4	13	13	2.0	0	0	4/4	1	1	1/2	1/2	1		7	73	C#5	5	64
5	4	27/2	27/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		9	63	D#4	4	70
5	4	14	14	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		6	54	F#3	3	74
5	4	14	14	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		7	61	C#4	4	71
5	4	14	14	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		10	70	A#4	4	67
5	4	15	15	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		5	47	B2	2	75
5	4	15	15	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		9	63	D#4	4	72
5	4	15	15	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		6	66	F#4	4	68
5	4	15	15	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71	B4	4	65
6	4	16	16	0.5	0	3/4	4/4	2	2	1/8	1/8	1		4	52	E3	3	79
6	4	16	16	1.0	0	3/4	4/4	2	1	1/4	1/4	1		4	64	E4	4	78
6	4	16	16	1.0	0	3/4	4/4	1	2	1/4	1/4	1		8	68	G#4	4	77
6	4	16	16	1.0	0	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	76
6	4	33/2	33/2	0.5	1/8	7/8	4/4	2	2	1/8	1/8	1		9	51	D#3	3	80
7	5	17	17	1.0	0	0	4/4	2	2	1/4	1/4	1		7	49	C#3	3	97
7	5	17	17	1.0	0	0	4/4	2	1	1/4	1/4	1		8	68	G#4	4	91
7	5	17	17	1.0	0	0	4/4	1	2	1/4	1/4	1		7	73	C#5	5	85
7	5	17	17	1.0	0	0	4/4	1	1	1/4	1/4	1		4	76	E5	5	81
7	5	18	18	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		8	44	G#2	2	98
7	5	18	18	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		8	68	G#4	4	92
7	5	18	18	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		5	71	B4	4	86
7	5	18	18	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		9	75	D#5	5	82
7	5	19	19	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		3	45	A2	2	99
7	5	19	19	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		8	68	G#4	4	93
7	5	19	19	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		5	71	B4	4	87
7	5	19	19	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		7	73	C#5	5	83
7	5	39/2	39/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		6	66	F#4	4	94
