mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0	0	3/4	4/4	12	1	1/4	1/4	1		-1	41	F2	2	11
1	1	0	0	1.0	0	3/4	4/4	11	1	1/4	1/4	1		-1	53	F3	3	10
1	1	0	0	1.0	0	3/4	4/4	15	1	1/4	1/4	1		-1	53	F3	3	14
1	1	0	0	1.0	0	3/4	4/4	20	1	1/4	1/4	1		-1	53	F3	3	19
1	1	0	0	1.0	0	3/4	4/4	21	1	1/4	1/4	1		-1	53	F3	3	20
1	1	0	0	1.0	0	3/4	4/4	4	1	1/4	1/4	1		3	57	A3	3	3
1	1	0	0	1.0	0	3/4	4/4	7	1	1/4	1/4	1		3	57	A3	3	6
1	1	0	0	1.0	0	3/4	4/4	10	1	1/4	1/4	1		3	57	A3	3	9
1	1	0	0	1.0	0	3/4	4/4	18	1	1/4	1/4	1		3	57	A3	3	17
1	1	0	0	1.0	0	3/4	4/4	19	1	1/4	1/4	1		3	57	A3	3	18
1	1	0	0	1.0	0	3/4	4/4	3	1	1/4	1/4	1		0	60	C4	4	2
1	1	0	0	1.0	0	3/4	4/4	6	1	1/4	1/4	1		0	60	C4	4	5
1	1	0	0	1.0	0	3/4	4/4	9	1	1/4	1/4	1		0	60	C4	4	8
1	1	0	0	1.0	0	3/4	4/4	16	1	1/4	1/4	1		0	60	C4	4	15
1	1	0	0	1.0	0	3/4	4/4	17	1	1/4	1/4	1		0	60	C4	4	16
1	1	0	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		-1	65	F4	4	0
1	1	0	0	1.0	0	3/4	4/4	2	1	1/4	1/4	1		-1	65	F4	4	1
1	1	0	0	1.0	0	3/4	4/4	5	1	1/4	1/4	1		-1	65	F4	4	4
1	1	0	0	1.0	0	3/4	4/4	8	1	1/4	1/4	1		-1	65	F4	4	7
1	1	0	0	1.0	0	3/4	4/4	13	1	1/4	1/4	1		-1	65	F4	4	12
1	1	0	0	1.0	0	3/4	4/4	14	1	1/4	1/4	1		-1	65	F4	4	13
2	2	1	1	1.0	0	0	4/4	12	1	1/4	1/4	1		4	40	E2	2	69
2	2	1	1	1.0	0	0	4/4	11	1	1/4	1/4	1		4	52	E3	3	65
2	2	1	1	1.0	0	0	4/4	15	1	1/4	1/4	1		4	52	E3	3	81
2	2	1	1	1.0	0	0	4/4	20	1	1/4	1/4	1		4	52	E3	3	101
2	2	1	1	1.0	0	0	4/4	21	1	1/4	1/4	1		4	52	E3	3	105
2	2	1	1	1.0	0	0	4/4	4	1	1/4	1/4	1		1	55	G3	3	37
2	2	1	1	1.0	0	0	4/4	7	1	1/4	1/4	1		1	55	G3	3	49
2	2	1	1	1.0	0	0	4/4	10	1	1/4	1/4	1		1	55	G3	3	61
2	2	1	1	1.0	0	0	4/4	18	1	1/4	1/4	1		1	55	G3	3	93
2	2	1	1	1.0	0	0	4/4	19	1	1/4	1/4	1		1	55	G3	3	97
2	2	1	1	1.0	0	0	4/4	3	1	1/4	1/4	1		0	60	C4	4	33
2	2	1	1	1.0	0	0	4/4	6	1	1/4	1/4	1		0	60	C4	4	45
2	2	1	1	1.0	0	0	4/4	9	1	1/4	1/4	1		0	60	C4	4	57
2	2	1	1	1.0	0	0	4/4	16	1	1/4	1/4	1		0	60	C4	4	85
2	2	1	1	1.0	0	0	4/4	17	1	1/4	1/4	1		0	60	C4	4	89
2	2	1	1	0.5	0	0	4/4	2	1	1/8	1/8	1		1	67	G4	4	25
2	2	1	1	1.0	0	0	4/4	1	1	1/4	1/4	1		0	72	C5	5	21
2	2	1	1	1.0	0	0	4/4	5	1	1/4	1/4	1		0	72	C5	5	41
2	2	1	1	1.0	0	0	4/4	8	1	1/4	1/4	1		0	72	C5	5	53
2	2	1	1	1.0	0	0	4/4	13	1	1/4	1/4	1		0	72	C5	5	73
2	2	1	1	1.0	0	0	4/4	14	1	1/4	1/4	1		0	72	C5	5	77
2	2	3/2	3/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	26
2	2	2	2	1.0	1/4	1/4	4/4	12	1	1/4	1/4	1		-1	41	F2	2	70
2	2	2	2	1.0	1/4	1/4	4/4	11	1	1/4	1/4	1		-1	53	F3	3	66
2	2	2	2	1.0	1/4	1/4	4/4	15	1	1/4	1/4	1		-1	53	F3	3	82
2	2	2	2	1.0	1/4	1/4	4/4	20	1	1/4	1/4	1		-1	53	F3	3	102
2	2	2	2	1.0	1/4	1/4	4/4	21	1	1/4	1/4	1		-1	53	F3	3	106
2	2	2	2	1.0	1/4	1/4	4/4	4	1	1/4	1/4	1		3	57	A3	3	38
2	2	2	2	1.0	1/4	1/4	4/4	7	1	1/4	1/4	1		3	57	A3	3	50
2	2	2	2	1.0	1/4	1/4	4/4	10	1	1/4	1/4	1		3	57	A3	3	62
2	2	2	2	1.0	1/4	1/4	4/4	18	1	1/4	1/4	1		3	57	A3	3	94
2	2	2	2	1.0	1/4	1/4	4/4	19	1	1/4	1/4	1		3	57	A3	3	98
2	2	2	2	1.0	1/4	1/4	4/4	3	1	1/4	1/4	1		0	60	C4	4	34
2	2	2	2	1.0	1/4	1/4	4/4	6	1	1/4	1/4	1		0	60	C4	4	46
2	2	2	2	1.0	1/4	1/4	4/4	9	1	1/4	1/4	1		0	60	C4	4	58
2	2	2	2	1.0	1/4	1/4	4/4	16	1	1/4	1/4	1		0	60	C4	4	86
2	2	2	2	1.0	1/4	1/4	4/4	17	1	1/4	1/4	1		0	60	C4	4	90
2	2	2	2	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		-1	65	F4	4	27
2	2	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	22
2	2	2	2	1.0	1/4	1/4	4/4	5	1	1/4	1/4	1		3	69	A4	4	42
2	2	2	2	1.0	1/4	1/4	4/4	8	1	1/4	1/4	1		3	69	A4	4	54
2	2	2	2	1.0	1/4	1/4	4/4	13	1	1/4	1/4	1		3	69	A4	4	74
2	2	2	2	1.0	1/4	1/4	4/4	14	1	1/4	1/4	1		3	69	A4	4	78
2	2	5/2	5/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		-1	53	F3	3	28
2	2	3	3	1.0	1/2	1/2	4/4	12	1	1/4	1/4	1		2	38	D2	2	71
2	2	3	3	1.0	1/2	1/2	4/4	11	1	1/4	1/4	1		2	50	D3	3	67
2	2	3	3	1.0	1/2	1/2	4/4	15	1	1/4	1/4	1		2	50	D3	3	83
2	2	3	3	1.0	1/2	1/2	4/4	20	1	1/4	1/4	1		2	50	D3	3	103
2	2	3	3	1.0	1/2	1/2	4/4	21	1	1/4	1/4	1		2	50	D3	3	107
2	2	3	3	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		3	57	A3	3	29
2	2	3	3	1.0	1/2	1/2	4/4	4	1	1/4	1/4	1		3	57	A3	3	39
2	2	3	3	1.0	1/2	1/2	4/4	7	1	1/4	1/4	1		3	57	A3	3	51
2	2	3	3	1.0	1/2	1/2	4/4	10	1	1/4	1/4	1		3	57	A3	3	63
2	2	3	3	1.0	1/2	1/2	4/4	18	1	1/4	1/4	1		3	57	A3	3	95
2	2	3	3	1.0	1/2	1/2	4/4	19	1	1/4	1/4	1		3	57	A3	3	99
2	2	3	3	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		2	62	D4	4	35
2	2	3	3	1.0	1/2	1/2	4/4	6	1	1/4	1/4	1		2	62	D4	4	47
2	2	3	3	1.0	1/2	1/2	4/4	9	1	1/4	1/4	1		2	62	D4	4	59
2	2	3	3	1.0	1/2	1/2	4/4	16	1	1/4	1/4	1		2	62	D4	4	87
2	2	3	3	1.0	1/2	1/2	4/4	17	1	1/4	1/4	1		2	62	D4	4	91
2	2	3	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-1	65	F4	4	23
2	2	3	3	1.0	1/2	1/2	4/4	5	1	1/4	1/4	1		-1	65	F4	4	43
2	2	3	3	1.0	1/2	1/2	4/4	8	1	1/4	1/4	1		-1	65	F4	4	55
2	2	3	3	1.0	1/2	1/2	4/4	13	1	1/4	1/4	1		-1	65	F4	4	75
2	2	3	3	1.0	1/2	1/2	4/4	14	1	1/4	1/4	1		-1	65	F4	4	79
2	2	7/2	7/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		-1	53	F3	3	30
2	2	4	4	1.0	3/4	3/4	4/4	12	1	1/4	1/4	1		3	33	A1	1	72
2	2	4	4	1.0	3/4	3/4	4/4	11	1	1/4	1/4	1		3	45	A2	2	68
2	2	4	4	1.0	3/4	3/4	4/4	15	1	1/4	1/4	1		3	45	A2	2	84
2	2	4	4	1.0	3/4	3/4	4/4	20	1	1/4	1/4	1		3	45	A2	2	104
2	2	4	4	1.0	3/4	3/4	4/4	21	1	1/4	1/4	1		3	45	A2	2	108
2	2	4	4	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		3	57	A3	3	31
2	2	4	4	1.0	3/4	3/4	4/4	4	1	1/4	1/4	1		3	57	A3	3	40
2	2	4	4	1.0	3/4	3/4	4/4	7	1	1/4	1/4	1		3	57	A3	3	52
2	2	4	4	1.0	3/4	3/4	4/4	10	1	1/4	1/4	1		3	57	A3	3	64
2	2	4	4	1.0	3/4	3/4	4/4	18	1	1/4	1/4	1		3	57	A3	3	96
2	2	4	4	1.0	3/4	3/4	4/4	19	1	1/4	1/4	1		3	57	A3	3	100
2	2	4	4	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		-1	65	F4	4	36
2	2	4	4	1.0	3/4	3/4	4/4	6	1	1/4	1/4	1		-1	65	F4	4	48
2	2	4	4	1.0	3/4	3/4	4/4	9	1	1/4	1/4	1		-1	65	F4	4	60
2	2	4	4	1.0	3/4	3/4	4/4	16	1	1/4	1/4	1		-1	65	F4	4	88
2	2	4	4	1.0	3/4	3/4	4/4	17	1	1/4	1/4	1		-1	65	F4	4	92
2	2	4	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	24
2	2	4	4	1.0	3/4	3/4	4/4	5	1	1/4	1/4	1		0	72	C5	5	44
2	2	4	4	1.0	3/4	3/4	4/4	8	1	1/4	1/4	1		0	72	C5	5	56
2	2	4	4	1.0	3/4	3/4	4/4	13	1	1/4	1/4	1		0	72	C5	5	76
2	2	4	4	1.0	3/4	3/4	4/4	14	1	1/4	1/4	1		0	72	C5	5	80
2	2	9/2	9/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	32
3	3	5	5	0.5	0	0	4/4	12	1	1/8	1/8	1		-2	34	Bb1	1	159
3	3	5	5	0.5	0	0	4/4	11	1	1/8	1/8	1		-2	46	Bb2	2	153
3	3	5	5	0.5	0	0	4/4	15	1	1/8	1/8	1		-2	46	Bb2	2	173
3	3	5	5	0.5	0	0	4/4	20	1	1/8	1/8	1		-2	46	Bb2	2	195
3	3	5	5	0.5	0	0	4/4	21	1	1/8	1/8	1		-2	46	Bb2	2	201
3	3	5	5	1.0	0	0	4/4	4	1	1/4	1/4	1		-1	53	F3	3	125
3	3	5	5	1.0	0	0	4/4	7	1	1/4	1/4	1		-1	53	F3	3	137
3	3	5	5	1.0	0	0	4/4	10	1	1/4	1/4	1		-1	53	F3	3	149
3	3	5	5	1.0	0	0	4/4	18	1	1/4	1/4	1		-1	53	F3	3	187
3	3	5	5	1.0	0	0	4/4	19	1	1/4	1/4	1		-1	53	F3	3	191
3	3	5	5	0.25	0	0	4/4	2	1	1/16	1/16	1		-1	65	F4	4	113
3	3	5	5	1.0	0	0	4/4	3	1	1/4	1/4	1		-2	70	Bb4	4	121
3	3	5	5	1.0	0	0	4/4	6	1	1/4	1/4	1		-2	70	Bb4	4	133
3	3	5	5	1.0	0	0	4/4	9	1	1/4	1/4	1		-2	70	Bb4	4	145
3	3	5	5	1.0	0	0	4/4	16	1	1/4	1/4	1		-2	70	Bb4	4	179
3	3	5	5	1.0	0	0	4/4	17	1	1/4	1/4	1		-2	70	Bb4	4	183
3	3	5	5	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5	109
3	3	5	5	1.0	0	0	4/4	5	1	1/4	1/4	1		2	74	D5	5	129
3	3	5	5	1.0	0	0	4/4	8	1	1/4	1/4	1		2	74	D5	5	141
3	3	5	5	1.0	0	0	4/4	13	1	1/4	1/4	1		2	74	D5	5	165
3	3	5	5	1.0	0	0	4/4	14	1	1/4	1/4	1		2	74	D5	5	169
3	3	21/4	21/4	0.25	1/16	1/16	4/4	2	1	1/16	1/16	1		-2	70	Bb4	4	114
3	3	11/2	11/2	0.5	1/8	1/8	4/4	12	1	1/8	1/8	1		0	36	C2	2	160
3	3	11/2	11/2	0.5	1/8	1/8	4/4	11	1	1/8	1/8	1		0	48	C3	3	154
3	3	11/2	11/2	0.5	1/8	1/8	4/4	15	1	1/8	1/8	1		0	48	C3	3	174
3	3	11/2	11/2	0.5	1/8	1/8	4/4	20	1	1/8	1/8	1		0	48	C3	3	196
3	3	11/2	11/2	0.5	1/8	1/8	4/4	21	1	1/8	1/8	1		0	48	C3	3	202
3	3	11/2	11/2	0.25	1/8	1/8	4/4	2	1	1/16	1/16	1		3	69	A4	4	115
3	3	23/4	23/4	0.25	3/16	3/16	4/4	2	1	1/16	1/16	1		1	67	G4	4	116
3	3	6	6	0.5	1/4	1/4	4/4	12	1	1/8	1/8	1		2	38	D2	2	161
3	3	6	6	0.5	1/4	1/4	4/4	11	1	1/8	1/8	1		2	50	D3	3	155
3	3	6	6	0.5	1/4	1/4	4/4	15	1	1/8	1/8	1		2	50	D3	3	175
3	3	6	6	0.5	1/4	1/4	4/4	20	1	1/8	1/8	1		2	50	D3	3	197
3	3	6	6	0.5	1/4	1/4	4/4	21	1	1/8	1/8	1		2	50	D3	3	203
3	3	6	6	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		-1	65	F4	4	117
3	3	6	6	1.0	1/4	1/4	4/4	4	1	1/4	1/4	1		-1	65	F4	4	126
3	3	6	6	1.0	1/4	1/4	4/4	7	1	1/4	1/4	1		-1	65	F4	4	138
3	3	6	6	1.0	1/4	1/4	4/4	10	1	1/4	1/4	1		-1	65	F4	4	150
3	3	6	6	1.0	1/4	1/4	4/4	18	1	1/4	1/4	1		-1	65	F4	4	188
3	3	6	6	1.0	1/4	1/4	4/4	19	1	1/4	1/4	1		-1	65	F4	4	192
3	3	6	6	1.0	1/4	1/4	4/4	3	1	1/4	1/4	1		-2	70	Bb4	4	122
3	3	6	6	1.0	1/4	1/4	4/4	6	1	1/4	1/4	1		-2	70	Bb4	4	134
3	3	6	6	1.0	1/4	1/4	4/4	9	1	1/4	1/4	1		-2	70	Bb4	4	146
3	3	6	6	1.0	1/4	1/4	4/4	16	1	1/4	1/4	1		-2	70	Bb4	4	180
3	3	6	6	1.0	1/4	1/4	4/4	17	1	1/4	1/4	1		-2	70	Bb4	4	184
3	3	6	6	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	110
3	3	6	6	1.0	1/4	1/4	4/4	5	1	1/4	1/4	1		2	74	D5	5	130
3	3	6	6	1.0	1/4	1/4	4/4	8	1	1/4	1/4	1		2	74	D5	5	142
3	3	6	6	1.0	1/4	1/4	4/4	13	1	1/4	1/4	1		2	74	D5	5	166
3	3	6	6	1.0	1/4	1/4	4/4	14	1	1/4	1/4	1		2	74	D5	5	170
3	3	13/2	13/2	0.5	3/8	3/8	4/4	12	1	1/8	1/8	1		4	40	E2	2	162
3	3	13/2	13/2	0.5	3/8	3/8	4/4	11	1	1/8	1/8	1		4	52	E3	3	156
3	3	13/2	13/2	0.5	3/8	3/8	4/4	15	1	1/8	1/8	1		4	52	E3	3	176
3	3	13/2	13/2	0.5	3/8	3/8	4/4	20	1	1/8	1/8	1		4	52	E3	3	198
3	3	13/2	13/2	0.5	3/8	3/8	4/4	21	1	1/8	1/8	1		4	52	E3	3	204
3	3	13/2	13/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		1	67	G4	4	118
3	3	7	7	1.0	1/2	1/2	4/4	12	1	1/4	1/4	1		-1	41	F2	2	163
3	3	7	7	1.0	1/2	1/2	4/4	11	1	1/4	1/4	1		-1	53	F3	3	157
3	3	7	7	1.0	1/2	1/2	4/4	15	1	1/4	1/4	1		-1	53	F3	3	177
3	3	7	7	1.0	1/2	1/2	4/4	20	1	1/4	1/4	1		-1	53	F3	3	199
3	3	7	7	1.0	1/2	1/2	4/4	21	1	1/4	1/4	1		-1	53	F3	3	205
3	3	7	7	1.0	1/2	1/2	4/4	4	1	1/4	1/4	1		-1	65	F4	4	127
