mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	1.0	0	3/4	4/4	5	2	1/4	1/4	1		4	40	E2	2	7
1	0	0	0	1.0	0	3/4	4/4	4	2	1/4	1/4	1		4	52	E3	3	6
1	0	0	0	0.5	0	3/4	4/4	4	1	1/8	1/8	1		1	55	G3	3	4
1	0	0	0	1.0	0	3/4	4/4	3	1	1/4	1/4	1		4	64	E4	4	2
1	0	0	0	1.0	0	3/4	4/4	3	2	1/4	1/4	1		4	64	E4	4	3
1	0	1/2	1/2	0.5	1/8	7/8	4/4	4	1	1/8	1/8	1		5	59	B3	3	5
1	0	1/2	1/2	0.5	1/8	7/8	4/4	1	1	1/8	1/8	1	1	1	79	G5	5	0
1	0	1/2	1/2	0.5	1/8	7/8	4/4	2	1	1/8	1/8	1	1	1	79	G5	5	1
2	1	1	1	1.0	0	0	4/4	5	2	1/4	1/4	1		-1	41	F2	2	57
2	1	1	1	1.0	0	0	4/4	4	2	1/4	1/4	1		-1	53	F3	3	52
2	1	1	1	0.5	0	0	4/4	4	1	1/8	1/8	1		3	57	A3	3	46
2	1	1	1	0.5	0	0	4/4	3	2	1/8	1/8	1		4	64	E4	4	40
2	1	1	1	1.0	0	0	4/4	3	1	1/4	1/4	1		3	69	A4	4	36
2	1	1	1	0.25	0	0	4/4	1	1	1/16	1/16	1	-1	1	79	G5	5	8
2	1	1	1	0.25	0	0	4/4	2	1	1/16	1/16	1	-1	1	79	G5	5	22
2	1	5/4	5/4	0.25	1/16	1/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	9
2	1	5/4	5/4	0.25	1/16	1/16	4/4	2	1	1/16	1/16	1		0	72	C5	5	23
2	1	3/2	3/2	0.5	1/8	1/8	4/4	4	1	1/8	1/8	1		0	60	C4	4	47
2	1	3/2	3/2	0.5	1/8	1/8	4/4	3	2	1/8	1/8	1		2	62	D4	4	41
2	1	3/2	3/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1	1	-1	77	F5	5	10
2	1	3/2	3/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1	1	-1	77	F5	5	24
2	1	2	2	1.0	1/4	1/4	4/4	5	2	1/4	1/4	1		1	43	G2	2	58
2	1	2	2	1.0	1/4	1/4	4/4	4	2	1/4	1/4	1		1	55	G3	3	53
2	1	2	2	1.0	1/4	1/4	4/4	4	1	1/4	1/4	1		5	59	B3	3	48
2	1	2	2	1.0	1/4	1/4	4/4	3	2	1/4	1/4	1		2	62	D4	4	42
2	1	2	2	1.0	1/4	1/4	4/4	3	1	1/4	1/4	1		1	67	G4	4	37
2	1	2	2	0.25	1/4	1/4	4/4	1	1	1/16	1/16	1	-1	-1	77	F5	5	11
2	1	2	2	0.25	1/4	1/4	4/4	2	1	1/16	1/16	1	-1	-1	77	F5	5	25
2	1	9/4	9/4	0.125	5/16	5/16	4/4	1	1	1/32	1/32	1		4	76	E5	5	12
2	1	9/4	9/4	0.125	5/16	5/16	4/4	2	1	1/32	1/32	1		4	76	E5	5	26
2	1	19/8	19/8	0.125	11/32	11/32	4/4	1	1	1/32	1/32	1		2	74	D5	5	13
2	1	19/8	19/8	0.125	11/32	11/32	4/4	2	1	1/32	1/32	1		2	74	D5	5	27
2	1	5/2	5/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1	1	4	76	E5	5	14
2	1	5/2	5/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1	1	4	76	E5	5	28
2	1	3	3	0.5	1/2	1/2	4/4	5	2	1/8	1/8	1		3	33	A1	1	59
2	1	3	3	0.5	1/2	1/2	4/4	4	2	1/8	1/8	1		3	45	A2	2	54
2	1	3	3	0.5	1/2	1/2	4/4	4	1	1/8	1/8	1		0	60	C4	4	49
2	1	3	3	1.0	1/2	1/2	4/4	3	2	1/4	1/4	1		2	62	D4	4	43
2	1	3	3	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		-1	65	F4	4	38
2	1	3	3	0.25	1/2	1/2	4/4	1	1	1/16	1/16	1	-1	4	76	E5	5	15
