mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
2	1	7/2	7/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	23
2	1	7/2	7/2	0.5	5/8	5/8	4/4	1	2	1/8		1/8	1		9	63	D#4	4	16
2	1	4	4	0.5	3/4	3/4	4/4	3	2	1/8		1/8	1		1	43	G2	2	40
2	1	4	4	0.5	3/4	3/4	4/4	2	2	1/8		1/8	1		1	55	G3	3	32
2	1	4	4	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		5	59	B3	3	24
2	1	4	4	0.5	3/4	3/4	4/4	1	2	1/8		1/8	1		4	64	E4	4	17
2	1	9/2	9/2	0.5	7/8	7/8	4/4	3	2	1/8		1/8	1		3	45	A2	2	41
2	1	9/2	9/2	0.5	7/8	7/8	4/4	2	2	1/8		1/8	1		3	57	A3	3	33
2	1	9/2	9/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		0	60	C4	4	25
2	1	9/2	9/2	0.5	7/8	7/8	4/4	1	2	1/8		1/8	1		6	66	F#4	4	18
2	1	9/2	9/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	10
3	2	5	5	1.0	0	0	4/4	3	2	1/4		1/4	1		5	47	B2	2	62
3	2	5	5	1.0	0	0	4/4	2	1	1/4		1/4	1		5	59	B3	3	54
3	2	5	5	1.0	0	0	4/4	2	2	1/4		1/4	1		5	59	B3	3	59
3	2	5	5	0.5	0	0	4/4	1	2	1/8		1/8	1		6	66	F#4	4	48
3	2	5	5	1.0	0	0	4/4	1	1	1/4		1/4	1		1	67	G4	4	42
3	2	11/2	11/2	0.5	1/8	1/8	4/4	1	2	1/8		1/8	1		4	64	E4	4	49
3	2	6	6	1.0	1/4	1/4	4/4	3	2	1/4		1/4	1		5	35	B1	1	63
3	2	6	6	1.0	1/4	1/4	4/4	2	2	1/4		1/4	1		5	47	B2	2	60
3	2	6	6	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		5	59	B3	3	55
3	2	6	6	0.5	1/4	1/4	4/4	1	2	1/8		1/8	1		4	64	E4	4	50
3	2	6	6	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		6	66	F#4	4	43
3	2	13/2	13/2	0.5	3/8	3/8	4/4	1	2	1/8		1/8	1		9	63	D#4	4	51
3	2	13/2	13/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		1	67	G4	4	44
3	2	27/4	27/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	45
3	2	7	7	2.0	1/2	1/2	4/4	3	2	1/2		1/2	1		4	40	E2	2	64
3	2	7	7	2.0	1/2	1/2	4/4	2	2	1/2		1/2	1		4	52	E3	3	61
3	2	7	7	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		5	59	B3	3	56
3	2	7	7	1.5	1/2	1/2	4/4	1	2	3/8		1/4	3/2		4	64	E4	4	52
3	2	7	7	1.5	1/2	1/2	4/4	1	1	3/8		1/4	3/2		1	67	G4	4	46
3	2	15/2	15/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	57
3	2	8	8	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		3	57	A3	3	58
3	2	17/2	17/2	0.5	7/8	7/8	4/4	1	2	1/8		1/8	1		9	63	D#4	4	53
3	2	17/2	17/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		6	66	F#4	4	47
4	3	9	9	2.0	0	0	4/4	3	2	1/2		1/2	1		4	40	E2	2	78
4	3	9	9	2.0	0	0	4/4	2	2	1/2		1/2	1		4	52	E3	3	75
4	3	9	9	2.0	0	0	4/4	2	1	1/2		1/2	1		1	55	G3	3	71
4	3	9	9	2.0	0	0	4/4	1	1	1/2		1/2	1		4	64	E4	4	65
4	3	9	9	2.0	0	0	4/4	1	2	1/2		1/2	1		4	64	E4	4	68
4	3	11	11	1.5	1/2	1/2	4/4	3	2	3/8		1/4	3/2		4	40	E2	2	79
4	3	11	11	1.5	1/2	1/2	4/4	2	2	3/8		1/4	3/2		4	52	E3	3	76
4	3	11	11	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		1	55	G3	3	72
4	3	11	11	1.5	1/2	1/2	4/4	1	2	3/8		1/4	3/2		1	67	G4	4	69
4	3	11	11	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		0	72	C5	5	66
4	3	23/2	23/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	73
4	3	12	12	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		5	59	B3	3	74
4	3	12	12	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		5	71	B4	4	67
4	3	25/2	25/2	0.5	7/8	7/8	4/4	3	2	1/8		1/8	1		2	38	D2	2	80
4	3	25/2	25/2	0.5	7/8	7/8	4/4	2	2	1/8		1/8	1		2	50	D3	3	77
4	3	25/2	25/2	0.5	7/8	7/8	4/4	1	2	1/8		1/8	1		6	66	F#4	4	70
5	4	13	13	0.5	0	0	4/4	3	2	1/8		1/8	1		0	36	C2	2	104
5	4	13	13	0.5	0	0	4/4	2	2	1/8		1/8	1		0	48	C3	3	99
5	4	13	13	0.5	0	0	4/4	2	1	1/8		1/8	1		5	59	B3	3	93
5	4	13	13	0.5	0	0	4/4	1	2	1/8		1/8	1		4	64	E4	4	87
5	4	13	13	1.0	0	0	4/4	1	1	1/4		1/4	1		4	76	E5	5	81
5	4	27/2	27/2	1.0	1/8	1/8	4/4	3	2	1/4		1/4	1		0	48	C3	3	105
5	4	27/2	27/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	94
5	4	27/2	27/2	1.0	1/8	1/8	4/4	2	2	1/4		1/4	1		0	60	C4	4	100
5	4	27/2	27/2	0.5	1/8	1/8	4/4	1	2	1/8		1/8	1		6	66	F#4	4	88
5	4	14	14	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		3	57	A3	3	95
5	4	14	14	0.5	1/4	1/4	4/4	1	2	1/8		1/8	1		6	66	F#4	4	89
5	4	14	14	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1		2	74	D5	5	82
5	4	29/2	29/2	0.5	3/8	3/8	4/4	3	2	1/8		1/8	1		5	47	B2	2	106
5	4	29/2	29/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		5	59	B3	3	96
5	4	29/2	29/2	0.5	3/8	3/8	4/4	2	2	1/8		1/8	1		5	59	B3	3	101
5	4	29/2	29/2	0.5	3/8	3/8	4/4	1	2	1/8		1/8	1		1	67	G4	4	90
5	4	15	15	1.0	1/2	1/2	4/4	3	2	1/4		1/4	1		3	45	A2	2	107
5	4	15	15	1.0	1/2	1/2	4/4	2	2	1/4		1/4	1		3	57	A3	3	102
5	4	15	15	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		0	60	C4	4	97
5	4	15	15	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		6	66	F#4	4	83
5	4	15	15	1.0	1/2	1/2	4/4	1	2	1/4		1/4	1		6	66	F#4	4	91
5	4	31/2	31/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	84
5	4	16	16	1.0	3/4	3/4	4/4	3	2	1/4		1/4	1		1	43	G2	2	108
5	4	16	16	1.0	3/4	3/4	4/4	2	2	1/4		1/4	1		1	55	G3	3	103
5	4	16	16	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		2	62	D4	4	98
5	4	16	16	1.0	3/4	3/4	4/4	1	2	1/4		1/4	1		1	67	G4	4	92
5	4	16	16	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		5	71	B4	4	85
5	4	33/2	33/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	86
6	5	17	17	1.0	0	0	4/4	3	2	1/4		1/4	1		0	36	C2	2	121
6	5	17	17	1.0	0	0	4/4	2	2	1/4		1/4	1		0	48	C3	3	118
6	5	17	17	1.0	0	0	4/4	2	1	1/4		1/4	1		4	64	E4	4	114
6	5	17	17	1.0	0	0	4/4	1	2	1/4		1/4	1		1	67	G4	4	111
6	5	17	17	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	109
6	5	18	18	1.0	1/4	1/4	4/4	3	2	1/4		1/4	1		2	38	D2	2	122
6	5	18	18	1.0	1/4	1/4	4/4	2	2	1/4		1/4	1		2	50	D3	3	119
6	5	18	18	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		2	62	D4	4	115
6	5	18	18	1.0	1/4	1/4	4/4	1	2	1/4		1/4	1		6	66	F#4	4	112
6	5	37/2	37/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		0	60	C4	4	116
6	5	19	19	1.0	1/2	1/2	4/4	3	2	1/4		1/4	1		1	31	G1	1	123
6	5	19	19	1.0	1/2	1/2	4/4	2	2	1/4		1/4	1		1	43	G2	2	120
6	5	19	19	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		5	59	B3	3	117
6	5	19	19	1.0	1/2	1/2	4/4	1	2	1/4		1/4	1		2	62	D4	4	113
6	5	19	19	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		1	67	G4	4	110
7	6	20	20	1.0	0	3/4	4/4	3	2	1/4		1/4	1		1	43	G2	2	128
7	6	20	20	1.0	0	3/4	4/4	2	2	1/4		1/4	1		1	55	G3	3	127
7	6	20	20	1.0	0	3/4	4/4	2	1	1/4		1/4	1		2	62	D4	4	126
7	6	20	20	1.0	0	3/4	4/4	1	2	1/4		1/4	1		1	67	G4	4	125
7	6	20	20	1.0	0	3/4	4/4	1	1	1/4		1/4	1		5	71	B4	4	124
8	7	21	21	0.5	0	0	4/4	3	2	1/8		1/8	1		6	42	F#2	2	154
8	7	21	21	0.5	0	0	4/4	2	2	1/8		1/8	1		6	54	F#3	3	147
8	7	21	21	1.0	0	0	4/4	2	1	1/4		1/4	1		2	62	D4	4	141
8	7	21	21	0.5	0	0	4/4	1	2	1/8		1/8	1		3	69	A4	4	135
8	7	21	21	1.0	0	0	4/4	1	1	1/4		1/4	1		3	69	A4	4	129
8	7	43/2	43/2	0.5	1/8	1/8	4/4	3	2	1/8		1/8	1		2	38	D2	2	155
8	7	43/2	43/2	0.5	1/8	1/8	4/4	2	2	1/8		1/8	1		2	50	D3	3	148
8	7	43/2	43/2	0.5	1/8	1/8	4/4	1	2	1/8		1/8	1		6	66	F#4	4	136
8	7	22	22	1.0	1/4	1/4	4/4	3	2	1/4		1/4	1		1	43	G2	2	156
8	7	22	22	1.0	1/4	1/4	4/4	2	2	1/4		1/4	1		1	55	G3	3	149
8	7	22	22	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		2	62	D4	4	142
8	7	22	22	0.5	1/4	1/4	4/4	1	2	1/8		1/8	1		1	67	G4	4	137
8	7	22	22	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		5	71	B4	4	130
8	7	45/2	45/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		7	61	C#4	4	143
8	7	45/2	45/2	0.5	3/8	3/8	4/4	1	2	1/8		1/8	1		4	64	E4	4	138
8	7	45/2	45/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	131
8	7	23	23	0.5	1/2	1/2	4/4	3	2	1/8		1/8	1		2	38	D2	2	157
8	7	23	23	0.5	1/2	1/2	4/4	2	2	1/8		1/8	1		2	50	D3	3	150
8	7	23	23	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		2	62	D4	4	144
8	7	23	23	1.0	1/2	1/2	4/4	1	2	1/4		1/4	1		6	66	F#4	4	139
8	7	23	23	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		3	69	A4	4	132
8	7	47/2	47/2	0.5	5/8	5/8	4/4	3	2	1/8		1/8	1		4	40	E2	2	158
8	7	47/2	47/2	0.5	5/8	5/8	4/4	2	2	1/8		1/8	1		4	52	E3	3	151
8	7	24	24	0.5	3/4	3/4	4/4	3	2	1/8		1/8	1		2	38	D2	2	159
8	7	24	24	0.5	3/4	3/4	4/4	2	2	1/8		1/8	1		2	50	D3	3	152
8	7	24	24	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		8	56	G#3	3	145
8	7	24	24	1.0	3/4	3/4	4/4	1	2	1/4		1/4	1		4	64	E4	4	140
8	7	24	24	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		5	71	B4	4	133
8	7	49/2	49/2	0.5	7/8	7/8	4/4	3	2	1/8		1/8	1		0	36	C2	2	160
8	7	49/2	49/2	0.5	7/8	7/8	4/4	2	2	1/8		1/8	1		0	48	C3	3	153
8	7	49/2	49/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	146
8	7	49/2	49/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	134
9	8	25	25	1.0	0	0	4/4	3	2	1/4		1/4	1		5	35	B1	1	182
9	8	25	25	1.0	0	0	4/4	2	2	1/4		1/4	1		5	47	B2	2	178
9	8	25	25	0.5	0	0	4/4	2	1	1/8		1/8	1		3	57	A3	3	172
9	8	25	25	1.0	0	0	4/4	1	2	1/4		1/4	1		2	62	D4	4	167
9	8	25	25	1.0	0	0	4/4	1	1	1/4		1/4	1		2	74	D5	5	161
9	8	51/2	51/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		5	59	B3	3	173
9	8	26	26	1.0	1/4	1/4	4/4	3	2	1/4		1/4	1		4	40	E2	2	183
9	8	26	26	1.0	1/4	1/4	4/4	2	2	1/4		1/4	1		4	52	E3	3	179
9	8	26	26	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		8	56	G#3	3	174
9	8	26	26	1.0	1/4	1/4	4/4	1	2	1/4		1/4	1		4	64	E4	4	168
9	8	26	26	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		0	72	C5	5	162
9	8	53/2	53/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		5	71	B4	4	163
9	8	27	27	1.0	1/2	1/2	4/4	3	2	1/4		1/4	1		3	45	A2	2	184
9	8	27	27	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		3	57	A3	3	175
9	8	27	27	1.0	1/2	1/2	4/4	2	2	1/4		1/4	1		3	57	A3	3	180
9	8	27	27	0.5	1/2	1/2	4/4	1	2	1/8		1/8	1		4	64	E4	4	169
9	8	27	27	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		0	72	C5	5	164
9	8	55/2	55/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		5	59	B3	3	176
9	8	55/2	55/2	0.5	5/8	5/8	4/4	1	2	1/8		1/8	1		2	62	D4	4	170
9	8	55/2	55/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		5	71	B4	4	165
9	8	28	28	1.0	3/4	3/4	4/4	3	2	1/4		1/4	1		3	33	A1	1	185
9	8	28	28	1.0	3/4	3/4	4/4	2	2	1/4		1/4	1		3	45	A2	2	181
9	8	28	28	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		0	60	C4	4	177
9	8	28	28	1.0	3/4	3/4	4/4	1	2	1/4		1/4	1		4	64	E4	4	171
9	8	28	28	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		3	69	A4	4	166
10	9	30	30	1.0	1/4	1/4	4/4	3	2	1/4		1/4	1		3	45	A2	2	202
10	9	30	30	1.0	1/4	1/4	4/4	2	2	1/4		1/4	1		3	57	A3	3	197
10	9	30	30	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		0	60	C4	4	194
10	9	30	30	1.0	1/4	1/4	4/4	1	2	1/4		1/4	1		4	64	E4	4	190
10	9	30	30	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1		0	72	C5	5	186
10	9	31	31	0.5	1/2	1/2	4/4	3	2	1/8		1/8	1		5	47	B2	2	203
10	9	31	31	0.5	1/2	1/2	4/4	2	2	1/8		1/8	1		5	59	B3	3	198
10	9	31	31	1.5	1/2	1/2	4/4	2	1	3/8		1/4	3/2		5	59	B3	3	195
10	9	31	31	0.5	1/2	1/2	4/4	1	2	1/8		1/8	1		9	63	D#4	4	191
10	9	31	31	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		6	66	F#4	4	187
10	9	63/2	63/2	0.5	5/8	5/8	4/4	3	2	1/8		1/8	1		0	48	C3	3	204
10	9	63/2	63/2	0.5	5/8	5/8	4/4	2	2	1/8		1/8	1		0	60	C4	4	199
10	9	63/2	63/2	0.5	5/8	5/8	4/4	1	2	1/8		1/8	1		4	64	E4	4	192
10	9	32	32	0.5	3/4	3/4	4/4	3	2	1/8		1/8	1		5	47	B2	2	205
10	9	32	32	0.5	3/4	3/4	4/4	2	2	1/8		1/8	1		5	59	B3	3	200
10	9	32	32	1.0	3/4	3/4	4/4	1	2	1/4		1/4	1		6	66	F#4	4	193
10	9	32	32	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		4	76	E5	5	188
10	9	65/2	65/2	0.5	7/8	7/8	4/4	3	2	1/8		1/8	1		3	45	A2	2	206
10	9	65/2	65/2	0.5	7/8	7/8	4/4	2	2	1/8		1/8	1		3	57	A3	3	201
10	9	65/2	65/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		0	60	C4	4	196
10	9	65/2	65/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		9	75	D#5	5	189
11	10	33	33	0.5	0	0	4/4	3	2	1/8		1/8	1		1	43	G2	2	237
11	10	33	33	0.5	0	0	4/4	2	2	1/8		1/8	1		1	55	G3	3	230
11	10	33	33	0.5	0	0	4/4	2	1	1/8		1/8	1		5	59	B3	3	223
11	10	33	33	0.5	0	0	4/4	1	2	1/8		1/8	1		4	64	E4	4	215
11	10	33	33	0.5	0	0	4/4	1	1	1/8		1/8	1		4	76	E5	5	207
11	10	67/2	67/2	0.5	1/8	1/8	4/4	3	2	1/8		1/8	1		6	42	F#2	2	238
11	10	67/2	67/2	0.5	1/8	1/8	4/4	2	2	1/8		1/8	1		6	54	F#3	3	231
11	10	67/2	67/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	224
11	10	67/2	67/2	0.5	1/8	1/8	4/4	1	2	1/8		1/8	1		6	66	F#4	4	216
11	10	67/2	67/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		2	74	D5	5	208
11	10	34	34	0.5	1/4	1/4	4/4	3	2	1/8		1/8	1		4	40	E2	2	239
11	10	34	34	0.5	1/4	1/4	4/4	2	2	1/8		1/8	1		4	52	E3	3	232
11	10	34	34	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		1	55	G3	3	225
11	10	34	34	0.5	1/4	1/4	4/4	1	2	1/8		1/8	1		1	67	G4	4	217
11	10	34	34	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		0	72	C5	5	209
11	10	69/2	69/2	0.5	3/8	3/8	4/4	3	2	1/8		1/8	1		2	38	D2	2	240
11	10	69/2	69/2	0.5	3/8	3/8	4/4	2	2	1/8		1/8	1		2	50	D3	3	233
11	10	69/2	69/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		8	56	G#3	3	226
11	10	69/2	69/2	0.5	3/8	3/8	4/4	1	2	1/8		1/8	1		-1	65	F4	4	218
11	10	69/2	69/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		5	71	B4	4	210
11	10	35	35	0.5	1/2	1/2	4/4	3	2	1/8		1/8	1		0	36	C2	2	241
11	10	35	35	0.5	1/2	1/2	4/4	2	2	1/8		1/8	1		0	48	C3	3	234
11	10	35	35	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		3	57	A3	3	227
11	10	35	35	1.0	1/2	1/2	4/4	1	2	1/4		1/4	1		4	64	E4	4	219
11	10	35	35	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		3	69	A4	4	211
11	10	71/2	71/2	0.5	5/8	5/8	4/4	3	2	1/8		1/8	1		5	35	B1	1	242
11	10	71/2	71/2	0.5	5/8	5/8	4/4	2	2	1/8		1/8	1		5	47	B2	2	235
11	10	71/2	71/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		5	59	B3	3	228
11	10	71/2	71/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		1	79	G5	5	212
11	10	36	36	1.0	3/4	3/4	4/4	3	2	1/4		1/4	1		3	33	A1	1	243
11	10	36	36	1.0	3/4	3/4	4/4	2	2	1/4		1/4	1		3	45	A2	2	236
11	10	36	36	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		0	60	C4	4	229
11	10	36	36	0.5	3/4	3/4	4/4	1	2	1/8		1/8	1		3	69	A4	4	220
11	10	36	36	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		6	78	F#5	5	213
11	10	73/2	73/2	0.25	7/8	7/8	4/4	1	2	1/16		1/16	1		5	71	B4	4	221
11	10	73/2	73/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		4	76	E5	5	214
11	10	147/4	147/4	0.25	15/16	15/16	4/4	1	2	1/16		1/16	1		0	72	C5	5	222
12	11	37	37	1.0	0	0	4/4	3	2	1/4		1/4	1		5	35	B1	1	258
12	11	37	37	1.0	0	0	4/4	2	2	1/4		1/4	1		5	47	B2	2	255
12	11	37	37	1.0	0	0	4/4	2	1	1/4		1/4	1		5	59	B3	3	252
12	11	37	37	0.5	0	0	4/4	1	2	1/8		1/8	1		6	66	F#4	4	248
12	11	37	37	0.5	0	0	4/4	1	1	1/8		1/8	1		9	75	D#5	5	244
12	11	75/2	75/2	0.5	1/8	1/8	4/4	1	2	1/8		1/8	1		4	64	E4	4	249
12	11	75/2	75/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		7	73	C#5	5	245
12	11	38	38	1.0	1/4	1/4	4/4	3	2	1/4		1/4	1		5	35	B1	1	259
12	11	38	38	1.0	1/4	1/4	4/4	2	2	1/4		1/4	1		5	47	B2	2	256
12	11	38	38	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		6	54	F#3	3	253
12	11	38	38	1.0	1/4	1/4	4/4	1	2	1/4		1/4	1		9	63	D#4	4	250
12	11	38	38	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1		5	71	B4	4	246
12	11	40	40	1.0	3/4	3/4	4/4	3	2	1/4		1/4	1		8	44	G#2	2	260
12	11	40	40	1.0	3/4	3/4	4/4	2	2	1/4		1/4	1		8	56	G#3	3	257
12	11	40	40	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		5	59	B3	3	254
12	11	40	40	1.0	3/4	3/4	4/4	1	2	1/4		1/4	1		4	64	E4	4	251
12	11	40	40	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		4	76	E5	5	247
13	12	41	41	0.0	0	0	4/4	1	1	0	appoggiatura	1/8	1		2	74	D5	5	261
13	12	41	41	0.5	0	0	4/4	3	2	1/8		1/8	1		3	45	A2	2	289
13	12	41	41	0.5	0	0	4/4	2	1	1/8		1/8	1		3	57	A3	3	275
13	12	41	41	0.5	0	0	4/4	2	2	1/8		1/8	1		3	57	A3	3	282
13	12	41	41	1.5	0	0	4/4	1	2	3/8		1/4	3/2		4	64	E4	4	269
13	12	41	41	1.0	0	0	4/4	1	1	1/4		1/4	1		0	72	C5	5	262
13	12	83/2	83/2	0.5	1/8	1/8	4/4	3	2	1/8		1/8	1		3	33	A1	1	290
13	12	83/2	83/2	0.5	1/8	1/8	4/4	2	2	1/8		1/8	1		3	45	A2	2	283
13	12	83/2	83/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		5	59	B3	3	276
13	12	42	42	1.0	1/4	1/4	4/4	3	2	1/4		1/4	1	1	3	45	A2	2	291
13	12	42	42	1.0	1/4	1/4	4/4	2	2	1/4		1/4	1	1	3	57	A3	3	284
13	12	42	42	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		0	60	C4	4	277
13	12	42	42	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		5	71	B4	4	263
13	12	85/2	85/2	0.5	3/8	3/8	4/4	1	2	1/8		1/8	1		6	66	F#4	4	270
13	12	85/2	85/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	264
13	12	43	43	0.5	1/2	1/2	4/4	3	2	1/8		1/8	1	-1	3	45	A2	2	292
