mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	1.0	0	3/4	4/4	3	2	1/4	1/4	1		3	45	A2	2	4
1	0	0	0	1.0	0	3/4	4/4	2	2	1/4	1/4	1		3	57	A3	3	3
1	0	0	0	1.0	0	3/4	4/4	2	1	1/4	1/4	1		7	61	C#4	4	2
1	0	0	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	1
1	0	0	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	0
2	1	1	1	1.0	0	0	4/4	3	2	1/4	1/4	1		8	44	G#2	2	26
2	1	1	1	1.0	0	0	4/4	2	2	1/4	1/4	1		8	56	G#3	3	20
2	1	1	1	1.0	0	0	4/4	2	1	1/4	1/4	1		5	59	B3	3	14
2	1	1	1	0.5	0	0	4/4	1	2	1/8	1/8	1		4	64	E4	4	9
2	1	1	1	1.0	0	0	4/4	1	1	1/4	1/4	1		4	76	E5	5	5
2	1	3/2	3/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	10
2	1	2	2	1.0	1/4	1/4	4/4	3	2	1/4	1/4	1		4	40	E2	2	27
2	1	2	2	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	21
2	1	2	2	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		4	64	E4	4	15
2	1	2	2	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		8	68	G#4	4	11
2	1	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		4	76	E5	5	6
2	1	5/2	5/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	16
2	1	3	3	0.5	1/2	1/2	4/4	3	2	1/8	1/8	1		3	45	A2	2	28
2	1	3	3	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		3	57	A3	3	22
2	1	3	3	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		7	61	C#4	4	17
2	1	3	3	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		3	69	A4	4	12
2	1	3	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		4	76	E5	5	7
2	1	7/2	7/2	0.5	5/8	5/8	4/4	3	2	1/8	1/8	1		5	47	B2	2	29
2	1	7/2	7/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		5	59	B3	3	23
2	1	7/2	7/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	18
2	1	4	4	0.5	3/4	3/4	4/4	3	2	1/8	1/8	1		7	49	C#3	3	30
2	1	4	4	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		7	61	C#4	4	24
2	1	4	4	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		4	64	E4	4	19
2	1	4	4	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		3	69	A4	4	13
2	1	4	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		4	76	E5	5	8
2	1	9/2	9/2	0.5	7/8	7/8	4/4	3	2	1/8	1/8	1		3	45	A2	2	31
2	1	9/2	9/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		3	57	A3	3	25
3	2	5	5	1.0	0	0	4/4	3	2	1/4	1/4	1		2	38	D2	2	50
3	2	5	5	1.0	0	0	4/4	2	2	1/4	1/4	1		2	50	D3	3	46
3	2	5	5	0.5	0	0	4/4	2	1	1/8	1/8	1		2	62	D4	4	41
3	2	5	5	1.0	0	0	4/4	1	2	1/4	1/4	1		3	69	A4	4	37
3	2	5	5	1.0	0	0	4/4	1	1	1/4	1/4	1		6	78	F#5	5	32
3	2	11/2	11/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		7	61	C#4	4	42
3	2	6	6	1.0	1/4	1/4	4/4	3	2	1/4	1/4	1		4	40	E2	2	51
3	2	6	6	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	47
3	2	6	6	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	43
3	2	6	6	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		8	68	G#4	4	38
3	2	6	6	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		4	76	E5	5	33
3	2	13/2	13/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		2	74	D5	5	34
3	2	7	7	1.0	1/2	1/2	4/4	3	2	1/4	1/4	1		3	33	A1	1	52
3	2	7	7	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		3	45	A2	2	48
3	2	7	7	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		3	57	A3	3	44
3	2	7	7	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	E4	4	39
3	2	7	7	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		7	73	C#5	5	35
3	2	8	8	1.0	3/4	3/4	4/4	3	2	1/4	1/4	1		4	40	E2	2	53
3	2	8	8	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	49
3	2	8	8	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		8	56	G#3	3	45
3	2	8	8	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	40
3	2	8	8	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	36
4	3	9	9	1.0	0	0	4/4	3	2	1/4	1/4	1		3	45	A2	2	75
4	3	9	9	1.0	0	0	4/4	2	1	1/4	1/4	1		3	57	A3	3	66
4	3	9	9	1.0	0	0	4/4	2	2	1/4	1/4	1		3	57	A3	3	70
4	3	9	9	0.5	0	0	4/4	1	2	1/8	1/8	1		4	64	E4	4	60
4	3	9	9	0.5	0	0	4/4	1	1	1/8	1/8	1		7	73	C#5	5	54
4	3	19/2	19/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	61
4	3	19/2	19/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		9	75	D#5	5	55
4	3	10	10	0.5	1/4	1/4	4/4	3	2	1/8	1/8	1		8	44	G#2	2	76
4	3	10	10	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		8	56	G#3	3	71
4	3	10	10	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	67
4	3	10	10	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		8	68	G#4	4	62
4	3	10	10	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		4	76	E5	5	56
4	3	21/2	21/2	0.5	3/8	3/8	4/4	3	2	1/8	1/8	1		3	45	A2	2	77
4	3	21/2	21/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		3	57	A3	3	72
4	3	11	11	1.0	1/2	1/2	4/4	3	2	1/4	1/4	1		5	47	B2	2	78
4	3	11	11	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		5	59	B3	3	68
4	3	11	11	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		5	59	B3	3	73
4	3	11	11	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		6	66	F#4	4	63
4	3	11	11	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		4	76	E5	5	57
4	3	23/2	23/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		6	78	F#5	5	58
4	3	12	12	1.0	3/4	3/4	4/4	3	2	1/4	1/4	1		5	35	B1	1	79
4	3	12	12	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		5	47	B2	2	74
4	3	12	12	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	69
4	3	12	12	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		8	68	G#4	4	64
4	3	12	12	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		9	75	D#5	5	59
4	3	25/2	25/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		3	69	A4	4	65
5	4	13	13	3.0	0	0	4/4	3	2	3/4	1/2	3/2		4	40	E2	2	89
5	4	13	13	3.0	0	0	4/4	2	2	3/4	1/2	3/2		4	52	E3	3	86
5	4	13	13	3.0	0	0	4/4	2	1	3/4	1/2	3/2		5	59	B3	3	84
5	4	13	13	3.0	0	0	4/4	1	2	3/4	1/2	3/2		8	68	G#4	4	82
5	4	13	13	3.0	0	0	4/4	1	1	3/4	1/2	3/2		4	76	E5	5	80
5	4	16	16	0.5	3/4	3/4	4/4	3	2	1/8	1/8	1		4	40	E2	2	90
5	4	16	16	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		4	52	E3	3	87
5	4	16	16	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	85
5	4	16	16	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		8	68	G#4	4	83
5	4	16	16	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		4	76	E5	5	81
5	4	33/2	33/2	0.5	7/8	7/8	4/4	3	2	1/8	1/8	1		2	38	D2	2	91
