mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	tuning	chord_id
3	2	7	7	1.0	1/2	1/2	4/4	10	1	1/4	1/4	1		-2	82	Bb5	5		151
3	2	8	8	1.0	3/4	3/4	4/4	12	2	1/4	1/4	1		-2	46	Bb2	2		162
3	2	8	8	0.5	3/4	3/4	4/4	9	1	1/8	1/8	1		-2	58	Bb3	3		143
3	2	8	8	0.5	3/4	3/4	4/4	15	1	1/8	1/8	1		-2	58	Bb3	3		174
3	2	8	8	1.0	3/4	3/4	4/4	9	2	1/4	1/4	1		-2	58	Bb3	3		148
3	2	8	8	1.0	3/4	3/4	4/4	13	2	1/4	1/4	1		-2	58	Bb3	3		166
3	2	8	8	1.0	3/4	3/4	4/4	14	1	1/4	1/4	1		-2	58	Bb3	3		170
3	2	8	8	1.0	3/4	3/4	4/4	4	2	1/4	1/4	1		-1	65	F4	4		123
3	2	8	8	1.0	3/4	3/4	4/4	6	2	1/4	1/4	1		-1	65	F4	4		131
3	2	8	8	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		-2	70	Bb4	4		115
3	2	8	8	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		2	74	D5	5		110
3	2	8	8	0.5	3/4	3/4	4/4	4	1	1/8	1/8	1		2	74	D5	5		118
3	2	8	8	0.5	3/4	3/4	4/4	5	1	1/8	1/8	1		2	74	D5	5		126
3	2	8	8	0.5	3/4	3/4	4/4	7	1	1/8	1/8	1		2	74	D5	5		134
3	2	8	8	0.5	3/4	3/4	4/4	8	1	1/8	1/8	1		2	74	D5	5		138
3	2	8	8	0.5	3/4	3/4	4/4	11	1	1/8	1/8	1		2	74	D5	5		157
3	2	8	8	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		-1	77	F5	5		105
3	2	8	8	0.5	3/4	3/4	4/4	10	1	1/8	1/8	1		-1	77	F5	5		152
3	2	17/2	17/2	0.5	7/8	7/8	4/4	9	1	1/8	1/8	1		0	60	C4	4		144
3	2	17/2	17/2	0.5	7/8	7/8	4/4	15	1	1/8	1/8	1		0	60	C4	4		175
3	2	17/2	17/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		0	72	C5	5		111
3	2	17/2	17/2	0.5	7/8	7/8	4/4	11	1	1/8	1/8	1		0	72	C5	5		158
3	2	17/2	17/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		-3	75	Eb5	5		106
3	2	17/2	17/2	0.5	7/8	7/8	4/4	4	1	1/8	1/8	1		-3	75	Eb5	5		119
3	2	17/2	17/2	0.5	7/8	7/8	4/4	5	1	1/8	1/8	1		-3	75	Eb5	5		127
3	2	17/2	17/2	0.5	7/8	7/8	4/4	7	1	1/8	1/8	1		-3	75	Eb5	5		135
3	2	17/2	17/2	0.5	7/8	7/8	4/4	8	1	1/8	1/8	1		-3	75	Eb5	5		139
3	2	17/2	17/2	0.5	7/8	7/8	4/4	10	1	1/8	1/8	1		-3	75	Eb5	5		153
4	3	9	9	0.5	0	0	4/4	12	2	1/8	1/8	1		-2	34	Bb1	1		242
4	3	9	9	0.5	0	0	4/4	9	2	1/8	1/8	1		-2	46	Bb2	2		226
4	3	9	9	0.5	0	0	4/4	13	2	1/8	1/8	1		-2	46	Bb2	2		248
4	3	9	9	0.5	0	0	4/4	14	1	1/8	1/8	1		-2	46	Bb2	2		254
4	3	9	9	0.5	0	0	4/4	9	1	1/8	1/8	1		2	62	D4	4		220
4	3	9	9	0.5	0	0	4/4	15	1	1/8	1/8	1		2	62	D4	4		260
4	3	9	9	0.5	0	0	4/4	3	1	1/8	1/8	1		-1	65	F4	4		186
4	3	9	9	1.0	0	0	4/4	2	1	1/4	1/4	1		-2	70	Bb4	4		182
4	3	9	9	1.0	0	0	4/4	4	2	1/4	1/4	1		-2	70	Bb4	4		197
4	3	9	9	1.0	0	0	4/4	6	2	1/4	1/4	1		-2	70	Bb4	4		206
4	3	9	9	1.0	0	0	4/4	11	1	1/4	1/4	1		-2	70	Bb4	4		238
4	3	9	9	0.5	0	0	4/4	1	1	1/8	1/8	1		2	74	D5	5		176
4	3	9	9	0.5	0	0	4/4	10	1	1/8	1/8	1		2	74	D5	5		232
4	3	9	9	1.0	0	0	4/4	4	1	1/4	1/4	1		-1	77	F5	5		192
4	3	9	9	1.0	0	0	4/4	5	1	1/4	1/4	1		-1	77	F5	5		201
4	3	9	9	1.0	0	0	4/4	7	1	1/4	1/4	1		-1	77	F5	5		210
4	3	9	9	1.0	0	0	4/4	8	1	1/4	1/4	1		-1	77	F5	5		215
4	3	19/2	19/2	0.5	1/8	1/8	4/4	12	2	1/8	1/8	1		0	36	C2	2		243
4	3	19/2	19/2	0.5	1/8	1/8	4/4	9	2	1/8	1/8	1		0	48	C3	3		227
4	3	19/2	19/2	0.5	1/8	1/8	4/4	13	2	1/8	1/8	1		0	48	C3	3		249
4	3	19/2	19/2	0.5	1/8	1/8	4/4	14	1	1/8	1/8	1		0	48	C3	3		255
4	3	19/2	19/2	0.5	1/8	1/8	4/4	3	1	1/8	1/8	1		-3	63	Eb4	4		187
4	3	19/2	19/2	0.5	1/8	1/8	4/4	9	1	1/8	1/8	1		-3	63	Eb4	4		221
4	3	19/2	19/2	0.5	1/8	1/8	4/4	15	1	1/8	1/8	1		-3	63	Eb4	4		261
4	3	19/2	19/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		0	72	C5	5		177
4	3	19/2	19/2	0.5	1/8	1/8	4/4	10	1	1/8	1/8	1		0	72	C5	5		233
4	3	10	10	0.5	1/4	1/4	4/4	12	2	1/8	1/8	1		2	38	D2	2		244
4	3	10	10	0.5	1/4	1/4	4/4	9	2	1/8	1/8	1		2	50	D3	3		228
4	3	10	10	0.5	1/4	1/4	4/4	13	2	1/8	1/8	1		2	50	D3	3		250
4	3	10	10	0.5	1/4	1/4	4/4	14	1	1/8	1/8	1		2	50	D3	3		256
4	3	10	10	1.0	1/4	1/4	4/4	4	2	1/4	1/4	1		-2	58	Bb3	3		198
4	3	10	10	1.0	1/4	1/4	4/4	6	2	1/4	1/4	1		-2	58	Bb3	3		207
4	3	10	10	1.0	1/4	1/4	4/4	3	1	1/4	1/4	1		2	62	D4	4		188
4	3	10	10	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		-1	65	F4	4		183
4	3	10	10	1.0	1/4	1/4	4/4	9	1	1/4	1/4	1		-1	65	F4	4		222
4	3	10	10	1.0	1/4	1/4	4/4	11	1	1/4	1/4	1		-1	65	F4	4		239
4	3	10	10	1.0	1/4	1/4	4/4	15	1	1/4	1/4	1		-1	65	F4	4		262
4	3	10	10	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1	1	-2	70	Bb4	4		178
4	3	10	10	1.0	1/4	1/4	4/4	10	1	1/4	1/4	1	1	-2	70	Bb4	4		234
4	3	10	10	1.0	1/4	1/4	4/4	4	1	1/4	1/4	1		-1	77	F5	5		193
4	3	10	10	1.0	1/4	1/4	4/4	5	1	1/4	1/4	1		-1	77	F5	5		202
4	3	10	10	1.0	1/4	1/4	4/4	7	1	1/4	1/4	1		-1	77	F5	5		211
4	3	10	10	1.0	1/4	1/4	4/4	8	1	1/4	1/4	1		-1	77	F5	5		216
4	3	21/2	21/2	0.5	3/8	3/8	4/4	12	2	1/8	1/8	1		-3	39	Eb2	2		245
4	3	21/2	21/2	0.5	3/8	3/8	4/4	9	2	1/8	1/8	1		-3	51	Eb3	3		229
4	3	21/2	21/2	0.5	3/8	3/8	4/4	13	2	1/8	1/8	1		-3	51	Eb3	3		251
4	3	21/2	21/2	0.5	3/8	3/8	4/4	14	1	1/8	1/8	1		-3	51	Eb3	3		257
4	3	11	11	1.0	1/2	1/2	4/4	12	2	1/4	1/4	1		-1	41	F2	2		246
4	3	11	11	1.0	1/2	1/2	4/4	9	2	1/4	1/4	1		-1	53	F3	3		230
4	3	11	11	1.0	1/2	1/2	4/4	13	2	1/4	1/4	1		-1	53	F3	3		252
4	3	11	11	1.0	1/2	1/2	4/4	14	1	1/4	1/4	1		-1	53	F3	3		258
4	3	11	11	0.5	1/2	1/2	4/4	3	1	1/8	1/8	1		0	60	C4	4		189
4	3	11	11	1.0	1/2	1/2	4/4	4	2	1/4	1/4	1		-1	65	F4	4		199
4	3	11	11	1.0	1/2	1/2	4/4	6	2	1/4	1/4	1		-1	65	F4	4		208
4	3	11	11	1.0	1/2	1/2	4/4	9	1	1/4	1/4	1		-1	65	F4	4		223
4	3	11	11	1.0	1/2	1/2	4/4	15	1	1/4	1/4	1		-1	65	F4	4		263
4	3	11	11	1.5	1/2	1/2	4/4	2	1	3/8	1/4	3/2		-1	65	F4	4		184
4	3	11	11	1.5	1/2	1/2	4/4	11	1	3/8	1/4	3/2		-1	65	F4	4		240
4	3	11	11	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1	-1	-2	70	Bb4	4		179
4	3	11	11	0.5	1/2	1/2	4/4	10	1	1/8	1/8	1	-1	-2	70	Bb4	4		235
4	3	11	11	1.0	1/2	1/2	4/4	4	1	1/4	1/4	1		0	72	C5	5		194
4	3	11	11	1.0	1/2	1/2	4/4	5	1	1/4	1/4	1		0	72	C5	5		203
4	3	11	11	1.0	1/2	1/2	4/4	7	1	1/4	1/4	1		0	72	C5	5		212
4	3	11	11	1.0	1/2	1/2	4/4	8	1	1/4	1/4	1		0	72	C5	5		217
4	3	23/2	23/2	1.0	5/8	5/8	4/4	3	1	1/4	1/4	1		-1	53	F3	3		190
4	3	23/2	23/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		3	69	A4	4		180
4	3	23/2	23/2	0.5	5/8	5/8	4/4	10	1	1/8	1/8	1		3	69	A4	4		236
4	3	12	12	1.0	3/4	3/4	4/4	12	2	1/4	1/4	1		2	38	D2	2		247
4	3	12	12	1.0	3/4	3/4	4/4	9	2	1/4	1/4	1		2	50	D3	3		231
4	3	12	12	1.0	3/4	3/4	4/4	13	2	1/4	1/4	1		2	50	D3	3		253
4	3	12	12	1.0	3/4	3/4	4/4	14	1	1/4	1/4	1		2	50	D3	3		259
4	3	12	12	0.5	3/4	3/4	4/4	9	1	1/8	1/8	1		-1	65	F4	4		224
4	3	12	12	0.5	3/4	3/4	4/4	15	1	1/8	1/8	1		-1	65	F4	4		264
4	3	12	12	1.0	3/4	3/4	4/4	4	2	1/4	1/4	1		3	69	A4	4		200
4	3	12	12	1.0	3/4	3/4	4/4	6	2	1/4	1/4	1		3	69	A4	4		209
4	3	12	12	0.5	3/4	3/4	4/4	4	1	1/8	1/8	1		2	74	D5	5		195
4	3	12	12	0.5	3/4	3/4	4/4	5	1	1/8	1/8	1		2	74	D5	5		204
4	3	12	12	0.5	3/4	3/4	4/4	7	1	1/8	1/8	1		2	74	D5	5		213
4	3	12	12	0.5	3/4	3/4	4/4	8	1	1/8	1/8	1		2	74	D5	5		218
4	3	12	12	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1	1	-1	77	F5	5		181
4	3	12	12	1.0	3/4	3/4	4/4	10	1	1/4	1/4	1	1	-1	77	F5	5		237
4	3	25/2	25/2	0.5	7/8	7/8	4/4	3	1	1/8	1/8	1		3	57	A3	3		191
4	3	25/2	25/2	0.5	7/8	7/8	4/4	9	1	1/8	1/8	1		-3	63	Eb4	4		225
4	3	25/2	25/2	0.5	7/8	7/8	4/4	15	1	1/8	1/8	1		-3	63	Eb4	4		265
4	3	25/2	25/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		-1	65	F4	4		185
4	3	25/2	25/2	0.5	7/8	7/8	4/4	11	1	1/8	1/8	1		-1	65	F4	4		241
4	3	25/2	25/2	0.5	7/8	7/8	4/4	4	1	1/8	1/8	1		0	72	C5	5		196
4	3	25/2	25/2	0.5	7/8	7/8	4/4	5	1	1/8	1/8	1		0	72	C5	5		205
4	3	25/2	25/2	0.5	7/8	7/8	4/4	7	1	1/8	1/8	1		0	72	C5	5		214
4	3	25/2	25/2	0.5	7/8	7/8	4/4	8	1	1/8	1/8	1		0	72	C5	5		219
5	4	13	13	1.0	0	0	4/4	12	2	1/4	1/4	1		1	43	G2	2		312
5	4	13	13	1.0	0	0	4/4	9	2	1/4	1/4	1		1	55	G3	3		300
5	4	13	13	1.0	0	0	4/4	13	2	1/4	1/4	1		1	55	G3	3		317
5	4	13	13	1.0	0	0	4/4	14	1	1/4	1/4	1		1	55	G3	3		322
5	4	13	13	1.0	0	0	4/4	3	1	1/4	1/4	1		-2	58	Bb3	3		273
5	4	13	13	1.0	0	0	4/4	9	1	1/4	1/4	1		2	62	D4	4		296
5	4	13	13	1.0	0	0	4/4	15	1	1/4	1/4	1		2	62	D4	4		327
5	4	13	13	2.0	0	0	4/4	2	1	1/2	1/2	1		1	67	G4	4		270
5	4	13	13	2.0	0	0	4/4	4	2	1/2	1/2	1		1	67	G4	4		281
5	4	13	13	2.0	0	0	4/4	6	2	1/2	1/2	1		1	67	G4	4		287
