mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0	0	3/4	4/4	3	2	1/4	1/4	1		-1	41	F2	2	4
1	1	0	0	1.0	0	3/4	4/4	2	2	1/4	1/4	1		-1	53	F3	3	3
1	1	0	0	1.0	0	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	2
1	1	0	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		0	60	C4	4	1
1	1	0	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		-1	65	F4	4	0
2	2	1	1	1.0	0	0	4/4	3	2	1/4	1/4	1		-2	34	Bb1	1	24
2	2	1	1	1.0	0	0	4/4	2	2	1/4	1/4	1		-2	46	Bb2	2	20
2	2	1	1	1.0	0	0	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	15
2	2	1	1	0.5	0	0	4/4	1	2	1/8	1/8	1		2	62	D4	4	10
2	2	1	1	0.5	0	0	4/4	1	1	1/8	1/8	1		-1	65	F4	4	5
2	2	3/2	3/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	11
2	2	3/2	3/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		1	67	G4	4	6
2	2	2	2	1.0	1/4	1/4	4/4	3	2	1/4	1/4	1		-1	41	F2	2	25
2	2	2	2	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		-1	53	F3	3	21
2	2	2	2	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	16
2	2	2	2	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	12
2	2	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	7
2	2	3	3	1.0	1/2	1/2	4/4	3	2	1/4	1/4	1		0	36	C2	2	26
2	2	3	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		0	48	C3	3	22
2	2	3	3	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		0	60	C4	4	17
2	2	3	3	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	E4	4	13
2	2	3	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	G4	4	8
2	2	7/2	7/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	18
2	2	4	4	1.0	3/4	3/4	4/4	3	2	1/4	1/4	1		2	38	D2	2	27
2	2	4	4	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	23
2	2	4	4	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	19
2	2	4	4	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		2	62	D4	4	14
2	2	4	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-1	65	F4	4	9
3	3	5	5	1.0	0	0	4/4	3	2	1/4	1/4	1		1	31	G1	1	44
3	3	5	5	1.0	0	0	4/4	2	2	1/4	1/4	1		1	43	G2	2	40
3	3	5	5	1.0	0	0	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	35
3	3	5	5	1.0	0	0	4/4	1	2	1/4	1/4	1		2	62	D4	4	31
3	3	5	5	2.0	0	0	4/4	1	1	1/2	1/2	1		4	64	E4	4	28
3	3	6	6	1.0	1/4	1/4	4/4	3	2	1/4	1/4	1		3	33	A1	1	45
3	3	6	6	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		3	45	A2	2	41
3	3	6	6	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		3	57	A3	3	36
3	3	6	6	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		7	61	C#4	4	32
3	3	13/2	13/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		1	55	G3	3	37
3	3	7	7	1.0	1/2	1/2	4/4	3	2	1/4	1/4	1		2	38	D2	2	46
3	3	7	7	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		2	50	D3	3	42
3	3	7	7	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-1	53	F3	3	38
3	3	7	7	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		3	57	A3	3	33
3	3	7	7	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	62	D4	4	29
3	3	8	8	1.0	3/4	3/4	4/4	3	2	1/4	1/4	1		2	38	D2	2	47
3	3	8	8	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	43
3	3	8	8	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	39
3	3	8	8	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	34
3	3	8	8	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	30
4	4	9	9	0.5	0	0	4/4	3	3	1/8	1/8	1		1	31	G1	1	74
4	4	9	9	0.5	0	0	4/4	2	3	1/8	1/8	1		1	43	G2	2	68
4	4	9	9	0.5	0	0	4/4	2	2	1/8	1/8	1		1	55	G3	3	62
4	4	9	9	1.0	0	0	4/4	2	1	1/4	1/4	1		2	62	D4	4	57
4	4	9	9	0.5	0	0	4/4	1	2	1/8	1/8	1		1	67	G4	4	52
4	4	9	9	1.0	0	0	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	48
4	4	19/2	19/2	0.5	1/8	1/8	4/4	3	3	1/8	1/8	1		3	33	A1	1	75
4	4	19/2	19/2	0.5	1/8	1/8	4/4	2	3	1/8	1/8	1		3	45	A2	2	69
4	4	19/2	19/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		3	57	A3	3	63
4	4	19/2	19/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		-1	65	F4	4	53
4	4	10	10	1.0	1/4	1/4	4/4	3	3	1/4	1/4	1		-2	34	Bb1	1	76
4	4	10	10	1.0	1/4	1/4	4/4	2	3	1/4	1/4	1		-2	46	Bb2	2	70
4	4	10	10	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		-2	58	Bb3	3	64
4	4	10	10	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	58
4	4	10	10	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	54
4	4	10	10	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	49
4	4	11	11	0.5	1/2	1/2	4/4	3	3	1/8	1/8	1		3	33	A1	1	77
