mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
1	1	0	0	0.0	0	0	Tempo	4/4	1	1	0					𝅘𝅥=72.3	72.0	𝅘𝅥	72.3	0.0	
1	1	0	0	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	0							
1	1	2	2	0.0	1/2	1/2	Tempo	4/4	1	1	0					𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
1	1	2	2	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	1							
1	1	0	0	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	2	Ky-						0
1	1	1/2	1/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	3							0
1	1	1	1	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	4							0
1	1	2	2	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	5							0
1	1	5/2	5/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	6							0
1	1	11/4	11/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	7							
1	1	3	3	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	8	-ri-						
1	1	0	0	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	9							1
1	1	3/2	3/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	10							1
1	1	7/4	7/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	11							1
1	1	2	2	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	12							1
1	1	5/2	5/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	13							
1	1	3	3	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	14							
1	1	0	0	1.5	0	0	Chord	4/4	2	2	3/8	1/4	3/2	15							2
1	1	3/2	3/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	16							2
1	1	2	2	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	17							
1	1	3	3	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	18							
1	1	0	0	1.5	0	0	Chord	4/4	3	2	3/8	1/4	3/2	19							3
1	1	3/2	3/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	20							3
1	1	2	2	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	21							
1	1	3	3	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	22							
2	2	4	4	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	23							
2	2	6	6	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	24	Gott						
2	2	7	7	0.0	3/4	3/4	Tempo	4/4	1	1	0					𝅘𝅥=71	71.0	𝅘𝅥	71.0	0.0	
2	2	7	7	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	25	Va-						
2	2	4	4	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	26	-e!						
2	2	6	6	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	27							
2	2	7	7	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	28							
2	2	4	4	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	29							
2	2	6	6	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	30							
2	2	7	7	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	31							
2	2	15/2	15/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	32							
2	2	4	4	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	33							
2	2	6	6	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	34							
2	2	7	7	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	35							
2	2	15/2	15/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	36							
2	2	4	4	2.0	0	0	Chord	4/4	3	2	1/2	1/2	1	37							
2	2	6	6	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	38							
2	2	7	7	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	39							
2	2	15/2	15/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	40							
3	3	8	8	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	41	-ter						
3	3	9	9	0.0	1/4	1/4	Tempo	4/4	1	1	0					𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
3	3	9	9	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	42	in						
3	3	10	10	0.0	1/2	1/2	Tempo	4/4	1	1	0					𝅘𝅥=69	69.0	𝅘𝅥	69.0	0.0	
3	3	10	10	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	43	E-						
3	3	11	11	0.0	3/4	3/4	Tempo	4/4	1	1	0					𝅘𝅥=68	68.0	𝅘𝅥	68.0	0.0	
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	44	-wig						
3	3	23/2	23/2	0.0	7/8	7/8	Tempo	4/4	1	1	0					𝅘𝅥=67	67.0	𝅘𝅥	67.0	0.0	
3	3	8	8	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	45							
3	3	9	9	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	46							
3	3	10	10	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	47							4
3	3	21/2	21/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	48							4
3	3	43/4	43/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	49							
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	50							
3	3	8	8	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	51							5
3	3	10	10	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	52							
3	3	21/2	21/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	53							
3	3	11	11	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	54							
3	3	23/2	23/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	55							
3	3	47/4	47/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	56							
3	3	8	8	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	57							
3	3	17/2	17/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	58							
3	3	9	9	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	59							
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	60							
3	3	10	10	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	61							
3	3	21/2	21/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	62							
3	3	11	11	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	63							
3	3	8	8	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	64							
3	3	17/2	17/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	65							
3	3	9	9	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	66							
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	67							
3	3	10	10	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	68							
3	3	21/2	21/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	69							
3	3	11	11	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	70							
4	4	12	12	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	71	keit!						
4	4	14	14	0.0	1/2	1/2	Tempo	4/4	1	1	0					𝅘𝅥=72.2	72.0	𝅘𝅥	72.2	0.0	
4	4	14	14	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	72	Gross						
4	4	15	15	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	73	ist						
4	4	12	12	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	74							
4	4	14	14	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	75							
4	4	29/2	29/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	76							
4	4	15	15	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	77							
4	4	31/2	31/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	78							
4	4	12	12	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	79							
4	4	14	14	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	80							6
4	4	29/2	29/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	81							6
4	4	59/4	59/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	82							
4	4	15	15	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	83							
4	4	12	12	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	84							
4	4	14	14	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	85							
4	4	29/2	29/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	86							
4	4	15	15	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	87							7
4	4	12	12	2.0	0	0	Chord	4/4	3	2	1/2	1/2	1	88							
4	4	14	14	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	89							
4	4	29/2	29/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	90							
4	4	15	15	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	91							8
5	5	16	16	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	92	dein						
5	5	17	17	0.0	1/4	1/4	Tempo	4/4	1	1	0					𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	93	Barm-						
