mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
2	1	4	4	1.0	3/4	3/4	Chord	4/4	10	3	1/4	1/4	1	71								
3	2	5	5	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	72								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	73								
3	2	5	5	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	74	Saft,							
3	2	8	8	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	75	hat							
3	2	5	5	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	76								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	77								
3	2	5	5	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	78								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	79								
3	2	5	5	3.0	0	0	Chord	4/4	3	2	3/4	1/2	3/2	80								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	81								
3	2	5	5	3.0	0	0	Chord	4/4	3	3	3/4	1/2	3/2	82								
3	2	5	5	3.0	0	0	Chord	4/4	5	1	3/4	1/2	3/2	83								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	84								
3	2	5	5	3.0	0	0	Chord	4/4	6	1	3/4	1/2	3/2	85								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	86								
3	2	5	5	3.0	0	0	Chord	4/4	7	2	3/4	1/2	3/2	87								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	7	2	1/4	1/4	1	88								
3	2	5	5	3.0	0	0	Chord	4/4	8	1	3/4	1/2	3/2	89								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	8	1	1/4	1/4	1	90								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	9	2	1/4	1/4	1	91								
3	2	5	5	3.0	0	0	Chord	4/4	9	3	3/4	1/2	3/2	92								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	10	2	1/4	1/4	1	93								
3	2	5	5	3.0	0	0	Chord	4/4	10	3	3/4	1/2	3/2	94								
4	3	9	9	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	95								
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	96								
4	3	10	10	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	97								
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	98								
4	3	11	11	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	99								
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	100								
4	3	12	12	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	101								
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	102								
4	3	9	9	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	103	sol-							
4	3	10	10	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	104	-che							
4	3	11	11	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	105	Stärk'							
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	106	und							
4	3	9	9	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	107								
4	3	10	10	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	108								
4	3	11	11	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	109								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	110								
4	3	9	9	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	111								
4	3	10	10	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	112								
4	3	11	11	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	113								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	114								
4	3	9	9	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	115								
4	3	10	10	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	116								
4	3	11	11	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	117								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	118								
4	3	9	9	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	119								
4	3	10	10	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	120								
4	3	11	11	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	121								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	122								
4	3	9	9	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	123								
4	3	10	10	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	124								
4	3	11	11	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	125								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	126								
4	3	9	9	1.0	0	0	Chord	4/4	7	2	1/4	1/4	1	127								
4	3	10	10	1.0	1/4	1/4	Chord	4/4	7	2	1/4	1/4	1	128								
4	3	11	11	1.0	1/2	1/2	Chord	4/4	7	2	1/4	1/4	1	129								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	7	2	1/4	1/4	1	130								
4	3	9	9	1.0	0	0	Chord	4/4	8	1	1/4	1/4	1	131								
4	3	10	10	1.0	1/4	1/4	Chord	4/4	8	1	1/4	1/4	1	132								
4	3	11	11	1.0	1/2	1/2	Chord	4/4	8	1	1/4	1/4	1	133								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	8	1	1/4	1/4	1	134								
4	3	9	9	1.0	0	0	Chord	4/4	9	2	1/4	1/4	1	135								
4	3	10	10	1.0	1/4	1/4	Chord	4/4	9	2	1/4	1/4	1	136								
4	3	11	11	1.0	1/2	1/2	Chord	4/4	9	2	1/4	1/4	1	137								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	9	2	1/4	1/4	1	138								
4	3	9	9	1.0	0	0	Chord	4/4	10	2	1/4	1/4	1	139								
4	3	10	10	1.0	1/4	1/4	Chord	4/4	10	2	1/4	1/4	1	140								
4	3	11	11	1.0	1/2	1/2	Chord	4/4	10	2	1/4	1/4	1	141								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	10	2	1/4	1/4	1	142								
5	4	13	13	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	143								
5	4	16	16	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	144								
5	4	33/2	33/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	145								
5	4	13	13	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	146	Kraft,							
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	147	dass							
5	4	13	13	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	148								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	149								
5	4	13	13	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	150								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	151								
5	4	13	13	3.0	0	0	Chord	4/4	3	2	3/4	1/2	3/2	152								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	153								
5	4	13	13	3.0	0	0	Chord	4/4	5	1	3/4	1/2	3/2	154								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	155								
5	4	13	13	3.0	0	0	Chord	4/4	6	1	3/4	1/2	3/2	156								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	157								
5	4	13	13	3.0	0	0	Chord	4/4	7	2	3/4	1/2	3/2	158								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	7	2	1/4	1/4	1	159								
5	4	13	13	3.0	0	0	Chord	4/4	8	1	3/4	1/2	3/2	160								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	8	1	1/4	1/4	1	161								
5	4	13	13	3.0	0	0	Chord	4/4	9	2	3/4	1/2	3/2	162								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	9	2	1/4	1/4	1	163								
5	4	13	13	3.0	0	0	Chord	4/4	10	2	3/4	1/2	3/2	164								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	10	2	1/4	1/4	1	165								
6	5	17	17	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	166								
6	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	167								
6	5	18	18	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	168								
6	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	169								
6	5	19	19	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	170								
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	171								
6	5	20	20	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	172								
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	173								
6	5	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	174	auch							
6	5	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	175	ein							
6	5	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	176	Tröpf-							
6	5	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	177	-lein							
6	5	17	17	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	178								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	179								
6	5	19	19	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	180								
6	5	20	20	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	181								
6	5	17	17	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	182								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	183								
6	5	19	19	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	184								
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	185								
6	5	17	17	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	186								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	187								
6	5	19	19	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	188								
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	189								
6	5	20	20	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	190								
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	191								
6	5	17	17	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	192								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	193								
6	5	19	19	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	194								
6	5	20	20	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	195								
6	5	17	17	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	196								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	197								
6	5	19	19	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	198								
6	5	20	20	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	199								
6	5	17	17	1.0	0	0	Chord	4/4	7	2	1/4	1/4	1	200								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	7	2	1/4	1/4	1	201								
6	5	19	19	1.0	1/2	1/2	Chord	4/4	7	2	1/4	1/4	1	202								
6	5	20	20	1.0	3/4	3/4	Chord	4/4	7	2	1/4	1/4	1	203								
6	5	17	17	1.0	0	0	Chord	4/4	8	1	1/4	1/4	1	204								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	8	1	1/4	1/4	1	205								
6	5	19	19	1.5	1/2	1/2	Chord	4/4	8	1	3/8	1/4	3/2	206								
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	8	1	1/8	1/8	1	207								
6	5	17	17	1.0	0	0	Chord	4/4	9	2	1/4	1/4	1	208								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	9	2	1/4	1/4	1	209								
6	5	19	19	0.5	1/2	1/2	Chord	4/4	9	2	1/8	1/8	1	210								
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	9	2	1/8	1/8	1	211								
6	5	20	20	0.5	3/4	3/4	Chord	4/4	9	2	1/8	1/8	1	212								
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	9	2	1/8	1/8	1	213								
6	5	17	17	1.0	0	0	Chord	4/4	10	2	1/4	1/4	1	214								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	10	2	1/4	1/4	1	215								
6	5	19	19	0.5	1/2	1/2	Chord	4/4	10	2	1/8	1/8	1	216								
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	10	2	1/8	1/8	1	217								
6	5	20	20	0.5	3/4	3/4	Chord	4/4	10	2	1/8	1/8	1	218								
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	10	2	1/8	1/8	1	219								
7	6	21	21	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	220								
7	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	221								
7	6	22	22	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	222								
7	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	223								
7	6	23	23	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	224								
7	6	47/2	47/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	225								
7	6	24	24	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	226								
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	227								
7	6	21	21	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	228	klei-							
7	6	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	229	-ne							
7	6	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	230	die							
7	6	21	21	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	231								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	232								
7	6	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	233								
7	6	21	21	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	234								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	235								
7	6	24	24	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	236								
7	6	21	21	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	237								0
7	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	238								0
7	6	22	22	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	239								0
7	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	240								
7	6	23	23	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	241								
7	6	47/2	47/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	242								
7	6	24	24	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	243								
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	244								
7	6	21	21	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	245								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	246								
7	6	24	24	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	247								
7	6	21	21	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	248								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	249								
7	6	24	24	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	250								
7	6	21	21	2.0	0	0	Chord	4/4	7	2	1/2	1/2	1	251								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	7	2	1/4	1/4	1	252								
7	6	24	24	1.0	3/4	3/4	Chord	4/4	7	2	1/4	1/4	1	253								
7	6	21	21	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	254								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	8	1	1/4	1/4	1	255								
7	6	24	24	1.0	3/4	3/4	Chord	4/4	8	1	1/4	1/4	1	256								
7	6	21	21	0.5	0	0	Chord	4/4	9	2	1/8	1/8	1	257								1
7	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	9	2	1/8	1/8	1	258								1
7	6	22	22	0.5	1/4	1/4	Chord	4/4	9	2	1/8	1/8	1	259								1
7	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	9	2	1/8	1/8	1	260								
7	6	23	23	0.5	1/2	1/2	Chord	4/4	9	2	1/8	1/8	1	261								
7	6	47/2	47/2	0.5	5/8	5/8	Chord	4/4	9	2	1/8	1/8	1	262								
7	6	24	24	0.5	3/4	3/4	Chord	4/4	9	2	1/8	1/8	1	263								
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	9	2	1/8	1/8	1	264								
7	6	21	21	0.5	0	0	Chord	4/4	10	2	1/8	1/8	1	265								2
7	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	10	2	1/8	1/8	1	266								2
7	6	22	22	0.5	1/4	1/4	Chord	4/4	10	2	1/8	1/8	1	267								2
7	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	10	2	1/8	1/8	1	268								
7	6	23	23	0.5	1/2	1/2	Chord	4/4	10	2	1/8	1/8	1	269								
7	6	47/2	47/2	0.5	5/8	5/8	Chord	4/4	10	2	1/8	1/8	1	270								
7	6	24	24	0.5	3/4	3/4	Chord	4/4	10	2	1/8	1/8	1	271								
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	10	2	1/8	1/8	1	272								
8	7	25	25	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	273								
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	274								
8	7	26	26	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	275								
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	276								
8	7	27	27	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	277								
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	278								
8	7	28	28	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	279								
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	280								
8	7	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	281	gan-							
8	7	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	282	-ze							
8	7	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	283	Welt							
8	7	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	284	kann							
8	7	25	25	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	285								
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	286								
8	7	26	26	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	287								
8	7	27	27	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	288								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	289								
8	7	25	25	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	290								
8	7	26	26	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	291								
8	7	27	27	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	292								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	293								
8	7	25	25	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	294								
8	7	26	26	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	295								
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	296								
8	7	27	27	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	297								
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	298								
8	7	28	28	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	299								
