mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	76							
4	4	13	13	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	77							
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	78							
4	4	14	14	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	79							
4	4	13	13	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	80							
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	81							
4	4	12	12	0.5	0	0	Chord	4/4	4	2	1/8	1/8	1	82							
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	4	2	1/8	1/8	1	83							
4	4	13	13	0.5	1/4	1/4	Chord	4/4	4	2	1/8	1/8	1	84							
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	4	2	1/8	1/8	1	85							
4	4	14	14	2.0	1/2	1/2	Chord	4/4	4	2	1/2	1/2	1	86							
5	5	16	16	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	87		Die-					
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	88		-ser					
5	5	18	18	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	89		Leib					
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	90							
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	91		der					
5	5	16	16	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	92							
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	93							
5	5	18	18	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	94							
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	95							
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	96							
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	97							
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	98							
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	99							
5	5	16	16	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	100							
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	101							
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	102							
5	5	19	19	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	103							
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	104							
5	5	16	16	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	105							
5	5	17	17	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	106							
5	5	18	18	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	107							
5	5	19	19	0.5	3/4	3/4	Chord	4/4	4	2	1/8	1/8	1	108							
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	4	2	1/8	1/8	1	109							
6	6	20	20	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	110		muss					
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	111		ver-					
6	6	22	22	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	112		-we-					
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	113		-sen,					
6	6	20	20	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	114							
6	6	21	21	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	115							
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	116							
6	6	22	22	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	117							
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	118							
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	119							
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	120							
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	121							
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	122							
6	6	20	20	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	123							
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	124							
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	125							
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	126							
6	6	20	20	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	127							
6	6	21	21	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	128							
6	6	22	22	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	129							
6	6	23	23	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	130							
7	7	24	24	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	131		wenn					
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	132		er					
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	133		e-					
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	134		-wig					
7	7	24	24	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	135							
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	136							
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	137							
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	138							
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	139							
7	7	24	24	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	140							
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	141							
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	142							
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	143							
7	7	24	24	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	144							
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	145							
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	146							
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	147							
7	7	27	27	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	148							
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	149							
7	7	24	24	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	150							
7	7	25	25	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	151							
7	7	26	26	0.5	1/2	1/2	Chord	4/4	4	2	1/8	1/8	1	152							
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	4	2	1/8	1/8	1	153							
7	7	27	27	0.5	3/4	3/4	Chord	4/4	4	2	1/8	1/8	1	154							
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	4	2	1/8	1/8	1	155							
8	8	28	28	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	156		soll					
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	157		ge-					
8	8	30	30	0.0	1/2	1/2	Tempo	4/4	1	1	0						𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	158		-ne-					
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	159		-sen					
8	8	28	28	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	160							
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	161							
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	162							
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	163							
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	164							
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	165							
8	8	30	30	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	166							
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	167							
8	8	28	28	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	168							
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	169							
8	8	30	30	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	170							
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	171							
8	8	28	28	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	172							
8	8	29	29	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	173							
8	8	30	30	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	174							
8	8	31	31	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	175							
9	9	32	32	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	176		der					
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	177		so					
9	9	34	34	0.0	1/2	1/2	Tempo	4/4	1	1	0						𝅘𝅥=78	78.0	𝅘𝅥	78.0	0.0
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	178		gro-					
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	179		-ssen					
9	9	32	32	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	180							
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	181							
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	182							
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	183							
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	184							
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	185							
9	9	34	34	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	186							
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	187							
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	188							
9	9	32	32	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	189							
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	190							
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	191							
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	192							
9	9	32	32	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	193							
9	9	33	33	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	194							
9	9	34	34	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	195							
9	9	35	35	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	196							
10	10	36	36	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	197		Herr-					
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	198		-lich-					
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	199		-keit,					
10	10	36	36	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	200							
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	201							
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	202							
10	10	36	36	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	203							
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	204							
10	10	37	37	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	205							
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	206							
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	207							
10	10	36	36	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	208							
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	209							
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	210							
10	10	36	36	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	211							
10	10	37	37	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	212							
10	10	38	38	2.0	1/2	1/2	Chord	4/4	4	2	1/2	1/2	1	213							
11	11	40	40	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	214		die					
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	215		den					
11	11	42	42	0.0	1/2	1/2	Tempo	4/4	1	1	0						𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	216		From-					
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	217		-men					
11	11	40	40	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	218							
11	11	41	41	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	219							
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	220							
11	11	42	42	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	221							
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	222							
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	223							
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	224							
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	225							
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	226							
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	227							
11	11	40	40	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	228							
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	229							
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	230							
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	231							
11	11	40	40	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	232							
11	11	41	41	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	233							
11	11	42	42	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	234							
11	11	43	43	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	235							
12	12	44	44	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	236		ist					
12	12	45	45	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	237		be-					
12	12	183/4	183/4	0.0	7/16	7/16	Tempo	4/4	1	1	0						𝅘𝅥=54	54.0	𝅘𝅥	54.0	0.0
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	238		-reit'.					
12	12	44	44	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	239							
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	240							
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	241							
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	242							
12	12	45	45	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	243							
12	12	183/4	183/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	244							
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	245							
12	12	44	44	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	246							
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	247							
12	12	45	45	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	248							
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	249							
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	250							
12	12	45	45	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	251							
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	252							
12	12	44	44	0.5	0	0	Chord	4/4	4	2	1/8	1/8	1	253							
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	4	2	1/8	1/8	1	254							
12	12	45	45	0.5	1/4	1/4	Chord	4/4	4	2	1/8	1/8	1	255							
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	4	2	1/8	1/8	1	256							
12	12	46	46	2.0	1/2	1/2	Chord	4/4	4	2	1/2	1/2	1	257							
