mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	2	5	5	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	92										
3	2	7	7	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	93										
3	2	15/2	15/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	94										
3	2	8	8	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	95										1
3	2	17/2	17/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	96										
3	2	5	5	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	97										
3	2	6	6	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	98										
3	2	7	7	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	99										
3	2	8	8	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	100										
3	2	17/2	17/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	101										
3	2	5	5	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	102										
3	2	6	6	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	103										
3	2	7	7	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	104										
3	2	8	8	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	105										
3	2	5	5	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	106										
3	2	6	6	0.5	1/4	1/4	Chord	4/4	5	1	1/8	1/8	1	107										
3	2	13/2	13/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	108										
3	2	7	7	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	109										
3	2	8	8	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	110										
3	2	17/2	17/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	111										
3	2	5	5	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	112	Je-	ru-								
3	2	6	6	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	113	-su	-he								
3	2	7	7	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	114	Christ,	fein;								
3	2	8	8	0.5	3/4	3/4	Chord	4/4	6	1	1/8	1/8	1	115	mein'	kein								
3	2	17/2	17/2	0.5	7/8	7/8	Chord	4/4	6	1	1/8	1/8	1	116										
3	2	5	5	1.0	0	0	Chord	4/4	6	2	1/4	1/4	1	117										
3	2	6	6	1.0	1/4	1/4	Chord	4/4	6	2	1/4	1/4	1	118										
3	2	7	7	1.0	1/2	1/2	Chord	4/4	6	2	1/4	1/4	1	119										
3	2	8	8	1.0	3/4	3/4	Chord	4/4	6	2	1/4	1/4	1	120										
3	2	5	5	1.0	0	0	Chord	4/4	7	1	1/4	1/4	1	121										
3	2	6	6	1.0	1/4	1/4	Chord	4/4	7	1	1/4	1/4	1	122										
3	2	7	7	1.0	1/2	1/2	Chord	4/4	7	1	1/4	1/4	1	123										
3	2	8	8	0.5	3/4	3/4	Chord	4/4	7	1	1/8	1/8	1	124										
3	2	17/2	17/2	0.5	7/8	7/8	Chord	4/4	7	1	1/8	1/8	1	125										
3	2	5	5	1.0	0	0	Chord	4/4	8	1	1/4	1/4	1	126										
3	2	6	6	1.0	1/4	1/4	Chord	4/4	8	1	1/4	1/4	1	127										
3	2	7	7	1.0	1/2	1/2	Chord	4/4	8	1	1/4	1/4	1	128										
3	2	8	8	0.5	3/4	3/4	Chord	4/4	8	1	1/8	1/8	1	129										
3	2	17/2	17/2	0.5	7/8	7/8	Chord	4/4	8	1	1/8	1/8	1	130										
3	2	5	5	1.0	0	0	Chord	4/4	8	2	1/4	1/4	1	131										
3	2	6	6	1.0	1/4	1/4	Chord	4/4	8	2	1/4	1/4	1	132										
3	2	7	7	1.0	1/2	1/2	Chord	4/4	8	2	1/4	1/4	1	133										
3	2	8	8	1.0	3/4	3/4	Chord	4/4	8	2	1/4	1/4	1	134										
3	2	5	5	1.0	0	0	Chord	4/4	10	2	1/4	1/4	1	135										
3	2	6	6	1.0	1/4	1/4	Chord	4/4	10	2	1/4	1/4	1	136										
3	2	7	7	1.0	1/2	1/2	Chord	4/4	10	2	1/4	1/4	1	137										
3	2	8	8	1.0	3/4	3/4	Chord	4/4	10	2	1/4	1/4	1	138										
3	2	5	5	1.0	0	0	Chord	4/4	11	1	1/4	1/4	1	139										
3	2	6	6	1.0	1/4	1/4	Chord	4/4	11	1	1/4	1/4	1	140										
3	2	7	7	1.0	1/2	1/2	Chord	4/4	11	1	1/4	1/4	1	141										
3	2	8	8	0.5	3/4	3/4	Chord	4/4	11	1	1/8	1/8	1	142										
3	2	17/2	17/2	0.5	7/8	7/8	Chord	4/4	11	1	1/8	1/8	1	143										
3	2	5	5	1.0	0	0	Chord	4/4	12	2	1/4	1/4	1	144										
3	2	6	6	1.0	1/4	1/4	Chord	4/4	12	2	1/4	1/4	1	145										
3	2	7	7	1.0	1/2	1/2	Chord	4/4	12	2	1/4	1/4	1	146										
3	2	8	8	1.0	3/4	3/4	Chord	4/4	12	2	1/4	1/4	1	147										
3	2	5	5	1.0	0	0	Chord	4/4	13	2	1/4	1/4	1	148										
3	2	6	6	1.0	1/4	1/4	Chord	4/4	13	2	1/4	1/4	1	149										
3	2	7	7	1.0	1/2	1/2	Chord	4/4	13	2	1/4	1/4	1	150										
3	2	8	8	1.0	3/4	3/4	Chord	4/4	13	2	1/4	1/4	1	151										
3	2	5	5	1.0	0	0	Chord	4/4	14	2	1/4	1/4	1	152										
3	2	6	6	1.0	1/4	1/4	Chord	4/4	14	2	1/4	1/4	1	153										
3	2	7	7	1.0	1/2	1/2	Chord	4/4	14	2	1/4	1/4	1	154										
3	2	8	8	1.0	3/4	3/4	Chord	4/4	14	2	1/4	1/4	1	155										
4	3	9	9	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	156										
4	3	19/2	19/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4	1/4	1	157										
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	158										
4	3	11	11	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	159										2
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	160										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	161										
4	3	9	9	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	162										
4	3	19/2	19/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	163										
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	164										
4	3	11	11	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	165										3
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	166										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	167										
4	3	9	9	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	168										
4	3	10	10	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	169										
4	3	11	11	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	170										
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	171										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	172										
4	3	9	9	0.5	0	0	Chord	4/4	4	2	1/8	1/8	1	173										
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	4	2	1/8	1/8	1	174										
4	3	10	10	0.5	1/4	1/4	Chord	4/4	4	2	1/8	1/8	1	175										
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	4	2	1/8	1/8	1	176										
4	3	11	11	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	177										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	178										
4	3	9	9	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	179										
4	3	10	10	0.5	1/4	1/4	Chord	4/4	5	1	1/8	1/8	1	180										
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	181										
4	3	11	11	0.5	1/2	1/2	Chord	4/4	5	1	1/8	1/8	1	182										
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	5	1	1/8	1/8	1	183										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	184										
4	3	9	9	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	185	Arm'	Mensch								
4	3	10	10	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	186	thu	kann								
4	3	11	11	0.5	1/2	1/2	Chord	4/4	6	1	1/8	1/8	1	187	ich	mich								
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	6	1	1/8	1/8	1	188										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	189	aus-	auf-								
4	3	9	9	0.5	0	0	Chord	4/4	6	2	1/8	1/8	1	190										
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	6	2	1/8	1/8	1	191										
4	3	10	10	0.5	1/4	1/4	Chord	4/4	6	2	1/8	1/8	1	192										
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	6	2	1/8	1/8	1	193										
4	3	11	11	1.0	1/2	1/2	Chord	4/4	6	2	1/4	1/4	1	194										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	6	2	1/4	1/4	1	195										
4	3	9	9	1.0	0	0	Chord	4/4	7	1	1/4	1/4	1	196										
4	3	10	10	1.0	1/4	1/4	Chord	4/4	7	1	1/4	1/4	1	197										
4	3	11	11	0.5	1/2	1/2	Chord	4/4	7	1	1/8	1/8	1	198										
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	7	1	1/8	1/8	1	199										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	7	1	1/4	1/4	1	200										
4	3	9	9	0.5	0	0	Chord	4/4	8	1	1/8	1/8	1	201										
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	8	1	1/8	1/8	1	202										
4	3	10	10	0.5	1/4	1/4	Chord	4/4	8	1	1/8	1/8	1	203										
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	8	1	1/8	1/8	1	204										
4	3	11	11	1.0	1/2	1/2	Chord	4/4	8	1	1/4	1/4	1	205										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	8	1	1/4	1/4	1	206										
4	3	9	9	1.0	0	0	Chord	4/4	8	2	1/4	1/4	1	207										
4	3	10	10	1.0	1/4	1/4	Chord	4/4	8	2	1/4	1/4	1	208										
4	3	11	11	1.0	1/2	1/2	Chord	4/4	8	2	1/4	1/4	1	209										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	8	2	1/4	1/4	1	210										
4	3	9	9	0.5	0	0	Chord	4/4	10	2	1/8	1/8	1	211										
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	10	2	1/8	1/8	1	212										
4	3	10	10	0.5	1/4	1/4	Chord	4/4	10	2	1/8	1/8	1	213										
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	10	2	1/8	1/8	1	214										
4	3	11	11	1.0	1/2	1/2	Chord	4/4	10	2	1/4	1/4	1	215										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	10	2	1/4	1/4	1	216										
4	3	9	9	0.5	0	0	Chord	4/4	11	1	1/8	1/8	1	217										
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	11	1	1/8	1/8	1	218										
4	3	10	10	0.5	1/4	1/4	Chord	4/4	11	1	1/8	1/8	1	219										
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	11	1	1/8	1/8	1	220										
4	3	11	11	1.0	1/2	1/2	Chord	4/4	11	1	1/4	1/4	1	221										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	11	1	1/4	1/4	1	222										
4	3	9	9	1.0	0	0	Chord	4/4	12	2	1/4	1/4	1	223										
4	3	10	10	1.0	1/4	1/4	Chord	4/4	12	2	1/4	1/4	1	224										
4	3	11	11	1.0	1/2	1/2	Chord	4/4	12	2	1/4	1/4	1	225										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	12	2	1/4	1/4	1	226										
4	3	9	9	1.0	0	0	Chord	4/4	13	2	1/4	1/4	1	227										
4	3	10	10	1.0	1/4	1/4	Chord	4/4	13	2	1/4	1/4	1	228										
4	3	11	11	1.0	1/2	1/2	Chord	4/4	13	2	1/4	1/4	1	229										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	13	2	1/4	1/4	1	230										
4	3	9	9	1.0	0	0	Chord	4/4	14	2	1/4	1/4	1	231										
4	3	10	10	1.0	1/4	1/4	Chord	4/4	14	2	1/4	1/4	1	232										
4	3	11	11	1.0	1/2	1/2	Chord	4/4	14	2	1/4	1/4	1	233										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	14	2	1/4	1/4	1	234										
5	4	13	13	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
5	4	13	13	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	235										
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	236										
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	237										
5	4	15	15	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	238										
5	4	31/2	31/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	239										
5	4	13	13	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	240										
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	241										
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	242										
5	4	15	15	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	243										
5	4	31/2	31/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	244										
5	4	13	13	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	245										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	246										
5	4	13	13	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	247										4
5	4	14	14	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	248										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	249										
5	4	13	13	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	250										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	251										
5	4	13	13	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	252	-stre-	-we-								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	253	-cken;	-cken:								
5	4	13	13	1.0	0	0	Chord	4/4	6	2	1/4	1/4	1	254										5
5	4	14	14	1.0	1/4	1/4	Chord	4/4	6	2	1/4	1/4	1	255										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	6	2	1/4	1/4	1	256										
5	4	13	13	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	257										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	7	1	1/4	1/4	1	258										
5	4	13	13	0.5	0	0	Chord	4/4	8	1	1/8	1/8	1	259										6
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	8	1	1/8	1/8	1	260										6
5	4	14	14	1.0	1/4	1/4	Chord	4/4	8	1	1/4	1/4	1	261										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	8	1	1/4	1/4	1	262										
5	4	13	13	1.0	0	0	Chord	4/4	8	2	1/4	1/4	1	263										
5	4	14	14	1.0	1/4	1/4	Chord	4/4	8	2	1/4	1/4	1	264										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	8	2	1/4	1/4	1	265										
5	4	13	13	1.0	0	0	Chord	4/4	10	2	1/4	1/4	1	266										7
5	4	14	14	1.0	1/4	1/4	Chord	4/4	10	2	1/4	1/4	1	267										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	10	2	1/4	1/4	1	268										
5	4	13	13	0.5	0	0	Chord	4/4	11	1	1/8	1/8	1	269										8
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	11	1	1/8	1/8	1	270										8
5	4	14	14	1.0	1/4	1/4	Chord	4/4	11	1	1/4	1/4	1	271										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	11	1	1/4	1/4	1	272										
5	4	13	13	1.0	0	0	Chord	4/4	12	2	1/4	1/4	1	273										
5	4	14	14	1.0	1/4	1/4	Chord	4/4	12	2	1/4	1/4	1	274										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	12	2	1/4	1/4	1	275										
5	4	13	13	1.0	0	0	Chord	4/4	13	2	1/4	1/4	1	276										
5	4	14	14	1.0	1/4	1/4	Chord	4/4	13	2	1/4	1/4	1	277										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	13	2	1/4	1/4	1	278										
5	4	13	13	1.0	0	0	Chord	4/4	14	2	1/4	1/4	1	279										
5	4	14	14	1.0	1/4	1/4	Chord	4/4	14	2	1/4	1/4	1	280										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	14	2	1/4	1/4	1	281										
6	4	16	16	0.0	0	3/4	Tempo	4/4	1	1	0								𝅘𝅥=72.6	73.0	𝅘𝅥	72.6	0.0	
6	4	16	16	0.5	0	3/4	Chord	4/4	1	1	1/8	1/8	1	282										9
6	4	33/2	33/2	0.5	1/8	7/8	Chord	4/4	1	1	1/8	1/8	1	283										
6	4	16	16	0.5	0	3/4	Chord	4/4	2	1	1/8	1/8	1	284										10
6	4	33/2	33/2	0.5	1/8	7/8	Chord	4/4	2	1	1/8	1/8	1	285										
6	4	16	16	1.0	0	3/4	Chord	4/4	3	1	1/4	1/4	1	286										
6	4	16	16	1.0	0	3/4	Chord	4/4	4	2	1/4	1/4	1	287										
6	4	16	16	1.0	0	3/4	Chord	4/4	5	1	1/4	1/4	1	288										
6	4	16	16	1.0	0	3/4	Chord	4/4	6	1	1/4	1/4	1	289	denn									
6	4	16	16	1.0	0	3/4	Chord	4/4	6	2	1/4	1/4	1	290										
6	4	16	16	1.0	0	3/4	Chord	4/4	7	1	1/4	1/4	1	291										
6	4	16	16	1.0	0	3/4	Chord	4/4	8	1	1/4	1/4	1	292										
6	4	16	16	1.0	0	3/4	Chord	4/4	8	2	1/4	1/4	1	293										
6	4	16	16	1.0	0	3/4	Chord	4/4	10	2	1/4	1/4	1	294										
