mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
5	4	13	13	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	86									1
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	87									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	88									
5	4	13	13	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	89									2
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	90									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	91									
5	4	13	13	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	92									3
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	93									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	94									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	3	1/4	1/4	1	95									
5	4	13	13	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	96									4
5	4	14	14	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	97									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	98									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	3	3	1/4	1/4	1	99									
6	5	16	16	0.0	0	3/4	Tempo	4/4	1	1	0							𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0	
6	5	16	16	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	100		und							
6	5	16	16	1.0	0	3/4	Chord	4/4	1	2	1/4	1/4	1	101									
6	5	16	16	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	102									
6	5	16	16	0.5	0	3/4	Chord	4/4	2	2	1/8	1/8	1	103									
6	5	33/2	33/2	0.5	1/8	7/8	Chord	4/4	2	2	1/8	1/8	1	104									
6	5	16	16	0.5	0	3/4	Chord	4/4	3	2	1/8	1/8	1	105									
6	5	33/2	33/2	0.5	1/8	7/8	Chord	4/4	3	2	1/8	1/8	1	106									
7	6	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	107		ist							
7	6	18	18	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	108		vor							
7	6	37/2	37/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	109									
7	6	19	19	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	110		ihm							
7	6	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	111		ein'							
7	6	17	17	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	112									
7	6	35/2	35/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	113									
7	6	18	18	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	114									
7	6	37/2	37/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	115									
7	6	19	19	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	116									
7	6	20	20	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	117									
7	6	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	118									
7	6	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	119									
7	6	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	120									
7	6	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	121									
7	6	17	17	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	122									
7	6	35/2	35/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	123									
7	6	18	18	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	124									
7	6	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	125									
7	6	19	19	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	126									
7	6	20	20	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	127									
7	6	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	128									
7	6	17	17	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	129									
7	6	35/2	35/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	130									
7	6	18	18	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	131									
7	6	37/2	37/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	132									
7	6	19	19	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	133									
7	6	20	20	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	134									
7	6	41/2	41/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	135									
8	7	21	21	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	136		ro-							
8	7	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	137		-the							
8	7	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	138		Flut							
8	7	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	139		von							
8	7	21	21	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	140									
8	7	22	22	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	141									
8	7	23	23	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	142									
8	7	24	24	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	143									
8	7	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	144									
8	7	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	145									
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	146									
8	7	24	24	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	147									
8	7	49/2	49/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	148									
8	7	21	21	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	149									
8	7	22	22	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	150									
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	151									
8	7	24	24	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	152									
8	7	49/2	49/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	153									
8	7	21	21	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	154									
8	7	22	22	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	155									
8	7	23	23	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	156									
8	7	24	24	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	157									
8	7	49/2	49/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	158									
9	8	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	159		Chri-							
9	8	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	160		-sti							
9	8	27	27	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	161		Blut							
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	162									
9	8	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	163		ge-							
9	8	25	25	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	164									
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	165									
9	8	26	26	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	166									
9	8	27	27	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	167									
9	8	28	28	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	168									
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	169									
9	8	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	170									
9	8	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	171									
9	8	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	172									
9	8	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	173									
9	8	25	25	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	174									
9	8	26	26	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	175									
9	8	27	27	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	176									
9	8	28	28	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	177									
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	178									
9	8	25	25	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	179									
9	8	26	26	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	180									
9	8	27	27	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	181									
9	8	28	28	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	182									
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	183									
10	9	29	29	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	184		-fär-							5
10	9	59/2	59/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	185									5
10	9	30	30	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
10	9	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	186									
10	9	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	187		-bet,							
10	9	32	32	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=76	76.0	𝅘𝅥	76.0	0.0	
10	9	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	188		die							
10	9	29	29	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	189									6
10	9	59/2	59/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	190									6
10	9	30	30	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	191									
10	9	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	192									
10	9	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	193									
10	9	29	29	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	194									7
10	9	61/2	61/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	195									
10	9	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	196									
10	9	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	197									
10	9	29	29	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	198									8
10	9	30	30	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	199									
10	9	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	200									
10	9	32	32	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	201									
10	9	29	29	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	202									9
10	9	30	30	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	203									
10	9	31	31	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	204									
10	9	32	32	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	205									
11	10	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	206		al-							
11	10	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	207		-len							
11	10	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	208		Scha-							
11	10	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	209		-den							
11	10	33	33	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	210									
11	10	34	34	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	211									
11	10	35	35	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	212									
11	10	71/2	71/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	213									
11	10	36	36	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	214									
11	10	33	33	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	215									
11	10	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	216									
11	10	34	34	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	217									
11	10	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	218									
11	10	35	35	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	219									
11	10	71/2	71/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	220									
11	10	36	36	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	221									
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	222									
11	10	33	33	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	223									
11	10	34	34	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	224									
11	10	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	225									
11	10	35	35	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	226									
11	10	36	36	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	227									
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	228									
11	10	33	33	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	229									
11	10	34	34	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	230									
11	10	69/2	69/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	231									
11	10	35	35	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	232									
11	10	36	36	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	233									
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	234									
12	11	37	37	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
12	11	37	37	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	235		hei-							
12	11	75/2	75/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	236									
12	11	38	38	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
12	11	38	38	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	237		-let							
12	11	39	39	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	238		gut,							
12	11	40	40	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0	
12	11	40	40	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	239		von							
12	11	81/2	81/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	240									
12	11	37	37	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	241									
12	11	38	38	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	242									
12	11	39	39	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	243									
12	11	40	40	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	244									
12	11	37	37	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	245									
12	11	38	38	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	246									
12	11	39	39	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	247									
12	11	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	248									
12	11	37	37	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	249									
12	11	38	38	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	250									
12	11	39	39	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	251									
12	11	40	40	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	252									
12	11	81/2	81/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	253									
12	11	37	37	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	254									
12	11	38	38	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	255									
12	11	39	39	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	256									
12	11	40	40	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	257									
12	11	81/2	81/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	258									
13	12	41	41	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	259		A-							
13	12	42	42	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	260		-dam							
13	12	43	43	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
13	12	43	43	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	261		her							
13	12	44	44	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	262		ge-							
13	12	89/2	89/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	263									
13	12	41	41	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	264									
13	12	42	42	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	265									
13	12	85/2	85/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	266									
13	12	43	43	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	267									
13	12	44	44	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	268									
13	12	41	41	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	269									
13	12	42	42	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	270									
13	12	43	43	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	271									
13	12	44	44	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	272									
13	12	89/2	89/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	273									
13	12	41	41	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	274									
13	12	83/2	83/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	275									
