mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible
10	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	163							
10	8	29	29	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	164							
10	8	30	30	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	165							
10	8	31	31	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	166							
10	8	63/2	63/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	167							
10	8	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	168							
10	8	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	169							
10	8	30	30	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	170							
10	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	171							
10	8	31	31	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	172							
10	8	63/2	63/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	173							
10	8	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	174							
10	8	29	29	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	175							
10	8	30	30	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	176							
10	8	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	177							
10	8	32	32	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	178							
10	8	29	29	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	179							
10	8	30	30	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	180							
10	8	31	31	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	181							
10	8	32	32	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	182							
11	9	33	33	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0
11	9	33	33	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	183	-lässt						
11	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	184							
11	9	34	34	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=69	69.0	𝅘𝅥	69.0	0.0
11	9	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	185	er						
11	9	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	186	nicht.						
11	9	33	33	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	187							
11	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	188							
11	9	34	34	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	189							
11	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	190							
11	9	35	35	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	191							
11	9	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	192							
11	9	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	193							
11	9	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	194							
11	9	33	33	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	195							
11	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	196							
11	9	34	34	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	197							
11	9	35	35	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	198							
11	9	33	33	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	199							
11	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	200							
11	9	34	34	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	201							
11	9	35	35	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	202							
