mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	62								
4	3	12	12	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	63	-sern							
4	3	9	9	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	64								
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	65								
4	3	10	10	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	66								
4	3	11	11	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	67								1
4	3	9	9	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	68								
4	3	10	10	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	69								
4	3	11	11	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	70								
4	3	25/2	25/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	71								
4	3	51/4	51/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	72								
4	3	9	9	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	73								
4	3	10	10	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	74								
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	75								
4	3	11	11	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	76								
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	77								
4	3	12	12	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	78								
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	79								
4	3	9	9	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	80								
4	3	10	10	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	81								
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	82								
4	3	11	11	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	83								
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	84								
4	3	12	12	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	85								
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	86								
5	4	13	13	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=71	71.0	𝅘𝅥	71.0	0.0	
5	4	13	13	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	87	Zei-							
5	4	14	14	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=68.2	68.0	𝅘𝅥	68.2	0.0	
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	88	-ten;							
5	4	16	16	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	89	es							
5	4	13	13	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	90								2
5	4	27/2	27/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	91								2
5	4	55/4	55/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	92								2
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	93								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	94								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	95								
5	4	13	13	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	96								3
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	97								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	98								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	99								
5	4	13	13	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	100								4
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	101								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	102								
5	4	16	16	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	103								
5	4	33/2	33/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	104								
5	4	13	13	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	105								5
5	4	14	14	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	106								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	107								
5	4	16	16	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	108								
5	4	33/2	33/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	109								
6	5	17	17	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
6	5	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	110	ist							
6	5	18	18	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	111	doch							
6	5	19	19	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	112	ja							
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	113								
6	5	20	20	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
6	5	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	114	kein							
6	5	41/2	41/2	0.0	7/8	7/8	Tempo	4/4	1	1	0						𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
6	5	17	17	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	115								
6	5	18	18	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	116								
6	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	117								
6	5	19	19	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	118								
6	5	20	20	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	119								
6	5	17	17	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	120								
6	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	121								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	122								
6	5	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	123								
6	5	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	124								
6	5	17	17	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	125								
6	5	18	18	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	126								
6	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	127								
6	5	19	19	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	128								
6	5	20	20	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	129								
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	130								
6	5	17	17	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	131								
6	5	18	18	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	132								
6	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	133								
6	5	19	19	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	134								
6	5	20	20	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	135								
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	136								
7	6	21	21	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=71	71.0	𝅘𝅥	71.0	0.0	
7	6	21	21	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	137	And'-							
7	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	138								
7	6	22	22	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=69	69.0	𝅘𝅥	69.0	0.0	
7	6	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	139	-rer							
7	6	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	140	nicht,							
7	6	24	24	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=74.1	74.0	𝅘𝅥	74.1	0.0	
7	6	24	24	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	141	der							
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	142								
7	6	21	21	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	143								
7	6	22	22	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	144								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	145								
7	6	24	24	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	146								
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	147								
7	6	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	148								
7	6	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	149								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	150								
7	6	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	151								
7	6	21	21	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	152								
7	6	22	22	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	153								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	154								
7	6	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	155								
7	6	21	21	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	156								
7	6	22	22	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	157								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	158								
7	6	24	24	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	159								
8	7	25	25	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
8	7	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	160	für							
8	7	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	161	uns							
8	7	53/2	53/2	0.0	3/8	3/8	Tempo	4/4	1	1	0						𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
8	7	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	162	könn-							
8	7	28	28	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=71	71.0	𝅘𝅥	71.0	0.0	
8	7	28	28	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	163	-te							
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	164								
8	7	25	25	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	165								
8	7	26	26	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	166								
8	7	27	27	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	167								
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	168								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	169								
8	7	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	170								
8	7	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	171								
8	7	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	172								
8	7	28	28	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	173								
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	174								
8	7	25	25	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	175								
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	176								
8	7	26	26	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	177								
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	178								
8	7	27	27	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	179								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	180								
8	7	25	25	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	181								
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	182								
8	7	26	26	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	183								
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	184								
8	7	27	27	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	185								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	186								
9	8	29	29	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
9	8	29	29	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	187	strei-							
9	8	30	30	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0	
9	8	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	188	ten,							
9	8	32	32	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
9	8	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	189	denn							
9	8	29	29	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	190								6
9	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	191								6
9	8	30	30	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	192								
9	8	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	193								
9	8	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	194								
9	8	29	29	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	195								7
9	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	196								7
9	8	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	197								
9	8	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	198								
9	8	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	199								
9	8	29	29	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	200								
9	8	30	30	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	201								
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	202								
9	8	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	203								
9	8	32	32	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	204								
9	8	29	29	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	205								
9	8	30	30	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	206								
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	207								
9	8	31	31	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	208								
9	8	32	32	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	209								
10	9	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	210	du,							
10	9	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	211	uns'r							
10	9	35	35	0.0	1/2	1/2	Tempo	4/4	1	1	0						𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
10	9	35	35	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	212	Gott,							
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	213								
10	9	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	214	al-							
10	9	33	33	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	215								
10	9	34	34	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	216								
10	9	35	35	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	217								
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	218								
10	9	36	36	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	219								
10	9	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	220								
10	9	34	34	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	221								
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	222								
10	9	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	223								
10	9	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	224								
10	9	33	33	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	225								
10	9	34	34	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	226								
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	227								
10	9	35	35	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	228								
10	9	36	36	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	229								
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	230								
10	9	33	33	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	231								
10	9	34	34	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	232								
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	233								
10	9	35	35	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	234								
10	9	36	36	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	235								
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	236								
11	10	37	37	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=69	69.0	𝅘𝅥	69.0	0.0	
11	10	37	37	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	237	lei-							8
11	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	238								8
11	10	38	38	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=67	67.0	𝅘𝅥	67.0	0.0	
11	10	38	38	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	239								
11	10	39	39	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	240	-ne.							
11	10	40	40	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
11	10	40	40	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	241	Gieb							
11	10	37	37	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	242								9
11	10	38	38	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	243								
11	10	39	39	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	244								
11	10	40	40	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	245								
11	10	37	37	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	246								10
11	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	247								
11	10	39	39	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	248								
11	10	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	249								
11	10	37	37	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	250								11
11	10	38	38	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	251								
11	10	39	39	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	252								
11	10	40	40	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	253								
11	10	81/2	81/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	254								
11	10	40	40	0.5	3/4	3/4	Chord	4/4	2	3	1/8	1/8	1	255								
