mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
10	10	29	29	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	137										
10	10	27	27	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	138										
10	10	27	27	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	139	Lass									
10	10	29	29	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	140	sie									
10	10	27	27	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	141										
10	10	29	29	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	142										
10	10	27	27	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	143										
10	10	29	29	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	144										
10	10	27	27	2.0	0	0	Chord	3/4	4	2	1/2	1/2	1	145										
10	10	29	29	1.0	1/2	1/2	Chord	3/4	4	2	1/4	1/4	1	146										
10	10	27	27	2.0	0	0	Chord	3/4	5	2	1/2	1/2	1	147										
10	10	29	29	1.0	1/2	1/2	Chord	3/4	5	2	1/4	1/4	1	148										
11	11	31	31	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	149										
11	11	32	32	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	150										
11	11	30	30	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	151										
11	11	30	30	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	152	ruhn									
11	11	32	32	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	153	in									
11	11	30	30	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	154										
11	11	32	32	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	155										
11	11	30	30	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	156										
11	11	32	32	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	157										
11	11	30	30	2.0	0	0	Chord	3/4	4	2	1/2	1/2	1	158										
11	11	32	32	1.0	1/2	1/2	Chord	3/4	4	2	1/4	1/4	1	159										
11	11	30	30	2.0	0	0	Chord	3/4	5	2	1/2	1/2	1	160										
11	11	32	32	1.0	1/2	1/2	Chord	3/4	5	2	1/4	1/4	1	161										
12	12	33	33	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	162										
12	12	34	34	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	163										
12	12	35	35	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	164										
12	12	33	33	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	165										
12	12	34	34	1.0	1/4	1/4	Chord	3/4	1	3	1/4	1/4	1	166										
12	12	35	35	1.0	1/2	1/2	Chord	3/4	1	3	1/4	1/4	1	167										
12	12	34	34	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	168										
12	12	35	35	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	169										
12	12	33	33	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	170	dei-									
12	12	34	34	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	171	-nem									
12	12	33	33	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	172										10
12	12	34	34	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	173										
12	12	35	35	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	174										
12	12	33	33	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	175										
12	12	35	35	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	176										
12	12	33	33	1.0	0	0	Chord	3/4	4	2	1/4	1/4	1	177										11
12	12	34	34	1.0	1/4	1/4	Chord	3/4	4	2	1/4	1/4	1	178										
12	12	35	35	1.0	1/2	1/2	Chord	3/4	4	2	1/4	1/4	1	179										
12	12	33	33	1.0	0	0	Chord	3/4	5	2	1/4	1/4	1	180										12
12	12	34	34	1.0	1/4	1/4	Chord	3/4	5	2	1/4	1/4	1	181										
12	12	35	35	1.0	1/2	1/2	Chord	3/4	5	2	1/4	1/4	1	182										
13	13	36	36	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	183										
13	13	36	36	3.0	0	0	Chord	3/4	1	3	3/4	1/2	3/2	184										
13	13	36	36	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	185										
13	13	36	36	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	186	Schoos,									
13	13	36	36	3.0	0	0	Chord	3/4	3	2	3/4	1/2	3/2	187										
13	13	36	36	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	188										
13	13	36	36	3.0	0	0	Chord	3/4	4	2	3/4	1/2	3/2	189										
13	13	36	36	3.0	0	0	Chord	3/4	5	2	3/4	1/2	3/2	190										
14	14	39	39	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	191										
14	14	40	40	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	192										
14	14	41	41	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	193										
14	14	40	40	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	194										
14	14	41	41	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	195										
14	14	39	39	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	196	er-									
14	14	40	40	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	197	-füll'									
14	14	39	39	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	198										
14	14	40	40	2.0	1/4	1/4	Chord	3/4	3	2	1/2	1/2	1	199										
14	14	39	39	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	200										
14	14	40	40	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	201										
14	14	39	39	1.0	0	0	Chord	3/4	4	2	1/4	1/4	1	202										
14	14	40	40	0.5	1/4	1/4	Chord	3/4	4	2	1/8	1/8	1	203										
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	4	2	1/8	1/8	1	204										
14	14	41	41	0.5	1/2	1/2	Chord	3/4	4	2	1/8	1/8	1	205										
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	4	2	1/8	1/8	1	206										
14	14	39	39	1.0	0	0	Chord	3/4	5	2	1/4	1/4	1	207										
14	14	40	40	0.5	1/4	1/4	Chord	3/4	5	2	1/8	1/8	1	208										
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	5	2	1/8	1/8	1	209										
14	14	41	41	0.5	1/2	1/2	Chord	3/4	5	2	1/8	1/8	1	210										
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	5	2	1/8	1/8	1	211										
15	15	42	42	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	212										
15	15	42	42	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	213										
15	15	42	42	1.0	0	0	Chord	3/4	1	3	1/4	1/4	1	214										
15	15	42	42	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	215										
15	15	42	42	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	216	sie									
15	15	44	44	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	217	mit									
15	15	42	42	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	218										13
15	15	43	43	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	219										
15	15	44	44	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	220										
15	15	42	42	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	221										14
15	15	43	43	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	222										
15	15	44	44	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	223										
15	15	42	42	2.0	0	0	Chord	3/4	4	2	1/2	1/2	1	224										
15	15	44	44	1.0	1/2	1/2	Chord	3/4	4	2	1/4	1/4	1	225										
15	15	42	42	2.0	0	0	Chord	3/4	5	2	1/2	1/2	1	226										
15	15	44	44	1.0	1/2	1/2	Chord	3/4	5	2	1/4	1/4	1	227										
16	16	45	45	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	228										
16	16	91/2	91/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	229										
16	16	46	46	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	230										
16	16	93/2	93/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	231										
16	16	47	47	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	232										
16	16	95/2	95/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	233										
16	16	46	46	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	234										
16	16	47	47	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	235										
16	16	46	46	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	236										
16	16	47	47	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	237										
16	16	45	45	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	238	Freud'									
16	16	46	46	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	239	und									
16	16	45	45	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	240										
16	16	46	46	2.0	1/4	1/4	Chord	3/4	3	2	1/2	1/2	1	241										
16	16	45	45	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	242										
16	16	47	47	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	243										
16	16	45	45	0.5	0	0	Chord	3/4	4	2	1/8	1/8	1	244										15
16	16	91/2	91/2	0.5	1/8	1/8	Chord	3/4	4	2	1/8	1/8	1	245										15
16	16	46	46	1.0	1/4	1/4	Chord	3/4	4	2	1/4	1/4	1	246										
16	16	47	47	1.0	1/2	1/2	Chord	3/4	4	2	1/4	1/4	1	247										
16	16	45	45	0.5	0	0	Chord	3/4	5	2	1/8	1/8	1	248										16
16	16	91/2	91/2	0.5	1/8	1/8	Chord	3/4	5	2	1/8	1/8	1	249										16
16	16	46	46	1.0	1/4	1/4	Chord	3/4	5	2	1/4	1/4	1	250										
16	16	47	47	1.0	1/2	1/2	Chord	3/4	5	2	1/4	1/4	1	251										
17	17	48	48	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	252										
17	17	48	48	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	253										
17	17	48	48	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	254										
17	17	48	48	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	255	Trost,									
17	17	48	48	3.0	0	0	Chord	3/4	3	2	3/4	1/2	3/2	256										
17	17	48	48	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	257										
17	17	48	48	3.0	0	0	Chord	3/4	4	2	3/4	1/2	3/2	258										
17	17	48	48	3.0	0	0	Chord	3/4	5	2	3/4	1/2	3/2	259										
18	18	51	51	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	260										
18	18	103/2	103/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	261										
18	18	52	52	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	262										
18	18	105/2	105/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	263										
18	18	53	53	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	264										
18	18	51	51	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	265										
18	18	53	53	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	266										
18	18	52	52	1.0	1/4	1/4	Chord	3/4	1	3	1/4	1/4	1	267										
18	18	53	53	1.0	1/2	1/2	Chord	3/4	1	3	1/4	1/4	1	268										
18	18	52	52	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	269										
18	18	53	53	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	270										
18	18	51	51	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	271	bis									
18	18	53	53	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	272	der									
18	18	51	51	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	273										
18	18	53	53	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	274										
18	18	51	51	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	275										
18	18	53	53	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	276										
18	18	51	51	2.0	0	0	Chord	3/4	4	2	1/2	1/2	1	277										
18	18	53	53	1.0	1/2	1/2	Chord	3/4	4	2	1/4	1/4	1	278										
18	18	51	51	2.0	0	0	Chord	3/4	5	2	1/2	1/2	1	279										
18	18	53	53	1.0	1/2	1/2	Chord	3/4	5	2	1/4	1/4	1	280										
19	19	54	54	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	281										
19	19	55	55	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	282										
19	19	56	56	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	283										
19	19	54	54	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	284										
19	19	54	54	2.0	0	0	Chord	3/4	1	3	1/2	1/2	1	285										
19	19	54	54	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	286										
19	19	54	54	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	287	Leib									
19	19	56	56	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	288	kommt									
19	19	54	54	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	289										
19	19	56	56	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	290										
19	19	54	54	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	291										
19	19	56	56	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	292										
19	19	54	54	2.0	0	0	Chord	3/4	4	2	1/2	1/2	1	293										
19	19	56	56	1.0	1/2	1/2	Chord	3/4	4	2	1/4	1/4	1	294										
19	19	54	54	2.0	0	0	Chord	3/4	5	2	1/2	1/2	1	295										
19	19	56	56	1.0	1/2	1/2	Chord	3/4	5	2	1/4	1/4	1	296										
20	20	57	57	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	297										
20	20	58	58	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	298										
20	20	59	59	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	299										
20	20	57	57	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	300	aus									
20	20	58	58	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	301	der									
20	20	57	57	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	302										17
20	20	58	58	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	303										
20	20	59	59	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	304										
20	20	57	57	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	305										
20	20	58	58	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	306										
20	20	57	57	1.0	0	0	Chord	3/4	4	2	1/4	1/4	1	307										18
