mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
8	8	30	30	2.0	1/2	1/2	Chord	4/4	3	2	1/2	1/2	1	190											
8	8	29	29	0.5	1/4	1/4	Chord	4/4	3	3	1/8	1/8	1	191											
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	3	3	1/8	1/8	1	192											
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	193	zur	und									
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	194	Ver-	die									
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	195	-such-	Welt									
9	9	35	35	0.0	3/4	3/4	Tempo	4/4	1	1	0									𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	196	-ung	ver-									
9	9	32	32	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	197											
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	198											
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	199											
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	200											
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	201											
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	202											
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	203											
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	204											
9	9	32	32	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	205											
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	206											
9	9	33	33	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	207											
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	208											
9	9	34	34	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	209											
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	210											
9	9	35	35	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	211											
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	212											
9	9	32	32	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	213											
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	214											
9	9	33	33	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	215											
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	216											
9	9	34	34	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	217											
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	218											
9	9	35	35	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	219											
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	220											
10	10	36	36	0.0	0	0	Tempo	4/4	1	1	0									𝅘𝅥=67	67.0	𝅘𝅥	67.0	0.0	
10	10	36	36	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	221	kom-	-nich-									
10	10	37	37	0.0	1/4	1/4	Tempo	4/4	1	1	0									𝅘𝅥=63	63.0	𝅘𝅥	63.0	0.0	
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	222	-men.	-ten.									
10	10	36	36	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	223											8
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	224											
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	225											
10	10	36	36	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	226											9
10	10	73/2	73/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	227											9
10	10	147/4	147/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	228											9
10	10	37	37	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	229											9
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	230											
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	231											
10	10	36	36	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	232											10
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	233											10
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	234											
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	235											
10	10	37	37	0.5	1/4	1/4	Chord	4/4	2	3	1/8	1/8	1	236											
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	2	3	1/8	1/8	1	237											
10	10	36	36	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	238											11
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	239											11
10	10	38	38	2.0	1/2	1/2	Chord	4/4	3	2	1/2	1/2	1	240											
10	10	37	37	0.5	1/4	1/4	Chord	4/4	3	3	1/8	1/8	1	241											
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	3	3	1/8	1/8	1	242											
