mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible
5	4	16	16	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	63	der	-des-					
5	4	13	13	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	64							
5	4	14	14	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	65							
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	66							
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	67							
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	68							
5	4	13	13	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	69							
5	4	14	14	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	70							
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	71							
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	72							
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	73							
5	4	13	13	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	74							
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	75							
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	76							
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	77							
5	4	13	13	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	78							
5	4	14	14	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	79							
5	4	15	15	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	80							
5	4	16	16	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	81							
6	5	17	17	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	82	Tod.	-noth.					
6	5	17	17	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	83							
6	5	17	17	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	84							
6	5	17	17	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	85							
6	5	17	17	3.0	0	0	Chord	4/4	3	2	3/4	1/2	3/2	86							
7	6	20	20	0.0	0	3/4	Tempo	4/4	1	1	0						𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0
7	6	20	20	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	87	Mein						
7	6	20	20	1.0	0	3/4	Chord	4/4	1	2	1/4	1/4	1	88							
7	6	20	20	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	89							
7	6	20	20	1.0	0	3/4	Chord	4/4	2	2	1/4	1/4	1	90							
7	6	20	20	1.0	0	3/4	Chord	4/4	3	2	1/4	1/4	1	91							
8	7	21	21	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	92	Gott,						
8	7	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	93	ich						
8	7	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	94	bitt'						
8	7	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	95	durch						
8	7	21	21	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	96							
8	7	22	22	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	97							
8	7	23	23	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	98							
8	7	24	24	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	99							
8	7	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	100							
8	7	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	101							
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	102							
8	7	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	103							
8	7	21	21	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	104							
8	7	22	22	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	105							
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	106							
8	7	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	107							
8	7	21	21	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	108							
8	7	22	22	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	109							
8	7	23	23	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	110							
8	7	24	24	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	111							
9	8	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	112	Chri-						
9	8	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	113	-sti						
9	8	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	114	Blut:						
9	8	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	115	mach's						
9	8	25	25	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	116							
9	8	26	26	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	117							
9	8	27	27	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	118							
9	8	28	28	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	119							
9	8	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	120							
9	8	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	121							
9	8	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	122							
9	8	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	123							
9	8	25	25	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	124							
9	8	26	26	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	125							
9	8	27	27	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	126							
9	8	28	28	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	127							
9	8	25	25	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	128							
9	8	26	26	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	129							
9	8	27	27	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	130							
9	8	28	28	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	131							
10	9	29	29	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0
10	9	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	132	nur						
10	9	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	133	mit						
10	9	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	134	mei-						
10	9	32	32	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	135	-nem						
10	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	136							
10	9	29	29	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	137							
10	9	30	30	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	138							
10	9	31	31	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	139							
10	9	63/2	63/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	140							
10	9	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	141							
10	9	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	142							
10	9	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	143							
10	9	31	31	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	144							
10	9	63/2	63/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	145							
10	9	127/4	127/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	146							
10	9	32	32	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	147							
10	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	148							
10	9	29	29	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	149							
10	9	30	30	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	150							
10	9	31	31	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	151							
10	9	63/2	63/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	152							
10	9	32	32	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	153							
10	9	29	29	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	154							
10	9	30	30	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	155							
10	9	31	31	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	156							
10	9	63/2	63/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	157							
10	9	32	32	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	158							
11	10	33	33	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=69	69.0	𝅘𝅥	69.0	0.0
11	10	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	159	En-						
11	10	34	34	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=65	65.0	𝅘𝅥	65.0	0.0
11	10	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	160	-de						
11	10	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	161	gut!						
11	10	33	33	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	162							
11	10	34	34	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	163							
11	10	35	35	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	164							
11	10	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	165							
11	10	34	34	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	166							
11	10	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	167							
11	10	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	168							
11	10	33	33	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	169							
11	10	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	170							
11	10	34	34	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	171							
11	10	35	35	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	172							
11	10	33	33	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	173							
11	10	67/2	67/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	174							
11	10	34	34	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	175							
11	10	35	35	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	176							
