mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
6	5	17	17	1.0	0	0	Chord	4/4	2	3	1/4	1/4	1	117								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	2	3	1/4	1/4	1	118								
6	5	19	19	0.5	1/2	1/2	Chord	4/4	2	3	1/8	1/8	1	119								
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	3	1/8	1/8	1	120								
6	5	20	20	0.5	3/4	3/4	Chord	4/4	2	3	1/8	1/8	1	121								
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	3	1/8	1/8	1	122								
6	5	17	17	1.0	0	0	Chord	4/4	3	3	1/4	1/4	1	123								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	3	3	1/4	1/4	1	124								
6	5	19	19	0.5	1/2	1/2	Chord	4/4	3	3	1/8	1/8	1	125								
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	3	3	1/8	1/8	1	126								
6	5	20	20	0.5	3/4	3/4	Chord	4/4	3	3	1/8	1/8	1	127								
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	3	3	1/8	1/8	1	128								
7	6	21	21	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	129	Magd,							
7	6	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	130	sammt							
7	6	21	21	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	131								
7	6	24	24	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	132								
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	133								
7	6	21	21	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	134								
7	6	24	24	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	135								
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	136								
7	6	21	21	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	137								
7	6	24	24	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	138								
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	139								
7	6	21	21	3.0	0	0	Chord	4/4	2	3	3/4	1/2	3/2	140								
7	6	24	24	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	141								
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	142								
7	6	21	21	3.0	0	0	Chord	4/4	3	3	3/4	1/2	3/2	143								
8	7	25	25	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	144	Va-							11
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	145								11
8	7	26	26	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	146								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	147	-ter							
8	7	25	25	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	148								12
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	149								12
8	7	26	26	2.0	1/4	1/4	Chord	4/4	1	2	1/2	1/2	1	150								
8	7	28	28	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	151								
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	152								
8	7	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	153								13
8	7	26	26	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	154								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	155								
8	7	25	25	1.5	0	0	Chord	4/4	2	2	3/8	1/4	3/2	156								14
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	157								14
8	7	27	27	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	158								14
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	159								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	160								
8	7	25	25	1.5	0	0	Chord	4/4	3	2	3/8	1/4	3/2	161								15
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	162								15
8	7	27	27	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	163								15
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	164								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	165								
9	8	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	166	und							
9	8	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	167	dem							
9	8	31	31	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	168	heil'-							16
9	8	63/2	63/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	169								16
9	8	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	170								16
9	8	29	29	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	171								
9	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	172								
9	8	30	30	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	173								
9	8	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	174								
9	8	32	32	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	175								
9	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	176								
9	8	29	29	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	177								
9	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	178								
9	8	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	179								
9	8	31	31	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	180								17
9	8	63/2	63/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	181								17
9	8	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	182								17
9	8	29	29	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	183								
9	8	30	30	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	184								
9	8	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	185								18
9	8	32	32	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	186								18
9	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	187								18
9	8	29	29	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	188								
9	8	30	30	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	189								
9	8	31	31	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	190								19
9	8	32	32	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	191								19
9	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	192								19
10	9	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	193								16
10	9	34	34	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	194								16
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	195								16
10	9	35	35	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	196								16
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	197								
10	9	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	198	-gen							
10	9	33	33	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	199								
10	9	36	36	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	200								
10	9	33	33	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	201								17
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	202								17
10	9	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	203								17
10	9	35	35	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	204								17
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	205								
10	9	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	206								
10	9	33	33	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	207								18
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	208								18
10	9	34	34	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	209								18
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	210								18
10	9	35	35	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	211								18
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	212								
10	9	36	36	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	213								
10	9	33	33	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	214								19
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	215								19
10	9	34	34	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	216								19
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	217								19
10	9	35	35	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	218								19
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	219								
10	9	36	36	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	220								
11	10	37	37	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	221	Geist							
11	10	40	40	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	222	von							
11	10	81/2	81/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	223								
11	10	37	37	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	224								
11	10	40	40	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	225								
11	10	81/2	81/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	226								
11	10	37	37	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	227								
11	10	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	228								
11	10	37	37	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	229								
11	10	40	40	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	230								
11	10	81/2	81/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	231								
11	10	37	37	3.0	0	0	Chord	4/4	3	2	3/4	1/2	3/2	232								
11	10	40	40	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	233								
11	10	81/2	81/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	234								
12	11	41	41	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	235	nun							
12	11	42	42	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	236	an							
12	11	85/2	85/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	237								
12	11	43	43	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	238	bis							20
12	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	239								20
12	11	44	44	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	240	in							20
12	11	41	41	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	241								
12	11	83/2	83/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	242								
12	11	42	42	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	243								
12	11	43	43	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	244								
12	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	245								
12	11	44	44	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	246								
12	11	89/2	89/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	247								
12	11	41	41	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	248								
12	11	42	42	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	249								
12	11	85/2	85/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	250								
12	11	43	43	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	251								
12	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	252								
12	11	44	44	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	253								
12	11	41	41	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	254								
12	11	42	42	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	255								
12	11	43	43	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	256								
12	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	257								
12	11	44	44	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	258								
12	11	89/2	89/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	259								
12	11	41	41	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	260								
12	11	42	42	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	261								
12	11	43	43	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	262								
12	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	263								
12	11	44	44	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	264								
12	11	89/2	89/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	265								
13	12	45	45	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	266								
13	12	46	46	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	267	in							
13	12	47	47	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	268	E-							21
13	12	95/2	95/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	269								21
13	12	48	48	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	270								21
13	12	97/2	97/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	271								21
13	12	45	45	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	272	E-							22
13	12	91/2	91/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	273								22
13	12	46	46	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	274								22
13	12	93/2	93/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	275								22
13	12	47	47	1.5	1/2	1/2	Chord	4/4	1	2	3/8	1/4	3/2	276								22
13	12	97/2	97/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	277								22
13	12	45	45	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	278								23
13	12	46	46	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	279								23
13	12	47	47	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	280								23
13	12	95/2	95/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	281								23
13	12	48	48	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	282								23
13	12	45	45	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	283								24
13	12	91/2	91/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	284								24
13	12	46	46	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	285								24
13	12	93/2	93/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	286								24
13	12	47	47	1.5	1/2	1/2	Chord	4/4	2	2	3/8	1/4	3/2	287								24
13	12	97/2	97/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	288								24
13	12	45	45	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	289								25
13	12	91/2	91/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	290								25
13	12	46	46	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	291								25
13	12	93/2	93/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	292								25
13	12	47	47	1.5	1/2	1/2	Chord	4/4	3	2	3/8	1/4	3/2	293								25
13	12	97/2	97/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	294								25
