mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
8	7	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	287										
8	7	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	288										
8	7	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	289										
8	7	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	290	in									
8	7	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	291	der									
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	292	Noth									
8	7	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	293	mich									
8	7	21	21	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	294										
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	295										
8	7	22	22	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	296										
8	7	45/2	45/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	297										
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	298										
8	7	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	299										
8	7	21	21	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	300										
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	301										
8	7	22	22	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	302										
8	7	23	23	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	303										
8	7	24	24	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	304										
8	7	21	21	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	305										
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	306										
8	7	22	22	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	307										
8	7	23	23	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	308										
8	7	24	24	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	309										
8	7	21	21	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	310										
8	7	22	22	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	311										
8	7	23	23	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	312										
8	7	24	24	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	313										
8	7	21	21	0.5	0	0	Chord	4/4	5	2	1/8	1/8	1	314										
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	5	2	1/8	1/8	1	315										
8	7	22	22	0.5	1/4	1/4	Chord	4/4	5	2	1/8	1/8	1	316										
8	7	45/2	45/2	0.5	3/8	3/8	Chord	4/4	5	2	1/8	1/8	1	317										
8	7	23	23	1.0	1/2	1/2	Chord	4/4	5	2	1/4	1/4	1	318										
8	7	24	24	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	319										
8	7	21	21	0.5	0	0	Chord	4/4	6	1	1/8	1/8	1	320										
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	6	1	1/8	1/8	1	321										
8	7	22	22	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	322										
8	7	23	23	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	323										
8	7	24	24	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	324										
8	7	21	21	0.5	0	0	Chord	4/4	7	2	1/8	1/8	1	325										
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	7	2	1/8	1/8	1	326										
8	7	22	22	1.0	1/4	1/4	Chord	4/4	7	2	1/4	1/4	1	327										
8	7	23	23	1.0	1/2	1/2	Chord	4/4	7	2	1/4	1/4	1	328										
8	7	24	24	1.0	3/4	3/4	Chord	4/4	7	2	1/4	1/4	1	329										
8	7	21	21	0.5	0	0	Chord	4/4	8	2	1/8	1/8	1	330										
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	8	2	1/8	1/8	1	331										
8	7	22	22	1.0	1/4	1/4	Chord	4/4	8	2	1/4	1/4	1	332										
8	7	23	23	1.0	1/2	1/2	Chord	4/4	8	2	1/4	1/4	1	333										
8	7	24	24	1.0	3/4	3/4	Chord	4/4	8	2	1/4	1/4	1	334										
9	8	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	335										
9	8	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	336										
9	8	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	337										
9	8	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	338										
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	339										
9	8	28	28	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	340										
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	341										
9	8	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	342	wohl									
9	8	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	343	weiss									
9	8	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	344	zu									
9	8	28	28	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	345	er-									
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	346										
9	8	25	25	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	347										
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	348										
9	8	26	26	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	349										
9	8	27	27	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	350										
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	351										
9	8	28	28	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	352										
9	8	25	25	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	353										
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	354										
9	8	26	26	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	355										
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	356										
9	8	27	27	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	357										
9	8	28	28	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	358										
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	359										
9	8	25	25	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	360										
9	8	26	26	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	361										
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	362										
9	8	27	27	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	363										
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	364										
9	8	28	28	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	365										
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	366										
9	8	25	25	1.5	0	0	Chord	4/4	3	3	3/8	1/4	3/2	367										
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	3	3	1/8	1/8	1	368										
9	8	27	27	0.5	1/2	1/2	Chord	4/4	3	3	1/8	1/8	1	369										
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	3	3	1/8	1/8	1	370										
9	8	28	28	0.5	3/4	3/4	Chord	4/4	3	3	1/8	1/8	1	371										
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	3	3	1/8	1/8	1	372										
9	8	25	25	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	373										
9	8	26	26	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	374										
9	8	27	27	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	375										
9	8	28	28	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	376										
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	377										
9	8	25	25	0.5	0	0	Chord	4/4	5	2	1/8	1/8	1	378										
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	5	2	1/8	1/8	1	379										
9	8	26	26	1.0	1/4	1/4	Chord	4/4	5	2	1/4	1/4	1	380										
9	8	27	27	0.5	1/2	1/2	Chord	4/4	5	2	1/8	1/8	1	381										
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	5	2	1/8	1/8	1	382										
9	8	28	28	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	383										
9	8	25	25	0.5	0	0	Chord	4/4	6	1	1/8	1/8	1	384										
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	6	1	1/8	1/8	1	385										
9	8	26	26	0.5	1/4	1/4	Chord	4/4	6	1	1/8	1/8	1	386										
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	6	1	1/8	1/8	1	387										
9	8	27	27	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	388										
9	8	28	28	0.5	3/4	3/4	Chord	4/4	6	1	1/8	1/8	1	389										
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	6	1	1/8	1/8	1	390										
9	8	25	25	1.0	0	0	Chord	4/4	7	2	1/4	1/4	1	391										
9	8	26	26	0.5	1/4	1/4	Chord	4/4	7	2	1/8	1/8	1	392										
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	7	2	1/8	1/8	1	393										
9	8	27	27	0.5	1/2	1/2	Chord	4/4	7	2	1/8	1/8	1	394										
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	7	2	1/8	1/8	1	395										
9	8	28	28	0.5	3/4	3/4	Chord	4/4	7	2	1/8	1/8	1	396										
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	7	2	1/8	1/8	1	397										
9	8	26	26	0.5	1/4	1/4	Chord	4/4	8	2	1/8	1/8	1	398										
9	8	25	25	1.5	0	0	Chord	4/4	8	3	3/8	1/4	3/2	399										
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	8	3	1/8	1/8	1	400										
9	8	27	27	0.5	1/2	1/2	Chord	4/4	8	3	1/8	1/8	1	401										
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	8	3	1/8	1/8	1	402										
9	8	28	28	0.5	3/4	3/4	Chord	4/4	8	3	1/8	1/8	1	403										
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	8	3	1/8	1/8	1	404										
10	9	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	405										
10	9	30	30	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
10	9	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	406			ornamentTrill							
10	9	31	31	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
10	9	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	407										
10	9	32	32	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0	
10	9	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	408										
10	9	29	29	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	409										
10	9	30	30	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	410										
10	9	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	411										
10	9	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	412										
10	9	29	29	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	413	-hal-									
10	9	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	414	-ten;									
10	9	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	415	drum									
10	9	29	29	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	416										4
10	9	30	30	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	417										
10	9	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	418										
10	9	32	32	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	419										
10	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	420										
10	9	29	29	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	421										5
10	9	30	30	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	422										5
10	9	61/2	61/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	423										
10	9	31	31	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	424										
10	9	32	32	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	425										
10	9	29	29	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	426										
10	9	59/2	59/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	427										
10	9	30	30	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	428										
10	9	31	31	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	429										
10	9	32	32	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	430										
10	9	29	29	0.5	0	0	Chord	4/4	3	3	1/8	1/8	1	431										
10	9	59/2	59/2	0.5	1/8	1/8	Chord	4/4	3	3	1/8	1/8	1	432										
10	9	30	30	1.0	1/4	1/4	Chord	4/4	3	3	1/4	1/4	1	433										
10	9	31	31	1.0	1/2	1/2	Chord	4/4	3	3	1/4	1/4	1	434										
10	9	29	29	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	435										
10	9	31	31	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	436										
10	9	32	32	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	437										
10	9	29	29	1.0	0	0	Chord	4/4	5	2	1/4	1/4	1	438										6
10	9	30	30	1.0	1/4	1/4	Chord	4/4	5	2	1/4	1/4	1	439										
10	9	31	31	1.0	1/2	1/2	Chord	4/4	5	2	1/4	1/4	1	440										
10	9	32	32	0.5	3/4	3/4	Chord	4/4	5	2	1/8	1/8	1	441										
10	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	5	2	1/8	1/8	1	442										
10	9	29	29	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	443										7
10	9	30	30	0.5	1/4	1/4	Chord	4/4	6	1	1/8	1/8	1	444										7
10	9	61/2	61/2	0.5	3/8	3/8	Chord	4/4	6	1	1/8	1/8	1	445										
10	9	31	31	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	446										
10	9	32	32	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	447										
10	9	29	29	0.5	0	0	Chord	4/4	7	2	1/8	1/8	1	448										
10	9	59/2	59/2	0.5	1/8	1/8	Chord	4/4	7	2	1/8	1/8	1	449										
10	9	30	30	1.0	1/4	1/4	Chord	4/4	7	2	1/4	1/4	1	450										
10	9	31	31	1.0	1/2	1/2	Chord	4/4	7	2	1/4	1/4	1	451										
10	9	32	32	1.0	3/4	3/4	Chord	4/4	7	2	1/4	1/4	1	452										
10	9	32	32	1.0	3/4	3/4	Chord	4/4	8	2	1/4	1/4	1	453										
10	9	29	29	0.5	0	0	Chord	4/4	8	3	1/8	1/8	1	454										
10	9	59/2	59/2	0.5	1/8	1/8	Chord	4/4	8	3	1/8	1/8	1	455										
10	9	30	30	1.0	1/4	1/4	Chord	4/4	8	3	1/4	1/4	1	456										
10	9	31	31	1.0	1/2	1/2	Chord	4/4	8	3	1/4	1/4	1	457										
11	10	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	458										
11	10	34	34	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
11	10	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	459										
11	10	35	35	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
11	10	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	460										
11	10	36	36	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
11	10	36	36	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	461										
11	10	73/2	73/2	0.0	7/8	7/8	Tempo	4/4	1	1	0								𝅘𝅥=68	68.0	𝅘𝅥	68.0	0.0	
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	462										
11	10	33	33	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	463										
11	10	67/2	67/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	464										
11	10	69/2	69/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	465										
11	10	35	35	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	466										
11	10	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	467	lass									
11	10	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	468	ich									
11	10	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	469	ihn									
11	10	36	36	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	470	nur									
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	471										
11	10	33	33	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	472										
11	10	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	473										
11	10	34	34	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	474										
11	10	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	475										
11	10	35	35	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	476										
11	10	36	36	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	477										
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	478										
11	10	33	33	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	479										
11	10	34	34	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	480										
11	10	69/2	69/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	481										
11	10	35	35	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	482										
11	10	36	36	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	483										
11	10	33	33	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	484										
11	10	67/2	67/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	485										
11	10	34	34	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	486										
11	10	35	35	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	487										
11	10	71/2	71/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	488										
11	10	36	36	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	489										
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	490										
11	10	34	34	1.5	1/4	1/4	Chord	4/4	3	3	3/8	1/4	3/2	491										
11	10	71/2	71/2	0.5	5/8	5/8	Chord	4/4	3	3	1/8	1/8	1	492										
11	10	33	33	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	493										
11	10	34	34	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	494										
11	10	35	35	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	495										
11	10	36	36	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	496										
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	497										
11	10	33	33	0.5	0	0	Chord	4/4	5	2	1/8	1/8	1	498										
11	10	67/2	67/2	0.5	1/8	1/8	Chord	4/4	5	2	1/8	1/8	1	499										
11	10	34	34	0.5	1/4	1/4	Chord	4/4	5	2	1/8	1/8	1	500										
11	10	69/2	69/2	0.5	3/8	3/8	Chord	4/4	5	2	1/8	1/8	1	501										
11	10	35	35	1.0	1/2	1/2	Chord	4/4	5	2	1/4	1/4	1	502										
11	10	36	36	0.5	3/4	3/4	Chord	4/4	5	2	1/8	1/8	1	503										
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	5	2	1/8	1/8	1	504										
11	10	33	33	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	505										
11	10	34	34	0.5	1/4	1/4	Chord	4/4	6	1	1/8	1/8	1	506										
11	10	69/2	69/2	0.5	3/8	3/8	Chord	4/4	6	1	1/8	1/8	1	507										
11	10	35	35	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	508										
11	10	36	36	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	509										
11	10	33	33	0.5	0	0	Chord	4/4	7	2	1/8	1/8	1	510										
11	10	67/2	67/2	0.5	1/8	1/8	Chord	4/4	7	2	1/8	1/8	1	511										
11	10	34	34	1.0	1/4	1/4	Chord	4/4	7	2	1/4	1/4	1	512										
11	10	35	35	0.5	1/2	1/2	Chord	4/4	7	2	1/8	1/8	1	513										
11	10	71/2	71/2	0.5	5/8	5/8	Chord	4/4	7	2	1/8	1/8	1	514										
11	10	36	36	0.5	3/4	3/4	Chord	4/4	7	2	1/8	1/8	1	515										
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	7	2	1/8	1/8	1	516										
11	10	33	33	0.5	0	0	Chord	4/4	8	2	1/8	1/8	1	517										
11	10	67/2	67/2	0.5	1/8	1/8	Chord	4/4	8	2	1/8	1/8	1	518										
11	10	35	35	0.5	1/2	1/2	Chord	4/4	8	2	1/8	1/8	1	519										
11	10	36	36	0.5	3/4	3/4	Chord	4/4	8	2	1/8	1/8	1	520										
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	8	2	1/8	1/8	1	521										
11	10	34	34	1.5	1/4	1/4	Chord	4/4	8	3	3/8	1/4	3/2	522										
11	10	71/2	71/2	0.5	5/8	5/8	Chord	4/4	8	3	1/8	1/8	1	523										
12	11	37	37	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0	
12	11	37	37	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	524										
12	11	38	38	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=55.2	55.0	𝅘𝅥	55.2	0.0	
12	11	39	39	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	525										
12	11	75/2	75/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	526										
12	11	38	38	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	527										
12	11	153/4	153/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	528										
12	11	77/2	77/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	529										
12	11	39	39	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	530										
12	11	37	37	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	531	wal-									
12	11	39	39	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	532	-ten.									
12	11	37	37	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	533										8
12	11	38	38	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	534										
12	11	39	39	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	535										
12	11	37	37	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	536										9
12	11	38	38	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	537										
12	11	39	39	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	538										
12	11	37	37	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	539										10
12	11	75/2	75/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	540										10
12	11	38	38	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	541										
12	11	39	39	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	542										
12	11	38	38	0.5	1/4	1/4	Chord	4/4	3	3	1/8	1/8	1	543										
12	11	77/2	77/2	0.5	3/8	3/8	Chord	4/4	3	3	1/8	1/8	1	544										
12	11	39	39	1.0	1/2	1/2	Chord	4/4	3	3	1/4	1/4	1	545										
12	11	37	37	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	546										
12	11	39	39	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	547										
12	11	37	37	1.0	0	0	Chord	4/4	5	2	1/4	1/4	1	548										11
12	11	38	38	1.0	1/4	1/4	Chord	4/4	5	2	1/4	1/4	1	549										
12	11	39	39	1.0	1/2	1/2	Chord	4/4	5	2	1/4	1/4	1	550										
12	11	37	37	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	551										12
12	11	38	38	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	552										
12	11	39	39	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	553										
12	11	37	37	0.5	0	0	Chord	4/4	7	2	1/8	1/8	1	554										13
12	11	75/2	75/2	0.5	1/8	1/8	Chord	4/4	7	2	1/8	1/8	1	555										13
12	11	38	38	1.0	1/4	1/4	Chord	4/4	7	2	1/4	1/4	1	556										
12	11	39	39	1.0	1/2	1/2	Chord	4/4	7	2	1/4	1/4	1	557										
12	11	37	37	0.5	0	0	Chord	4/4	8	2	1/8	1/8	1	558										14
12	11	75/2	75/2	0.5	1/8	1/8	Chord	4/4	8	2	1/8	1/8	1	559										14
12	11	38	38	0.5	1/4	1/4	Chord	4/4	8	3	1/8	1/8	1	560										
12	11	77/2	77/2	0.5	3/8	3/8	Chord	4/4	8	3	1/8	1/8	1	561										
12	11	39	39	1.0	1/2	1/2	Chord	4/4	8	3	1/4	1/4	1	562										
