mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
2	1	2	2	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	19								
2	1	3	3	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	20								
2	1	4	4	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	21								
2	1	1	1	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	22	hei-							
2	1	2	2	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	23	-li-							
2	1	5/2	5/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	24								
2	1	3	3	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	25	-ger							
2	1	7/2	7/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	26								
2	1	4	4	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	27								
2	1	1	1	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	28								
2	1	2	2	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	29								
2	1	3	3	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	30								
2	1	4	4	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	31								
2	1	1	1	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	32								
2	1	3/2	3/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	33								
2	1	2	2	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	34								
2	1	3	3	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	35								0
2	1	4	4	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	36								
2	1	1	1	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	37								
2	1	2	2	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	38								
2	1	3	3	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	39								1
2	1	4	4	0.5	3/4	3/4	Chord	4/4	4	2	1/8	1/8	1	40								1
2	1	9/2	9/2	0.5	7/8	7/8	Chord	4/4	4	2	1/8	1/8	1	41								
2	1	1	1	1.0	0	0	Chord	4/4	5	2	1/4	1/4	1	42								
2	1	2	2	1.0	1/4	1/4	Chord	4/4	5	2	1/4	1/4	1	43								
2	1	3	3	1.0	1/2	1/2	Chord	4/4	5	2	1/4	1/4	1	44								2
2	1	4	4	0.5	3/4	3/4	Chord	4/4	5	2	1/8	1/8	1	45								2
2	1	9/2	9/2	0.5	7/8	7/8	Chord	4/4	5	2	1/8	1/8	1	46								
3	2	5	5	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	47								
3	2	7	7	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	48								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	49								
3	2	5	5	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	50								
3	2	7	7	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	51								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	52								
3	2	5	5	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	53								
3	2	7	7	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	54								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	55								
3	2	5	5	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	56	Geist,							
3	2	7	7	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	57	Her-							
3	2	8	8	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	58	-re							
3	2	5	5	2.0	0	0	Chord	4/4	3	2	1/2	1/2	1	59								
3	2	7	7	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	60								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	61								
3	2	5	5	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	62								
3	2	7	7	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	63								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	64								
3	2	5	5	2.0	0	0	Chord	4/4	4	2	1/2	1/2	1	65								
3	2	7	7	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	66								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	67								
3	2	5	5	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	68								
3	2	7	7	1.0	1/2	1/2	Chord	4/4	5	2	1/4	1/4	1	69								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	70								
4	3	9	9	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	71								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	72								
4	3	9	9	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	73								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	74								
4	3	9	9	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	75								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	76								
4	3	9	9	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	77	Gott,							
4	3	12	12	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	78	er-							
4	3	9	9	3.0	0	0	Chord	4/4	3	2	3/4	1/2	3/2	79								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	80								
4	3	9	9	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	81								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	82								
4	3	9	9	3.0	0	0	Chord	4/4	4	2	3/4	1/2	3/2	83								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	84								
4	3	9	9	3.0	0	0	Chord	4/4	5	2	3/4	1/2	3/2	85								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	86								
5	4	13	13	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	87								
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	88								
5	4	15	15	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	89								
5	4	31/2	31/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	90								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	91								
5	4	13	13	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	92								
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	93								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	94								
5	4	16	16	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	95								
5	4	33/2	33/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	96								
5	4	13	13	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	97								
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	98								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	99								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	100								
5	4	13	13	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	101	-füll'							
5	4	14	14	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	102	mit							
5	4	15	15	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	103	dei-							
5	4	31/2	31/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	104								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	105	-ner							
5	4	13	13	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	106								
5	4	14	14	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	107								
5	4	15	15	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	108								
5	4	31/2	31/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	109								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	110								
5	4	13	13	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	111								
5	4	14	14	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	112								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	113								
5	4	16	16	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	114								3
5	4	33/2	33/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16	1/16	1	115								3
5	4	67/4	67/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16	1/16	1	116								
5	4	13	13	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	117								
5	4	14	14	0.5	1/4	1/4	Chord	4/4	4	2	1/8	1/8	1	118								
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	4	2	1/8	1/8	1	119								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	120								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	121								
5	4	13	13	1.0	0	0	Chord	4/4	5	2	1/4	1/4	1	122								
5	4	14	14	0.5	1/4	1/4	Chord	4/4	5	2	1/8	1/8	1	123								
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	5	2	1/8	1/8	1	124								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	5	2	1/4	1/4	1	125								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	126								
6	5	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	127								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	128								
6	5	19	19	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	129								
6	5	17	17	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	130								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	131								
6	5	19	19	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	132								
6	5	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	133								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	134								
6	5	19	19	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	135								
6	5	17	17	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	136	Gna-							
6	5	18	18	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	137	-den							
6	5	19	19	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	138	Gut							
6	5	17	17	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	139								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	140								
6	5	19	19	2.0	1/2	1/2	Chord	4/4	3	2	1/2	1/2	1	141								
6	5	17	17	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	142								
6	5	18	18	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	143								
6	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	144								
6	5	19	19	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	145								
6	5	17	17	0.5	0	0	Chord	4/4	4	2	1/8	1/8	1	146								
6	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	4	2	1/8	1/8	1	147								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	148								
6	5	19	19	2.0	1/2	1/2	Chord	4/4	4	2	1/2	1/2	1	149								
6	5	17	17	0.5	0	0	Chord	4/4	5	2	1/8	1/8	1	150								
6	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	5	2	1/8	1/8	1	151								
6	5	18	18	1.0	1/4	1/4	Chord	4/4	5	2	1/4	1/4	1	152								
6	5	19	19	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	153								
7	6	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	154								
7	6	23	23	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	155								
7	6	47/2	47/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	156								
7	6	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	157								
7	6	22	22	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	158								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	159								
7	6	24	24	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	160								
7	6	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	161								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	162								
7	6	24	24	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	163								
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	164								
7	6	22	22	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	165	dei-							
7	6	23	23	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	166	-ner							
7	6	47/2	47/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	167								
7	6	24	24	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	168	Gläu-							
7	6	22	22	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	169								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	170								
7	6	24	24	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	171								
7	6	22	22	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	172								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	173								
7	6	24	24	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	174								4
7	6	22	22	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	175								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	176								
7	6	24	24	0.5	3/4	3/4	Chord	4/4	4	2	1/8	1/8	1	177								5
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	4	2	1/8	1/8	1	178								5
7	6	22	22	1.0	1/4	1/4	Chord	4/4	5	2	1/4	1/4	1	179								
7	6	23	23	1.0	1/2	1/2	Chord	4/4	5	2	1/4	1/4	1	180								
7	6	24	24	0.5	3/4	3/4	Chord	4/4	5	2	1/8	1/8	1	181								6
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	5	2	1/8	1/8	1	182								6
8	7	25	25	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	183								
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	184								
8	7	26	26	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	185								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	186								
8	7	25	25	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	187								
8	7	26	26	2.0	1/4	1/4	Chord	4/4	1	2	1/2	1/2	1	188								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	189								
8	7	25	25	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	190								
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	191								
8	7	27	27	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	192								
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	193								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	194								
8	7	25	25	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	195	-bi-							
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	196								
8	7	26	26	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	197	gen							
8	7	28	28	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	198	Herz							
8	7	25	25	1.5	0	0	Chord	4/4	3	2	3/8	1/4	3/2	199								
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	200								
8	7	27	27	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	201								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	202								
8	7	25	25	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	203								4
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	204								
8	7	26	26	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	205								
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	206								
8	7	27	27	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	207								
8	7	28	28	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	208								
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	209								
8	7	25	25	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	210								
8	7	26	26	0.5	1/4	1/4	Chord	4/4	4	2	1/8	1/8	1	211								
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	4	2	1/8	1/8	1	212								
8	7	27	27	0.5	1/2	1/2	Chord	4/4	4	2	1/8	1/8	1	213								
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	4	2	1/8	1/8	1	214								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	215								
8	7	25	25	1.0	0	0	Chord	4/4	5	2	1/4	1/4	1	216								
8	7	26	26	0.5	1/4	1/4	Chord	4/4	5	2	1/8	1/8	1	217								
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	5	2	1/8	1/8	1	218								
8	7	27	27	0.5	1/2	1/2	Chord	4/4	5	2	1/8	1/8	1	219								
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	5	2	1/8	1/8	1	220								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	221								
9	8	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	222								
9	8	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	223								
9	8	31	31	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	224								
9	8	29	29	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	225								
9	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	226								
9	8	30	30	2.0	1/4	1/4	Chord	4/4	1	2	1/2	1/2	1	227								
9	8	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	228								
9	8	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	229								
9	8	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	230								
9	8	31	31	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	231								
9	8	29	29	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	232	Muth							7
9	8	30	30	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	233								
9	8	31	31	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	234	und							
9	8	29	29	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	235								8
9	8	30	30	2.0	1/4	1/4	Chord	4/4	3	2	1/2	1/2	1	236								
9	8	32	32	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	237								
9	8	29	29	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	238								9
9	8	59/2	59/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16	1/16	1	239								9
9	8	119/4	119/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16	1/16	1	240								9
9	8	30	30	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	241								
9	8	31	31	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	242								
9	8	29	29	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	243								10
9	8	30	30	0.5	1/4	1/4	Chord	4/4	4	2	1/8	1/8	1	244								10
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	4	2	1/8	1/8	1	245								10
9	8	31	31	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	246								
9	8	32	32	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	247								
9	8	29	29	1.0	0	0	Chord	4/4	5	2	1/4	1/4	1	248								11
9	8	30	30	0.5	1/4	1/4	Chord	4/4	5	2	1/8	1/8	1	249								11
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	5	2	1/8	1/8	1	250								11
9	8	31	31	1.0	1/2	1/2	Chord	4/4	5	2	1/4	1/4	1	251								
9	8	32	32	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	252								
10	9	33	33	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	253								
10	9	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	254								
10	9	33	33	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	255								
10	9	36	36	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	256								
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	257								
10	9	33	33	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	258								
10	9	36	36	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	259								
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	260								
10	9	33	33	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	261	Sinn!							
10	9	36	36	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	262	Dein'							
10	9	33	33	3.0	0	0	Chord	4/4	3	2	3/4	1/2	3/2	263								
10	9	36	36	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	264								
10	9	33	33	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	265								
10	9	36	36	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	266								
10	9	33	33	3.0	0	0	Chord	4/4	4	2	3/4	1/2	3/2	267								
10	9	36	36	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	268								
10	9	33	33	3.0	0	0	Chord	4/4	5	2	3/4	1/2	3/2	269								
10	9	36	36	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	270								
11	10	37	37	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	271								
11	10	38	38	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	272								
11	10	39	39	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	273								
11	10	79/2	79/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	274								
11	10	40	40	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	275								
11	10	37	37	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	276								
11	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	277								
11	10	38	38	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	278								
11	10	39	39	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	279								
11	10	40	40	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	280								
11	10	81/2	81/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	281								
11	10	37	37	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	282								
11	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	283								
11	10	38	38	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	284								
11	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	285								
11	10	39	39	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	286								
11	10	79/2	79/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	287								
11	10	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	288								
11	10	37	37	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	289								
11	10	38	38	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	290								
11	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	291								
11	10	39	39	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	292								
11	10	40	40	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	293								
11	10	37	37	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	294	brün-							
11	10	38	38	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	295	-stig'							
11	10	39	39	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	296	Lieb'							12
11	10	79/2	79/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	297								12
11	10	40	40	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	298								
