mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
1	1	0	0	0.0	0	3/4	Tempo	4/4	1	1	0						𝅘𝅥=76	76.0	𝅘𝅥	76.0	0.0	
1	1	0	0	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	0	Dank	durch						
1	1	0	0	1.0	0	3/4	Chord	4/4	1	2	1/4	1/4	1	1								
1	1	0	0	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	2								
1	1	0	0	1.0	0	3/4	Chord	4/4	2	2	1/4	1/4	1	3								
1	1	0	0	1.0	0	3/4	Chord	4/4	3	2	1/4	1/4	1	4								
2	2	1	1	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	5	sei	den						
2	2	2	2	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	6	Gott	ich						
2	2	3	3	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	7	in	auf-						
2	2	4	4	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	8	der	er-						
2	2	1	1	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	9								
2	2	3/2	3/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	10								
2	2	2	2	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	11								
2	2	3	3	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	12								
2	2	7/2	7/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	13								
2	2	4	4	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	14								
2	2	9/2	9/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	15								
2	2	1	1	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	16								
2	2	2	2	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	17								
2	2	3	3	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	18								
2	2	4	4	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	19								
2	2	1	1	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	20								
2	2	3/2	3/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	21								
2	2	2	2	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	22								
2	2	5/2	5/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	23								
2	2	3	3	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	24								
2	2	4	4	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	25								
2	2	1	1	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	26								
2	2	3/2	3/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	27								
2	2	2	2	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	28								
2	2	5/2	5/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	29								
2	2	3	3	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	30								
2	2	4	4	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	31								
3	3	5	5	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	32	Hö-	-ste-						
3	3	7	7	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	33	-he	-he						
3	3	8	8	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	34	in	vom						
3	3	5	5	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	35								0
3	3	11/2	11/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	36								0
3	3	6	6	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	37								
3	3	7	7	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	38								
3	3	8	8	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	39								
3	3	5	5	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	40								1
3	3	6	6	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	41								
3	3	7	7	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	42								
3	3	8	8	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	43								
3	3	5	5	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	44								2
3	3	6	6	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	45								
3	3	7	7	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	46								
3	3	8	8	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	47								
3	3	5	5	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	48								3
3	3	6	6	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	49								
3	3	7	7	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	50								
3	3	8	8	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	51								
4	4	9	9	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	52	die-	Schlaf						
4	4	10	10	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	53	-ser	frisch						
4	4	11	11	0.0	1/2	1/2	Tempo	4/4	1	1	0						𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
4	4	11	11	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	54	Mor-	und						
4	4	12	12	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
4	4	12	12	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	55	-gen	ge-						
4	4	9	9	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	56								
4	4	10	10	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	57								
4	4	11	11	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	58								
4	4	12	12	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	59								
4	4	9	9	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	60								
4	4	10	10	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	61								
4	4	11	11	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	62								4
4	4	23/2	23/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	63								4
4	4	47/4	47/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	64								
4	4	12	12	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	65								
4	4	9	9	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	66								
4	4	19/2	19/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	67								
4	4	10	10	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	68								
4	4	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	69								
4	4	11	11	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	70								
4	4	12	12	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	71								
4	4	9	9	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	72								
4	4	19/2	19/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	73								
4	4	10	10	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	74								
4	4	21/2	21/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	75								
4	4	11	11	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	76								
4	4	12	12	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	77								
5	5	13	13	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	78	stund',	-sund.						
5	5	13	13	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	79								
5	5	13	13	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	80								
5	5	13	13	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	81								
5	5	13	13	3.0	0	0	Chord	4/4	3	2	3/4	1/2	3/2	82								
6	6	16	16	0.0	0	3/4	Tempo	4/4	1	1	0						𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
6	6	16	16	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	83	Mich							
6	6	16	16	0.5	0	3/4	Chord	4/4	1	2	1/8	1/8	1	84								
6	6	33/2	33/2	0.5	1/8	7/8	Chord	4/4	1	2	1/8	1/8	1	85								
6	6	16	16	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	86								
6	6	16	16	0.5	0	3/4	Chord	4/4	2	2	1/8	1/8	1	87								
6	6	33/2	33/2	0.5	1/8	7/8	Chord	4/4	2	2	1/8	1/8	1	88								
6	6	16	16	0.5	0	3/4	Chord	4/4	3	2	1/8	1/8	1	89								
6	6	33/2	33/2	0.5	1/8	7/8	Chord	4/4	3	2	1/8	1/8	1	90								
7	7	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	91	hat-							
7	7	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	92	-te							
7	7	19	19	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	93	zwar							
7	7	20	20	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	94	ge-							
7	7	41/2	41/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	95								
7	7	17	17	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	96								
7	7	18	18	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	97								
7	7	19	19	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	98								
7	7	20	20	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	99								
7	7	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	100								
7	7	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	101								
7	7	19	19	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	102								
7	7	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	103								
7	7	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	104								
7	7	17	17	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	105								
7	7	35/2	35/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	106								
7	7	18	18	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	107								
7	7	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	108								
7	7	19	19	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	109								
7	7	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	110								
7	7	20	20	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	111								
7	7	17	17	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	112								
7	7	35/2	35/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	113								
7	7	18	18	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	114								
7	7	37/2	37/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	115								
7	7	19	19	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	116								
7	7	39/2	39/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	117								
7	7	20	20	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	118								
8	8	21	21	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	119	-bun-							
8	8	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	120	den							
8	8	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	121	mit							
8	8	21	21	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	122								5
8	8	45/2	45/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	123								
8	8	23	23	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	124								
8	8	24	24	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	125								
8	8	21	21	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	126								6
8	8	43/2	43/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	127								6
8	8	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	128								
8	8	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	129								
8	8	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	130								
8	8	21	21	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	131								7
8	8	22	22	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	132								7
8	8	45/2	45/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	133								
8	8	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	134								
8	8	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	135								
8	8	21	21	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	136								8
8	8	22	22	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	137								8
8	8	45/2	45/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	138								
8	8	23	23	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	139								
8	8	24	24	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	140								
9	9	25	25	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	141	Fin-							
9	9	51/2	51/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	142								
9	9	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	143	-ster-							
9	9	27	27	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	144	-niss							
9	9	55/2	55/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	145								
9	9	28	28	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
9	9	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	146	die							
9	9	25	25	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	147								
