mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
1	1	0	0	0.0	0	0	Tempo	3/4	1	1	0					𝅘𝅥=105	105.0	𝅘𝅥	105.0	0.0	
1	1	0	0	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	0	Als						
1	1	1	1	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1	vier-						
1	1	2	2	0.0	1/2	1/2	Tempo	3/4	1	1	0					𝅘𝅥=103	103.0	𝅘𝅥	103.0	0.0	
1	1	2	2	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2	-zig						
1	1	0	0	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	3							
1	1	1	1	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	4							
1	1	2	2	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	5							
1	1	0	0	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	6							
1	1	1	1	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	7							
1	1	2	2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	8							
1	1	0	0	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	9							
1	1	1	1	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	10							
1	1	2	2	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	11							
1	1	0	0	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	12							
1	1	1	1	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	13							
1	1	2	2	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	14							
2	2	3	3	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	15	Tag'						
2	2	5	5	0.0	1/2	1/2	Tempo	3/4	1	1	0					𝅘𝅥=107	107.0	𝅘𝅥	107.0	0.0	
2	2	5	5	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	16	Nach						
2	2	3	3	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	17							
2	2	5	5	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	18							
2	2	3	3	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	19							0
2	2	4	4	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	20							
2	2	5	5	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	21							
2	2	3	3	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	22							1
2	2	4	4	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	23							
2	2	5	5	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	24							
2	2	3	3	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	25							2
2	2	4	4	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	26							
2	2	5	5	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	27							
3	3	6	6	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	28	O-						3
3	3	7	7	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	29							3
3	3	8	8	0.0	1/2	1/2	Tempo	3/4	1	1	0					𝅘𝅥=105	105.0	𝅘𝅥	105.0	0.0	3
3	3	8	8	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	30							3
3	3	17/2	17/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	31							3
3	3	6	6	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	32							
3	3	7	7	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	33							4
3	3	8	8	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	34							4
3	3	6	6	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	35							
3	3	7	7	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	36							
3	3	8	8	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	37							5
3	3	6	6	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	38							6
3	3	7	7	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	39							6
3	3	8	8	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	40							6
3	3	6	6	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	41							7
3	3	7	7	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	42							7
