mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
2	1	4	4	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	61											
3	2	5	5	0.0	0	0	Tempo	4/4	1	1	0									𝅘𝅥=65	65.0	𝅘𝅥	65.0	0.0	
3	2	5	5	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	62											
3	2	21/4	21/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	63											
3	2	11/2	11/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	64											
3	2	23/4	23/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	65											
3	2	6	6	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	66											
3	2	25/4	25/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	67											
3	2	13/2	13/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	68											
3	2	27/4	27/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	69											
3	2	7	7	0.0	1/2	1/2	Tempo	4/4	1	1	0									𝅘𝅥=64	64.0	𝅘𝅥	64.0	0.0	
3	2	7	7	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	70											
3	2	29/4	29/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	71											
3	2	15/2	15/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	72											
3	2	31/4	31/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	73											
3	2	8	8	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	74											
3	2	17/2	17/2	0.0	7/8	7/8	Tempo	4/4	1	1	0									𝅘𝅥=63	63.0	𝅘𝅥	63.0	0.0	
3	2	17/2	17/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	75											
3	2	5	5	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	76											
3	2	21/4	21/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	77											
3	2	11/2	11/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	78											
3	2	23/4	23/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	79											
3	2	6	6	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	80											
3	2	25/4	25/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	81											
3	2	13/2	13/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	82											
3	2	27/4	27/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	83											
3	2	7	7	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	84											
3	2	29/4	29/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	85											
3	2	15/2	15/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	86											
3	2	31/4	31/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	87											
3	2	8	8	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	88											
3	2	17/2	17/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	89											
3	2	5	5	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	90	-lan-	fan-	Er-	wer-							
3	2	7	7	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	91	-gen	-gen	-den	-den,							
3	2	8	8	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	92	nach	mit	von	durch							
3	2	5	5	2.0	0	0	Chord	4/4	3	2	1/2	1/2	1	93											
3	2	7	7	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	94											
3	2	8	8	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	95											
3	2	5	5	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	96											0
3	2	11/2	11/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	97											0
3	2	6	6	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	98											0
3	2	13/2	13/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	99											
3	2	7	7	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	100											
3	2	15/2	15/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	101											
3	2	8	8	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	102											
3	2	5	5	2.0	0	0	Chord	4/4	4	2	1/2	1/2	1	103											
3	2	7	7	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	104											
3	2	8	8	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	105											
3	2	5	5	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	106											
3	2	7	7	1.0	1/2	1/2	Chord	4/4	5	2	1/4	1/4	1	107											
3	2	8	8	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	108											
4	3	9	9	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	109											
4	3	37/4	37/4	0.0	1/16	1/16	Tempo	4/4	1	1	0									𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0	
4	3	37/4	37/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	110											
4	3	19/2	19/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	111											
4	3	39/4	39/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	112											
4	3	10	10	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	113											
4	3	41/4	41/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	114											
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	115											
4	3	11	11	0.0	1/2	1/2	Tempo	4/4	1	1	0									𝅘𝅥=67	67.0	𝅘𝅥	67.0	0.0	
4	3	11	11	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	116											
4	3	45/4	45/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	117											
4	3	23/2	23/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	118											
4	3	47/4	47/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	119											
4	3	12	12	0.0	3/4	3/4	Tempo	4/4	1	1	0									𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0	
4	3	12	12	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	120											
4	3	49/4	49/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	121											
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	122											
4	3	9	9	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	123											
4	3	37/4	37/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	124											
4	3	19/2	19/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	125											
4	3	39/4	39/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	126											
4	3	10	10	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	127											
4	3	41/4	41/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	128											
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	129											
4	3	11	11	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	130											
4	3	45/4	45/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	131											
4	3	23/2	23/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	132											
4	3	47/4	47/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	133											
4	3	12	12	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	134											
4	3	49/4	49/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	135											
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	136											
4	3	9	9	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	137	ei-	Trüb-	Wür-	Chri-							
4	3	10	10	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	138	-nem	-sal	-mern	-stum							
4	3	11	11	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	139	sel-	und	wird	schön							
4	3	12	12	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	140	-gen	E-	ver-	ver-							
4	3	9	9	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	141											
4	3	10	10	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	142											
4	3	11	11	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	143											
4	3	12	12	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	144											
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	145											
4	3	9	9	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	146											
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	147											
4	3	11	11	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	148											
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	149											
4	3	12	12	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	150											
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	151											
4	3	9	9	0.5	0	0	Chord	4/4	4	2	1/8	1/8	1	152											
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	4	2	1/8	1/8	1	153											
4	3	10	10	0.5	1/4	1/4	Chord	4/4	4	2	1/8	1/8	1	154											
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	4	2	1/8	1/8	1	155											
4	3	11	11	0.5	1/2	1/2	Chord	4/4	4	2	1/8	1/8	1	156											
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	4	2	1/8	1/8	1	157											
4	3	12	12	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	158											
4	3	9	9	0.5	0	0	Chord	4/4	5	2	1/8	1/8	1	159											
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	5	2	1/8	1/8	1	160											
4	3	10	10	0.5	1/4	1/4	Chord	4/4	5	2	1/8	1/8	1	161											
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	5	2	1/8	1/8	1	162											
4	3	11	11	0.5	1/2	1/2	Chord	4/4	5	2	1/8	1/8	1	163											
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	5	2	1/8	1/8	1	164											
4	3	12	12	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	165											
5	4	13	13	0.0	0	0	Tempo	4/4	1	1	0									𝅘𝅥=64	64.0	𝅘𝅥	64.0	0.0	
5	4	13	13	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	166											
5	4	53/4	53/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	167											
5	4	27/2	27/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	168											
5	4	55/4	55/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	169											
5	4	14	14	0.0	1/4	1/4	Tempo	4/4	1	1	0									𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0	
5	4	14	14	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	170											
5	4	57/4	57/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	171											
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	172											
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	173											
5	4	13	13	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	174											
5	4	53/4	53/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	175											
5	4	27/2	27/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	176											
5	4	55/4	55/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	177											
5	4	14	14	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	178											
5	4	57/4	57/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	179											
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	180											
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	181											
5	4	13	13	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	182	End,	-lend.	-zehrt,	-klährt,							
5	4	13	13	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	183											1
5	4	14	14	1.5	1/4	1/4	Chord	4/4	3	2	3/8	1/4	3/2	184											1
5	4	31/2	31/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	185											
5	4	13	13	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	186											2
5	4	14	14	0.75	1/4	1/4	Chord	4/4	4	1	3/16	1/8	3/2	187											2
5	4	59/4	59/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	188											2
5	4	15	15	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	189											
5	4	13	13	3.0	0	0	Chord	4/4	4	2	3/4	1/2	3/2	190											
5	4	13	13	3.0	0	0	Chord	4/4	5	2	3/4	1/2	3/2	191											
6	4	16	16	0.0	0	3/4	Tempo	4/4	1	1	0									𝅘𝅥=64	64.0	𝅘𝅥	64.0	0.0	
6	4	16	16	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	192											
6	4	16	16	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	193											
6	4	16	16	1.0	0	3/4	Chord	4/4	3	1	1/4	1/4	1	194	Ich			wird							
6	4	16	16	0.5	0	3/4	Chord	4/4	3	2	1/8	1/8	1	195											
6	4	33/2	33/2	0.5	1/8	7/8	Chord	4/4	3	2	1/8	1/8	1	196											
6	4	16	16	1.0	0	3/4	Chord	4/4	4	1	1/4	1/4	1	197											
6	4	16	16	1.0	0	3/4	Chord	4/4	4	2	1/4	1/4	1	198											
6	4	16	16	1.0	0	3/4	Chord	4/4	5	2	1/4	1/4	1	199											
7	5	17	17	0.0	0	0	Tempo	4/4	1	1	0									𝅘𝅥=63	63.0	𝅘𝅥	63.0	0.0	
7	5	17	17	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	200											
7	5	69/4	69/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	201											
7	5	35/2	35/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	202											
7	5	71/4	71/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	203											
7	5	18	18	0.0	1/4	1/4	Tempo	4/4	1	1	0									𝅘𝅥=65	65.0	𝅘𝅥	65.0	0.0	
7	5	18	18	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	204											
7	5	73/4	73/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	205											
7	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	206											
7	5	19	19	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	207											
7	5	77/4	77/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	208											
7	5	39/2	39/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	209											
7	5	79/4	79/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	210											
7	5	20	20	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	211											
7	5	81/4	81/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	212											
7	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	213											
7	5	17	17	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	214											
7	5	69/4	69/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	215											
7	5	35/2	35/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	216											
7	5	71/4	71/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	217											
7	5	18	18	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	218											
7	5	73/4	73/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	219											
7	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	220											
7	5	19	19	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	221											
7	5	77/4	77/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	222											
7	5	39/2	39/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	223											
7	5	79/4	79/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	224											
7	5	20	20	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	225											
7	5	81/4	81/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	226											
7	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	227											
7	5	17	17	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	228	hab'			leuch-							
7	5	35/2	35/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16	1/16	1	229											
7	5	71/4	71/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16	1/16	1	230											
7	5	18	18	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	231	Lust			-ten							
7	5	19	19	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	232	ab-			als							
7	5	20	20	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	233	-zu-			die							
7	5	17	17	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	234											
7	5	18	18	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	235											
7	5	19	19	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	236											
7	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	237											
7	5	20	20	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	238											
7	5	17	17	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	239											
7	5	18	18	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	240											
7	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	241											
7	5	19	19	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	242											
7	5	20	20	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	243											
7	5	17	17	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	244											
7	5	18	18	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	245											
7	5	19	19	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	246											
7	5	20	20	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	247											
7	5	17	17	1.0	0	0	Chord	4/4	5	2	1/4	1/4	1	248											
7	5	18	18	1.0	1/4	1/4	Chord	4/4	5	2	1/4	1/4	1	249											
7	5	19	19	1.0	1/2	1/2	Chord	4/4	5	2	1/4	1/4	1	250											
7	5	20	20	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	251											
8	6	21	21	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	252											
8	6	85/4	85/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	253											
8	6	43/2	43/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	254											
8	6	87/4	87/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	255											
8	6	22	22	0.0	1/4	1/4	Tempo	4/4	1	1	0									𝅘𝅥=64	64.0	𝅘𝅥	64.0	0.0	
8	6	22	22	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	256											
8	6	89/4	89/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	257											
8	6	45/2	45/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	258											
8	6	91/4	91/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	259											
8	6	23	23	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	260											
8	6	93/4	93/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	261											
8	6	47/2	47/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	262											
8	6	95/4	95/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	263											
8	6	24	24	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	264											
8	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	265											
8	6	21	21	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	266											
8	6	85/4	85/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	267											
8	6	43/2	43/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	268											
8	6	87/4	87/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	269											
