mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
1	1	3	3	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	17											
1	1	0	0	0.0	0	0	StaffText	4/4	2	3	0								Cont.						
1	1	0	0	1.0	0	0	Chord	4/4	2	3	1/4	1/4	1	18											
1	1	1	1	1.0	1/4	1/4	Chord	4/4	2	3	1/4	1/4	1	19											
1	1	2	2	1.0	1/2	1/2	Chord	4/4	2	3	1/4	1/4	1	20											
1	1	3	3	1.0	3/4	3/4	Chord	4/4	2	3	1/4	1/4	1	21											
1	1	0	0	0.0	0	0	StaffText	4/4	3	3	0								Cont.						
1	1	0	0	1.0	0	0	Chord	4/4	3	3	1/4	1/4	1	22											
1	1	1	1	1.0	1/4	1/4	Chord	4/4	3	3	1/4	1/4	1	23											
1	1	2	2	1.0	1/2	1/2	Chord	4/4	3	3	1/4	1/4	1	24											
1	1	3	3	1.0	3/4	3/4	Chord	4/4	3	3	1/4	1/4	1	25											
2	2	4	4	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	26	mei-	jetzt	lässt	zu							
2	2	5	5	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	27	-ne	be-	sich	be-							
2	2	6	6	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	28	Lie-	-trü-	hö-	-keh-							
2	2	4	4	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	29											
2	2	9/2	9/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	30											
2	2	5	5	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	31											
2	2	11/2	11/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	32											
2	2	6	6	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	33											0
2	2	7	7	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	34											
2	2	4	4	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	35											
2	2	9/2	9/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	36											
2	2	5	5	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	37											
2	2	6	6	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	38											1
2	2	7	7	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	39											
2	2	15/2	15/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	40											
2	2	4	4	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	41											
2	2	9/2	9/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	42											
2	2	5	5	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	43											
2	2	6	6	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	44											2
2	2	7	7	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	45											
2	2	4	4	0.5	0	0	Chord	4/4	2	3	1/8	1/8	1	46											
2	2	9/2	9/2	0.5	1/8	1/8	Chord	4/4	2	3	1/8	1/8	1	47											
2	2	5	5	1.0	1/4	1/4	Chord	4/4	2	3	1/4	1/4	1	48											
2	2	6	6	1.0	1/2	1/2	Chord	4/4	2	3	1/4	1/4	1	49											3
2	2	7	7	1.0	3/4	3/4	Chord	4/4	2	3	1/4	1/4	1	50											
2	2	4	4	0.5	0	0	Chord	4/4	3	3	1/8	1/8	1	51											
2	2	9/2	9/2	0.5	1/8	1/8	Chord	4/4	3	3	1/8	1/8	1	52											
2	2	5	5	1.0	1/4	1/4	Chord	4/4	3	3	1/4	1/4	1	53											
2	2	6	6	1.0	1/2	1/2	Chord	4/4	3	3	1/4	1/4	1	54											4
2	2	7	7	1.0	3/4	3/4	Chord	4/4	3	3	1/4	1/4	1	55											
3	3	8	8	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	56	-ben,	-ben	-ren	-ren:							
3	3	10	10	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	57	trö-	ü-	in	macht							
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	58	-stet	ber	der	dem							
3	3	8	8	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	59											
3	3	10	10	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	60											
3	3	11	11	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	61											
3	3	23/2	23/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	62											
3	3	8	8	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	63											
3	3	10	10	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	64											
3	3	11	11	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	65											
3	3	8	8	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	66											
3	3	10	10	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	67											
3	3	11	11	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	68											
3	3	8	8	2.0	0	0	Chord	4/4	2	3	1/2	1/2	1	69											
3	3	10	10	1.0	1/2	1/2	Chord	4/4	2	3	1/4	1/4	1	70											
3	3	11	11	1.0	3/4	3/4	Chord	4/4	2	3	1/4	1/4	1	71											
3	3	8	8	2.0	0	0	Chord	4/4	3	3	1/2	1/2	1	72											
3	3	10	10	1.0	1/2	1/2	Chord	4/4	3	3	1/4	1/4	1	73											
3	3	11	11	1.0	3/4	3/4	Chord	4/4	3	3	1/4	1/4	1	74											
4	4	12	12	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	75	mein	Fein-	Wü-	Herrn							
4	4	13	13	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	76	Volk	-des	-sten,	den							
4	4	14	14	0.0	1/2	1/2	Tempo	4/4	1	1	0									𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0	
4	4	14	14	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	77	spricht	Hohn	weit	Weg							
4	4	15	15	0.0	3/4	3/4	Tempo	4/4	1	1	0									𝅘𝅥=76	76.0	𝅘𝅥	76.0	0.0	
4	4	15	15	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	78	mein	und	und	be-							
4	4	12	12	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	79											
4	4	13	13	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	80											
4	4	14	14	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	81											
4	4	29/2	29/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	82											
4	4	15	15	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	83											
4	4	31/2	31/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	84											
4	4	12	12	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	85											
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	86											
4	4	13	13	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	87											
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	88											
4	4	14	14	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	89											
4	4	15	15	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	90											
4	4	31/2	31/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	91											
4	4	12	12	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	92											
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	93											
4	4	14	14	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	94											
4	4	29/2	29/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	95											
4	4	15	15	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	96											
4	4	31/2	31/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	97											
4	4	12	12	1.0	0	0	Chord	4/4	2	3	1/4	1/4	1	98											
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	3	1/4	1/4	1	99											
4	4	14	14	0.5	1/2	1/2	Chord	4/4	2	3	1/8	1/8	1	100											
4	4	29/2	29/2	0.5	5/8	5/8	Chord	4/4	2	3	1/8	1/8	1	101											
4	4	15	15	1.0	3/4	3/4	Chord	4/4	2	3	1/4	1/4	1	102											
4	4	12	12	1.0	0	0	Chord	4/4	3	3	1/4	1/4	1	103											
4	4	13	13	1.0	1/4	1/4	Chord	4/4	3	3	1/4	1/4	1	104											
4	4	14	14	0.5	1/2	1/2	Chord	4/4	3	3	1/8	1/8	1	105											
4	4	29/2	29/2	0.5	5/8	5/8	Chord	4/4	3	3	1/8	1/8	1	106											
4	4	15	15	1.0	3/4	3/4	Chord	4/4	3	3	1/4	1/4	1	107											
5	5	16	16	4.0	0	0	Chord	4/4	1	1	1	1	1	108	Gott,	Spott;	breit,	-reit,							
5	5	16	16	4.0	0	0	Chord	4/4	1	2	1	1	1	109											
5	5	16	16	4.0	0	0	Chord	4/4	2	1	1	1	1	110											
5	5	16	16	4.0	0	0	Chord	4/4	2	2	1	1	1	111											
5	5	16	16	4.0	0	0	Chord	4/4	2	3	1	1	1	112											
5	5	16	16	4.0	0	0	Chord	4/4	3	3	1	1	1	113											
6	6	20	20	0.0	0	0	Tempo	4/4	1	1	0									𝅘𝅥=77	77.0	𝅘𝅥	77.0	0.0	
6	6	20	20	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	114	weil	ma-									
6	6	21	21	0.0	1/4	1/4	Tempo	4/4	1	1	0									𝅘𝅥=79	79.0	𝅘𝅥	79.0	0.0	
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	115	Je-	-chet									
6	6	22	22	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	116	-ru-	Gott									
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	117	sa-	ein'									
6	6	20	20	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	118											
6	6	21	21	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	119											
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	120											
6	6	22	22	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	121											
6	6	23	23	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	122											
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	123											
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	124											
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	125											
6	6	22	22	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	126											
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	127											
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	128											
6	6	20	20	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	129											
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	130											
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	131											
6	6	23	23	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	132											
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	133											
6	6	20	20	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	134											
6	6	21	21	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	135											
6	6	22	22	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	136											
6	6	23	23	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	137											
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	138											
7	7	24	24	0.0	0	0	Tempo	4/4	1	1	0									𝅘𝅥=75.6	76.0	𝅘𝅥	75.6	0.0	
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	139	-lem	e'-									
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	140	wohl	-ne									
7	7	26	26	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	141	dran,	Bahn,									
7	7	24	24	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	142											
7	7	25	25	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	143											
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	144											
7	7	26	26	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	145											
7	7	24	24	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	146											5
7	7	49/2	49/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	147											
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	148											
7	7	26	26	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	149											
7	7	24	24	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	150											
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	151											
7	7	26	26	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	152											
7	7	24	24	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	153											
7	7	25	25	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	154											
7	7	26	26	2.0	1/2	1/2	Chord	4/4	3	2	1/2	1/2	1	155											
8	8	28	28	0.0	0	0	Tempo	4/4	1	1	0									𝅘𝅥=76.2	76.0	𝅘𝅥	76.2	0.0	
8	8	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	156	re-	al-									
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	157	-det	-le									
8	8	30	30	0.0	1/2	1/2	Tempo	4/4	1	1	0									𝅘𝅥=78	78.0	𝅘𝅥	78.0	0.0	
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	158	sie	Welt									
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	159	gar	soll									
8	8	28	28	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	160											
8	8	29	29	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	161											
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	162											
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	163											
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	164											
8	8	28	28	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	165											
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	166											
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	167											
8	8	30	30	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	168											
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	169											
8	8	31	31	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	170											
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	171											
8	8	28	28	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	172											
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	173											
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	174											
8	8	30	30	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	175											
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	176											
8	8	28	28	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	177											
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	178											
8	8	29	29	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	179											
8	8	30	30	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	180											
8	8	31	31	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	181											
9	9	32	32	0.0	0	0	Tempo	4/4	1	1	0									𝅘𝅥=77	77.0	𝅘𝅥	77.0	0.0	
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	182	freund-	he-									
9	9	33	33	0.0	1/4	1/4	Tempo	4/4	1	1	0									𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	183	-lich	-ben									
9	9	34	34	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	184	an;	an,									
9	9	32	32	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	185											6
9	9	65/2	65/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	186											
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	187											
9	9	34	34	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	188											
9	9	32	32	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	189											
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	190											
9	9	33	33	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	191											
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	192											
9	9	34	34	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	193											
9	9	32	32	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	194											
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	195											
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	196											
9	9	34	34	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	197											
9	9	32	32	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	198											
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	199											
9	9	33	33	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	200											
9	9	34	34	2.0	1/2	1/2	Chord	4/4	3	2	1/2	1/2	1	201											
10	10	36	36	0.0	0	0	Tempo	4/4	1	1	0									𝅘𝅥=78	78.0	𝅘𝅥	78.0	0.0	
10	10	36	36	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	202	denn	al-									
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	203											
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	204	ihr	-le									
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	205	Lei-	Thä-									
10	10	39	39	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	206	-den	-ler									
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	207											
10	10	36	36	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	208											
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	209											
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	210											
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	211											
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	212											
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	213											
10	10	38	38	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	214											
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	215											
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	216											
10	10	36	36	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	217											
10	10	37	37	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	218											
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	219											
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	220											
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	221											
10	10	36	36	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	222											
10	10	37	37	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	223											
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	224											
10	10	38	38	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	225											
10	10	39	39	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	226											
11	11	40	40	0.0	0	0	Tempo	4/4	1	1	0									𝅘𝅥=76	76.0	𝅘𝅥	76.0	0.0	
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	227	hat	zu									
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	228	ein	er-									
11	11	42	42	0.0	1/2	1/2	Tempo	4/4	1	1	0									𝅘𝅥=75.4	75.0	𝅘𝅥	75.4	0.0	
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	229	En-	-hö-									
11	11	40	40	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	230											
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	231											
11	11	41	41	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	232											
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	233											
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	234											7
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	235											
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	236											
11	11	41	41	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	237											
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	238											
11	11	42	42	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	239											8
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	240											
11	11	40	40	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	241											
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	242											
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	243											
11	11	42	42	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	244											9
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	245											9
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	246											
11	11	42	42	0.5	1/2	1/2	Chord	4/4	2	3	1/8	1/8	1	247											10
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	2	3	1/8	1/8	1	248											10
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	3	1/4	1/4	1	249											
11	11	40	40	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	250											
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	251											
11	11	41	41	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	252											
11	11	42	42	0.5	1/2	1/2	Chord	4/4	3	3	1/8	1/8	1	253											11
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	3	3	1/8	1/8	1	254											11
11	11	43	43	1.0	3/4	3/4	Chord	4/4	3	3	1/4	1/4	1	255											
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	256	-de,	-hen,									
12	12	46	46	0.0	1/2	1/2	Tempo	4/4	1	1	0									𝅘𝅥=75.7	76.0	𝅘𝅥	75.7	0.0	
12	12	46	46	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	257	ih-	dass									
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	258											
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	259	-re	die									
12	12	44	44	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	260											
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	261											
12	12	47	47	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	262											
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	263											
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	264											
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	265											
12	12	47	47	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	266											
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	267											
12	12	44	44	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	268											
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	269											
12	12	47	47	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	270											
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	271											
12	12	44	44	2.0	0	0	Chord	4/4	2	3	1/2	1/2	1	272											
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	3	1/4	1/4	1	273											
