mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
2	2	3	3	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	20											
2	2	5	5	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	21											
3	3	6	6	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	22	mei-	-stus,	mei-	-stus,							
3	3	7	7	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	23	-ne	dein	-ne	dein							
3	3	8	8	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	24	See-	Her-	See-	Her-							
3	3	6	6	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	25											
3	3	7	7	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	26											
3	3	8	8	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	27											
3	3	6	6	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	28											
3	3	7	7	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	29											
3	3	8	8	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	30											
3	3	6	6	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	31											
3	3	7	7	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	32											
3	3	8	8	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	33											
3	3	6	6	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	34											
3	3	7	7	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	35											
3	3	8	8	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	36											
4	4	9	9	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	37	-le,	-re	-le,	-re,							
4	4	9	9	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	38											
4	4	9	9	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	39											
4	4	9	9	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	40											
4	4	9	9	3.0	0	0	Chord	3/4	3	2	3/4	1/2	3/2	41											
5	5	12	12	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	42	und	ruft	und	ruft							
5	5	14	14	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	43	ver-	aus	ver-	aus							
5	5	12	12	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	44											
5	5	14	14	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	45											
5	5	12	12	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	46											
5	5	14	14	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	47											
5	5	12	12	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	48											
5	5	14	14	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	49											
5	5	12	12	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	50											
5	5	14	14	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	51											
6	6	15	15	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	52	-giss	die-	-giss	die-							
6	6	17	17	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	53	all	-sem	all'	-sem							
6	6	15	15	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	54											
6	6	17	17	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	55											
6	6	15	15	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	56											
6	6	17	17	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	57											
6	6	15	15	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	58											2
6	6	16	16	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	59											
6	6	17	17	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	60											
6	6	15	15	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	61											3
6	6	16	16	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	62											
6	6	17	17	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	63											
7	7	18	18	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	64	Noth	Jam-	Noth	Jam-							
7	7	19	19	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	65	und	-mer-	und	-mer-							
7	7	18	18	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	66											
7	7	20	20	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	67											
7	7	18	18	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	68											4
7	7	19	19	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	69											
7	7	20	20	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	70											
7	7	18	18	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	71											5
7	7	19	19	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	72											
7	7	20	20	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	73											
7	7	18	18	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	74											6
7	7	19	19	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	75											
7	7	20	20	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	76											
8	8	21	21	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	77	Qual	-thal.	Qual,	-thal.							
8	8	21	21	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	78											
8	8	21	21	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	79											
8	8	21	21	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	80											
8	8	21	21	3.0	0	0	Chord	3/4	3	2	3/4	1/2	3/2	81											
9	9	24	24	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	82	Aus	Sei-									
9	9	26	26	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	83	Trüb-	-ne									
9	9	24	24	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	84											
9	9	26	26	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	85											
9	9	24	24	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	86											
9	9	26	26	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	87											
9	9	24	24	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	88											7
9	9	25	25	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	89											
9	9	26	26	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	90											
9	9	24	24	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	91											8
9	9	25	25	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	92											
9	9	26	26	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	93											
10	10	27	27	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	94	-sal	Freud'									
10	10	29	29	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	95	und	und									
10	10	27	27	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	96											9
10	10	28	28	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	97											
10	10	29	29	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	98											
10	10	27	27	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	99											
10	10	29	29	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	100											
10	10	27	27	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	101											10
10	10	28	28	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	102											
10	10	29	29	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	103											
10	10	27	27	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	104											11
10	10	28	28	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	105											
10	10	29	29	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	106											
11	11	30	30	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	107	gro-	Herr-									
11	11	31	31	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	108	-ssem	-lich-									
11	11	30	30	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	109											
11	11	32	32	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	110											
11	11	30	30	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	111											
11	11	31	31	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	112											
11	11	32	32	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	113											
11	11	30	30	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	114											12
11	11	31	31	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	115											
11	11	32	32	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	116											
11	11	30	30	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	117											13
11	11	31	31	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	118											
11	11	32	32	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	119											
12	12	33	33	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	120	Leid	-keit									
12	12	33	33	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	121											
12	12	33	33	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	122											
12	12	33	33	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	123											
12	12	33	33	3.0	0	0	Chord	3/4	3	2	3/4	1/2	3/2	124											
13	13	36	36	0.0	0	0	Tempo	3/4	1	1	0									𝅘𝅥=92	92.0	𝅘𝅥	92.0	0.0	
13	13	36	36	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	125	sollst	sollst									
13	13	38	38	0.0	1/2	1/2	Tempo	3/4	1	1	0									𝅘𝅥=88	88.0	𝅘𝅥	88.0	0.0	
13	13	38	38	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	126	du	du									
13	13	36	36	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	127											
13	13	38	38	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	128											
13	13	36	36	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	129											14
13	13	37	37	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	130											
13	13	38	38	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	131											
13	13	36	36	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	132											15
13	13	37	37	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	133											
13	13	38	38	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	134											
13	13	36	36	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	135											16
13	13	37	37	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	136											
13	13	38	38	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	137											
14	14	39	39	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	138	fah-	sehn									
14	14	41	41	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	139	-ren	in									
14	14	39	39	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	140											
14	14	41	41	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	141											
14	14	39	39	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	142											17
14	14	40	40	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	143											
14	14	41	41	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	144											
14	14	39	39	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	145											18
14	14	40	40	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	146											
14	14	41	41	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	147											
14	14	39	39	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	148											19
14	14	40	40	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	149											
14	14	41	41	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	150											
15	15	42	42	0.0	0	0	Tempo	3/4	1	1	0									𝅘𝅥=87	87.0	𝅘𝅥	87.0	0.0	
15	15	42	42	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	151	in	E-									
15	15	43	43	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	152	die	-wig-									
15	15	42	42	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	153											
15	15	43	43	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	154											
15	15	42	42	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	155											
15	15	43	43	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	156											
15	15	42	42	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	157											20
15	15	85/2	85/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	158											20
15	15	43	43	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	159											
15	15	44	44	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	160											
15	15	42	42	0.5	0	0	Chord	3/4	3	2	1/8	1/8	1	161											21
15	15	85/2	85/2	0.5	1/8	1/8	Chord	3/4	3	2	1/8	1/8	1	162											21
15	15	43	43	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	163											
15	15	44	44	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	164											
16	16	45	45	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	165	Freud,	-keit,									
16	16	45	45	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	166											
16	16	45	45	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	167											
16	16	45	45	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	168											
16	16	45	45	3.0	0	0	Chord	3/4	3	2	3/4	1/2	3/2	169											
17	17	48	48	0.0	0	0	Tempo	3/4	1	1	0									𝅘𝅥=88.7	89.0	𝅘𝅥	88.7	0.0	
17	17	48	48	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	170	die	mit									22
17	17	49	49	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	171											
17	17	50	50	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	172	kein	den									
17	17	48	48	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	173											
17	17	50	50	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	174											
17	17	48	48	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	175											
17	17	50	50	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	176											
17	17	48	48	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	177											
17	17	50	50	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	178											
17	17	48	48	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	179											
17	17	50	50	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	180											
18	18	51	51	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	181	Ohr	En-									
18	18	53	53	0.0	1/2	1/2	Tempo	3/4	1	1	0									𝅘𝅥=89	89.0	𝅘𝅥	89.0	0.0	
18	18	53	53	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	182	je	-geln									
18	18	51	51	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	183											
18	18	53	53	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	184											
18	18	51	51	0.0	0	0	StaffText	3/4	2	1	0								*(In der B.A. nur die 10. Str.)						
18	18	51	51	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	185											23
18	18	52	52	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	186											
18	18	53	53	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	187											
18	18	51	51	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	188											
18	18	53	53	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	189											
18	18	51	51	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	190											
18	18	53	53	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	191											
19	19	54	54	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	192	hat	ju-									
19	19	56	56	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	193	ge-	-bi-									
19	19	54	54	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	194											
19	19	56	56	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	195											
19	19	54	54	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	196											
19	19	56	56	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	197											
19	19	54	54	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	198											24
19	19	55	55	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	199											
19	19	56	56	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	200											
19	19	54	54	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	201											25
19	19	55	55	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	202											
19	19	56	56	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	203											
20	20	57	57	0.0	0	0	Tempo	3/4	1	1	0									𝅘𝅥=87	87.0	𝅘𝅥	87.0	0.0	
20	20	57	57	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	204	-hö-	-lie-									
20	20	59	59	0.0	1/2	1/2	Tempo	3/4	1	1	0									𝅘𝅥=86	86.0	𝅘𝅥	86.0	0.0	
20	20	57	57	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	205											26
20	20	58	58	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	206											26
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	207											26
20	20	59	59	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	208											
20	20	57	57	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	209											27
20	20	58	58	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	210											27
20	20	59	59	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	211											
20	20	57	57	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	212											
20	20	57	57	3.0	0	0	Chord	3/4	3	2	3/4	1/2	3/2	213											
21	21	60	60	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	214	-ret	-ren,									
21	21	60	60	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	215											
21	21	60	60	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	216											
21	21	60	60	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	217											
21	21	60	60	3.0	0	0	Chord	3/4	3	2	3/4	1/2	3/2	218											
22	22	63	63	0.0	0	0	Tempo	3/4	1	1	0									𝅘𝅥=86.7	87.0	𝅘𝅥	86.7	0.0	
22	22	63	63	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	219	und	in									
22	22	64	64	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	220											
22	22	65	65	0.0	1/2	1/2	Tempo	3/4	1	1	0									𝅘𝅥=86	86.0	𝅘𝅥	86.0	0.0	
22	22	65	65	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	221	in	E-									
22	22	63	63	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	222											28
22	22	64	64	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	223											
22	22	65	65	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	224											
22	22	63	63	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	225											
22	22	65	65	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	226											
22	22	63	63	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	227											
22	22	65	65	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	228											
22	22	63	63	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	229											
22	22	65	65	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	230											
23	23	66	66	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	231	E-	-wig-									
23	23	68	68	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	232	-wig-	-keit									
23	23	66	66	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	233											29
23	23	67	67	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	234											
23	23	68	68	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	235											
23	23	66	66	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	236											
23	23	68	68	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	237											
23	23	66	66	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	238											
23	23	68	68	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	239											
23	23	66	66	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	240											
23	23	68	68	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	241											
24	24	69	69	0.0	0	0	Tempo	3/4	1	1	0									𝅘𝅥=83	83.0	𝅘𝅥	83.0	0.0	
24	24	69	69	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	242	-keit	tri-									
24	24	70	70	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	243	auch	-um-									
24	24	69	69	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	244											
24	24	70	70	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	245											
24	24	69	69	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	246											
24	24	71	71	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	247											
24	24	69	69	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	248											30
24	24	70	70	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	249											
24	24	71	71	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	250											
24	24	69	69	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	251											31
24	24	70	70	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	252											
24	24	71	71	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	253											
25	25	72	72	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	254	wäh-	-phie-									
25	25	73	73	0.0	1/4	1/4	Tempo	3/4	1	1	0									𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0	
25	25	72	72	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	255											32
25	25	73	73	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	256											32
25	25	147/2	147/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	257											32
25	25	74	74	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	258											
25	25	72	72	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	259											33
25	25	73	73	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	260											33
25	25	74	74	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	261											
25	25	72	72	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	262											
25	25	72	72	3.0	0	0	Chord	3/4	3	2	3/4	1/2	3/2	263											
26	26	75	75	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	264	-ret.	-ren.									
26	26	75	75	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	265											
26	26	75	75	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	266											
26	26	75	75	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	267											
26	26	75	75	3.0	0	0	Chord	3/4	3	2	3/4	1/2	3/2	268											
