mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
1	1	0	0	0.0	0	0	Tempo	3/4	1	1	0					𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0	
1	1	0	0	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	0	O						
1	1	1	1	0.0	1/4	1/4	Tempo	3/4	1	1	0					𝅘𝅥=79.3	79.0	𝅘𝅥	79.3	0.0	
1	1	1	1	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1	Mensch,						
1	1	2	2	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2	schau'						
1	1	0	0	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	3							
1	1	1/2	1/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	4							
1	1	1	1	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	5							
1	1	2	2	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	6							
1	1	0	0	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	7							
1	1	1/2	1/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	8							
1	1	1	1	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	9							
1	1	5/2	5/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	10							
1	1	0	0	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	11							
1	1	1/2	1/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	12							
1	1	1	1	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	13							
1	1	2	2	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	14							
1	1	0	0	0.5	0	0	Chord	3/4	3	2	1/8	1/8	1	15							
1	1	1/2	1/2	0.5	1/8	1/8	Chord	3/4	3	2	1/8	1/8	1	16							
1	1	1	1	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	17							
1	1	2	2	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	18							
2	2	3	3	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	19	Je-						
2	2	4	4	0.0	1/4	1/4	Tempo	3/4	1	1	0					𝅘𝅥=77	77.0	𝅘𝅥	77.0	0.0	
2	2	5	5	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	20	-sum						
2	2	3	3	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	21							0
2	2	4	4	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	22							
2	2	5	5	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	23							
2	2	11/2	11/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	24							
2	2	3	3	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	25							1
2	2	7/2	7/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	26							1
2	2	4	4	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	27							
2	2	5	5	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	28							
2	2	3	3	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	29							2
2	2	7/2	7/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	30							2
2	2	4	4	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	31							
2	2	5	5	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	32							
2	2	3	3	0.5	0	0	Chord	3/4	3	2	1/8	1/8	1	33							3
2	2	7/2	7/2	0.5	1/8	1/8	Chord	3/4	3	2	1/8	1/8	1	34							3
2	2	4	4	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	35							
2	2	5	5	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	36							
3	3	6	6	0.0	0	0	Tempo	3/4	1	1	0					𝅘𝅥=78	78.0	𝅘𝅥	78.0	0.0	
3	3	6	6	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	37	Chris-						
3	3	8	8	0.0	1/2	1/2	Tempo	3/4	1	1	0					𝅘𝅥=75.6	76.0	𝅘𝅥	75.6	0.0	
3	3	8	8	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	38	-tum						
3	3	6	6	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	39							4
3	3	13/2	13/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	40							4
3	3	7	7	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	41							
3	3	8	8	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	42							
3	3	6	6	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	43							5
3	3	13/2	13/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	44							5
3	3	7	7	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	45							
3	3	8	8	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	46							
3	3	6	6	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	47							6
3	3	13/2	13/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	48							6
3	3	7	7	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	49							
3	3	8	8	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	50							
3	3	6	6	0.5	0	0	Chord	3/4	3	2	1/8	1/8	1	51							7
3	3	13/2	13/2	0.5	1/8	1/8	Chord	3/4	3	2	1/8	1/8	1	52							7
3	3	7	7	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	53							
