mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
8	8	27	27	0.5	1/2	1/2	Chord	4/4	3	3	1/8	1/8	1	188									
8	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	3	3	1/8	1/8	1	189									
9	9	29	29	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=74.5	75.0	𝅘𝅥	74.5	0.0	
9	9	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	190	-lich	Angst							
9	9	30	30	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=73.1	73.0	𝅘𝅥	73.1	0.0	
9	9	30	30	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	191	nach-	und							
9	9	61/2	61/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	192									
9	9	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	193	-steht,	Pein,							
9	9	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	194	nur	es							
9	9	29	29	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	195									
9	9	59/2	59/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	196									
9	9	30	30	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	197									
9	9	61/2	61/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	198									
9	9	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	199									
9	9	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	200									
9	9	29	29	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	201									
9	9	59/2	59/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	202									
9	9	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	203									
9	9	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	204									
9	9	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	205									
9	9	29	29	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	206									
9	9	59/2	59/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	207									
9	9	30	30	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	208									
9	9	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	209									
9	9	32	32	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	210									
9	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	211									
9	9	29	29	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	212									
9	9	59/2	59/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	213									
9	9	30	30	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	214									
9	9	31	31	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	215									
9	9	32	32	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	216									
9	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	217									
10	10	33	33	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	218	eu-	wird							
10	10	69/2	69/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	219	-rer	zu							
10	10	35	35	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=71.6	72.0	𝅘𝅥	71.6	0.0	
10	10	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	220	Schmach	eu-							
10	10	36	36	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
10	10	36	36	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	221	ent-	-rem							
10	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	222									
10	10	33	33	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	223									
10	10	34	34	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	224									
10	10	35	35	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	225									
10	10	36	36	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	226									
10	10	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	227									
10	10	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	228									
10	10	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	229									
10	10	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	230									
10	10	33	33	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	231									
10	10	34	34	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	232									
10	10	35	35	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	233									
10	10	36	36	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	234									
10	10	33	33	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	235									
10	10	34	34	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	236									
10	10	35	35	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	237									
10	10	36	36	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	238									
11	11	37	37	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	239	-ge-	Scha-							
11	11	77/2	77/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	240	-gen	-den							
11	11	39	39	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	241	geht;	sein,							
11	11	40	40	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	242	ich	ich							
11	11	37	37	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	243									
11	11	75/2	75/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	244									
11	11	38	38	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	245									5
11	11	77/2	77/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	246									5
11	11	155/4	155/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	247									
11	11	39	39	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	248									
11	11	40	40	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	249									
11	11	37	37	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	250									
11	11	38	38	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	251									
11	11	77/2	77/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	252									
11	11	39	39	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	253									
11	11	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	254									
11	11	37	37	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	255									
11	11	38	38	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	256									
11	11	39	39	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	257									
11	11	40	40	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	258									
11	11	81/2	81/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	259									
11	11	37	37	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	260									
11	11	38	38	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	261									
11	11	39	39	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	262									
11	11	40	40	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	263									
11	11	81/2	81/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	264									
12	12	41	41	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	265	ha-	ha-							
12	12	83/2	83/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	266									
12	12	42	42	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	267	-be	-be							
12	12	85/2	85/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	268									
12	12	43	43	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	269	Gott	Gott							
