mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
5	4	13	13	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	116										3
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	117										3
5	4	14	14	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	118										3
5	4	29/2	29/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	119										3
5	4	59/4	59/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	120										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	121										
5	4	13	13	2.0	0	0	Chord	4/4	3	2	1/2	1/2	1	122										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	123										
5	4	13	13	2.0	0	0	Chord	4/4	4	2	1/2	1/2	1	124										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	125										
6	5	16	16	0.0	0	3/4	Tempo	4/4	1	1	0								𝅘𝅥=68	68.0	𝅘𝅥	68.0	0.0	
6	5	16	16	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	126										
6	5	16	16	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	127	Den									
6	5	16	16	0.5	0	3/4	Chord	4/4	2	2	1/8	1/8	1	128										
6	5	33/2	33/2	0.5	1/8	7/8	Chord	4/4	2	2	1/8	1/8	1	129										
6	5	16	16	0.5	0	3/4	Chord	4/4	3	1	1/8	1/8	1	130										
6	5	33/2	33/2	0.5	1/8	7/8	Chord	4/4	3	1	1/8	1/8	1	131										
6	5	16	16	1.0	0	3/4	Chord	4/4	3	2	1/4	1/4	1	132										
6	5	16	16	1.0	0	3/4	Chord	4/4	4	2	1/4	1/4	1	133										
7	6	17	17	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=67.5	68.0	𝅘𝅥	67.5	0.0	
7	6	17	17	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	134										
7	6	35/2	35/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	135										
7	6	18	18	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	136										
7	6	37/2	37/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	137										
7	6	19	19	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	138										
7	6	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	139	rech-									
7	6	18	18	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	140	-ten									
7	6	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	141										
7	6	19	19	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	142	Glau-									
7	6	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	143										
7	6	20	20	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	144	-ben,									
7	6	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	145										
7	6	17	17	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	146										
7	6	18	18	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	147										
7	6	19	19	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	148										
7	6	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	149										
7	6	20	20	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	150										
7	6	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	151										
7	6	17	17	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	152										
7	6	18	18	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	153										
7	6	19	19	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	154										
7	6	39/2	39/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	155										
7	6	20	20	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	156										
7	6	41/2	41/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	157										
7	6	17	17	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	158										
7	6	18	18	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	159										
7	6	19	19	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	160										
7	6	39/2	39/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	161										
7	6	20	20	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	162										
7	6	41/2	41/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	163										
7	6	17	17	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	164										
7	6	18	18	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	165										
7	6	19	19	0.5	1/2	1/2	Chord	4/4	4	2	1/8	1/8	1	166										
7	6	39/2	39/2	0.5	5/8	5/8	Chord	4/4	4	2	1/8	1/8	1	167										
7	6	20	20	0.5	3/4	3/4	Chord	4/4	4	2	1/8	1/8	1	168										
7	6	41/2	41/2	0.5	7/8	7/8	Chord	4/4	4	2	1/8	1/8	1	169										
8	7	21	21	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=65.79	66.0	𝅘𝅥	65.79	0.0	
8	7	21	21	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	170										
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	171										
8	7	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	172			ornamentTrill							
8	7	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	173										
8	7	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	174										
8	7	21	21	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	175	Herr,									4
8	7	43/2	43/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	176										4
8	7	87/4	87/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	177										
8	7	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	178	ich		ornamentTrill							
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	179	mein,									
8	7	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	180	den									
8	7	21	21	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	181										5
8	7	43/2	43/2	0.25	1/8	1/8	Chord	4/4	2	2	1/16	1/16	1	182										5
8	7	87/4	87/4	0.25	3/16	3/16	Chord	4/4	2	2	1/16	1/16	1	183										
8	7	22	22	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	184										
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	185										
8	7	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	186										
8	7	21	21	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	187										
8	7	22	22	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	188										
8	7	23	23	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	189										
8	7	24	24	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	190										
8	7	49/2	49/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	191										
8	7	21	21	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	192										
8	7	22	22	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	193										
8	7	23	23	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	194										
8	7	24	24	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	195										
8	7	49/2	49/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	196										
8	7	21	21	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	197										
8	7	22	22	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	198										
8	7	23	23	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	199										
8	7	24	24	0.5	3/4	3/4	Chord	4/4	4	2	1/8	1/8	1	200										
8	7	49/2	49/2	0.5	7/8	7/8	Chord	4/4	4	2	1/8	1/8	1	201										
9	8	25	25	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	202										
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	203										
9	8	26	26	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=65.4	65.0	𝅘𝅥	65.4	0.0	
9	8	26	26	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	204										
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	205										
9	8	27	27	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	206										
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	207										
9	8	28	28	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=64	64.0	𝅘𝅥	64.0	0.0	
9	8	28	28	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	208										
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	209										
9	8	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	210	wol-									
9	8	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	211	-lest									
9	8	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	212	du									
9	8	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	213	mir									
9	8	25	25	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	214										
9	8	26	26	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	215										
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	216										
9	8	27	27	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	217										
9	8	28	28	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	218										
9	8	25	25	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	219										
9	8	26	26	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	220										
9	8	27	27	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	221										
9	8	28	28	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	222										
9	8	25	25	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	223										
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	224										
9	8	26	26	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	225										
9	8	27	27	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	226										
9	8	28	28	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	227										
9	8	25	25	0.5	0	0	Chord	4/4	4	2	1/8	1/8	1	228										
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	4	2	1/8	1/8	1	229										
9	8	26	26	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	230										
9	8	27	27	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	231										
9	8	28	28	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	232										
10	9	29	29	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=61	61.0	𝅘𝅥	61.0	0.0	
10	9	29	29	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	233										
10	9	59/2	59/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	234										
10	9	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	235										
10	9	31	31	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=67	67.0	𝅘𝅥	67.0	0.0	
10	9	31	31	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	236										
10	9	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	237	ge-									
10	9	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	238	-ben,									
10	9	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	239	dir									
10	9	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	240	zu									
10	9	29	29	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	241										
10	9	30	30	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	242										
10	9	63/2	63/2	1.0	5/8	5/8	Chord	4/4	2	2	1/4	1/4	1	243										
10	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	244										
10	9	29	29	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	245										
10	9	30	30	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	246										
10	9	31	31	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	247										
10	9	32	32	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	248										
10	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	249										
10	9	29	29	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	250										
10	9	30	30	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	251										
10	9	31	31	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	252										
10	9	32	32	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	253										
10	9	29	29	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	254										
10	9	30	30	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	255										
10	9	31	31	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	256										
10	9	32	32	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	257										
11	10	33	33	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=66.76	67.0	𝅘𝅥	66.76	0.0	
11	10	33	33	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	258										
11	10	67/2	67/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	259										
11	10	34	34	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0	
11	10	34	34	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	260										
11	10	69/2	69/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	261										
11	10	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	262										
11	10	36	36	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	263										
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	264										
11	10	33	33	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	265	le-									
11	10	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	266	-ben,									
11	10	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	267	mei'm									
11	10	33	33	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	268										6
11	10	67/2	67/2	0.25	1/8	1/8	Chord	4/4	2	2	1/16	1/16	1	269										6
11	10	135/4	135/4	0.25	3/16	3/16	Chord	4/4	2	2	1/16	1/16	1	270										
11	10	34	34	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	271										
11	10	35	35	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	272										
11	10	36	36	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	273										
11	10	33	33	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	274										
11	10	35	35	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	275										
11	10	36	36	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	276										
11	10	33	33	2.0	0	0	Chord	4/4	3	2	1/2	1/2	1	277										
11	10	35	35	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	278										
11	10	36	36	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	279										
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	280										
