mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	2	11/2	11/2	1.0	1/8	1/8	Chord	4/4	5	1	1/4	1/4	1	125										14
3	2	13/2	13/2	0.25	3/8	3/8	Chord	4/4	5	1	1/16	1/16	1	126										14
3	2	27/4	27/4	0.25	7/16	7/16	Chord	4/4	5	1	1/16	1/16	1	127										
3	2	7	7	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	128										
3	2	8	8	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	129										
3	2	5	5	0.5	0	0	Chord	4/4	5	2	1/8	1/8	1	130										15
3	2	11/2	11/2	0.5	1/8	1/8	Chord	4/4	5	2	1/8	1/8	1	131										15
3	2	6	6	0.5	1/4	1/4	Chord	4/4	5	2	1/8	1/8	1	132										15
3	2	13/2	13/2	0.5	3/8	3/8	Chord	4/4	5	2	1/8	1/8	1	133										
3	2	7	7	1.0	1/2	1/2	Chord	4/4	5	2	1/4	1/4	1	134										
3	2	8	8	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	135										
3	2	5	5	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	136	-ban-	-stan-								16
3	2	6	6	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	137										
3	2	7	7	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	138	-den	-den								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	139	für	und								
3	2	5	5	0.5	0	0	Chord	4/4	6	2	1/8	1/8	1	140										17
3	2	11/2	11/2	1.0	1/8	1/8	Chord	4/4	6	2	1/4	1/4	1	141										17
3	2	13/2	13/2	0.5	3/8	3/8	Chord	4/4	6	2	1/8	1/8	1	142										
3	2	7	7	1.0	1/2	1/2	Chord	4/4	6	2	1/4	1/4	1	143										
3	2	8	8	1.0	3/4	3/4	Chord	4/4	6	2	1/4	1/4	1	144										
3	2	5	5	0.5	0	0	Chord	4/4	7	1	1/8	1/8	1	145										18
3	2	11/2	11/2	1.0	1/8	1/8	Chord	4/4	7	1	1/4	1/4	1	146										18
3	2	13/2	13/2	0.25	3/8	3/8	Chord	4/4	7	1	1/16	1/16	1	147										18
3	2	27/4	27/4	0.25	7/16	7/16	Chord	4/4	7	1	1/16	1/16	1	148										
3	2	7	7	1.0	1/2	1/2	Chord	4/4	7	1	1/4	1/4	1	149										
3	2	8	8	1.0	3/4	3/4	Chord	4/4	7	1	1/4	1/4	1	150										
3	2	5	5	0.5	0	0	Chord	4/4	7	2	1/8	1/8	1	151										19
3	2	11/2	11/2	0.5	1/8	1/8	Chord	4/4	7	2	1/8	1/8	1	152										19
3	2	6	6	0.5	1/4	1/4	Chord	4/4	7	2	1/8	1/8	1	153										19
3	2	13/2	13/2	0.5	3/8	3/8	Chord	4/4	7	2	1/8	1/8	1	154										
3	2	7	7	1.0	1/2	1/2	Chord	4/4	7	2	1/4	1/4	1	155										
3	2	8	8	1.0	3/4	3/4	Chord	4/4	7	2	1/4	1/4	1	156										
4	3	9	9	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	157	un-	hat	Her-	ist						
4	3	10	10	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	158	-ser	uns	-zens-	sel-						
4	3	21/2	21/2	0.0	3/8	3/8	Tempo	4/4	1	1	0								𝅘𝅥=70.4	70.0	𝅘𝅥	70.4	0.0	
4	3	11	11	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	159	Sünd	bracht	-freud	-ber						
4	3	12	12	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=69	69.0	𝅘𝅥	69.0	0.0	
4	3	12	12	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	160	ge-	das	und	die						
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	161										
4	3	9	9	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	162										
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	163										
4	3	10	10	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	164										
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	165										
4	3	11	11	1.5	1/2	1/2	Chord	4/4	1	2	3/8	1/4	3/2	166										
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	167										
4	3	9	9	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	168										
4	3	10	10	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	169										
4	3	11	11	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	170										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	171										
4	3	9	9	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	172										
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	173										
4	3	10	10	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	174										
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	175										
4	3	11	11	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	176										
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	177										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	178										
4	3	9	9	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	179										
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	180										
4	3	10	10	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	181										
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	182										
4	3	11	11	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	183										
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	184										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	185										
4	3	9	9	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	186	un-	hat								
4	3	10	10	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	187	-ser	uns								
4	3	11	11	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	188	Sünd	bracht								
4	3	12	12	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	189	ge-	das								
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	190										
4	3	9	9	0.5	0	0	Chord	4/4	4	2	1/8	1/8	1	191										
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	4	2	1/8	1/8	1	192										
4	3	10	10	0.5	1/4	1/4	Chord	4/4	4	2	1/8	1/8	1	193										
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	4	2	1/8	1/8	1	194										
4	3	11	11	1.5	1/2	1/2	Chord	4/4	4	2	3/8	1/4	3/2	195										
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	4	2	1/8	1/8	1	196										
4	3	9	9	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	197										
4	3	10	10	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	198										
4	3	11	11	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	199										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	200										
4	3	9	9	0.5	0	0	Chord	4/4	5	2	1/8	1/8	1	201										
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	5	2	1/8	1/8	1	202										
4	3	10	10	0.5	1/4	1/4	Chord	4/4	5	2	1/8	1/8	1	203										
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	5	2	1/8	1/8	1	204										
4	3	11	11	0.5	1/2	1/2	Chord	4/4	5	2	1/8	1/8	1	205										
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	5	2	1/8	1/8	1	206										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	207										
4	3	9	9	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	208	un-	hat								
4	3	10	10	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	209	-ser	uns								
4	3	11	11	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	210	Sünd	bracht								
4	3	12	12	0.5	3/4	3/4	Chord	4/4	6	1	1/8	1/8	1	211	ge-	das								
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	6	1	1/8	1/8	1	212										
4	3	9	9	0.5	0	0	Chord	4/4	6	2	1/8	1/8	1	213										
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	6	2	1/8	1/8	1	214										
4	3	10	10	0.5	1/4	1/4	Chord	4/4	6	2	1/8	1/8	1	215										
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	6	2	1/8	1/8	1	216										
4	3	11	11	1.5	1/2	1/2	Chord	4/4	6	2	3/8	1/4	3/2	217										
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	6	2	1/8	1/8	1	218										
4	3	9	9	1.0	0	0	Chord	4/4	7	1	1/4	1/4	1	219										
4	3	10	10	1.0	1/4	1/4	Chord	4/4	7	1	1/4	1/4	1	220										
4	3	11	11	1.0	1/2	1/2	Chord	4/4	7	1	1/4	1/4	1	221										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	7	1	1/4	1/4	1	222										
4	3	9	9	0.5	0	0	Chord	4/4	7	2	1/8	1/8	1	223										
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	7	2	1/8	1/8	1	224										
4	3	10	10	0.5	1/4	1/4	Chord	4/4	7	2	1/8	1/8	1	225										
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	7	2	1/8	1/8	1	226										
4	3	11	11	0.5	1/2	1/2	Chord	4/4	7	2	1/8	1/8	1	227										
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	7	2	1/8	1/8	1	228										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	7	2	1/4	1/4	1	229										
5	4	13	13	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=69	69.0	𝅘𝅥	69.0	0.0	
5	4	13	13	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	230	-ge-	Le-	Won-	Son-						20
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	231										20
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	232										
5	4	29/2	29/2	0.0	3/8	3/8	Tempo	4/4	1	1	0								𝅘𝅥=66.83	67.0	𝅘𝅥	66.83	0.0	
5	4	15	15	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	233	-ben,	-ben.	-ne,	-ne,						
5	4	13	13	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	234										21
5	4	27/2	27/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	235										21
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	236										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	237										
5	4	13	13	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	238										22
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	239										22
5	4	14	14	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	240										22
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	241										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	242										
5	4	13	13	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	243										23
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	244										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	245										
5	4	13	13	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	246										24
5	4	14	14	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	247										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	248										
5	4	13	13	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	249	-ge-	Le-								25
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	250										25
5	4	14	14	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	251										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	252	-ben,	-ben.								
5	4	13	13	0.5	0	0	Chord	4/4	4	2	1/8	1/8	1	253										26
5	4	27/2	27/2	1.0	1/8	1/8	Chord	4/4	4	2	1/4	1/4	1	254										26
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	4	2	1/8	1/8	1	255										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	256										
5	4	13	13	0.5	0	0	Chord	4/4	5	1	1/8	1/8	1	257										27
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	5	1	1/8	1/8	1	258										27
5	4	14	14	0.5	1/4	1/4	Chord	4/4	5	1	1/8	1/8	1	259										27
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	260										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	261										
5	4	13	13	1.0	0	0	Chord	4/4	5	2	1/4	1/4	1	262										28
5	4	14	14	1.0	1/4	1/4	Chord	4/4	5	2	1/4	1/4	1	263										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	5	2	1/4	1/4	1	264										
5	4	13	13	0.5	0	0	Chord	4/4	6	1	1/8	1/8	1	265	-ge-	Le-								29
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	6	1	1/8	1/8	1	266										29
5	4	14	14	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	267										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	268	-ben,	-ben.								
5	4	13	13	0.5	0	0	Chord	4/4	6	2	1/8	1/8	1	269										30
