mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
2	1	1	1	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	26									
2	1	3/2	3/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	27									
2	1	2	2	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	28									
2	1	5/2	5/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	29									
2	1	3	3	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	30									
2	1	7/2	7/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	31									
2	1	4	4	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	32									
2	1	9/2	9/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	33									
3	2	5	5	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	34	dir,	mich							
3	2	8	8	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=79	79.0	𝅘𝅥	79.0	0.0	
3	2	8	8	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	35	und	an							
3	2	5	5	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	36	Gott,								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	37	du								
3	2	5	5	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	38									
3	2	8	8	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	39									
3	2	5	5	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	40									
3	2	8	8	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	41									
3	2	5	5	2.0	0	0	Chord	4/4	3	2	1/2	1/2	1	42									
3	2	8	8	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	43									
4	3	9	9	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	44	hei-	dich,							
4	3	10	10	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	45	-sse	o							
4	3	11	11	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	46	dich	Je-							
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	47	will-	-su							
4	3	9	9	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	48	Brun-								
4	3	10	10	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	49	-quell								
4	3	11	11	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	50	al-								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	51	-ler								
4	3	9	9	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	52									
4	3	10	10	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	53									
4	3	11	11	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	54									
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	55									
4	3	9	9	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	56									
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	57									
4	3	10	10	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	58									
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	59									
4	3	11	11	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	60									
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	61									
4	3	12	12	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	62									
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	63									
4	3	9	9	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	64									
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	65									
4	3	10	10	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	66									
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	67									
4	3	11	11	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	68									
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	69									
4	3	12	12	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	70									
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	71									
5	4	13	13	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=76	76.0	𝅘𝅥	76.0	0.0	
5	4	13	13	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	72	-kom-	hal-							0
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	73									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	74	-men,	-ten,							
5	4	16	16	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=78	78.0	𝅘𝅥	78.0	0.0	
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	75	mein	und							
5	4	13	13	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	76	Ga-								1
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	77	-ben,-								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	78	-ben,								
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	79	ohn'								
5	4	13	13	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	80									2
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	81									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	82									
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	83									
5	4	13	13	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	84									3
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	85									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	86									
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	87									
5	4	13	13	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	88									4
5	4	14	14	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	89									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	90									
5	4	16	16	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	91									
6	5	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	92	lieb-	soll-							
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	93	-stes	-te							
6	5	19	19	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	94	Je-	gleich							
6	5	20	20	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=77	77.0	𝅘𝅥	77.0	0.0	
6	5	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	95	su-	die							
6	5	17	17	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	96	den								
6	5	18	18	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	97	Nichts								
6	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	98									
6	5	19	19	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	99	ist								
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	100									
6	5	20	20	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	101	was								
6	5	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	102									
6	5	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	103									
6	5	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	104									
6	5	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	105									
6	5	17	17	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	106									
6	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	107									
6	5	18	18	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	108									
6	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	109									
6	5	19	19	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	110									
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	111									
6	5	20	20	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	112									
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	113									
6	5	17	17	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	114									
6	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	115									
6	5	18	18	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	116									
6	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	117									
6	5	19	19	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	118									
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	119									
6	5	20	20	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	120									
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	121									
7	6	21	21	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	122	-lein;	Welt							
7	6	24	24	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=79	79.0	𝅘𝅥	79.0	0.0	
7	6	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	123	du	in							
7	6	21	21	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	124	ist,								
7	6	24	24	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	125	von								
7	6	21	21	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	126									
7	6	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	127									
7	6	21	21	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	128									
7	6	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	129									
7	6	21	21	2.0	0	0	Chord	4/4	3	2	1/2	1/2	1	130									
7	6	24	24	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	131									
8	7	25	25	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=78	78.0	𝅘𝅥	78.0	0.0	
8	7	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	132	hast	tau-							
8	7	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	133	dir	-send							
8	7	27	27	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=77	77.0	𝅘𝅥	77.0	0.0	
8	7	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	134	vor-	Stü-							
8	7	28	28	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	135	-ge-	-cke							5
8	7	57/2	57/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	136									5
8	7	115/4	115/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	137									
8	7	25	25	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	138	dem								
8	7	26	26	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	139	wir								
8	7	27	27	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	140	Al-								
8	7	28	28	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	141	-les								
8	7	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	142									
8	7	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	143									
8	7	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	144									
8	7	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	145									
8	7	25	25	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	146									
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	147									
8	7	26	26	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	148									
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	149									
8	7	27	27	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	150									
8	7	28	28	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	151									
8	7	25	25	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	152									
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	153									
8	7	26	26	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	154									
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	155									
8	7	27	27	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	156									
8	7	28	28	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	157									
9	8	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	158	-nom-	spal-							6
9	8	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	159									
9	8	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	160	-men	-ten.							
9	8	32	32	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=78	78.0	𝅘𝅥	78.0	0.0	
9	8	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	161	mein	O							
9	8	29	29	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	162	ha-								7
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	163									
9	8	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	164	-ben,								
9	8	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	165	ge-								
9	8	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	166									8
9	8	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	167									
9	8	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	168									
9	8	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	169									
9	8	29	29	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	170									9
9	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	171									9
9	8	30	30	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	172									9
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	173									
9	8	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	174									
9	8	32	32	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	175									
9	8	29	29	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	176									10
9	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	177									10
9	8	30	30	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	178									10
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	179									
9	8	31	31	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	180									
9	8	32	32	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	181									
10	9	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	182	Brü-	Je-							
10	9	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	183	-der-	-su,							
10	9	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	184	-lein	dir,							
10	9	36	36	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=76	76.0	𝅘𝅥	76.0	0.0	
10	9	36	36	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	185	zu	nur							
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	186									
10	9	33	33	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	187	-sun-								
10	9	34	34	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	188	-den								
10	9	35	35	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	189	Leib								
10	9	36	36	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	190	gib								
10	9	33	33	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	191									
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	192									
10	9	34	34	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	193									
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	194									
10	9	35	35	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	195									
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	196									
10	9	36	36	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	197									
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	198									
10	9	33	33	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	199									
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	200									
10	9	34	34	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	201									
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	202									
10	9	35	35	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	203									
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	204									
10	9	36	36	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	205									
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	206									
10	9	33	33	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	207									
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	208									
10	9	34	34	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	209									
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	210									
10	9	35	35	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	211									
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	212									
10	9	36	36	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	213									
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	214									
11	10	37	37	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=78	78.0	𝅘𝅥	78.0	0.0	
11	10	37	37	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	215	sein:	dir,							
11	10	40	40	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	216	Ach	dir							
11	10	37	37	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	217	mir,								
11	10	40	40	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	218	und								
11	10	37	37	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	219									
11	10	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	220									
11	10	37	37	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	221									
11	10	40	40	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	222									
11	10	81/2	81/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	223									
11	10	37	37	2.0	0	0	Chord	4/4	3	2	1/2	1/2	1	224									
11	10	40	40	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	225									
11	10	81/2	81/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	226									
12	11	41	41	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	227	wie	leb							
12	11	42	42	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	228	ein	ich							
12	11	43	43	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=77	77.0	𝅘𝅥	77.0	0.0	
12	11	43	43	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	229	sü-	ganz							
12	11	44	44	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=76	76.0	𝅘𝅥	76.0	0.0	
12	11	44	44	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	230	-sser	al-							
12	11	89/2	89/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	231									
12	11	41	41	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	232	dass								
12	11	83/2	83/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	233									
12	11	42	42	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	234	in								
12	11	85/2	85/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	235									
12	11	43	43	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	236	sol-								
12	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	237									
12	11	44	44	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	238	-chem								
12	11	89/2	89/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	239									
12	11	41	41	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	240									
12	11	42	42	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	241									
12	11	43	43	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	242									
12	11	44	44	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	243									
12	11	41	41	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	244									
12	11	83/2	83/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	245									
12	11	42	42	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	246									
12	11	85/2	85/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	247									
12	11	43	43	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	248									
12	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	249									
12	11	44	44	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	250									
12	11	89/2	89/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	251									
12	11	41	41	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	252									
12	11	83/2	83/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	253									
12	11	42	42	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	254									
12	11	85/2	85/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	255									
12	11	43	43	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	256									
12	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	257									
12	11	44	44	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	258									
12	11	89/2	89/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	259									
13	12	45	45	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	260	Ton!	-lein,							
13	12	48	48	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=77.2	77.0	𝅘𝅥	77.2	0.0	
13	12	48	48	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	261	wie	auf							
13	12	45	45	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	262	Leib								
13	12	48	48	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	263	ein'								
13	12	45	45	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	264									
13	12	48	48	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	265									
13	12	45	45	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	266									
13	12	48	48	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	267									
13	12	45	45	2.0	0	0	Chord	4/4	3	2	1/2	1/2	1	268									
13	12	48	48	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	269									
14	13	49	49	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	270	freund-	dich,							
14	13	50	50	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	271	-lich	al-							
14	13	51	51	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	272	sieht	-lein							
