mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
6	5	15	15	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	55									
6	5	13	13	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	56									8
6	5	14	14	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	57									
6	5	15	15	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	58									
6	5	13	13	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	59									9
6	5	14	14	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	60									
6	5	15	15	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	61									
6	5	13	13	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	62									10
6	5	14	14	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	63									
6	5	15	15	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	64									
7	6	16	16	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	65	ist,	nicht,							
7	6	18	18	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	66	den	o							
7	6	16	16	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	67									11
7	6	17	17	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	68									11
7	6	35/2	35/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	69									
7	6	18	18	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	70									
7	6	16	16	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	71									
7	6	18	18	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	72									
7	6	16	16	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	73									12
7	6	17	17	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	74									
7	6	18	18	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	75									
7	6	16	16	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	76									13
7	6	17	17	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	77									
7	6	18	18	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	78									
8	7	19	19	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	79	Na-	Her-							
8	7	39/2	39/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	80									
8	7	20	20	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	81	-men	-ze	ornamentTrill						14
8	7	43/2	43/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	82									
8	7	19	19	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	83									
8	7	20	20	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	84									15
8	7	21	21	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	85									
8	7	19	19	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	86									
8	7	21	21	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	87									
8	7	19	19	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	88									
8	7	20	20	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	89									16
8	7	21	21	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	90									
8	7	19	19	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	91									
8	7	20	20	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	92									17
8	7	21	21	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	93									
9	8	22	22	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	94	sein,	mein,							
9	8	22	22	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	95									
9	8	22	22	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	96									
9	8	22	22	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	97									
9	8	22	22	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	98									
10	9	24	24	1.0	0	1/2	Chord	3/4	1	1	1/4	1/4	1	99	hat								
10	9	24	24	1.0	0	1/2	Chord	3/4	1	2	1/4	1/4	1	100									
10	9	24	24	1.0	0	1/2	Chord	3/4	2	1	1/4	1/4	1	101									
10	9	24	24	1.0	0	1/2	Chord	3/4	2	2	1/4	1/4	1	102									
10	9	24	24	1.0	0	1/2	Chord	3/4	3	2	1/4	1/4	1	103									
11	10	25	25	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	104	dir								18
11	10	26	26	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	105									
11	10	27	27	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	106	dein'								
11	10	25	25	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	107									
11	10	27	27	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	108									
11	10	25	25	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	109									19
11	10	26	26	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	110									
11	10	27	27	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	111									
11	10	25	25	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	112									
11	10	27	27	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	113									
11	10	25	25	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	114									
11	10	27	27	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	115									
12	11	28	28	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	116	Sünd'								
12	11	30	30	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	117	ver-								
12	11	28	28	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	118									20
12	11	29	29	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	119									
12	11	30	30	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	120									
12	11	28	28	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	121									
12	11	57/2	57/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	122									
12	11	29	29	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	123									
12	11	30	30	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	124									
12	11	28	28	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	125									21
12	11	29	29	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	126									
12	11	30	30	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	127									
12	11	28	28	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	128									22
12	11	29	29	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	129									
12	11	30	30	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	130									
13	12	31	31	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	131	-ge-								23
13	12	32	32	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	132									23
13	12	65/2	65/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	133									23
13	12	33	33	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	134									
13	12	31	31	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	135									24
13	12	33	33	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	136									
13	12	31	31	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	137									25
13	12	33	33	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	138									
13	12	31	31	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	139									26
13	12	32	32	2.0	1/4	1/4	Chord	3/4	2	2	1/2	1/2	1	140									
13	12	31	31	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	141									27
13	12	32	32	2.0	1/4	1/4	Chord	3/4	3	2	1/2	1/2	1	142									
14	13	34	34	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	143	-ben								
14	13	36	36	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	144	und								
14	13	34	34	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	145									
14	13	36	36	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	146									
14	13	73/2	73/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	147									
14	13	34	34	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	148									
14	13	36	36	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	149									
14	13	34	34	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	150									
14	13	36	36	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	151									
14	13	34	34	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	152									
14	13	36	36	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	153									
15	14	37	37	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	154	heilt								28
15	14	38	38	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	155									
15	14	39	39	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	156	dein'								
15	14	37	37	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	157									
15	14	39	39	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	158									
15	14	37	37	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	159									
15	14	39	39	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	160									
15	14	37	37	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	161									
15	14	39	39	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	162									
15	14	37	37	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	163									
15	14	39	39	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	164									
16	15	40	40	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	165	Schwach-								
16	15	41	41	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	166	heit								
16	15	40	40	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	167									
16	15	41	41	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	168									29
16	15	42	42	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	169									
16	15	40	40	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	170									
16	15	41	41	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	171									
16	15	40	40	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	172									
16	15	41	41	2.0	1/4	1/4	Chord	3/4	2	2	1/2	1/2	1	173									
16	15	40	40	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	174									
16	15	41	41	2.0	1/4	1/4	Chord	3/4	3	2	1/2	1/2	1	175									
17	16	43	43	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	176	gross,								
17	16	45	45	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	177	er-								
17	16	43	43	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	178									
17	16	45	45	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	179									
17	16	43	43	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	180									
17	16	45	45	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	181									
17	16	43	43	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	182									
17	16	45	45	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	183									
17	16	43	43	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	184									
17	16	45	45	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	185									
18	17	46	46	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	186	-rett'								
18	17	48	48	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	187	dein								
18	17	46	46	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	188									
18	17	48	48	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	189									
18	17	46	46	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	190									30
18	17	47	47	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	191									
18	17	48	48	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	192									
18	17	46	46	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	193									31
18	17	47	47	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	194									
18	17	48	48	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	195									
18	17	46	46	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	196									32
18	17	47	47	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	197									
18	17	48	48	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	198									
19	18	49	49	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	199	ar-								33
19	18	50	50	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	200									
19	18	51	51	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	201	-me								
19	18	49	49	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	202									
19	18	51	51	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	203									
19	18	49	49	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	204									34
19	18	50	50	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	205									
19	18	51	51	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	206									
19	18	49	49	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	207									35
19	18	50	50	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	208									
19	18	51	51	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	209									
19	18	49	49	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	210									36
19	18	50	50	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	211									
19	18	51	51	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	212									
20	19	52	52	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	213	Le-								37
20	19	53	53	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	214									37
20	19	54	54	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	215									
20	19	52	52	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	216									38
20	19	53	53	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	217									38
20	19	54	54	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	218									
20	19	52	52	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	219									39
20	19	54	54	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	220									
20	19	52	52	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	221									40
20	19	54	54	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	222									
20	19	52	52	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	223									41
20	19	54	54	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	224									
21	20	55	55	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	225	-ben,								
21	20	57	57	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	226	nimmt								
21	20	55	55	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	227									
21	20	57	57	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	228									
21	20	55	55	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	229									
21	20	57	57	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	230									
21	20	55	55	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	231									
21	20	57	57	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	232									
21	20	55	55	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	233									
21	20	57	57	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	234									
22	21	58	58	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	235	dich								
22	21	60	60	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	236	in								
22	21	58	58	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	237									
22	21	60	60	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	238									
22	21	58	58	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	239									
22	21	60	60	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	240									
22	21	58	58	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	241									42
22	21	59	59	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	242									
22	21	60	60	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	243									
22	21	58	58	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	244									43
22	21	59	59	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	245									
22	21	60	60	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	246									
23	22	61	61	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	247	sei-								44
23	22	62	62	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	248									
23	22	63	63	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	249	-nen								
23	22	61	61	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	250									45
23	22	62	62	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	251									
23	22	63	63	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	252									
23	22	61	61	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	253									
23	22	63	63	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	254									
23	22	61	61	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	255									
23	22	62	62	2.0	1/4	1/4	Chord	3/4	2	2	1/2	1/2	1	256									
23	22	61	61	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	257									
23	22	62	62	2.0	1/4	1/4	Chord	3/4	3	2	1/2	1/2	1	258									
24	23	64	64	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	259	Schooss,								
24	23	66	66	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	260	mit								
24	23	64	64	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	261									
24	23	66	66	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	262									
24	23	64	64	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	263									
24	23	66	66	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	264									
24	23	64	64	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	265									
24	23	66	66	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	266									
24	23	64	64	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	267									
24	23	66	66	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	268									
25	24	67	67	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	269	rei-								
25	24	69	69	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	270	-chem								
25	24	67	67	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	271									
25	24	69	69	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	272									
25	24	67	67	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	273									
25	24	69	69	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	274									
25	24	67	67	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	275									46
25	24	68	68	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	276									
25	24	69	69	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	277									
25	24	67	67	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	278									47
25	24	68	68	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	279									
25	24	69	69	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	280									
26	25	70	70	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	281	Trost								
26	25	72	72	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	282	be-								
26	25	70	70	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	283									
26	25	71	71	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	284									
26	25	70	70	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	285									
26	25	72	72	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	286									
26	25	70	70	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	287									48
26	25	71	71	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	288									
26	25	72	72	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	289									
26	25	70	70	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	290									49
26	25	71	71	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	291									
26	25	72	72	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	292									
27	26	73	73	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	293	-schüt-								50
27	26	149/2	149/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	294									50
27	26	75	75	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	295									50
27	26	151/2	151/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	296									
27	26	73	73	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	297									
27	26	73	73	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	298									51
27	26	74	74	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	299									51
27	26	75	75	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	300									
27	26	73	73	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	301									52
27	26	74	74	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	302									52
27	26	75	75	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	303									
27	26	73	73	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	304									53
27	26	74	74	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	305									53
27	26	75	75	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	306									
