mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
1	0	0	0	0.0	0	1/2	Tempo	3/4	1	1	0						𝅘𝅥=76.4	76.0	𝅘𝅥	76.4	0.0	
1	0	0	0	1.0	0	1/2	Chord	3/4	1	1	1/4	1/4	1	0	Wie	So						
1	0	0	0	1.0	0	1/2	Chord	3/4	1	2	1/4	1/4	1	1								
1	0	0	0	1.0	0	1/2	Chord	3/4	2	1	1/4	1/4	1	2								
1	0	0	0	1.0	0	1/2	Chord	3/4	2	2	1/4	1/4	1	3								
1	0	0	0	1.0	0	1/2	Chord	3/4	3	2	1/4	1/4	1	4								
2	1	1	1	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	5	sich	thut						
2	1	3	3	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	6	ein	der						
2	1	1	1	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	7								
2	1	3	3	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	8								
2	1	1	1	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	9								
2	1	3	3	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	10								
2	1	1	1	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	11								
2	1	3	3	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	12								
2	1	1	1	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	13								
2	1	3	3	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	14								
3	2	4	4	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	15	Vat'r	Herr						
3	2	6	6	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	16	er-	uns						
3	2	4	4	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	17								0
3	2	5	5	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	18								
3	2	6	6	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	19								
3	2	4	4	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	20								
3	2	6	6	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	21								
3	2	4	4	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	22								
3	2	6	6	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	23								
3	2	4	4	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	24								
3	2	6	6	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	25								
4	3	7	7	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	26	-bar-	Ar-						1
4	3	8	8	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	27								
4	3	7	7	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	28								2
4	3	8	8	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	29								2
4	3	9	9	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	30								
4	3	7	7	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	31								3
4	3	9	9	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	32								
4	3	7	7	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	33								4
4	3	8	8	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	34								4
4	3	9	9	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	35								
4	3	7	7	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	36								5
4	3	8	8	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	37								5
4	3	9	9	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	38								
5	4	10	10	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	39	-met	-men,						
5	4	12	12	0.0	1/2	1/2	Tempo	3/4	1	1	0						𝅘𝅥=76	76.0	𝅘𝅥	76.0	0.0	
5	4	12	12	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	40	üb'r	so						
5	4	10	10	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	41								
5	4	12	12	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	42								
5	4	25/2	25/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	43								
5	4	10	10	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	44								
5	4	12	12	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	45								
5	4	10	10	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	46								
5	4	12	12	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	47								
5	4	10	10	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	48								
5	4	12	12	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	49								
6	5	13	13	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	50	sei-	wir						6
6	5	14	14	0.0	1/4	1/4	Tempo	3/4	1	1	0						𝅘𝅥=78	78.0	𝅘𝅥	78.0	0.0	
6	5	14	14	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	51								
6	5	15	15	0.0	1/2	1/2	Tempo	3/4	1	1	0						𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0	
6	5	15	15	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	52	-ne	hin						
6	5	13	13	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	53								
6	5	15	15	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	54								
6	5	13	13	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	55								
6	5	15	15	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	56								
6	5	13	13	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	57								
6	5	15	15	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	58								
6	5	13	13	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	59								
6	5	15	15	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	60								
7	6	16	16	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	61	jun-	kin-						
7	6	17	17	0.0	1/4	1/4	Tempo	3/4	1	1	0						𝅘𝅥=76	76.0	𝅘𝅥	76.0	0.0	
7	6	18	18	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	62	-ge	-lich						
7	6	16	16	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	63								
7	6	18	18	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	64								
7	6	16	16	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	65								
7	6	18	18	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	66								
7	6	16	16	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	67								7
7	6	17	17	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	68								
7	6	18	18	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	69								
7	6	16	16	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	70								8
7	6	17	17	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	71								
7	6	18	18	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	72								
8	7	19	19	0.0	0	0	Tempo	3/4	1	1	0						𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0	
8	7	19	19	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	73	Kind-	fürch-						
8	7	20	20	0.0	1/4	1/4	Tempo	3/4	1	1	0						𝅘𝅥=71	71.0	𝅘𝅥	71.0	0.0	
8	7	20	20	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	74	lein	-ten						
8	7	19	19	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	75								
8	7	21	21	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	76								
8	7	19	19	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	77								9
8	7	20	20	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	78								
8	7	21	21	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	79								
8	7	19	19	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	80								10
8	7	20	20	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	81								
8	7	21	21	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	82								
8	7	19	19	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	83								11
8	7	20	20	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	84								
8	7	21	21	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	85								
9	8	22	22	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	86	klein:	rein.						
9	8	22	22	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	87								
9	8	22	22	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	88								
9	8	22	22	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	89								
9	8	22	22	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	90								
10	8	24	24	0.0	0	1/2	Tempo	3/4	1	1	0						𝅘𝅥=76.3	76.0	𝅘𝅥	76.3	0.0	
10	8	24	24	1.0	0	1/2	Chord	3/4	1	1	1/4	1/4	1	91	Er							
10	8	24	24	1.0	0	1/2	Chord	3/4	1	2	1/4	1/4	1	92								
10	8	24	24	1.0	0	1/2	Chord	3/4	2	1	1/4	1/4	1	93								
10	8	24	24	1.0	0	1/2	Chord	3/4	2	2	1/4	1/4	1	94								
10	8	24	24	1.0	0	1/2	Chord	3/4	3	2	1/4	1/4	1	95								
11	9	25	25	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	96	kennt							12
11	9	26	26	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	97								
