mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	0	1	0a	0	0	0.5	0	3/4	4/4	2	2	1/8	1/8	1		2	50	D3	3	3	0.66	1.16
1	0	1	0a	0	0	1.0	0	3/4	4/4	2	1	1/4	1/4	1		-1	53	F3	3	2	0.66	1.66
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		3	57	A3	3	1	0.66	1.66
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		2	62	D4	4	0	0.66	1.66
1	0	1	0a	1/2	1/2	0.5	1/8	7/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	4	1.16	1.66
2	1	2	1a	1	1	1.0	0	0	4/4	2	1	1/4	1/4	1		-1	53	F3	3	14	1.66	2.42
2	1	2	1a	1	1	1.0	0	0	4/4	2	2	1/4	1/4	1		-1	53	F3	3	19	1.66	2.42
2	1	2	1a	1	1	0.5	0	0	4/4	1	2	1/8	1/8	1		3	57	A3	3	9	1.66	1.92
2	1	2	1a	1	1	1.0	0	0	4/4	1	1	1/4	1/4	1		2	62	D4	4	5	1.66	2.42
2	1	2	1a	3/2	3/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		5	59	B3	3	10	1.92	2.42
2	1	2	1a	2	2	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		-1	53	F3	3	20	2.42	2.5123529411764705
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		1	55	G3	3	15	2.42	2.76
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		0	60	C4	4	6	2.42	2.76
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		0	60	C4	4	11	2.42	2.76
2	1	2	1a	5/2	5/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	21	2.5123529411764705	2.76
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		2	50	D3	3	22	2.76	3.74
2	1	2	1a	3	3	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		3	57	A3	3	16	2.76	3.26
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		2	62	D4	4	12	2.76	3.74
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-1	65	F4	4	7	2.76	3.74
2	1	2	1a	7/2	7/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		-1	53	F3	3	17	3.26	3.74
2	1	2	1a	4	4	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		0	48	C3	3	23	3.74	3.94
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	18	3.74	4.34
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	13	3.74	4.34
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	8	3.74	4.34
2	1	2	1a	9/2	9/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		5	47	B2	2	24	3.94	4.34
3	2	3	2a	5	5	1.0	0	0	4/4	2	2	1/4	1/4	1		3	45	A2	2	40	4.34	5.1
3	2	3	2a	5	5	0.5	0	0	4/4	2	1	1/8	1/8	1		0	60	C4	4	33	4.34	4.64
3	2	3	2a	5	5	1.0	0	0	4/4	1	2	1/4	1/4	1		4	64	E4	4	29	4.34	5.1
3	2	3	2a	5	5	1.5	0	0	4/4	1	1	3/8	1/4	3/2		3	69	A4	4	25	4.34	5.54
3	2	3	2a	11/2	11/2	0.25	1/8	1/8	4/4	2	1	1/16	1/16	1		5	59	B3	3	34	4.64	4.85
3	2	3	2a	23/4	23/4	0.25	3/16	3/16	4/4	2	1	1/16	1/16	1		3	57	A3	3	35	4.85	5.1
3	2	3	2a	6	6	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	41	5.1	5.84
3	2	3	2a	6	6	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		5	59	B3	3	36	5.1	5.54
3	2	3	2a	6	6	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	30	5.1	5.84
3	2	3	2a	13/2	13/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	37	5.54	5.84
3	2	3	2a	13/2	13/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		8	68	G#4	4	26	5.54	5.84
3	2	3	2a	7	7	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		3	45	A2	2	42	5.84	6.62
3	2	3	2a	7	7	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60	C4	4	38	5.84	6.62
3	2	3	2a	7	7	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	E4	4	31	5.84	6.62
3	2	3	2a	7	7	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4	27	5.84	6.62
3	2	3	2a	8	8	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		1	55	G3	3	43	6.62	7.0
3	2	3	2a	8	8	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	39	6.62	7.5
3	2	3	2a	8	8	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	32	6.62	7.5
3	2	3	2a	8	8	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	28	6.62	7.5
3	2	3	2a	17/2	17/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		-1	53	F3	3	44	7.0	7.5
4	3	4	3a	9	9	0.5	0	0	4/4	2	2	1/8	1/8	1		4	52	E3	3	61	7.5	7.84
4	3	4	3a	9	9	1.0	0	0	4/4	2	1	1/4	1/4	1		4	64	E4	4	54	7.5	8.06
4	3	4	3a	9	9	1.0	0	0	4/4	1	2	1/4	1/4	1		1	67	G4	4	49	7.5	8.06
4	3	4	3a	9	9	1.0	0	0	4/4	1	1	1/4	1/4	1		0	72	C5	5	45	7.5	8.06
4	3	4	3a	19/2	19/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		0	48	C3	3	62	7.84	8.06
4	3	4	3a	10	10	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		2	50	D3	3	63	8.06	8.46
4	3	4	3a	10	10	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		-1	65	F4	4	55	8.06	8.46
4	3	4	3a	10	10	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	50	8.06	8.96
4	3	4	3a	10	10	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	46	8.06	8.96
4	3	4	3a	21/2	21/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		-1	53	F3	3	64	8.46	8.96
4	3	4	3a	21/2	21/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	56	8.46	8.96
4	3	4	3a	11	11	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		4	52	E3	3	65	8.96	9.2
4	3	4	3a	11	11	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60	C4	4	57	8.96	9.48
4	3	4	3a	11	11	1.5	1/2	1/2	4/4	1	2	3/8	1/4	3/2		1	67	G4	4	51	8.96	9.76
4	3	4	3a	11	11	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	C5	5	47	8.96	9.48
4	3	4	3a	23/2	23/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		0	48	C3	3	66	9.2	9.48
4	3	4	3a	12	12	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		-1	53	F3	3	67	9.48	9.76
