mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	1	1	1a	1	1	2.0	1/4	1/4	4/4	2	2	1/2	1/2	1		0	48	C3	3	6	1.3	3.3
1	1	1	1a	1	1	2.0	1/4	1/4	4/4	2	1	1/2	1/2	1		1	55	G3	3	4	1.3	3.3
1	1	1	1a	1	1	2.0	1/4	1/4	4/4	1	2	1/2	1/2	1		-3	63	Eb4	4	2	1.3	3.3
1	1	1	1a	1	1	2.0	1/4	1/4	4/4	1	1	1/2	1/2	1		0	72	C5	5	0	1.3	3.3
1	1	1	1a	3	3	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		-2	46	Bb2	2	7	3.3	4.3
1	1	1	1a	3	3	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	5	3.3	4.3
1	1	1	1a	3	3	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		2	62	D4	4	3	3.3	4.3
1	1	1	1a	3	3	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	1	3.3	4.3
2	2	2	2a	4	4	1.0	0	0	4/4	2	2	1/4	1/4	1		3	45	A2	2	24	4.3	5.12
2	2	2	2a	4	4	1.0	0	0	4/4	2	1	1/4	1/4	1		0	60	C4	4	19	4.3	5.12
2	2	2	2a	4	4	0.5	0	0	4/4	1	2	1/8	1/8	1		6	66	F#4	4	13	4.3	4.8
2	2	2	2a	4	4	1.0	0	0	4/4	1	1	1/4	1/4	1		0	72	C5	5	8	4.3	5.12
2	2	2	2a	9/2	9/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		1	67	G4	4	14	4.8	5.12
2	2	2	2a	5	5	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		6	54	F#3	3	25	5.12	6.12
2	2	2	2a	5	5	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		-3	63	Eb4	4	20	5.12	5.62
2	2	2	2a	5	5	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		3	69	A4	4	15	5.12	6.12
2	2	2	2a	5	5	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	9	5.12	6.12
2	2	2	2a	11/2	11/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	21	5.62	6.12
2	2	2	2a	6	6	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		1	55	G3	3	26	6.12	6.82
2	2	2	2a	6	6	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		2	62	D4	4	22	6.12	6.82
2	2	2	2a	6	6	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		3	69	A4	4	16	6.12	6.48
2	2	2	2a	6	6	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	10	6.12	6.82
2	2	2	2a	13/2	13/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		1	67	G4	4	17	6.48	6.82
2	2	2	2a	7	7	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		0	48	C3	3	27	6.82	7.76
2	2	2	2a	7	7	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-3	63	Eb4	4	23	6.82	7.76
2	2	2	2a	7	7	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	18	6.82	7.76
2	2	2	2a	7	7	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		-2	70	Bb4	4	11	6.82	7.32
2	2	2	2a	15/2	15/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		3	69	A4	4	12	7.32	7.76
3	3	3	3a	8	8	2.0	0	0	4/4	2	2	1/2	1/2	1		2	50	D3	3	36	7.76	9.76
3	3	3	3a	8	8	1.5	0	0	4/4	2	1	3/8	1/4	3/2		2	62	D4	4	33	7.76	9.26
3	3	3	3a	8	8	1.0	0	0	4/4	1	2	1/4	1/4	1		1	67	G4	4	30	7.76	8.76
3	3	3	3a	8	8	2.0	0	0	4/4	1	1	1/2	1/2	1		3	69	A4	4	28	7.76	9.76
3	3	3	3a	9	9	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	31	8.76	9.76
3	3	3	3a	19/2	19/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	34	9.26	9.76
3	3	3	3a	10	10	2.0	1/2	1/2	4/4	2	2	1/2	1/2	1		1	43	G2	2	37	9.76	11.82
3	3	3	3a	10	10	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		5	59	B3	3	35	9.76	11.82
3	3	3	3a	10	10	2.0	1/2	1/2	4/4	1	2	1/2	1/2	1		2	62	D4	4	32	9.76	11.82
3	3	3	3a	10	10	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		1	67	G4	4	29	9.76	11.82
4	4	4	4a	13	13	2.0	1/4	1/4	4/4	2	2	1/2	1/2	1		-4	56	Ab3	3	44	12.66	14.66
4	4	4	4a	13	13	2.0	1/4	1/4	4/4	1	2	1/2	1/2	1		0	60	C4	4	40	12.66	14.66
4	4	4	4a	13	13	2.0	1/4	1/4	4/4	2	1	1/2	1/2	1		0	60	C4	4	42	12.66	14.66
4	4	4	4a	13	13	2.0	1/4	1/4	4/4	1	1	1/2	1/2	1		-3	63	Eb4	4	38	12.66	14.66
4	4	4	4a	15	15	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		-3	51	Eb3	3	45	14.66	15.66
4	4	4	4a	15	15	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		1	55	G3	3	43	14.66	15.66
4	4	4	4a	15	15	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		0	60	C4	4	41	14.66	15.66
4	4	4	4a	15	15	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	39	14.66	15.66
5	5	5	5a	16	16	1.0	0	0	4/4	2	2	1/4	1/4	1		-1	53	F3	3	61	15.66	16.6
5	5	5	5a	16	16	1.0	0	0	4/4	2	1	1/4	1/4	1		-4	56	Ab3	3	56	15.66	16.6
5	5	5	5a	16	16	0.5	0	0	4/4	1	2	1/8	1/8	1		2	62	D4	4	51	15.66	16.16
