mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	1	1	1a	0	0	1.5	0	0	4/4	2	2	3/8	1/4	3/2		4	52	E3	3	15	1.24	3.04
1	1	1	1a	0	0	1.5	0	0	4/4	2	1	3/8	1/4	3/2		5	59	B3	3	9	1.24	3.04
1	1	1	1a	0	0	0.5	0	0	4/4	1	2	1/8	1/8	1		4	64	E4	4	2	1.24	2.0
1	1	1	1a	0	0	2.0	0	0	4/4	1	1	1/2	1/2	1		1	67	G4	4	0	1.24	3.58
1	1	1	1a	1/2	1/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		-1	65	F4	4	3	2.0	2.5
1	1	1	1a	1	1	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1	1	1	67	G4	4	4	2.5	3.58
1	1	1	1a	3/2	3/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	16	3.04	3.58
1	1	1	1a	3/2	3/2	0.25	3/8	3/8	4/4	2	1	1/16	1/16	1		0	60	C4	4	10	3.04	3.33
1	1	1	1a	7/4	7/4	0.25	7/16	7/16	4/4	2	1	1/16	1/16	1		2	62	D4	4	11	3.33	3.58
1	1	1	1a	2	2	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		0	48	C3	3	17	3.58	4.62
1	1	1	1a	2	2	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		4	64	E4	4	12	3.58	4.12
1	1	1	1a	2	2	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1	-1	1	67	G4	4	5	3.58	4.12
1	1	1	1a	2	2	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		3	69	A4	4	1	3.58	5.62
1	1	1	1a	5/2	5/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	13	4.12	4.62
1	1	1	1a	5/2	5/2	0.25	5/8	5/8	4/4	1	2	1/16	1/16	1		6	66	F#4	4	6	4.12	4.37
1	1	1	1a	11/4	11/4	0.25	11/16	11/16	4/4	1	2	1/16	1/16	1		4	64	E4	4	7	4.37	4.62
1	1	1	1a	3	3	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	18	4.62	5.62
1	1	1	1a	3	3	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	14	4.62	5.62
1	1	1	1a	3	3	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	8	4.62	5.62
2	2	2	2a	4	4	2.0	0	0	4/4	2	2	1/2	1/2	1		1	43	G2	2	29	5.62	7.76
2	2	2	2a	4	4	2.0	0	0	4/4	2	1	1/2	1/2	1		2	62	D4	4	25	5.62	7.76
2	2	2	2a	4	4	2.0	0	0	4/4	1	2	1/2	1/2	1		1	67	G4	4	22	5.62	7.76
2	2	2	2a	4	4	2.0	0	0	4/4	1	1	1/2	1/2	1		5	71	B4	4	19	5.62	7.76
2	2	2	2a	6	6	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		2	50	D3	3	30	7.76	8.76
2	2	2	2a	6	6	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		2	62	D4	4	26	7.76	8.76
2	2	2	2a	6	6	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		-1	65	F4	4	23	7.76	8.76
2	2	2	2a	6	6	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4	20	7.76	8.76
2	2	2	2a	7	7	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		3	45	A2	2	31	8.76	9.26
2	2	2	2a	7	7	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		0	60	C4	4	27	8.76	9.26
2	2	2	2a	7	7	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	24	8.76	9.76
2	2	2	2a	7	7	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	21	8.76	9.76
2	2	2	2a	15/2	15/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		5	47	B2	2	32	9.26	9.76
