mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	0	1	0a	0	0	1.0	0	1/2	3/4	2	2	1/4	1/4	1		1	55	G3	3	4	0.68	1.4
1	0	1	0a	0	0	1.0	0	1/2	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	3	0.68	1.4
1	0	1	0a	0	0	0.5	0	1/2	3/4	1	2	1/8	1/8	1		2	62	D4	4	1	0.68	1.12
1	0	1	0a	0	0	1.0	0	1/2	3/4	1	1	1/4	1/4	1		1	67	G4	4	0	0.68	1.4
1	0	1	0a	1/2	1/2	0.5	1/8	5/8	3/4	1	2	1/8	1/8	1		4	64	E4	4	2	1.12	1.4
2	1	2	1a	1	1	2.0	0	0	3/4	2	2	1/2	1/2	1		-1	53	F3	3	13	1.4	2.42
2	1	2	1a	1	1	2.0	0	0	3/4	2	1	1/2	1/2	1		0	60	C4	4	10	1.4	2.42
2	1	2	1a	1	1	2.0	0	0	3/4	1	2	1/2	1/2	1		-1	65	F4	4	7	1.4	2.42
2	1	2	1a	1	1	2.0	0	0	3/4	1	1	1/2	1/2	1		3	69	A4	4	5	1.4	2.42
2	1	2	1a	3	3	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		0	48	C3	3	14	2.42	3.0
2	1	2	1a	3	3	0.75	1/2	1/2	3/4	2	1	3/16	1/8	3/2		0	60	C4	4	11	2.42	2.8499999999999996
2	1	2	1a	3	3	0.5	1/2	1/2	3/4	1	2	1/8	1/8	1		-1	65	F4	4	8	2.42	2.74
2	1	2	1a	3	3	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		1	67	G4	4	6	2.42	3.0
2	1	2	1a	7/2	7/2	0.5	5/8	5/8	3/4	1	2	1/8	1/8	1		4	64	E4	4	9	2.74	3.0
2	1	2	1a	15/4	15/4	0.25	11/16	11/16	3/4	2	1	1/16	1/16	1		-2	58	Bb3	3	12	2.8499999999999996	3.0
