mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	1	1	1a	0	0	0.5	0	0	4/4	2	2	1/8	1/8	1		2	50	D3	3	17	0.86	1.36
1	1	1	1a	0	0	1.0	0	0	4/4	2	1	1/4	1/4	1		2	62	D4	4	10	0.86	1.86
1	1	1	1a	0	0	0.5	0	0	4/4	1	2	1/8	1/8	1		6	66	F#4	4	4	0.86	1.36
1	1	1	1a	0	0	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	0	0.86	1.86
1	1	1	1a	1/2	1/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	18	1.36	1.86
1	1	1	1a	1/2	1/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	5	1.36	1.86
1	1	1	1a	1	1	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		6	54	F#3	3	19	1.86	2.36
1	1	1	1a	1	1	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		3	57	A3	3	11	1.86	2.36
1	1	1	1a	1	1	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		2	62	D4	4	6	1.86	2.62
1	1	1	1a	1	1	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	1	1.86	2.62
1	1	1	1a	3/2	3/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	20	2.36	2.62
1	1	1	1a	3/2	3/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		6	54	F#3	3	12	2.36	2.62
1	1	1	1a	2	2	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		1	55	G3	3	13	2.62	2.84
1	1	1	1a	2	2	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		1	55	G3	3	21	2.62	2.84
1	1	1	1a	2	2	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		2	62	D4	4	7	2.62	3.32
