mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	0	1	0a	0	0	1.0	0	3/4	4/4	2	2	1/4	1/4	1		0	48	C3	3	4	1.0	2.08
1	0	1	0a	0	0	1.0	0	3/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	3	1.0	2.08
1	0	1	0a	0	0	0.5	0	3/4	4/4	1	2	1/8	1/8	1		-3	63	Eb4	4	1	1.0	1.58
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	0	1.0	2.08
1	0	1	0a	1/2	1/2	0.5	1/8	7/8	4/4	1	2	1/8	1/8	1		-1	65	F4	4	2	1.58	2.08
2	1	2	1a	1	1	1.0	0	0	4/4	2	2	1/4	1/4	1		5	47	B2	2	19	2.08	2.76
2	1	2	1a	1	1	1.5	0	0	4/4	2	1	3/8	1/4	3/2		2	62	D4	4	15	2.08	3.12
2	1	2	1a	1	1	0.5	0	0	4/4	1	2	1/8	1/8	1		1	67	G4	4	9	2.08	2.32
2	1	2	1a	1	1	1.0	0	0	4/4	1	1	1/4	1/4	1		1	67	G4	4	5	2.08	2.76
2	1	2	1a	3/2	3/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		-1	65	F4	4	10	2.32	2.76
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		0	48	C3	3	20	2.76	3.52
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		-3	63	Eb4	4	11	2.76	3.52
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	6	2.76	3.52
2	1	2	1a	5/2	5/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	16	3.12	3.52
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		2	50	D3	3	21	3.52	4.26
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	17	3.52	4.26
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		-1	65	F4	4	12	3.52	4.26
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	7	3.52	4.26
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		-3	51	Eb3	3	22	4.26	5.0
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	18	4.26	5.0
2	1	2	1a	4	4	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		-1	65	F4	4	13	4.26	4.5
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	8	4.26	5.0
2	1	2	1a	9/2	9/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		-3	63	Eb4	4	14	4.5	5.0
3	2	3	2a	5	5	1.0	0	0	4/4	2	2	1/4	1/4	1		-3	51	Eb3	3	36	5.0	5.9
3	2	3	2a	5	5	0.5	0	0	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	31	5.0	5.44
3	2	3	2a	5	5	1.0	0	0	4/4	1	2	1/4	1/4	1		1	67	G4	4	27	5.0	5.9
3	2	3	2a	5	5	1.0	0	0	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	23	5.0	5.9
3	2	3	2a	11/2	11/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	32	5.44	5.9
3	2	3	2a	6	6	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	37	5.9	6.56
3	2	3	2a	6	6	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	33	5.9	6.56
3	2	3	2a	6	6	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	28	5.9	6.56
3	2	3	2a	6	6	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	24	5.9	6.56
3	2	3	2a	7	7	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		0	48	C3	3	38	6.56	7.52
3	2	3	2a	7	7	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		1	55	G3	3	34	6.56	7.52
3	2	3	2a	7	7	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		-3	63	Eb4	4	29	6.56	7.52
3	2	3	2a	7	7	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	C5	5	25	6.56	7.52
3	2	3	2a	8	8	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		5	47	B2	2	39	7.52	8.3
3	2	3	2a	8	8	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	35	7.52	8.3
3	2	3	2a	8	8	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	30	7.52	8.3
3	2	3	2a	8	8	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	26	7.52	8.3
4	3	4	3a	9	9	2.0	0	0	4/4	2	2	1/2	1/2	1	1	0	48	C3	3	56	8.3	9.82
4	3	4	3a	9	9	0.5	0	0	4/4	2	1	1/8	1/8	1		0	60	C4	4	50	8.3	8.76
4	3	4	3a	9	9	1.0	0	0	4/4	1	2	1/4	1/4	1		1	67	G4	4	46	8.3	9.1
4	3	4	3a	9	9	0.5	0	0	4/4	1	1	1/8	1/8	1		-3	75	Eb5	5	40	8.3	8.76
4	3	4	3a	19/2	19/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	51	8.76	9.1
4	3	4	3a	19/2	19/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		2	74	D5	5	41	8.76	9.1
4	3	4	3a	10	10	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		-3	63	Eb4	4	52	9.1	9.42
4	3	4	3a	10	10	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	47	9.1	9.82
4	3	4	3a	10	10	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		0	72	C5	5	42	9.1	9.42
4	3	4	3a	21/2	21/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	53	9.42	9.82
4	3	4	3a	21/2	21/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		2	74	D5	5	43	9.42	9.82
