mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	0	1	0a	0	0	1.0	0	3/4	4/4	2	2	1/4	1/4	1		1	55	G3	3	3	1.18	2.18
1	0	1	0a	0	0	1.0	0	3/4	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	2	1.18	2.18
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		2	62	D4	4	1	1.18	2.18
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	0	1.18	2.18
2	1	2	1a	1	1	0.5	0	0	4/4	2	2	1/8	1/8	1		1	55	G3	3	19	2.18	2.68
2	1	2	1a	1	1	0.5	0	0	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	14	2.18	2.68
2	1	2	1a	1	1	1.0	0	0	4/4	1	2	1/4	1/4	1		2	62	D4	4	8	2.18	3.18
2	1	2	1a	1	1	1.0	0	0	4/4	1	1	1/4	1/4	1		1	67	G4	4	4	2.18	3.18
2	1	2	1a	3/2	3/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		-1	53	F3	3	20	2.68	3.18
2	1	2	1a	3/2	3/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	15	2.68	3.18
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		-3	51	Eb3	3	21	3.18	3.98
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		1	55	G3	3	16	3.18	3.98
2	1	2	1a	2	2	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		2	62	D4	4	9	3.18	3.5966666666666667
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	5	3.18	3.98
2	1	2	1a	5/2	5/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		7	61	C#4	4	10	3.5966666666666667	3.98
2	1	2	1a	3	3	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		2	50	D3	3	22	3.98	4.46
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		3	57	A3	3	17	3.98	4.9
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		2	62	D4	4	11	3.98	4.9
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		6	66	F#4	4	6	3.98	4.9
2	1	2	1a	7/2	7/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		0	48	C3	3	23	4.46	4.9
2	1	2	1a	4	4	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		-2	46	Bb2	2	24	4.9	5.3
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	18	4.9	5.72
2	1	2	1a	4	4	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		1	67	G4	4	12	4.9	5.3
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	7	4.9	5.72
2	1	2	1a	9/2	9/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		1	43	G2	2	25	5.3	5.72
2	1	2	1a	9/2	9/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		-1	65	F4	4	13	5.3	5.72
3	2	3	2a	5	5	1.0	0	0	4/4	2	2	1/4	1/4	1		0	48	C3	3	40	5.72	6.64
3	2	3	2a	5	5	1.0	0	0	4/4	2	1	1/4	1/4	1		0	60	C4	4	35	5.72	6.64
3	2	3	2a	5	5	0.5	0	0	4/4	1	2	1/8	1/8	1		-3	63	Eb4	4	30	5.72	6.14
