mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	1	0a	0	0	1.0	0	1/2	3/4	2	2	1/4	1/4	1		-1	53	F3	3	3
1	0	1	0a	0	0	1.0	0	1/2	3/4	2	1	1/4	1/4	1		3	57	A3	3	2
1	0	1	0a	0	0	1.0	0	1/2	3/4	1	2	1/4	1/4	1		0	60	C4	4	1
1	0	1	0a	0	0	1.0	0	1/2	3/4	1	1	1/4	1/4	1		-1	65	F4	4	0
2	1	2	1a	1	1	1.0	0	0	3/4	2	2	1/4	1/4	1		2	50	D3	3	10
2	1	2	1a	1	1	2.0	0	0	3/4	2	1	1/2	1/2	1		3	57	A3	3	8
2	1	2	1a	1	1	2.0	0	0	3/4	1	2	1/2	1/2	1		2	62	D4	4	6
2	1	2	1a	1	1	2.0	0	0	3/4	1	1	1/2	1/2	1		-1	65	F4	4	4
2	1	2	1a	2	2	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		0	48	C3	3	11
2	1	2	1a	3	3	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		-2	46	Bb2	2	12
2	1	2	1a	3	3	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	9
2	1	2	1a	3	3	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		2	62	D4	4	7
2	1	2	1a	3	3	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		-1	65	F4	4	5
3	2	3	2a	4	4	1.0	0	0	3/4	2	2	1/4	1/4	1		3	45	A2	2	19
3	2	3	2a	4	4	2.0	0	0	3/4	2	1	1/2	1/2	1		0	60	C4	4	17
3	2	3	2a	4	4	2.0	0	0	3/4	1	2	1/2	1/2	1		4	64	E4	4	15
3	2	3	2a	4	4	2.0	0	0	3/4	1	1	1/2	1/2	1		3	69	A4	4	13
3	2	3	2a	5	5	0.5	1/4	1/4	3/4	2	2	1/8	1/8	1		-2	46	Bb2	2	20
3	2	3	2a	11/2	11/2	0.5	3/8	3/8	3/4	2	2	1/8	1/8	1		3	45	A2	2	21
3	2	3	2a	6	6	0.5	1/2	1/2	3/4	2	2	1/8	1/8	1		1	43	G2	2	22
3	2	3	2a	6	6	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	18
3	2	3	2a	6	6	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		4	64	E4	4	16
3	2	3	2a	6	6	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		-2	70	Bb4	4	14
3	2	3	2a	13/2	13/2	0.5	5/8	5/8	3/4	2	2	1/8	1/8	1		3	45	A2	2	23
4	3	4	3a	7	7	0.5	0	0	3/4	2	2	1/8	1/8	1		-1	41	F2	2	29
4	3	4	3a	7	7	2.0	0	0	3/4	2	1	1/2	1/2	1		3	57	A3	3	27
4	3	4	3a	7	7	3.0	0	0	3/4	1	2	3/4	1/2	3/2	1	-1	65	F4	4	26
4	3	4	3a	7	7	2.0	0	0	3/4	1	1	1/2	1/2	1		0	72	C5	5	24
4	3	4	3a	15/2	15/2	0.5	1/8	1/8	3/4	2	2	1/8	1/8	1		-1	53	F3	3	30
4	3	4	3a	8	8	0.5	1/4	1/4	3/4	2	2	1/8	1/8	1		-3	51	Eb3	3	31
4	3	4	3a	17/2	17/2	0.5	3/8	3/8	3/4	2	2	1/8	1/8	1		2	50	D3	3	32
4	3	4	3a	9	9	0.5	1/2	1/2	3/4	2	2	1/8	1/8	1		0	48	C3	3	33
4	3	4	3a	9	9	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	28
4	3	4	3a	9	9	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	D5	5	25
4	3	4	3a	19/2	19/2	0.5	5/8	5/8	3/4	2	2	1/8	1/8	1		-2	46	Bb2	2	34
5	4	5	4a	10	10	3.0	0	0	3/4	2	2	3/4	1/2	3/2		-1	53	F3	3	38
5	4	5	4a	10	10	3.0	0	0	3/4	2	1	3/4	1/2	3/2		3	57	A3	3	37
5	4	5	4a	10	10	3.0	0	0	3/4	1	2	3/4	1/2	3/2	-1	-1	65	F4	4	36
5	4	5	4a	10	10	3.0	0	0	3/4	1	1	3/4	1/2	3/2		0	72	C5	5	35
6	5	6	5a	13	13	1.0	0	0	3/4	2	2	1/4	1/4	1		2	50	D3	3	46
6	5	6	5a	13	13	2.0	0	0	3/4	2	1	1/2	1/2	1		3	57	A3	3	44
6	5	6	5a	13	13	1.0	0	0	3/4	1	2	1/4	1/4	1		-1	65	F4	4	41
6	5	6	5a	13	13	2.0	0	0	3/4	1	1	1/2	1/2	1		-1	65	F4	4	39
6	5	6	5a	14	14	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		0	48	C3	3	47
6	5	6	5a	14	14	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		4	64	E4	4	42
6	5	6	5a	15	15	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		-2	46	Bb2	2	48
6	5	6	5a	15	15	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	45
6	5	6	5a	15	15	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		2	62	D4	4	43
6	5	6	5a	15	15	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		-1	65	F4	4	40
7	6	7	6a	16	16	1.0	0	0	3/4	2	2	1/4	1/4	1		-1	53	F3	3	56
7	6	7	6a	16	16	1.0	0	0	3/4	2	1	1/4	1/4	1		3	57	A3	3	53
7	6	7	6a	16	16	2.0	0	0	3/4	1	2	1/2	1/2	1		0	60	C4	4	51
7	6	7	6a	16	16	2.0	0	0	3/4	1	1	1/2	1/2	1		3	69	A4	4	49
7	6	7	6a	17	17	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		4	52	E3	3	57
7	6	7	6a	17	17	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		1	55	G3	3	54
7	6	7	6a	18	18	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		2	50	D3	3	58
7	6	7	6a	18	18	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	53	F3	3	55
7	6	7	6a	18	18	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		2	62	D4	4	52
7	6	7	6a	18	18	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		-2	70	Bb4	4	50
8	7	8	7a	19	19	1.0	0	0	3/4	2	2	1/4	1/4	1		4	52	E3	3	67
8	7	8	7a	19	19	1.0	0	0	3/4	2	1	1/4	1/4	1		1	55	G3	3	64
8	7	8	7a	19	19	1.0	0	0	3/4	1	2	1/4	1/4	1		0	60	C4	4	61
8	7	8	7a	19	19	2.0	0	0	3/4	1	1	1/2	1/2	1		0	72	C5	5	59
8	7	8	7a	20	20	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		0	48	C3	3	68
8	7	8	7a	20	20	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60	C4	4	65
8	7	8	7a	20	20	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		4	64	E4	4	62
8	7	8	7a	21	21	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		1	43	G2	2	69
8	7	8	7a	21	21	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		5	59	B3	3	66
8	7	8	7a	21	21	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		1	67	G4	4	63
8	7	8	7a	21	21	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	D5	5	60
9	8	9	8a	22	22	3.0	0	0	3/4	2	2	3/4	1/2	3/2		0	48	C3	3	73
9	8	9	8a	22	22	3.0	0	0	3/4	2	1	3/4	1/2	3/2		1	55	G3	3	72
9	8	9	8a	22	22	3.0	0	0	3/4	1	2	3/4	1/2	3/2		4	64	E4	4	71
9	8	9	8a	22	22	3.0	0	0	3/4	1	1	3/4	1/2	3/2		0	72	C5	5	70
10	9	10	9a	25	25	2.0	0	0	3/4	2	2	1/2	1/2	1		-1	53	F3	3	80
10	9	10	9a	25	25	2.0	0	0	3/4	2	1	1/2	1/2	1		3	57	A3	3	78
10	9	10	9a	25	25	2.0	0	0	3/4	1	2	1/2	1/2	1		-1	65	F4	4	76
10	9	10	9a	25	25	2.0	0	0	3/4	1	1	1/2	1/2	1		0	72	C5	5	74
10	9	10	9a	27	27	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	79
10	9	10	9a	27	27	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		-2	58	Bb3	3	81
10	9	10	9a	27	27	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		-1	65	F4	4	77
10	9	10	9a	27	27	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	D5	5	75
11	10	11	10a	28	28	1.0	0	0	3/4	2	2	1/4	1/4	1		-2	58	Bb3	3	90
11	10	11	10a	28	28	1.0	0	0	3/4	2	1	1/4	1/4	1		0	60	C4	4	87
11	10	11	10a	28	28	1.0	0	0	3/4	1	2	1/4	1/4	1		4	64	E4	4	84
11	10	11	10a	28	28	2.0	0	0	3/4	1	1	1/2	1/2	1		0	72	C5	5	82
11	10	11	10a	29	29	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		3	57	A3	3	91
11	10	11	10a	29	29	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		2	62	D4	4	88
11	10	11	10a	29	29	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		-1	65	F4	4	85
11	10	11	10a	30	30	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		1	55	G3	3	92
11	10	11	10a	30	30	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		4	64	E4	4	89
11	10	11	10a	30	30	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		1	67	G4	4	86
11	10	11	10a	30	30	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		-2	70	Bb4	4	83
12	11	12	11a	31	31	1.0	0	0	3/4	2	2	1/4	1/4	1		1	55	G3	3	103
12	11	12	11a	31	31	1.0	0	0	3/4	2	1	1/4	1/4	1		3	57	A3	3	100
12	11	12	11a	31	31	1.0	0	0	3/4	1	2	1/4	1/4	1		7	61	C#4	4	97
12	11	12	11a	31	31	1.5	0	0	3/4	1	1	3/8	1/4	3/2		3	69	A4	4	93
12	11	12	11a	32	32	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		-1	53	F3	3	104
12	11	12	11a	32	32	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		5	59	B3	3	101
12	11	12	11a	32	32	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		2	62	D4	4	98
12	11	12	11a	65/2	65/2	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		-2	70	Bb4	4	94
12	11	12	11a	33	33	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		4	52	E3	3	105
12	11	12	11a	33	33	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		7	61	C#4	4	102
12	11	12	11a	33	33	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		4	64	E4	4	99
12	11	12	11a	33	33	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		3	69	A4	4	95
12	11	12	11a	67/2	67/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		1	67	G4	4	96
13	12	13	12a	34	34	2.0	0	0	3/4	2	2	1/2	1/2	1		2	50	D3	3	112
13	12	13	12a	34	34	2.0	0	0	3/4	1	2	1/2	1/2	1		3	57	A3	3	108
13	12	13	12a	34	34	2.0	0	0	3/4	2	1	1/2	1/2	1		2	62	D4	4	110
13	12	13	12a	34	34	2.0	0	0	3/4	1	1	1/2	1/2	1		-1	65	F4	4	106
13	12	13	12a	36	36	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		3	45	A2	2	113
13	12	13	12a	36	36	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60	C4	4	111
13	12	13	12a	36	36	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1	1	-1	65	F4	4	107
13	12	13	12a	36	36	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		-1	65	F4	4	109
14	13	14	13a	37	37	1.0	0	0	3/4	2	2	1/4	1/4	1		-2	46	Bb2	2	123
14	13	14	13a	37	37	1.0	0	0	3/4	2	1	1/4	1/4	1		2	62	D4	4	120
14	13	14	13a	37	37	1.0	0	0	3/4	1	2	1/4	1/4	1	-1	-1	65	F4	4	116
14	13	14	13a	37	37	2.0	0	0	3/4	1	1	1/2	1/2	1		1	67	G4	4	114
14	13	14	13a	38	38	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		1	43	G2	2	124
14	13	14	13a	38	38	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	121
14	13	14	13a	38	38	0.5	1/4	1/4	3/4	1	2	1/8	1/8	1		4	64	E4	4	117
14	13	14	13a	77/2	77/2	0.5	3/8	3/8	3/4	1	2	1/8	1/8	1		2	62	D4	4	118
14	13	14	13a	39	39	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		0	48	C3	3	125
14	13	14	13a	39	39	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60	C4	4	122
14	13	14	13a	39	39	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		4	64	E4	4	119
14	13	14	13a	39	39	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		1	67	G4	4	115
15	14	15	14a	40	40	0.5	0	0	3/4	2	2	1/8	1/8	1		-1	41	F2	2	131
15	14	15	14a	40	40	3.0	0	0	3/4	2	1	3/4	1/2	3/2	1	0	60	C4	4	130
15	14	15	14a	40	40	2.0	0	0	3/4	1	2	1/2	1/2	1		-1	65	F4	4	128
15	14	15	14a	40	40	2.0	0	0	3/4	1	1	1/2	1/2	1		3	69	A4	4	126
15	14	15	14a	81/2	81/2	0.5	1/8	1/8	3/4	2	2	1/8	1/8	1		1	43	G2	2	132
15	14	15	14a	41	41	0.5	1/4	1/4	3/4	2	2	1/8	1/8	1		3	45	A2	2	133
15	14	15	14a	83/2	83/2	0.5	3/8	3/8	3/4	2	2	1/8	1/8	1		-2	46	Bb2	2	134
15	14	15	14a	42	42	0.5	1/2	1/2	3/4	2	2	1/8	1/8	1		0	48	C3	3	135
15	14	15	14a	42	42	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		4	64	E4	4	129
15	14	15	14a	42	42	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		1	67	G4	4	127
15	14	15	14a	85/2	85/2	0.5	5/8	5/8	3/4	2	2	1/8	1/8	1		-2	46	Bb2	2	136
16	15	16	15a	43	43	1.0	0	0	3/4	2	2	1/4	1/4	1		3	45	A2	2	146
16	15	16	15a	43	43	1.0	0	0	3/4	2	1	1/4	1/4	1	-1	0	60	C4	4	143
16	15	16	15a	43	43	1.5	0	0	3/4	1	2	3/8	1/4	3/2		-1	65	F4	4	139
16	15	16	15a	43	43	2.0	0	0	3/4	1	1	1/2	1/2	1		-1	65	F4	4	137
16	15	16	15a	44	44	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		-1	41	F2	2	147
16	15	16	15a	44	44	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		3	57	A3	3	144
16	15	16	15a	89/2	89/2	0.5	3/8	3/8	3/4	1	2	1/8	1/8	1		1	67	G4	4	140
16	15	16	15a	45	45	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		0	36	C2	2	148
16	15	16	15a	45	45	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60	C4	4	145
16	15	16	15a	45	45	0.5	1/2	1/2	3/4	1	2	1/8	1/8	1		-1	65	F4	4	141
16	15	16	15a	45	45	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		1	67	G4	4	138
16	15	16	15a	91/2	91/2	0.5	5/8	5/8	3/4	1	2	1/8	1/8	1		4	64	E4	4	142
17	16	17	16a	46	46	3.0	0	0	3/4	2	2	3/4	1/2	3/2		-1	41	F2	2	152
17	16	17	16a	46	46	3.0	0	0	3/4	2	1	3/4	1/2	3/2		0	60	C4	4	151
17	16	17	16a	46	46	3.0	0	0	3/4	1	2	3/4	1/2	3/2		-1	65	F4	4	150
17	16	17	16a	46	46	3.0	0	0	3/4	1	1	3/4	1/2	3/2		3	69	A4	4	149
18	17	18	17a	49	49	1.0	0	0	3/4	2	2	1/4	1/4	1		-1	53	F3	3	159
18	17	18	17a	49	49	2.0	0	0	3/4	2	1	1/2	1/2	1		3	57	A3	3	157
18	17	18	17a	49	49	2.0	0	0	3/4	1	2	1/2	1/2	1		-1	65	F4	4	155
18	17	18	17a	49	49	2.0	0	0	3/4	1	1	1/2	1/2	1		0	72	C5	5	153
18	17	18	17a	50	50	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		4	52	E3	3	160
18	17	18	17a	51	51	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		2	50	D3	3	161
18	17	18	17a	51	51	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	158
18	17	18	17a	51	51	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		-1	65	F4	4	156
18	17	18	17a	51	51	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	D5	5	154
19	18	19	18a	52	52	1.0	0	0	3/4	2	2	1/4	1/4	1		4	52	E3	3	169
19	18	19	18a	52	52	2.0	0	0	3/4	2	1	1/2	1/2	1		1	55	G3	3	167
19	18	19	18a	52	52	1.0	0	0	3/4	1	2	1/4	1/4	1		1	67	G4	4	164
19	18	19	18a	52	52	2.0	0	0	3/4	1	1	1/2	1/2	1		0	72	C5	5	162
19	18	19	18a	53	53	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		2	50	D3	3	170
19	18	19	18a	53	53	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		-1	65	F4	4	165
19	18	19	18a	54	54	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		0	48	C3	3	171
19	18	19	18a	54	54	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		4	64	E4	4	168
19	18	19	18a	54	54	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		1	67	G4	4	166
19	18	19	18a	54	54	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		-2	70	Bb4	4	163
20	19	20	19a	55	55	0.5	0	0	3/4	2	2	1/8	1/8	1		-1	53	F3	3	182
20	19	20	19a	55	55	1.0	0	0	3/4	2	1	1/4	1/4	1		4	64	E4	4	179
20	19	20	19a	55	55	1.0	0	0	3/4	1	2	1/4	1/4	1		1	67	G4	4	176
20	19	20	19a	55	55	1.5	0	0	3/4	1	1	3/8	1/4	3/2		3	69	A4	4	172
20	19	20	19a	111/2	111/2	0.5	1/8	1/8	3/4	2	2	1/8	1/8	1		1	55	G3	3	183
20	19	20	19a	56	56	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		3	57	A3	3	184
20	19	20	19a	56	56	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		2	62	D4	4	180
20	19	20	19a	56	56	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		-1	65	F4	4	177
