mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	1	1	1a	0	0	1.0	0	0	4/4	2	2	1/4	1/4	1		3	57	A3	3	13	0.94	1.94
1	1	1	1a	0	0	1.0	0	0	4/4	2	1	1/4	1/4	1		0	60	C4	4	9	0.94	1.94
1	1	1	1a	0	0	1.0	0	0	4/4	1	2	1/4	1/4	1		4	64	E4	4	4	0.94	1.94
1	1	1	1a	0	0	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	0	0.94	1.94
1	1	1	1a	1	1	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		8	56	G#3	3	14	1.94	2.7
1	1	1	1a	1	1	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	10	1.94	2.7
1	1	1	1a	1	1	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	5	1.94	2.7
1	1	1	1a	1	1	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	1	1.94	2.7
1	1	1	1a	2	2	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		3	57	A3	3	11	2.7	3.5
1	1	1	1a	2	2	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		3	57	A3	3	15	2.7	3.5
1	1	1	1a	2	2	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	E4	4	6	2.7	3.5
1	1	1	1a	2	2	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	C5	5	2	2.7	3.5
1	1	1	1a	3	3	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	16	3.5	4.24
1	1	1	1a	3	3	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		8	56	G#3	3	12	3.5	4.24
1	1	1	1a	3	3	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		4	64	E4	4	7	3.5	4.0
1	1	1	1a	3	3	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	3	3.5	4.24
1	1	1	1a	7/2	7/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		2	62	D4	4	8	4.0	4.24
2	2	2	2a	4	4	0.5	0	0	4/4	2	2	1/8	1/8	1		-1	53	F3	3	31	4.24	4.68
2	2	2	2a	4	4	1.0	0	0	4/4	2	1	1/4	1/4	1		3	57	A3	3	27	4.24	5.02
2	2	2	2a	4	4	1.0	0	0	4/4	1	2	1/4	1/4	1		0	60	C4	4	23	4.24	5.02
2	2	2	2a	4	4	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	17	4.24	5.02
2	2	2	2a	9/2	9/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	32	4.68	5.02
2	2	2	2a	5	5	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	33	5.02	5.98
2	2	2	2a	5	5	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	28	5.02	5.98
2	2	2	2a	5	5	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	24	5.02	5.98
2	2	2	2a	5	5	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		5	71	B4	4	18	5.02	5.48
2	2	2	2a	11/2	11/2	0.25	3/8	3/8	4/4	1	1	1/16	1/16	1		0	72	C5	5	19	5.48	5.73
2	2	2	2a	23/4	23/4	0.25	7/16	7/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	20	5.73	5.98
2	2	2	2a	6	6	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		3	45	A2	2	34	5.98	6.86
2	2	2	2a	6	6	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		3	57	A3	3	29	5.98	6.86
2	2	2	2a	6	6	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	E4	4	25	5.98	6.86
2	2	2	2a	6	6	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	C5	5	21	5.98	6.86
2	2	2	2a	7	7	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	35	6.86	7.7
2	2	2	2a	7	7	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		8	56	G#3	3	30	6.86	7.7
2	2	2	2a	7	7	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	26	6.86	7.7
2	2	2	2a	7	7	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	22	6.86	7.7
3	3	3	3a	8	8	1.0	0	0	4/4	2	1	1/4	1/4	1		3	57	A3	3	45	7.7	8.56
3	3	3	3a	8	8	1.0	0	0	4/4	2	2	1/4	1/4	1		3	57	A3	3	49	7.7	8.56
3	3	3	3a	8	8	1.0	0	0	4/4	1	2	1/4	1/4	1		4	64	E4	4	40	7.7	8.56
3	3	3	3a	8	8	1.0	0	0	4/4	1	1	1/4	1/4	1		0	72	C5	5	36	7.7	8.56
3	3	3	3a	9	9	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		4	52	E3	3	50	8.56	8.88
3	3	3	3a	9	9	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		8	56	G#3	3	46	8.56	9.32
3	3	3	3a	9	9	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	41	8.56	9.32
