mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
4	3	4	3a	12	12	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	56
4	3	4	3a	25/2	25/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		3	57	A3	3	75
5	4	5	4a	13	13	1.5	0	0	4/4	2	1	3/8	1/4	3/2		5	59	B3	3	85
5	4	5	4a	13	13	1.5	0	0	4/4	2	2	3/8	1/4	3/2		5	59	B3	3	88
5	4	5	4a	13	13	0.5	0	0	4/4	1	2	1/8	1/8	1		4	64	E4	4	80
5	4	5	4a	13	13	0.5	0	0	4/4	1	1	1/8	1/8	1		6	66	F#4	4	76
5	4	5	4a	27/2	27/2	0.25	1/8	1/8	4/4	1	2	1/16	1/16	1		9	63	D#4	4	81
5	4	5	4a	27/2	27/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		4	64	E4	4	77
5	4	5	4a	55/4	55/4	0.25	3/16	3/16	4/4	1	2	1/16	1/16	1		7	61	C#4	4	82
5	4	5	4a	14	14	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		9	63	D#4	4	83
5	4	5	4a	14	14	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		6	66	F#4	4	78
5	4	5	4a	29/2	29/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		5	47	B2	2	89
5	4	5	4a	29/2	29/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	86
5	4	5	4a	15	15	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		4	52	E3	3	90
5	4	5	4a	15	15	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		1	55	G3	3	87
5	4	5	4a	15	15	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		5	59	B3	3	84
5	4	5	4a	15	15	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		4	64	E4	4	79
1	0	6	4a	16	0	1.0	0	3/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	4
1	0	6	4a	16	0	0.5	0	3/4	4/4	2	1	1/8	1/8	1		4	64	E4	4	2
1	0	6	4a	16	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	1
1	0	6	4a	16	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	0
1	0	6	4a	33/2	1/2	0.5	1/8	7/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	3
2	1	7	1b	17	1	1.0	0	0	4/4	2	2	1/4	1/4	1		4	52	E3	3	22
2	1	7	1b	17	1	1.0	0	0	4/4	2	1	1/4	1/4	1		7	61	C#4	4	16
2	1	7	1b	17	1	1.5	0	0	4/4	1	2	3/8	1/4	3/2		6	66	F#4	4	10
2	1	7	1b	17	1	1.0	0	0	4/4	1	1	1/4	1/4	1		10	70	A#4	4	5
2	1	7	1b	18	2	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		2	50	D3	3	23
2	1	7	1b	18	2	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		2	62	D4	4	17
2	1	7	1b	18	2	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		5	71	B4	4	6
2	1	7	1b	37/2	5/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		7	49	C#3	3	24
2	1	7	1b	37/2	5/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		4	64	E4	4	18
2	1	7	1b	37/2	5/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		10	70	A#4	4	11
2	1	7	1b	37/2	5/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		7	73	C#5	5	7
2	1	7	1b	19	3	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		5	47	B2	2	25
2	1	7	1b	19	3	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		6	66	F#4	4	19
2	1	7	1b	19	3	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		5	71	B4	4	12
2	1	7	1b	19	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	D5	5	8
2	1	7	1b	39/2	7/2	1.0	5/8	5/8	4/4	2	2	1/4	1/4	1		5	59	B3	3	26
2	1	7	1b	39/2	7/2	1.0	5/8	5/8	4/4	2	1	1/4	1/4	1		1	67	G4	4	20
2	1	7	1b	39/2	7/2	0.25	5/8	5/8	4/4	1	2	1/16	1/16	1		10	70	A#4	4	13
2	1	7	1b	79/4	15/4	0.25	11/16	11/16	4/4	1	2	1/16	1/16	1		5	71	B4	4	14
2	1	7	1b	20	4	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		7	73	C#5	5	15
2	1	7	1b	20	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		4	76	E5	5	9
2	1	7	1b	41/2	9/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		10	58	A#3	3	27
2	1	7	1b	41/2	9/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		6	66	F#4	4	21
3	2	8	2b	21	5	0.5	0	0	4/4	2	2	1/8	1/8	1		5	59	B3	3	46
3	2	8	2b	21	5	0.5	0	0	4/4	2	1	1/8	1/8	1		6	66	F#4	4	38
3	2	8	2b	21	5	1.0	0	0	4/4	1	2	1/4	1/4	1		6	66	F#4	4	33
3	2	8	2b	21	5	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5	28
3	2	8	2b	43/2	11/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		1	55	G3	3	47
3	2	8	2b	43/2	11/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	39
3	2	8	2b	22	6	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		4	52	E3	3	48
3	2	8	2b	22	6	0.25	1/4	1/4	4/4	2	1	1/16	1/16	1		7	61	C#4	4	40
3	2	8	2b	22	6	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		6	66	F#4	4	34
3	2	8	2b	22	6	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		7	73	C#5	5	29
3	2	8	2b	89/4	25/4	0.25	5/16	5/16	4/4	2	1	1/16	1/16	1		2	62	D4	4	41
3	2	8	2b	45/2	13/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		6	54	F#3	3	49
3	2	8	2b	45/2	13/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		4	64	E4	4	42
3	2	8	2b	45/2	13/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		10	70	A#4	4	35
3	2	8	2b	23	7	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		5	47	B2	2	50
3	2	8	2b	23	7	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		4	64	E4	4	43
3	2	8	2b	23	7	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		6	66	F#4	4	36
3	2	8	2b	23	7	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71	B4	4	30
3	2	8	2b	47/2	15/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		9	63	D#4	4	44
3	2	8	2b	24	8	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		9	51	D#3	3	51
3	2	8	2b	24	8	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	45
3	2	8	2b	24	8	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	37
3	2	8	2b	24	8	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		5	71	B4	4	31
3	2	8	2b	49/2	17/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		3	69	A4	4	32
4	3	9	3b	25	9	1.0	0	0	4/4	2	2	1/4	1/4	1		4	52	E3	3	70
4	3	9	3b	25	9	0.5	0	0	4/4	2	1	1/8	1/8	1		5	59	B3	3	64
4	3	9	3b	25	9	0.5	0	0	4/4	1	2	1/8	1/8	1		6	66	F#4	4	57
4	3	9	3b	25	9	1.0	0	0	4/4	1	1	1/4	1/4	1		1	67	G4	4	52
4	3	9	3b	51/2	19/2	1.0	1/8	1/8	4/4	2	1	1/4	1/4	1		0	60	C4	4	65
4	3	9	3b	51/2	19/2	1.0	1/8	1/8	4/4	1	2	1/4	1/4	1		4	64	E4	4	58
4	3	9	3b	26	10	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		6	54	F#3	3	71
4	3	9	3b	26	10	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	53
4	3	9	3b	53/2	21/2	0.25	3/8	3/8	4/4	2	1	1/16	1/16	1		5	59	B3	3	66
4	3	9	3b	53/2	21/2	0.25	3/8	3/8	4/4	1	2	1/16	1/16	1		9	63	D#4	4	59
4	3	9	3b	107/4	43/4	0.25	7/16	7/16	4/4	2	1	1/16	1/16	1		3	57	A3	3	67
4	3	9	3b	107/4	43/4	0.25	7/16	7/16	4/4	1	2	1/16	1/16	1		7	61	C#4	4	60
4	3	9	3b	27	11	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		1	55	G3	3	72
4	3	9	3b	27	11	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		5	59	B3	3	61
4	3	9	3b	27	11	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		5	59	B3	3	68
4	3	9	3b	27	11	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		5	71	B4	4	54
4	3	9	3b	55/2	23/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		6	54	F#3	3	73
4	3	9	3b	55/2	23/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		9	63	D#4	4	62
4	3	9	3b	55/2	23/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		3	69	A4	4	55
4	3	9	3b	28	12	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		1	55	G3	3	74
4	3	9	3b	28	12	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	69
4	3	9	3b	28	12	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	63
4	3	9	3b	28	12	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	56
4	3	9	3b	57/2	25/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		3	57	A3	3	75
5	4	10	4b	29	13	1.5	0	0	4/4	2	1	3/8	1/4	3/2		5	59	B3	3	85
5	4	10	4b	29	13	1.5	0	0	4/4	2	2	3/8	1/4	3/2		5	59	B3	3	88
5	4	10	4b	29	13	0.5	0	0	4/4	1	2	1/8	1/8	1		4	64	E4	4	80
5	4	10	4b	29	13	0.5	0	0	4/4	1	1	1/8	1/8	1		6	66	F#4	4	76
5	4	10	4b	59/2	27/2	0.25	1/8	1/8	4/4	1	2	1/16	1/16	1		9	63	D#4	4	81
5	4	10	4b	59/2	27/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		4	64	E4	4	77
5	4	10	4b	119/4	55/4	0.25	3/16	3/16	4/4	1	2	1/16	1/16	1		7	61	C#4	4	82
5	4	10	4b	30	14	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		9	63	D#4	4	83
5	4	10	4b	30	14	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		6	66	F#4	4	78
5	4	10	4b	61/2	29/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		5	47	B2	2	89
5	4	10	4b	61/2	29/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	86
5	4	10	4b	31	15	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		4	52	E3	3	90
5	4	10	4b	31	15	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		1	55	G3	3	87
5	4	10	4b	31	15	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		5	59	B3	3	84
5	4	10	4b	31	15	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		4	64	E4	4	79
7	5	12	5a	33	17	1.5	0	0	4/4	2	2	3/8	1/4	3/2		4	52	E3	3	106
7	5	12	5a	33	17	0.5	0	0	4/4	2	1	1/8	1/8	1		1	55	G3	3	101
7	5	12	5a	33	17	1.0	0	0	4/4	1	2	1/4	1/4	1		5	59	B3	3	97
7	5	12	5a	33	17	0.5	0	0	4/4	1	1	1/8	1/8	1		4	64	E4	4	91
7	5	12	5a	67/2	35/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	102
7	5	12	5a	67/2	35/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		6	66	F#4	4	92
7	5	12	5a	34	18	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	103
7	5	12	5a	34	18	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	98
7	5	12	5a	34	18	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	93
7	5	12	5a	69/2	37/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	107
7	5	12	5a	35	19	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		0	48	C3	3	108
7	5	12	5a	35	19	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		4	52	E3	3	104
7	5	12	5a	35	19	1.5	1/2	1/2	4/4	1	2	3/8	1/4	3/2		4	64	E4	4	99
7	5	12	5a	35	19	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4	94
7	5	12	5a	71/2	39/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		5	47	B2	2	109
7	5	12	5a	36	20	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		7	49	C#3	3	110
7	5	12	5a	36	20	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	105
7	5	12	5a	36	20	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		4	64	E4	4	95
7	5	12	5a	73/2	41/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		9	51	D#3	3	111
7	5	12	5a	73/2	41/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		5	59	B3	3	100
7	5	12	5a	73/2	41/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		6	66	F#4	4	96
8	6	13	6a	37	21	0.5	0	0	4/4	2	2	1/8	1/8	1		4	52	E3	3	128
8	6	13	6a	37	21	0.5	0	0	4/4	2	1	1/8	1/8	1		1	55	G3	3	122
8	6	13	6a	37	21	0.5	0	0	4/4	1	2	1/8	1/8	1		5	59	B3	3	116
8	6	13	6a	37	21	1.0	0	0	4/4	1	1	1/4	1/4	1		1	67	G4	4	112
8	6	13	6a	75/2	43/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	129
8	6	13	6a	75/2	43/2	0.25	1/8	1/8	4/4	2	1	1/16	1/16	1		3	57	A3	3	123
8	6	13	6a	75/2	43/2	0.25	1/8	1/8	4/4	1	2	1/16	1/16	1		0	60	C4	4	117
8	6	13	6a	151/4	87/4	0.25	3/16	3/16	4/4	2	1	1/16	1/16	1		5	59	B3	3	124
8	6	13	6a	151/4	87/4	0.25	3/16	3/16	4/4	1	2	1/16	1/16	1		2	62	D4	4	118
8	6	13	6a	38	22	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		0	48	C3	3	130
8	6	13	6a	38	22	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	125
8	6	13	6a	38	22	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	119
8	6	13	6a	38	22	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	113
8	6	13	6a	39	23	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		5	47	B2	2	131
8	6	13	6a	39	23	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		6	54	F#3	3	126
8	6	13	6a	39	23	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		9	63	D#4	4	120
8	6	13	6a	39	23	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71	B4	4	114
8	6	13	6a	40	24	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		5	59	B3	3	132
8	6	13	6a	40	24	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		9	63	D#4	4	127
8	6	13	6a	40	24	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	121
8	6	13	6a	40	24	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	115
8	6	13	6a	81/2	49/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		3	57	A3	3	133
9	7	14	7a	41	25	0.5	0	0	4/4	2	2	1/8	1/8	1		1	55	G3	3	154
9	7	14	7a	41	25	0.5	0	0	4/4	2	1	1/8	1/8	1		4	64	E4	4	144
9	7	14	7a	41	25	1.0	0	0	4/4	1	2	1/4	1/4	1		5	71	B4	4	139
9	7	14	7a	41	25	1.0	0	0	4/4	1	1	1/4	1/4	1		4	76	E5	5	134
9	7	14	7a	83/2	51/2	0.25	1/8	1/8	4/4	2	2	1/16	1/16	1		6	54	F#3	3	155
9	7	14	7a	83/2	51/2	0.25	1/8	1/8	4/4	2	1	1/16	1/16	1		6	66	F#4	4	145
9	7	14	7a	167/4	103/4	0.25	3/16	3/16	4/4	2	2	1/16	1/16	1		4	52	E3	3	156
9	7	14	7a	167/4	103/4	0.25	3/16	3/16	4/4	2	1	1/16	1/16	1		1	67	G4	4	146
9	7	14	7a	42	26	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		6	54	F#3	3	157
9	7	14	7a	42	26	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		3	69	A4	4	147
9	7	14	7a	42	26	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		3	69	A4	4	140
9	7	14	7a	42	26	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	135
9	7	14	7a	85/2	53/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		3	57	A3	3	158
9	7	14	7a	85/2	53/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		6	66	F#4	4	148
9	7	14	7a	43	27	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		8	56	G#3	3	159
9	7	14	7a	43	27	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		5	59	B3	3	149
9	7	14	7a	43	27	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		5	71	B4	4	141
9	7	14	7a	43	27	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		4	76	E5	5	136
9	7	14	7a	87/2	55/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		7	61	C#4	4	160
9	7	14	7a	87/2	55/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		4	64	E4	4	150
9	7	14	7a	87/2	55/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		8	68	G#4	4	142
9	7	14	7a	44	28	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		10	58	A#3	3	161
9	7	14	7a	44	28	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		7	61	C#4	4	151
9	7	14	7a	44	28	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1	1	7	73	C#5	5	143
9	7	14	7a	44	28	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		6	78	F#5	5	137
