mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	1	1	1a	0	0	1.0	0	0	3/4	2	2	1/4	1/4	1		0	48	C3	3	9	0.32	1.32
1	1	1	1a	0	0	1.0	0	0	3/4	2	1	1/4	1/4	1		1	55	G3	3	6	0.32	1.32
1	1	1	1a	0	0	1.0	0	0	3/4	1	2	1/4	1/4	1		4	64	E4	4	3	0.32	1.32
1	1	1	1a	0	0	1.0	0	0	3/4	1	1	1/4	1/4	1		0	72	C5	5	0	0.32	1.32
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		4	52	E3	3	10	1.32	1.7066666666666666
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60	C4	4	7	1.32	1.7066666666666666
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		1	67	G4	4	4	1.32	1.7066666666666666
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		0	72	C5	5	1	1.32	1.7066666666666666
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		0	48	C3	3	11	1.7066666666666666	2.2
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		4	64	E4	4	8	1.7066666666666666	2.2
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		1	67	G4	4	5	1.7066666666666666	2.2
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		0	72	C5	5	2	1.7066666666666666	2.2
2	2	2	2a	3	3	2.0	0	0	3/4	2	2	1/2	1/2	1		-1	53	F3	3	21	2.2	3.78
2	2	2	2a	3	3	1.0	0	0	3/4	2	1	1/4	1/4	1		0	60	C4	4	18	2.2	2.78
2	2	2	2a	3	3	1.0	0	0	3/4	1	2	1/4	1/4	1		-1	65	F4	4	15	2.2	2.78
2	2	2	2a	3	3	1.0	0	0	3/4	1	1	1/4	1/4	1		3	69	A4	4	12	2.2	2.78
2	2	2	2a	4	4	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		2	62	D4	4	19	2.78	3.78
2	2	2	2a	4	4	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		1	67	G4	4	16	2.78	3.78
2	2	2	2a	4	4	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		5	71	B4	4	13	2.78	3.78
2	2	2	2a	5	5	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		4	52	E3	3	22	3.78	4.66
2	2	2	2a	5	5	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		4	64	E4	4	20	3.78	4.66
2	2	2	2a	5	5	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		1	67	G4	4	17	3.78	4.66
2	2	2	2a	5	5	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		0	72	C5	5	14	3.78	4.66
3	3	3	3a	6	6	2.0	0	0	3/4	2	2	1/2	1/2	1		6	54	F#3	3	30	4.66	6.5
3	3	3	3a	6	6	2.0	0	0	3/4	2	1	1/2	1/2	1		2	62	D4	4	28	4.66	6.5
3	3	3	3a	6	6	2.0	0	0	3/4	1	2	1/2	1/2	1		3	69	A4	4	26	4.66	6.5
3	3	3	3a	6	6	1.0	0	0	3/4	1	1	1/4	1/4	1		2	74	D5	5	23	4.66	5.66
3	3	3	3a	7	7	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		0	72	C5	5	24	5.66	6.5
3	3	3	3a	8	8	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		1	55	G3	3	31	6.5	7.5
3	3	3	3a	8	8	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62	D4	4	29	6.5	7.5
3	3	3	3a	8	8	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		1	67	G4	4	27	6.5	7.5
3	3	3	3a	8	8	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		5	71	B4	4	25	6.5	7.5
4	4	4	4a	9	9	3.0	0	0	3/4	2	2	3/4	1/2	3/2		2	50	D3	3	35	7.5	9.849850746268656
4	4	4	4a	9	9	3.0	0	0	3/4	2	1	3/4	1/2	3/2		2	62	D4	4	34	7.5	9.849850746268656
4	4	4	4a	9	9	3.0	0	0	3/4	1	2	3/4	1/2	3/2		6	66	F#4	4	33	7.5	9.849850746268656
4	4	4	4a	9	9	3.0	0	0	3/4	1	1	3/4	1/2	3/2		3	69	A4	4	32	7.5	9.849850746268656
5	5	5	5a	12	12	1.0	0	0	3/4	2	2	1/4	1/4	1		2	50	D3	3	45	9.849850746268656	10.18
5	5	5	5a	12	12	1.0	0	0	3/4	2	1	1/4	1/4	1		2	62	D4	4	42	9.849850746268656	10.18
5	5	5	5a	12	12	1.0	0	0	3/4	1	2	1/4	1/4	1		6	66	F#4	4	39	9.849850746268656	10.18
5	5	5	5a	12	12	1.0	0	0	3/4	1	1	1/4	1/4	1		3	69	A4	4	36	9.849850746268656	10.18
5	5	5	5a	13	13	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		1	55	G3	3	46	10.18	11.54
5	5	5	5a	13	13	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		2	62	D4	4	43	10.18	11.54
5	5	5	5a	13	13	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		1	67	G4	4	40	10.18	11.54
5	5	5	5a	13	13	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		5	71	B4	4	37	10.18	11.54
5	5	5	5a	14	14	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		4	52	E3	3	47	11.54	13.34
5	5	5	5a	14	14	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		4	64	E4	4	44	11.54	13.34
5	5	5	5a	14	14	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		1	67	G4	4	41	11.54	13.34
5	5	5	5a	14	14	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		0	72	C5	5	38	11.54	13.34
6	6	6	6a	15	15	2.0	0	0	3/4	2	2	1/2	1/2	1		5	47	B2	2	54	13.34	17.96
6	6	6	6a	15	15	2.0	0	0	3/4	2	1	1/2	1/2	1		2	62	D4	4	52	13.34	17.96
6	6	6	6a	15	15	2.0	0	0	3/4	1	2	1/2	1/2	1		1	67	G4	4	50	13.34	17.96
6	6	6	6a	15	15	2.0	0	0	3/4	1	1	1/2	1/2	1		2	74	D5	5	48	13.34	17.96
6	6	6	6a	17	17	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		0	48	C3	3	55	17.96	27.04
6	6	6	6a	17	17	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		4	64	E4	4	53	17.96	27.04
6	6	6	6a	17	17	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		1	67	G4	4	51	17.96	27.04
6	6	6	6a	17	17	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		0	72	C5	5	49	17.96	27.04
7	7	7	7a	18	18	1.0	0	0	3/4	2	2	1/4	1/4	1		1	55	G3	3	64	27.04	28.34
7	7	7	7a	18	18	1.0	0	0	3/4	2	1	1/4	1/4	1		2	62	D4	4	61	27.04	28.34
7	7	7	7a	18	18	1.0	0	0	3/4	1	2	1/4	1/4	1		1	67	G4	4	58	27.04	28.34
7	7	7	7a	18	18	1.0	0	0	3/4	1	1	1/4	1/4	1		5	71	B4	4	56	27.04	28.34
7	7	7	7a	19	19	2.0	1/4	1/4	3/4	2	2	1/2	1/2	1		2	50	D3	3	65	28.34	30.34
7	7	7	7a	19	19	1.5	1/4	1/4	3/4	2	1	3/8	1/4	3/2		2	62	D4	4	62	28.34	29.84
7	7	7	7a	19	19	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		1	67	G4	4	59	28.34	29.34
7	7	7	7a	19	19	2.0	1/4	1/4	3/4	1	1	1/2	1/2	1		3	69	A4	4	57	28.34	30.34
7	7	7	7a	20	20	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		6	66	F#4	4	60	29.34	30.34
7	7	7	7a	41/2	41/2	0.5	5/8	5/8	3/4	2	1	1/8	1/8	1		0	60	C4	4	63	29.84	30.34
8	8	8	8a	21	21	3.0	0	0	3/4	2	2	3/4	1/2	3/2		1	43	G2	2	69	30.34	35.54
8	8	8	8a	21	21	3.0	0	0	3/4	2	1	3/4	1/2	3/2		5	59	B3	3	68	30.34	35.54
8	8	8	8a	21	21	3.0	0	0	3/4	1	1	3/4	1/2	3/2		1	67	G4	4	66	30.34	35.54
8	8	8	8a	21	21	3.0	0	0	3/4	1	2	3/4	1/2	3/2		1	67	G4	4	67	30.34	35.54
9	9	9	9a	24	24	1.0	0	0	3/4	2	1	1/4	1/4	1		0	60	C4	4	76	35.54	36.12
9	9	9	9a	24	24	1.0	0	0	3/4	2	2	1/4	1/4	1		0	60	C4	4	79	35.54	36.12
9	9	9	9a	24	24	1.0	0	0	3/4	1	2	1/4	1/4	1		1	67	G4	4	73	35.54	36.12
9	9	9	9a	24	24	1.0	0	0	3/4	1	1	1/4	1/4	1		4	76	E5	5	70	35.54	36.12
9	9	9	9a	25	25	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		8	56	G#3	3	80	36.12	36.3
9	9	9	9a	25	25	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		5	59	B3	3	77	36.12	36.3
9	9	9	9a	25	25	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		4	64	E4	4	74	36.12	36.3
9	9	9	9a	25	25	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		4	76	E5	5	71	36.12	36.3
