mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	1	1	1a	0	0	1.5	0	0	4/4	2	2	3/8	1/4	3/2		4	52	E3	3	15	0.58	2.08
1	1	1	1a	0	0	1.0	0	0	4/4	2	1	1/4	1/4	1		1	55	G3	3	10	0.58	1.58
1	1	1	1a	0	0	1.0	0	0	4/4	1	2	1/4	1/4	1		5	59	B3	3	5	0.58	1.58
1	1	1	1a	0	0	1.0	0	0	4/4	1	1	1/4	1/4	1		4	64	E4	4	0	0.58	1.58
1	1	1	1a	1	1	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		1	55	G3	3	11	1.58	2.08
1	1	1	1a	1	1	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		5	59	B3	3	6	1.58	2.48
1	1	1	1a	1	1	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		4	64	E4	4	1	1.58	2.48
1	1	1	1a	3/2	3/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		6	54	F#3	3	16	2.08	2.48
1	1	1	1a	3/2	3/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	12	2.08	2.48
1	1	1	1a	2	2	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		1	55	G3	3	17	2.48	3.2
1	1	1	1a	2	2	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		5	59	B3	3	13	2.48	3.2
1	1	1	1a	2	2	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		4	64	E4	4	7	2.48	2.74
1	1	1	1a	2	2	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71	B4	4	2	2.48	3.2
1	1	1	1a	5/2	5/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	8	2.74	3.2
1	1	1	1a	3	3	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	18	3.2	3.9
1	1	1	1a	3	3	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		4	64	E4	4	14	3.2	3.9
1	1	1	1a	3	3	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	9	3.2	3.9
1	1	1	1a	3	3	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		5	71	B4	4	3	3.2	3.6
1	1	1	1a	7/2	7/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		0	72	C5	5	4	3.6	3.9
2	2	2	2a	4	4	0.5	0	0	4/4	2	2	1/8	1/8	1		6	54	F#3	3	35	3.9	4.4
