mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	1	1	1a	0	0	0.5	0	0	3/4	2	2	1/8	1/8	1		1	43	G2	2	11	1.0	1.5
1	1	1	1a	0	0	0.5	0	0	3/4	2	1	1/8	1/8	1		-2	58	Bb3	3	7	1.0	1.5
1	1	1	1a	0	0	0.5	0	0	3/4	1	2	1/8	1/8	1		2	62	D4	4	3	1.0	1.5
1	1	1	1a	0	0	1.0	0	0	3/4	1	1	1/4	1/4	1		1	67	G4	4	0	1.0	1.96
1	1	1	1a	1/2	1/2	0.5	1/8	1/8	3/4	2	2	1/8	1/8	1		3	45	A2	2	12	1.5	1.96
1	1	1	1a	1/2	1/2	0.5	1/8	1/8	3/4	2	1	1/8	1/8	1		3	57	A3	3	8	1.5	1.96
1	1	1	1a	1/2	1/2	0.5	1/8	1/8	3/4	1	2	1/8	1/8	1		0	60	C4	4	4	1.5	1.96
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		-2	46	Bb2	2	13	1.96	2.58
1	1	1	1a	1	1	1.5	1/4	1/4	3/4	2	1	3/8	1/4	3/2		1	55	G3	3	9	1.96	2.68
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		2	62	D4	4	5	1.96	2.58
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		1	67	G4	4	1	1.96	2.58
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		1	43	G2	2	14	2.58	3.14
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		5	59	B3	3	6	2.58	3.14
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		1	67	G4	4	2	2.58	3.14
1	1	1	1a	5/2	5/2	0.5	5/8	5/8	3/4	2	1	1/8	1/8	1		-1	53	F3	3	10	2.68	3.14
2	2	2	2a	3	3	0.5	0	0	3/4	2	2	1/8	1/8	1		0	48	C3	3	25	3.14	3.48
2	2	2	2a	3	3	0.5	0	0	3/4	2	1	1/8	1/8	1		-3	51	Eb3	3	21	3.14	3.48
2	2	2	2a	3	3	1.0	0	0	3/4	1	2	1/4	1/4	1		0	60	C4	4	17	3.14	3.78
2	2	2	2a	3	3	2.0	0	0	3/4	1	1	1/2	1/2	1		1	67	G4	4	15	3.14	4.34
2	2	2	2a	7/2	7/2	0.5	1/8	1/8	3/4	2	2	1/8	1/8	1		2	50	D3	3	26	3.48	3.78
2	2	2	2a	7/2	7/2	0.5	1/8	1/8	3/4	2	1	1/8	1/8	1		-1	53	F3	3	22	3.48	3.78
2	2	2	2a	4	4	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		-3	51	Eb3	3	27	3.78	4.34
2	2	2	2a	4	4	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		1	55	G3	3	23	3.78	4.34
2	2	2	2a	4	4	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		5	59	B3	3	18	3.78	4.34
2	2	2	2a	5	5	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		0	48	C3	3	28	4.34	4.94
2	2	2	2a	5	5	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		6	54	F#3	3	24	4.34	4.94
2	2	2	2a	5	5	0.5	1/2	1/2	3/4	1	2	1/8	1/8	1		0	60	C4	4	19	4.34	4.72
2	2	2	2a	5	5	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		-3	63	Eb4	4	16	4.34	4.94
2	2	2	2a	11/2	11/2	0.5	5/8	5/8	3/4	1	2	1/8	1/8	1		3	57	A3	3	20	4.72	4.94
3	3	3	3a	6	6	0.5	0	0	3/4	2	2	1/8	1/8	1		-2	46	Bb2	2	39	4.94	5.28
3	3	3	3a	6	6	0.5	0	0	3/4	2	1	1/8	1/8	1		1	55	G3	3	35	4.94	5.28
3	3	3	3a	6	6	0.5	0	0	3/4	1	2	1/8	1/8	1		2	62	D4	4	31	4.94	5.28
3	3	3	3a	6	6	2.0	0	0	3/4	1	1	1/2	1/2	1		2	62	D4	4	29	4.94	6.385945945945946
3	3	3	3a	13/2	13/2	0.5	1/8	1/8	3/4	2	2	1/8	1/8	1		3	45	A2	2	40	5.28	5.6
3	3	3	3a	13/2	13/2	0.5	1/8	1/8	3/4	2	1	1/8	1/8	1		3	57	A3	3	36	5.28	5.6
3	3	3	3a	13/2	13/2	0.5	1/8	1/8	3/4	1	2	1/8	1/8	1		0	60	C4	4	32	5.28	5.6
3	3	3	3a	7	7	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		1	43	G2	2	41	5.6	6.385945945945946
3	3	3	3a	7	7	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	37	5.6	6.385945945945946
3	3	3	3a	7	7	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		2	62	D4	4	33	5.6	6.385945945945946
3	3	3	3a	8	8	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		1	55	G3	3	42	6.385945945945946	6.88
3	3	3	3a	8	8	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	38	6.385945945945946	6.88
3	3	3	3a	8	8	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		2	62	D4	4	30	6.385945945945946	6.88
3	3	3	3a	8	8	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		2	62	D4	4	34	6.385945945945946	6.88
4	4	4	4a	9	9	2.0	0	0	3/4	2	2	1/2	1/2	1		6	54	F#3	3	49	6.88	8.24
4	4	4	4a	9	9	2.0	0	0	3/4	2	1	1/2	1/2	1		3	57	A3	3	47	6.88	8.24
4	4	4	4a	9	9	2.0	0	0	3/4	1	2	1/2	1/2	1		2	62	D4	4	45	6.88	8.24
4	4	4	4a	9	9	2.0	0	0	3/4	1	1	1/2	1/2	1		3	69	A4	4	43	6.88	8.24
4	4	4	4a	11	11	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		1	55	G3	3	48	8.24	8.84
4	4	4	4a	11	11	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		1	55	G3	3	50	8.24	8.84
4	4	4	4a	11	11	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		2	62	D4	4	46	8.24	8.84
4	4	4	4a	11	11	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		-2	70	Bb4	4	44	8.24	8.84
5	5	5	5a	12	12	1.0	0	0	3/4	2	2	1/4	1/4	1		1	55	G3	3	58	8.84	9.48
5	5	5	5a	12	12	2.0	0	0	3/4	2	1	1/2	1/2	1		3	57	A3	3	56	8.84	10.32
5	5	5	5a	12	12	1.0	0	0	3/4	1	2	1/4	1/4	1		7	61	C#4	4	53	8.84	9.48
5	5	5	5a	12	12	2.0	0	0	3/4	1	1	1/2	1/2	1		3	69	A4	4	51	8.84	10.32
5	5	5	5a	13	13	0.5	1/4	1/4	3/4	2	2	1/8	1/8	1		-1	53	F3	3	59	9.48	9.98
5	5	5	5a	13	13	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		2	62	D4	4	54	9.48	10.32
5	5	5	5a	27/2	27/2	0.5	3/8	3/8	3/4	2	2	1/8	1/8	1		4	52	E3	3	60	9.98	10.32
5	5	5	5a	14	14	0.5	1/2	1/2	3/4	2	2	1/8	1/8	1		2	50	D3	3	61	10.32	10.36
5	5	5	5a	14	14	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		3	57	A3	3	57	10.32	10.5
5	5	5	5a	14	14	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		4	64	E4	4	55	10.32	10.5
5	5	5	5a	14	14	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		1	67	G4	4	52	10.32	10.5
5	5	5	5a	29/2	29/2	0.5	5/8	5/8	3/4	2	2	1/8	1/8	1		7	49	C#3	3	62	10.36	10.5
6	6	6	6a	15	15	1.0	0	0	3/4	2	2	1/4	1/4	1		2	50	D3	3	74	10.5	11.32
6	6	6	6a	15	15	1.0	0	0	3/4	2	1	1/4	1/4	1		3	57	A3	3	69	10.5	11.32
6	6	6	6a	15	15	0.5	0	0	3/4	1	2	1/8	1/8	1		4	64	E4	4	65	10.5	11.0
6	6	6	6a	15	15	2.0	0	0	3/4	1	1	1/2	1/2	1		-1	65	F4	4	63	10.5	11.88
6	6	6	6a	31/2	31/2	0.5	1/8	1/8	3/4	1	2	1/8	1/8	1		7	61	C#4	4	66	11.0	11.32
6	6	6	6a	16	16	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		1	43	G2	2	75	11.32	11.88
6	6	6	6a	16	16	0.5	1/4	1/4	3/4	2	1	1/8	1/8	1		-2	58	Bb3	3	70	11.32	11.62
6	6	6	6a	16	16	1.5	1/4	1/4	3/4	1	2	3/8	1/4	3/2		2	62	D4	4	67	11.32	12.22
6	6	6	6a	33/2	33/2	0.5	3/8	3/8	3/4	2	1	1/8	1/8	1		3	57	A3	3	71	11.62	11.88
6	6	6	6a	17	17	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		3	45	A2	2	76	11.88	12.64
6	6	6	6a	17	17	0.5	1/2	1/2	3/4	2	1	1/8	1/8	1		1	55	G3	3	72	11.88	12.22
6	6	6	6a	17	17	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		4	64	E4	4	64	11.88	12.64
6	6	6	6a	35/2	35/2	0.5	5/8	5/8	3/4	2	1	1/8	1/8	1		3	57	A3	3	73	12.22	12.64
6	6	6	6a	35/2	35/2	0.5	5/8	5/8	3/4	1	2	1/8	1/8	1		7	61	C#4	4	68	12.22	12.64
7	7	7	7a	18	18	2.0	0	0	3/4	2	2	1/2	1/2	1		2	38	D2	2	83	12.64	14.192777777777778
7	7	7	7a	18	18	2.0	0	0	3/4	2	1	1/2	1/2	1		6	54	F#3	3	81	12.64	14.192777777777778
7	7	7	7a	18	18	2.0	0	0	3/4	1	2	1/2	1/2	1		3	57	A3	3	79	12.64	14.192777777777778
7	7	7	7a	18	18	2.0	0	0	3/4	1	1	1/2	1/2	1		2	62	D4	4	77	12.64	14.192777777777778
7	7	7	7a	20	20	0.5	1/2	1/2	3/4	2	2	1/8	1/8	1		2	50	D3	3	84	14.192777777777778	14.44
7	7	7	7a	20	20	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		6	54	F#3	3	82	14.192777777777778	14.76
7	7	7	7a	20	20	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		3	57	A3	3	80	14.192777777777778	14.76
7	7	7	7a	20	20	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		2	62	D4	4	78	14.192777777777778	14.76
7	7	7	7a	41/2	41/2	0.5	5/8	5/8	3/4	2	2	1/8	1/8	1		0	48	C3	3	85	14.44	14.76
8	8	8	8a	21	21	1.0	0	0	3/4	2	2	1/4	1/4	1		-2	46	Bb2	2	93	14.76	15.42
8	8	8	8a	21	21	0.5	0	0	3/4	2	1	1/8	1/8	1		1	55	G3	3	90	14.76	15.26
8	8	8	8a	21	21	2.0	0	0	3/4	1	2	1/2	1/2	1		2	62	D4	4	88	14.76	15.96
8	8	8	8a	21	21	2.0	0	0	3/4	1	1	1/2	1/2	1		1	67	G4	4	86	14.76	15.96
8	8	8	8a	43/2	43/2	0.5	1/8	1/8	3/4	2	1	1/8	1/8	1		3	57	A3	3	91	15.26	15.42
8	8	8	8a	22	22	0.5	1/4	1/4	3/4	2	2	1/8	1/8	1		1	43	G2	2	94	15.42	15.78
8	8	8	8a	22	22	2.0	1/4	1/4	3/4	2	1	1/2	1/2	1		-2	58	Bb3	3	92	15.42	16.58
8	8	8	8a	45/2	45/2	0.5	3/8	3/8	3/4	2	2	1/8	1/8	1		3	45	A2	2	95	15.78	15.96
8	8	8	8a	23	23	0.5	1/2	1/2	3/4	2	2	1/8	1/8	1		-2	46	Bb2	2	96	15.96	16.3
8	8	8	8a	23	23	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		2	62	D4	4	89	15.96	16.58
8	8	8	8a	23	23	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		1	67	G4	4	87	15.96	16.58
8	8	8	8a	47/2	47/2	0.5	5/8	5/8	3/4	2	2	1/8	1/8	1		0	48	C3	3	97	16.3	16.58
9	9	9	9a	24	24	1.0	0	0	3/4	2	2	1/4	1/4	1		2	50	D3	3	107	16.58	17.32
9	9	9	9a	24	24	0.5	0	0	3/4	2	1	1/8	1/8	1		3	57	A3	3	103	16.58	16.98
9	9	9	9a	24	24	1.0	0	0	3/4	1	2	1/4	1/4	1		2	62	D4	4	100	16.58	17.32
9	9	9	9a	24	24	2.0	0	0	3/4	1	1	1/2	1/2	1		6	66	F#4	4	98	16.58	17.9
9	9	9	9a	49/2	49/2	0.5	1/8	1/8	3/4	2	1	1/8	1/8	1		-2	58	Bb3	3	104	16.98	17.32
