mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
2	2	8	2b	30	6	2.0	1/2	1/2	4/4	1	2	1/2	1/2	1		5	59	B3	3	24
2	2	8	2b	30	6	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		4	64	E4	4	21
3	3	9	3b	32	8	1.0	0	0	4/4	2	2	1/4	1/4	1		4	52	E3	3	48
3	3	9	3b	32	8	0.5	0	0	4/4	2	1	1/8	1/8	1		4	64	E4	4	41
3	3	9	3b	32	8	0.5	0	0	4/4	1	2	1/8	1/8	1		1	67	G4	4	36
3	3	9	3b	32	8	1.0	0	0	4/4	1	1	1/4	1/4	1		5	71	B4	4	32
3	3	9	3b	65/2	17/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	42
3	3	9	3b	65/2	17/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	37
3	3	9	3b	33	9	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		3	57	A3	3	49
3	3	9	3b	33	9	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		7	61	C#4	4	43
3	3	9	3b	33	9	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	38
3	3	9	3b	33	9	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		7	73	C#5	5	33
3	3	9	3b	67/2	19/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		1	55	G3	3	50
3	3	9	3b	67/2	19/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	44
3	3	9	3b	34	10	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		6	54	F#3	3	51
3	3	9	3b	34	10	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		3	57	A3	3	45
3	3	9	3b	34	10	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		6	66	F#4	4	39
3	3	9	3b	34	10	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	D5	5	34
3	3	9	3b	35	11	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		1	55	G3	3	46
3	3	9	3b	35	11	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		1	55	G3	3	52
3	3	9	3b	35	11	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		2	62	D4	4	40
3	3	9	3b	35	11	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	35
3	3	9	3b	71/2	23/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		6	54	F#3	3	53
3	3	9	3b	71/2	23/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	47
4	4	10	4b	36	12	0.5	0	0	4/4	2	2	1/8	1/8	1		4	52	E3	3	62
4	4	10	4b	36	12	1.0	0	0	4/4	2	1	1/4	1/4	1		5	59	B3	3	59
4	4	10	4b	36	12	1.0	0	0	4/4	1	2	1/4	1/4	1		1	67	G4	4	56
4	4	10	4b	36	12	2.0	0	0	4/4	1	1	1/2	1/2	1		4	76	E5	5	54
4	4	10	4b	73/2	25/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		1	55	G3	3	63
4	4	10	4b	37	13	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		0	60	C4	4	64
4	4	10	4b	37	13	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		4	64	E4	4	60
4	4	10	4b	37	13	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		3	69	A4	4	57
4	4	10	4b	38	14	2.0	1/2	1/2	4/4	2	2	1/2	1/2	1		5	59	B3	3	65
4	4	10	4b	38	14	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		6	66	F#4	4	61
4	4	10	4b	38	14	2.0	1/2	1/2	4/4	1	2	1/2	1/2	1		5	71	B4	4	58
4	4	10	4b	38	14	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		9	75	D#5	5	55
5	5	11	5b	40	16	0.5	0	0	4/4	2	2	1/8	1/8	1		1	55	G3	3	79
5	5	11	5b	40	16	1.0	0	0	4/4	2	1	1/4	1/4	1		5	59	B3	3	75
5	5	11	5b	40	16	1.0	0	0	4/4	1	2	1/4	1/4	1		5	71	B4	4	70
5	5	11	5b	40	16	1.0	0	0	4/4	1	1	1/4	1/4	1		4	76	E5	5	66
5	5	11	5b	81/2	33/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		6	54	F#3	3	80
5	5	11	5b	41	17	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	81
5	5	11	5b	41	17	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		4	64	E4	4	76
5	5	11	5b	41	17	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		5	71	B4	4	71
5	5	11	5b	41	17	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		1	79	G5	5	67
5	5	11	5b	42	18	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		3	57	A3	3	82
5	5	11	5b	42	18	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		4	64	E4	4	77
5	5	11	5b	42	18	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		0	72	C5	5	72
5	5	11	5b	42	18	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		6	78	F#5	5	68
5	5	11	5b	43	19	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		5	59	B3	3	83
5	5	11	5b	43	19	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		9	63	D#4	4	78
5	5	11	5b	43	19	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		5	71	B4	4	73
5	5	11	5b	43	19	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		6	78	F#5	5	69
5	5	11	5b	87/2	39/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		3	69	A4	4	74
6	6	12	6b	44	20	4.0	0	0	4/4	2	2	1	1	1		4	52	E3	3	87
6	6	12	6b	44	20	4.0	0	0	4/4	2	1	1	1	1		5	59	B3	3	86
6	6	12	6b	44	20	4.0	0	0	4/4	1	2	1	1	1		1	67	G4	4	85
6	6	12	6b	44	20	4.0	0	0	4/4	1	1	1	1	1		4	76	E5	5	84
7	7	13	7a	48	24	1.0	0	0	4/4	2	2	1/4	1/4	1		4	52	E3	3	103
7	7	13	7a	48	24	1.0	0	0	4/4	2	1	1/4	1/4	1		4	64	E4	4	97
7	7	13	7a	48	24	1.0	0	0	4/4	1	2	1/4	1/4	1		1	67	G4	4	92
7	7	13	7a	48	24	1.0	0	0	4/4	1	1	1/4	1/4	1		5	71	B4	4	88
7	7	13	7a	49	25	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		9	51	D#3	3	104
7	7	13	7a	49	25	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		5	59	B3	3	98
7	7	13	7a	49	25	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	93
7	7	13	7a	49	25	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	89
7	7	13	7a	99/2	51/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	99
7	7	13	7a	50	26	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		4	52	E3	3	105
7	7	13	7a	50	26	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		1	55	G3	3	100
7	7	13	7a	50	26	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	E4	4	94
7	7	13	7a	50	26	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	C5	5	90
7	7	13	7a	101/2	53/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		6	54	F#3	3	106
7	7	13	7a	101/2	53/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	101
7	7	13	7a	51	27	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		1	55	G3	3	107
7	7	13	7a	51	27	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	102
7	7	13	7a	51	27	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		2	62	D4	4	95
7	7	13	7a	51	27	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	91
7	7	13	7a	103/2	55/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		1	67	G4	4	96
8	8	14	8a	52	28	1.0	0	0	4/4	2	2	1/4	1/4	1		7	49	C#3	3	118
8	8	14	8a	52	28	1.0	0	0	4/4	2	1	1/4	1/4	1		4	64	E4	4	114
8	8	14	8a	52	28	1.0	0	0	4/4	1	2	1/4	1/4	1		1	67	G4	4	111
8	8	14	8a	52	28	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	108
8	8	14	8a	53	29	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	119
8	8	14	8a	53	29	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		2	62	D4	4	115
8	8	14	8a	53	29	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	112
8	8	14	8a	53	29	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	109
8	8	14	8a	107/2	59/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	116
8	8	14	8a	54	30	2.0	1/2	1/2	4/4	2	2	1/2	1/2	1		1	43	G2	2	120
8	8	14	8a	54	30	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		5	59	B3	3	117
8	8	14	8a	54	30	2.0	1/2	1/2	4/4	1	2	1/2	1/2	1		2	62	D4	4	113
8	8	14	8a	54	30	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		1	67	G4	4	110
9	9	15	9a	56	32	1.0	0	0	4/4	2	2	1/4	1/4	1		1	55	G3	3	133
9	9	15	9a	56	32	1.0	0	0	4/4	2	1	1/4	1/4	1		5	59	B3	3	129
9	9	15	9a	56	32	1.0	0	0	4/4	1	2	1/4	1/4	1		2	62	D4	4	125
9	9	15	9a	56	32	1.0	0	0	4/4	1	1	1/4	1/4	1		5	71	B4	4	121
9	9	15	9a	57	33	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		6	54	F#3	3	134
9	9	15	9a	57	33	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	130
9	9	15	9a	57	33	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	126
9	9	15	9a	57	33	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		7	73	C#5	5	122
9	9	15	9a	115/2	67/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	135
9	9	15	9a	58	34	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		6	54	F#3	3	136
9	9	15	9a	58	34	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		10	58	A#3	3	131
9	9	15	9a	58	34	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		6	66	F#4	4	127
9	9	15	9a	58	34	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	D5	5	123
9	9	15	9a	59	35	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		4	52	E3	3	137
9	9	15	9a	59	35	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	132
9	9	15	9a	59	35	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	128
9	9	15	9a	59	35	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	124
9	9	15	9a	119/2	71/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	138
10	10	16	10a	60	36	1.0	0	0	4/4	2	2	1/4	1/4	1		7	49	C#3	3	151
10	10	16	10a	60	36	1.0	0	0	4/4	2	1	1/4	1/4	1		10	58	A#3	3	147
10	10	16	10a	60	36	1.0	0	0	4/4	1	2	1/4	1/4	1		1	67	G4	4	143
10	10	16	10a	60	36	1.0	0	0	4/4	1	1	1/4	1/4	1		4	76	E5	5	139
10	10	16	10a	61	37	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		2	50	D3	3	152
10	10	16	10a	61	37	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	148
10	10	16	10a	61	37	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	144
10	10	16	10a	61	37	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		2	74	D5	5	140
10	10	16	10a	123/2	75/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	153
10	10	16	10a	123/2	75/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		7	73	C#5	5	141
10	10	16	10a	62	38	2.0	1/2	1/2	4/4	2	2	1/2	1/2	1		6	54	F#3	3	154
10	10	16	10a	62	38	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		5	59	B3	3	149
10	10	16	10a	62	38	1.5	1/2	1/2	4/4	1	2	3/8	1/4	3/2		6	66	F#4	4	145
10	10	16	10a	62	38	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		7	73	C#5	5	142
10	10	16	10a	63	39	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		10	58	A#3	3	150
10	10	16	10a	127/2	79/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	146
11	11	17	11a	64	40	2.0	0	0	4/4	2	2	1/2	1/2	1		5	47	B2	2	166
11	11	17	11a	64	40	2.0	0	0	4/4	2	1	1/2	1/2	1		6	54	F#3	3	162
11	11	17	11a	64	40	2.0	0	0	4/4	1	2	1/2	1/2	1		9	63	D#4	4	158
11	11	17	11a	64	40	2.0	0	0	4/4	1	1	1/2	1/2	1		5	71	B4	4	155
11	11	17	11a	66	42	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		4	52	E3	3	167
11	11	17	11a	66	42	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		1	55	G3	3	163
11	11	17	11a	66	42	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	E4	4	159
11	11	17	11a	66	42	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71	B4	4	156
11	11	17	11a	133/2	85/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		6	54	F#3	3	168
11	11	17	11a	133/2	85/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	164
11	11	17	11a	67	43	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		1	55	G3	3	169
11	11	17	11a	67	43	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	165
11	11	17	11a	67	43	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		4	64	E4	4	160
