mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	0	1	0a	0	0	1.0	0	3/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	4	0.72	1.66
1	0	1	0a	0	0	0.5	0	3/4	4/4	2	1	1/8	1/8	1		3	57	A3	3	2	0.72	1.22
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	1	0.72	1.66
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	0	0.72	1.66
1	0	1	0a	1/2	1/2	0.5	1/8	7/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	3	1.22	1.66
2	1	2	1a	1	1	1.0	0	0	4/4	2	2	1/4	1/4	1		3	45	A2	2	21	1.66	2.42
2	1	2	1a	1	1	1.0	0	0	4/4	2	1	1/4	1/4	1		7	61	C#4	4	16	1.66	2.42
2	1	2	1a	1	1	0.5	0	0	4/4	1	2	1/8	1/8	1		4	64	E4	4	10	1.66	2.16
2	1	2	1a	1	1	1.0	0	0	4/4	1	1	1/4	1/4	1		7	73	C#5	5	5	1.66	2.42
2	1	2	1a	3/2	3/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	11	2.16	2.42
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		5	47	B2	2	22	2.42	3.2
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	17	2.42	3.2
2	1	2	1a	2	2	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		1	67	G4	4	12	2.42	2.84
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	6	2.42	3.2
2	1	2	1a	5/2	5/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	13	2.84	3.2
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		7	49	C#3	3	23	3.2	3.92
2	1	2	1a	3	3	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		4	64	E4	4	18	3.2	3.6550000000000002
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	E4	4	14	3.2	3.92
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4	7	3.2	3.92
2	1	2	1a	7/2	7/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	19	3.6550000000000002	3.92
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	24	3.92	4.64
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	20	3.92	4.64
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		2	62	D4	4	15	3.92	4.64
2	1	2	1a	4	4	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		1	67	G4	4	8	3.92	4.28
2	1	2	1a	9/2	9/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		6	66	F#4	4	9	4.28	4.64
3	2	3	2a	5	5	0.5	0	0	4/4	2	2	1/8	1/8	1		1	43	G2	2	39	4.64	5.0
3	2	3	2a	5	5	1.0	0	0	4/4	2	1	1/4	1/4	1		3	57	A3	3	34	4.64	5.46
3	2	3	2a	5	5	1.0	0	0	4/4	1	2	1/4	1/4	1		2	62	D4	4	29	4.64	5.46
3	2	3	2a	5	5	1.0	0	0	4/4	1	1	1/4	1/4	1		5	71	B4	4	25	4.64	5.46
3	2	3	2a	11/2	11/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		3	45	A2	2	40	5.0	5.46
3	2	3	2a	6	6	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		5	47	B2	2	41	5.46	5.82
3	2	3	2a	6	6	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		1	55	G3	3	35	5.46	6.32
3	2	3	2a	6	6	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		2	62	D4	4	30	5.46	6.32
3	2	3	2a	6	6	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	26	5.46	6.32
3	2	3	2a	13/2	13/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		7	49	C#3	3	42	5.82	6.32
3	2	3	2a	7	7	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		2	50	D3	3	43	6.32	7.32
3	2	3	2a	7	7	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		6	54	F#3	3	36	6.32	7.32
3	2	3	2a	7	7	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		2	62	D4	4	31	6.32	7.32
3	2	3	2a	7	7	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4	27	6.32	7.32
3	2	3	2a	8	8	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		5	47	B2	2	44	7.32	8.04
3	2	3	2a	8	8	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		6	54	F#3	3	37	7.32	7.82
3	2	3	2a	8	8	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		6	66	F#4	4	32	7.32	7.82
3	2	3	2a	8	8	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	28	7.32	8.04
3	2	3	2a	17/2	17/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		8	56	G#3	3	38	7.82	8.04
3	2	3	2a	17/2	17/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		11	65	E#4	4	33	7.82	8.04
