mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	0	1	0a	0	0	1.0	0	0	4/4	2	2	1/4	1/4	1		5	47	B2	2	5	1.06	1.92
1	0	1	0a	0	0	0.5	0	0	4/4	2	1	1/8	1/8	1		2	62	D4	4	3	1.06	1.52
1	0	1	0a	0	0	1.0	0	0	4/4	1	2	1/4	1/4	1		6	66	F#4	4	2	1.06	1.92
1	0	1	0a	0	0	0.5	0	0	4/4	1	1	1/8	1/8	1		5	71	B4	4	0	1.06	1.52
1	0	1	0a	1/2	1/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		4	64	E4	4	4	1.52	1.92
1	0	1	0a	1/2	1/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		7	73	C#5	5	1	1.52	1.92
2	1	2	1a	1	1	1.0	0	1/4	4/4	2	2	1/4	1/4	1		5	59	B3	3	16	1.92	2.6
2	1	2	1a	1	1	1.0	0	1/4	4/4	2	1	1/4	1/4	1		6	66	F#4	4	12	1.92	2.6
2	1	2	1a	1	1	1.0	0	1/4	4/4	1	2	1/4	1/4	1		5	71	B4	4	9	1.92	2.6
2	1	2	1a	1	1	1.0	0	1/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	6	1.92	2.6
2	1	2	1a	2	2	1.0	1/4	1/2	4/4	2	2	1/4	1/4	1		6	54	F#3	3	17	2.6	3.18
2	1	2	1a	2	2	0.5	1/4	1/2	4/4	2	1	1/8	1/8	1		6	66	F#4	4	13	2.6	2.78
2	1	2	1a	2	2	1.0	1/4	1/2	4/4	1	2	1/4	1/4	1		10	70	A#4	4	10	2.6	3.18
2	1	2	1a	2	2	1.0	1/4	1/2	4/4	1	1	1/4	1/4	1		7	73	C#5	5	7	2.6	3.18
2	1	2	1a	5/2	5/2	0.5	3/8	5/8	4/4	2	1	1/8	1/8	1		4	64	E4	4	14	2.78	3.18
2	1	2	1a	3	3	1.0	1/2	3/4	4/4	2	2	1/4	1/4	1		5	47	B2	2	18	3.18	3.968148148148148
2	1	2	1a	3	3	1.0	1/2	3/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	15	3.18	3.968148148148148
2	1	2	1a	3	3	1.0	1/2	3/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	11	3.18	3.968148148148148
2	1	2	1a	3	3	1.0	1/2	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	8	3.18	3.968148148148148
1	0	3	1a	4	0	1.0	0	0	4/4	2	2	1/4	1/4	1		5	47	B2	2	5	3.968148148148148	4.56
1	0	3	1a	4	0	0.5	0	0	4/4	2	1	1/8	1/8	1		2	62	D4	4	3	3.968148148148148	4.16
1	0	3	1a	4	0	1.0	0	0	4/4	1	2	1/4	1/4	1		6	66	F#4	4	2	3.968148148148148	4.56
1	0	3	1a	4	0	0.5	0	0	4/4	1	1	1/8	1/8	1		5	71	B4	4	0	3.968148148148148	4.16
1	0	3	1a	9/2	1/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		4	64	E4	4	4	4.16	4.56
1	0	3	1a	9/2	1/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		7	73	C#5	5	1	4.16	4.56
2	1	4	1b	5	1	1.0	0	1/4	4/4	2	2	1/4	1/4	1		5	59	B3	3	16	4.56	5.22
2	1	4	1b	5	1	1.0	0	1/4	4/4	2	1	1/4	1/4	1		6	66	F#4	4	12	4.56	5.22
2	1	4	1b	5	1	1.0	0	1/4	4/4	1	2	1/4	1/4	1		5	71	B4	4	9	4.56	5.22
2	1	4	1b	5	1	1.0	0	1/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	6	4.56	5.22
2	1	4	1b	6	2	1.0	1/4	1/2	4/4	2	2	1/4	1/4	1		6	54	F#3	3	17	5.22	6.04
2	1	4	1b	6	2	0.5	1/4	1/2	4/4	2	1	1/8	1/8	1		6	66	F#4	4	13	5.22	5.62
2	1	4	1b	6	2	1.0	1/4	1/2	4/4	1	2	1/4	1/4	1		10	70	A#4	4	10	5.22	6.04
2	1	4	1b	6	2	1.0	1/4	1/2	4/4	1	1	1/4	1/4	1		7	73	C#5	5	7	5.22	6.04
2	1	4	1b	13/2	5/2	0.5	3/8	5/8	4/4	2	1	1/8	1/8	1		4	64	E4	4	14	5.62	6.04
2	1	4	1b	7	3	1.0	1/2	3/4	4/4	2	2	1/4	1/4	1		5	47	B2	2	18	6.04	6.66
2	1	4	1b	7	3	1.0	1/2	3/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	15	6.04	6.66
2	1	4	1b	7	3	1.0	1/2	3/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	11	6.04	6.66
2	1	4	1b	7	3	1.0	1/2	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	8	6.04	6.66
3	1	5	1b	8	4	1.0	0	0	4/4	2	2	1/4	1/4	1		2	50	D3	3	24	6.66	7.46
3	1	5	1b	8	4	0.5	0	0	4/4	2	1	1/8	1/8	1		3	57	A3	3	22	6.66	7.16
3	1	5	1b	8	4	0.5	0	0	4/4	1	2	1/8	1/8	1		6	66	F#4	4	20	6.66	7.16
3	1	5	1b	8	4	1.0	0	0	4/4	1	1	1/4	1/4	1		6	78	F#5	5	19	6.66	7.46
3	1	5	1b	17/2	9/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	23	7.16	7.46
3	1	5	1b	17/2	9/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		1	67	G4	4	21	7.16	7.46
4	2	6	2a	9	5	1.0	0	0	4/4	2	2	1/4	1/4	1		3	57	A3	3	37	7.46	8.16
