mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	0	1	0a	0	0	0.5	0	3/4	4/4	2	2	1/8	1/8	1		1	55	G3	3	3	0.7	1.2
1	0	1	0a	0	0	1.0	0	3/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	2	0.7	1.54
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		2	62	D4	4	1	0.7	1.54
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	0	0.7	1.54
1	0	1	0a	1/2	1/2	0.5	1/8	7/8	4/4	2	2	1/8	1/8	1		6	54	F#3	3	4	1.2	1.54
2	1	2	1a	1	1	0.5	0	0	4/4	2	2	1/8	1/8	1		4	52	E3	3	19	1.54	1.82
2	1	2	1a	1	1	1.0	0	0	4/4	2	1	1/4	1/4	1		5	59	B3	3	14	1.54	2.14
2	1	2	1a	1	1	1.0	0	0	4/4	1	2	1/4	1/4	1		4	64	E4	4	9	1.54	2.14
2	1	2	1a	1	1	1.0	0	0	4/4	1	1	1/4	1/4	1		1	67	G4	4	5	1.54	2.14
2	1	2	1a	3/2	3/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	20	1.82	2.14
2	1	2	1a	2	2	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		0	48	C3	3	21	2.14	2.42
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	15	2.14	2.74
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	10	2.14	2.74
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	6	2.14	2.74
2	1	2	1a	5/2	5/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		5	47	B2	2	22	2.42	2.74
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		3	45	A2	2	23	2.74	3.42
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60	C4	4	16	2.74	3.42
2	1	2	1a	3	3	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		4	64	E4	4	11	2.74	3.1
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4	7	2.74	3.42
2	1	2	1a	7/2	7/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	12	3.1	3.42
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		1	43	G2	2	24	3.42	4.1
2	1	2	1a	4	4	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		2	62	D4	4	17	3.42	3.76
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	13	3.42	4.1
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	8	3.42	4.1
2	1	2	1a	9/2	9/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		-1	65	F4	4	18	3.76	4.1
3	2	3	2a	5	5	1.0	0	0	4/4	2	2	1/4	1/4	1		0	48	C3	3	37	4.1	4.88
3	2	3	2a	5	5	1.0	0	0	4/4	2	1	1/4	1/4	1		4	64	E4	4	32	4.1	4.88
3	2	3	2a	5	5	1.5	0	0	4/4	1	2	3/8	1/4	3/2		1	67	G4	4	29	4.1	5.12
3	2	3	2a	5	5	0.5	0	0	4/4	1	1	1/8	1/8	1		0	72	C5	5	25	4.1	4.38
3	2	3	2a	11/2	11/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		5	71	B4	4	26	4.38	4.88
3	2	3	2a	6	6	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	38	4.88	5.46
3	2	3	2a	6	6	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		3	57	A3	3	33	4.88	5.12
3	2	3	2a	6	6	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	27	4.88	5.46
3	2	3	2a	13/2	13/2	0.25	3/8	3/8	4/4	2	1	1/16	1/16	1		2	62	D4	4	34	5.12	5.29
3	2	3	2a	13/2	13/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	30	5.12	5.46
3	2	3	2a	27/4	27/4	0.25	7/16	7/16	4/4	2	1	1/16	1/16	1		0	60	C4	4	35	5.29	5.46
3	2	3	2a	7	7	2.0	1/2	1/2	4/4	2	2	1/2	1/2	1		1	43	G2	2	39	5.46	6.88
3	2	3	2a	7	7	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		5	59	B3	3	36	5.46	6.88
3	2	3	2a	7	7	2.0	1/2	1/2	4/4	1	2	1/2	1/2	1		2	62	D4	4	31	5.46	6.88
3	2	3	2a	7	7	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		1	67	G4	4	28	5.46	6.88
4	3	4	3a	9	9	1.0	0	0	4/4	2	2	1/4	1/4	1		2	50	D3	3	58	6.88	7.6
4	3	4	3a	9	9	1.0	0	0	4/4	2	1	1/4	1/4	1		2	62	D4	4	50	6.88	7.6
4	3	4	3a	9	9	1.0	0	0	4/4	1	2	1/4	1/4	1		6	66	F#4	4	44	6.88	7.6
4	3	4	3a	9	9	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	40	6.88	7.6
4	3	4	3a	10	10	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		3	45	A2	2	59	7.6	7.94
4	3	4	3a	10	10	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		0	60	C4	4	51	7.6	7.94
4	3	4	3a	10	10	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		4	64	E4	4	45	7.6	7.94
4	3	4	3a	10	10	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	41	7.6	8.28
4	3	4	3a	21/2	21/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		5	47	B2	2	60	7.94	8.28
4	3	4	3a	21/2	21/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	52	7.94	8.28
4	3	4	3a	21/2	21/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		2	62	D4	4	46	7.94	8.28
4	3	4	3a	11	11	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		0	48	C3	3	61	8.28	8.84
4	3	4	3a	11	11	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		5	59	B3	3	53	8.28	8.48
4	3	4	3a	11	11	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		4	64	E4	4	42	8.28	8.84
4	3	4	3a	11	11	1.5	1/2	1/2	4/4	1	2	3/8	1/4	3/2		4	64	E4	4	47	8.28	9.1
4	3	4	3a	23/2	23/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	54	8.48	8.84
