mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	0	1	0a	0	0	0.5	0	3/4	4/4	2	2	1/8	1/8	1		2	50	D3	3	4	0.5	1.0
1	0	1	0a	0	0	0.5	0	3/4	4/4	2	1	1/8	1/8	1		-1	53	F3	3	2	0.5	1.0
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		3	57	A3	3	1	0.5	1.38
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	0	0.5	1.38
1	0	1	0a	1/2	1/2	0.5	1/8	7/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	5	1.0	1.38
1	0	1	0a	1/2	1/2	0.5	1/8	7/8	4/4	2	1	1/8	1/8	1		1	55	G3	3	3	1.0	1.38
2	1	2	1a	1	1	0.5	0	0	4/4	2	2	1/8	1/8	1		-1	53	F3	3	20	1.38	1.88
2	1	2	1a	1	1	1.0	0	0	4/4	1	2	1/4	1/4	1		3	57	A3	3	10	1.38	2.08
2	1	2	1a	1	1	1.0	0	0	4/4	2	1	1/4	1/4	1		3	57	A3	3	16	1.38	2.08
2	1	2	1a	1	1	1.5	0	0	4/4	1	1	3/8	1/4	3/2		2	62	D4	4	6	1.38	2.38
2	1	2	1a	3/2	3/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		1	55	G3	3	21	1.88	2.08
2	1	2	1a	2	2	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		-1	53	F3	3	22	2.08	2.38
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		1	55	G3	3	17	2.08	2.88
2	1	2	1a	2	2	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		5	59	B3	3	11	2.08	2.38
2	1	2	1a	5/2	5/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	23	2.38	2.88
2	1	2	1a	5/2	5/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		7	61	C#4	4	12	2.38	2.88
2	1	2	1a	5/2	5/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		4	64	E4	4	7	2.38	2.88
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		2	50	D3	3	24	2.88	3.5
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		3	57	A3	3	18	2.88	3.5
2	1	2	1a	3	3	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		2	62	D4	4	13	2.88	3.2849999999999997
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-1	65	F4	4	8	2.88	3.5
2	1	2	1a	7/2	7/2	1.0	5/8	5/8	4/4	1	2	1/4	1/4	1		-1	65	F4	4	14	3.2849999999999997	3.8
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		0	48	C3	3	25	3.5	4.22
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	19	3.5	4.22
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	9	3.5	4.22
2	1	2	1a	9/2	9/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	15	3.8	4.22
3	2	3	2a	5	5	1.0	0	0	4/4	2	2	1/4	1/4	1		-1	53	F3	3	43	4.22	5.08
3	2	3	2a	5	5	0.5	0	0	4/4	2	1	1/8	1/8	1		0	60	C4	4	38	4.22	4.66
3	2	3	2a	5	5	0.5	0	0	4/4	1	2	1/8	1/8	1		-1	65	F4	4	31	4.22	4.66
3	2	3	2a	5	5	0.5	0	0	4/4	1	1	1/8	1/8	1		3	69	A4	4	26	4.22	4.66
3	2	3	2a	11/2	11/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	39	4.66	5.08
3	2	3	2a	11/2	11/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		1	67	G4	4	32	4.66	5.08
3	2	3	2a	11/2	11/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		5	71	B4	4	27	4.66	5.08
3	2	3	2a	6	6	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		4	52	E3	3	44	5.08	5.5
3	2	3	2a	6	6	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		4	64	E4	4	40	5.08	5.72
3	2	3	2a	6	6	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		1	67	G4	4	33	5.08	5.5
3	2	3	2a	6	6	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	28	5.08	5.72
3	2	3	2a	13/2	13/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		6	54	F#3	3	45	5.5	5.72
