mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	1	1	1a	0	0	1.0	0	0	3/4	2	2	1/4	1/4	1		-1	53	F3	3	9	0.64	1.4
1	1	1	1a	0	0	1.0	0	0	3/4	2	1	1/4	1/4	1		3	57	A3	3	6	0.64	1.4
1	1	1	1a	0	0	1.0	0	0	3/4	1	2	1/4	1/4	1		0	60	C4	4	3	0.64	1.4
1	1	1	1a	0	0	1.0	0	0	3/4	1	1	1/4	1/4	1		-1	65	F4	4	0	0.64	1.4
1	1	1	1a	1	1	0.5	1/4	1/4	3/4	2	2	1/8	1/8	1		-1	53	F3	3	10	1.4	1.9
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		3	57	A3	3	7	1.4	2.4
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		0	60	C4	4	4	1.4	2.4
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		-1	65	F4	4	1	1.4	2.4
1	1	1	1a	3/2	3/2	0.5	3/8	3/8	3/4	2	2	1/8	1/8	1		4	52	E3	3	11	1.9	2.4
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		2	50	D3	3	12	2.4	2.8
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		3	57	A3	3	8	2.4	2.8
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		-1	65	F4	4	2	2.4	2.8
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		-1	65	F4	4	5	2.4	2.8
2	2	2	2a	3	3	0.5	0	0	3/4	2	1	1/8	1/8	1		1	55	G3	3	19	2.8	3.2
2	2	2	2a	3	3	1.0	0	0	3/4	2	2	1/4	1/4	1		1	55	G3	3	23	2.8	3.38
2	2	2	2a	3	3	1.0	0	0	3/4	1	2	1/4	1/4	1		-1	65	F4	4	15	2.8	3.38
2	2	2	2a	3	3	2.0	0	0	3/4	1	1	1/2	1/2	1		-2	70	Bb4	4	13	2.8	4.02
2	2	2	2a	7/2	7/2	0.5	1/8	1/8	3/4	2	1	1/8	1/8	1		3	57	A3	3	20	3.2	3.38
2	2	2	2a	4	4	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		1	43	G2	2	24	3.38	4.02
2	2	2	2a	4	4	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	21	3.38	4.02
2	2	2	2a	4	4	0.5	1/4	1/4	3/4	1	2	1/8	1/8	1		4	64	E4	4	16	3.38	3.84
2	2	2	2a	9/2	9/2	0.5	3/8	3/8	3/4	1	2	1/8	1/8	1		2	62	D4	4	17	3.84	4.02
2	2	2	2a	5	5	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		0	48	C3	3	25	4.02	4.58
2	2	2	2a	5	5	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60	C4	4	22	4.02	4.58
2	2	2	2a	5	5	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		4	64	E4	4	18	4.02	4.58
2	2	2	2a	5	5	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		1	67	G4	4	14	4.02	4.58
3	3	3	3a	6	6	1.0	0	0	3/4	2	2	1/4	1/4	1		-1	53	F3	3	32	4.58	5.04
3	3	3	3a	6	6	2.0	0	0	3/4	2	1	1/2	1/2	1		0	60	C4	4	30	4.58	5.84
3	3	3	3a	6	6	2.0	0	0	3/4	1	2	1/2	1/2	1		-1	65	F4	4	28	4.58	5.84
3	3	3	3a	6	6	2.0	0	0	3/4	1	1	1/2	1/2	1		3	69	A4	4	26	4.58	5.84
3	3	3	3a	7	7	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		4	52	E3	3	33	5.04	5.84
3	3	3	3a	8	8	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		2	50	D3	3	34	5.84	6.48
3	3	3	3a	8	8	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62	D4	4	31	5.84	6.48
3	3	3	3a	8	8	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		-1	65	F4	4	29	5.84	6.48
3	3	3	3a	8	8	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		5	71	B4	4	27	5.84	6.48
4	4	4	4a	9	9	3.0	0	0	3/4	2	2	3/4	1/2	3/2		0	48	C3	3	38	6.48	8.62
4	4	4	4a	9	9	3.0	0	0	3/4	2	1	3/4	1/2	3/2		4	64	E4	4	37	6.48	8.62
4	4	4	4a	9	9	3.0	0	0	3/4	1	2	3/4	1/2	3/2		1	67	G4	4	36	6.48	8.62
4	4	4	4a	9	9	3.0	0	0	3/4	1	1	3/4	1/2	3/2		0	72	C5	5	35	6.48	8.62
5	5	5	5a	12	12	0.5	0	0	3/4	2	2	1/8	1/8	1		-1	53	F3	3	49	8.62	9.12
5	5	5	5a	12	12	1.0	0	0	3/4	2	1	1/4	1/4	1		0	60	C4	4	46	8.62	9.34
5	5	5	5a	12	12	1.0	0	0	3/4	1	2	1/4	1/4	1		-1	65	F4	4	42	8.62	9.34
5	5	5	5a	12	12	1.0	0	0	3/4	1	1	1/4	1/4	1		3	69	A4	4	39	8.62	9.34
5	5	5	5a	25/2	25/2	0.5	1/8	1/8	3/4	2	2	1/8	1/8	1		-3	51	Eb3	3	50	9.12	9.34
5	5	5	5a	13	13	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		2	50	D3	3	51	9.34	9.88
5	5	5	5a	13	13	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		2	62	D4	4	47	9.34	9.88
5	5	5	5a	13	13	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		-1	65	F4	4	43	9.34	9.88
5	5	5	5a	13	13	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		-2	70	Bb4	4	40	9.34	9.88
5	5	5	5a	14	14	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		0	48	C3	3	52	9.88	10.5
5	5	5	5a	14	14	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	63	Eb4	4	48	9.88	10.5
5	5	5	5a	14	14	0.5	1/2	1/2	3/4	1	2	1/8	1/8	1		1	67	G4	4	44	9.88	10.2
5	5	5	5a	14	14	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		0	72	C5	5	41	9.88	10.5
