mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	1	1	1a	0	0	1.0	0	0	3/4	2	2	1/4	1/4	1		-3	51	Eb3	3	10	0.62	1.2565217391304349
1	1	1	1a	0	0	1.0	0	0	3/4	2	1	1/4	1/4	1		1	55	G3	3	6	0.62	1.2565217391304349
1	1	1	1a	0	0	1.0	0	0	3/4	1	2	1/4	1/4	1		-3	63	Eb4	4	3	0.62	1.2565217391304349
1	1	1	1a	0	0	1.0	0	0	3/4	1	1	1/4	1/4	1		-2	70	Bb4	4	0	0.62	1.2565217391304349
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		-3	51	Eb3	3	11	1.2565217391304349	2.18
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	7	1.2565217391304349	2.18
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		-3	63	Eb4	4	4	1.2565217391304349	2.18
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		1	67	G4	4	1	1.2565217391304349	2.18
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		-4	44	Ab2	2	12	2.18	2.7
1	1	1	1a	2	2	0.5	1/2	1/2	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	8	2.18	2.4
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		-3	63	Eb4	4	5	2.18	2.7
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		0	72	C5	5	2	2.18	2.7
1	1	1	1a	5/2	5/2	0.5	5/8	5/8	3/4	2	1	1/8	1/8	1		1	55	G3	3	9	2.4	2.7
2	2	2	2a	3	3	2.0	0	0	3/4	2	2	1/2	1/2	1		-4	44	Ab2	2	19	2.7	3.54
2	2	2	2a	3	3	2.0	0	0	3/4	2	1	1/2	1/2	1		-1	53	F3	3	17	2.7	3.54
2	2	2	2a	3	3	2.0	0	0	3/4	1	2	1/2	1/2	1		2	62	D4	4	15	2.7	3.54
2	2	2	2a	3	3	2.0	0	0	3/4	1	1	1/2	1/2	1		-2	70	Bb4	4	13	2.7	3.54
2	2	2	2a	5	5	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		1	55	G3	3	20	3.54	4.0
2	2	2	2a	5	5	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	18	3.54	4.0
2	2	2	2a	5	5	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		-3	63	Eb4	4	14	3.54	4.0
2	2	2	2a	5	5	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		-3	63	Eb4	4	16	3.54	4.0
3	3	3	3a	6	6	0.5	0	0	3/4	2	2	1/8	1/8	1		-1	53	F3	3	28	4.0	4.32
3	3	3	3a	6	6	2.0	0	0	3/4	2	1	1/2	1/2	1		-4	56	Ab3	3	26	4.0	4.96
3	3	3	3a	6	6	0.5	0	0	3/4	1	2	1/8	1/8	1		2	62	D4	4	23	4.0	4.32
3	3	3	3a	6	6	2.0	0	0	3/4	1	1	1/2	1/2	1		-1	65	F4	4	21	4.0	4.96
