mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	5	1b	16	0	1.0	0	0	4/4	2	2	1/4	1/4	1		3	57	A3	3	16
1	1	5	1b	16	0	1.0	0	0	4/4	2	1	1/4	1/4	1		7	61	C#4	4	10
1	1	5	1b	16	0	1.0	0	0	4/4	1	2	1/4	1/4	1		4	64	E4	4	5
1	1	5	1b	16	0	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	0
1	1	5	1b	17	1	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		8	56	G#3	3	17
1	1	5	1b	17	1	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	11
1	1	5	1b	17	1	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	6
1	1	5	1b	17	1	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	1
1	1	5	1b	18	2	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		6	54	F#3	3	18
1	1	5	1b	18	2	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		3	57	A3	3	12
1	1	5	1b	18	2	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		3	69	A4	4	7
1	1	5	1b	18	2	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		7	73	C#5	5	2
1	1	5	1b	37/2	5/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	13
1	1	5	1b	37/2	5/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		2	74	D5	5	3
1	1	5	1b	19	3	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		7	49	C#3	3	19
1	1	5	1b	19	3	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		7	61	C#4	4	14
1	1	5	1b	19	3	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		3	69	A4	4	8
1	1	5	1b	19	3	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		4	76	E5	5	4
1	1	5	1b	39/2	7/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		5	47	B2	2	20
1	1	5	1b	39/2	7/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	15
1	1	5	1b	39/2	7/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		8	68	G#4	4	9
2	2	6	2b	20	4	0.5	0	0	4/4	2	2	1/8	1/8	1		7	49	C#3	3	38
2	2	6	2b	20	4	0.5	0	0	4/4	2	1	1/8	1/8	1		4	64	E4	4	32
2	2	6	2b	20	4	0.5	0	0	4/4	1	2	1/8	1/8	1		8	68	G#4	4	25
2	2	6	2b	20	4	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	21
2	2	6	2b	41/2	9/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		9	51	D#3	3	39
2	2	6	2b	41/2	9/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	33
2	2	6	2b	41/2	9/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	26
2	2	6	2b	21	5	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	40
2	2	6	2b	21	5	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	34
2	2	6	2b	21	5	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		6	66	F#4	4	27
2	2	6	2b	21	5	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		8	68	G#4	4	22
2	2	6	2b	43/2	11/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	28
2	2	6	2b	22	6	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		5	47	B2	2	41
2	2	6	2b	22	6	0.75	1/2	1/2	4/4	2	1	3/16	1/8	3/2		5	59	B3	3	35
2	2	6	2b	22	6	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		4	64	E4	4	29
2	2	6	2b	22	6	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		6	66	F#4	4	23
2	2	6	2b	45/2	13/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		9	63	D#4	4	30
2	2	6	2b	91/4	27/4	0.25	11/16	11/16	4/4	2	1	1/16	1/16	1		3	57	A3	3	36
2	2	6	2b	23	7	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	42
2	2	6	2b	23	7	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		8	56	G#3	3	37
2	2	6	2b	23	7	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		5	59	B3	3	31
2	2	6	2b	23	7	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		4	64	E4	4	24
3	3	7	3b	24	8	1.0	0	0	4/4	2	2	1/4	1/4	1		5	47	B2	2	58
3	3	7	3b	24	8	0.5	0	0	4/4	2	1	1/8	1/8	1		5	59	B3	3	52
3	3	7	3b	24	8	0.5	0	0	4/4	1	2	1/8	1/8	1		2	62	D4	4	47
3	3	7	3b	24	8	1.0	0	0	4/4	1	1	1/4	1/4	1		6	66	F#4	4	43
3	3	7	3b	49/2	17/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		7	61	C#4	4	48
3	3	7	3b	49/2	17/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		7	61	C#4	4	53
3	3	7	3b	25	9	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		5	59	B3	3	59
3	3	7	3b	25	9	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		5	59	B3	3	49
3	3	7	3b	25	9	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		2	62	D4	4	54
3	3	7	3b	25	9	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		8	68	G#4	4	44
3	3	7	3b	51/2	19/2	0.25	3/8	3/8	4/4	2	2	1/16	1/16	1		7	61	C#4	4	60
3	3	7	3b	51/2	19/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		4	64	E4	4	55
3	3	7	3b	103/4	39/4	0.25	7/16	7/16	4/4	2	2	1/16	1/16	1		2	62	D4	4	61
3	3	7	3b	26	10	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		3	57	A3	3	56
3	3	7	3b	26	10	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		7	61	C#4	4	62
3	3	7	3b	26	10	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	E4	4	50
3	3	7	3b	26	10	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4	45
3	3	7	3b	53/2	21/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		5	59	B3	3	63
3	3	7	3b	27	11	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		4	52	E3	3	57
3	3	7	3b	27	11	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		3	57	A3	3	64
3	3	7	3b	27	11	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	51
3	3	7	3b	27	11	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	46
3	3	7	3b	55/2	23/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		8	56	G#3	3	65
4	4	8	4b	28	12	0.5	0	0	4/4	2	2	1/8	1/8	1		3	57	A3	3	77
4	4	8	4b	28	12	1.5	0	0	4/4	2	1	3/8	1/4	3/2		3	57	A3	3	74
4	4	8	4b	28	12	0.5	0	0	4/4	1	2	1/8	1/8	1		4	64	E4	4	70
4	4	8	4b	28	12	0.5	0	0	4/4	1	1	1/8	1/8	1		7	73	C#5	5	66
4	4	8	4b	57/2	25/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	78
4	4	8	4b	57/2	25/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	71
4	4	8	4b	57/2	25/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		2	74	D5	5	67
4	4	8	4b	29	13	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	79
4	4	8	4b	29	13	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	72
4	4	8	4b	29	13	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	68
4	4	8	4b	59/2	27/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		8	56	G#3	3	75
4	4	8	4b	30	14	2.0	1/2	1/2	4/4	2	2	1/2	1/2	1		3	45	A2	2	80
4	4	8	4b	30	14	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		7	61	C#4	4	76
4	4	8	4b	30	14	2.0	1/2	1/2	4/4	1	2	1/2	1/2	1		4	64	E4	4	73
4	4	8	4b	30	14	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		3	69	A4	4	69
5	5	9	5a	32	16	0.5	0	0	4/4	2	2	1/8	1/8	1		3	57	A3	3	97
5	5	9	5a	32	16	1.0	0	0	4/4	2	1	1/4	1/4	1		4	64	E4	4	90
5	5	9	5a	32	16	1.0	0	0	4/4	1	2	1/4	1/4	1		3	69	A4	4	85
5	5	9	5a	32	16	1.0	0	0	4/4	1	1	1/4	1/4	1		7	73	C#5	5	81
5	5	9	5a	65/2	33/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		8	56	G#3	3	98
5	5	9	5a	33	17	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		6	54	F#3	3	99
5	5	9	5a	33	17	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		4	64	E4	4	91
5	5	9	5a	33	17	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		3	69	A4	4	86
5	5	9	5a	33	17	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		7	73	C#5	5	82
5	5	9	5a	67/2	35/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		9	63	D#4	4	92
5	5	9	5a	34	18	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		8	56	G#3	3	100
5	5	9	5a	34	18	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		4	64	E4	4	87
5	5	9	5a	34	18	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		4	64	E4	4	93
5	5	9	5a	34	18	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71	B4	4	83
5	5	9	5a	69/2	37/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		6	54	F#3	3	101
5	5	9	5a	69/2	37/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	94
5	5	9	5a	69/2	37/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	88
5	5	9	5a	35	19	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	102
5	5	9	5a	35	19	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		7	61	C#4	4	95
5	5	9	5a	35	19	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		8	68	G#4	4	89
5	5	9	5a	35	19	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		7	73	C#5	5	84
5	5	9	5a	71/2	39/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	96
6	6	10	6a	36	20	0.5	0	0	4/4	2	2	1/8	1/8	1		6	54	F#3	3	121
6	6	10	6a	36	20	0.5	0	0	4/4	2	1	1/8	1/8	1		3	57	A3	3	115
6	6	10	6a	36	20	1.0	0	0	4/4	1	2	1/4	1/4	1		6	66	F#4	4	109
6	6	10	6a	36	20	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5	103
6	6	10	6a	73/2	41/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		8	56	G#3	3	122
6	6	10	6a	73/2	41/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	116
6	6	10	6a	37	21	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		3	57	A3	3	123
6	6	10	6a	37	21	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		7	61	C#4	4	117
6	6	10	6a	37	21	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		4	64	E4	4	110
6	6	10	6a	37	21	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		7	73	C#5	5	104
6	6	10	6a	75/2	43/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		9	63	D#4	4	118
6	6	10	6a	75/2	43/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	111
6	6	10	6a	75/2	43/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		5	71	B4	4	105
6	6	10	6a	38	22	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		4	52	E3	3	124
6	6	10	6a	38	22	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		4	64	E4	4	119
6	6	10	6a	38	22	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		8	68	G#4	4	112
6	6	10	6a	38	22	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		5	71	B4	4	106
6	6	10	6a	77/2	45/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	113
6	6	10	6a	77/2	45/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		3	69	A4	4	107
6	6	10	6a	39	23	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	125
6	6	10	6a	39	23	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		4	64	E4	4	120
6	6	10	6a	39	23	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		8	68	G#4	4	114
6	6	10	6a	39	23	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	108
7	7	11	7a	40	24	0.5	0	0	4/4	2	2	1/8	1/8	1		4	52	E3	3	142
7	7	11	7a	40	24	0.5	0	0	4/4	2	1	1/8	1/8	1		10	58	A#3	3	137
7	7	11	7a	40	24	0.5	0	0	4/4	1	2	1/8	1/8	1		7	61	C#4	4	130
7	7	11	7a	40	24	1.0	0	0	4/4	1	1	1/4	1/4	1		6	66	F#4	4	126
7	7	11	7a	81/2	49/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	143
7	7	11	7a	81/2	49/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	138
7	7	11	7a	81/2	49/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		2	62	D4	4	131
7	7	11	7a	41	25	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		7	49	C#3	3	144
7	7	11	7a	41	25	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	139
7	7	11	7a	41	25	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	132
7	7	11	7a	41	25	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		8	68	G#4	4	127
7	7	11	7a	83/2	51/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		5	47	B2	2	145
7	7	11	7a	42	26	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		7	49	C#3	3	146
7	7	11	7a	42	26	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		3	57	A3	3	140
7	7	11	7a	42	26	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		4	64	E4	4	133
7	7	11	7a	42	26	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4	128
7	7	11	7a	85/2	53/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		6	54	F#3	3	147
7	7	11	7a	85/2	53/2	0.25	5/8	5/8	4/4	1	2	1/16	1/16	1		2	62	D4	4	134
7	7	11	7a	171/4	107/4	0.25	11/16	11/16	4/4	1	2	1/16	1/16	1		7	61	C#4	4	135
7	7	11	7a	43	27	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		4	52	E3	3	148
7	7	11	7a	43	27	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	141
7	7	11	7a	43	27	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	136
7	7	11	7a	43	27	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	129
7	7	11	7a	87/2	55/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	149
8	8	12	8a	44	28	1.0	0	0	4/4	2	2	1/4	1/4	1		4	52	E3	3	168
8	8	12	8a	44	28	0.5	0	0	4/4	2	1	1/8	1/8	1		3	57	A3	3	161
8	8	12	8a	44	28	1.0	0	0	4/4	1	2	1/4	1/4	1		4	64	E4	4	156
8	8	12	8a	44	28	0.5	0	0	4/4	1	1	1/8	1/8	1		7	73	C#5	5	150
8	8	12	8a	89/2	57/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	162
8	8	12	8a	89/2	57/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		2	74	D5	5	151
8	8	12	8a	45	29	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	169
8	8	12	8a	45	29	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		8	56	G#3	3	163
8	8	12	8a	45	29	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	157
8	8	12	8a	45	29	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	152
8	8	12	8a	91/2	59/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	164
8	8	12	8a	46	30	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		3	45	A2	2	170
8	8	12	8a	46	30	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		7	61	C#4	4	165
8	8	12	8a	46	30	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		4	64	E4	4	158
8	8	12	8a	46	30	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		3	69	A4	4	153
8	8	12	8a	93/2	61/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	166
8	8	12	8a	93/2	61/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		2	62	D4	4	159
8	8	12	8a	93/2	61/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		8	68	G#4	4	154
8	8	12	8a	47	31	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		3	45	A2	2	171
8	8	12	8a	47	31	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		7	61	C#4	4	167
