mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	0	1	0a	0	0	1.0	0	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	3	0.32	1.38
1	0	1	0a	0	0	1.0	0	3/4	4/4	2	2	1/4	1/4	1		3	57	A3	3	4	0.32	1.38
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		0	60	C4	4	2	0.32	1.38
1	0	1	0a	0	0	0.5	0	3/4	4/4	1	1	1/8	1/8	1		4	64	E4	4	0	0.32	0.88
1	0	1	0a	1/2	1/2	0.5	1/8	7/8	4/4	1	1	1/8	1/8	1		-1	65	F4	4	1	0.88	1.38
2	1	2	1a	1	1	1.0	0	0	4/4	2	2	1/4	1/4	1		4	52	E3	3	20	1.38	2.12
2	1	2	1a	1	1	1.0	0	0	4/4	2	1	1/4	1/4	1		1	55	G3	3	14	1.38	2.12
2	1	2	1a	1	1	1.0	0	0	4/4	1	2	1/4	1/4	1		0	60	C4	4	9	1.38	2.12
2	1	2	1a	1	1	1.0	0	0	4/4	1	1	1/4	1/4	1		1	67	G4	4	5	1.38	2.12
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		-1	53	F3	3	15	2.12	2.74
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		-1	53	F3	3	21	2.12	2.74
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		0	60	C4	4	10	2.12	2.74
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	6	2.12	2.74
2	1	2	1a	3	3	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		0	48	C3	3	22	2.74	3.02
2	1	2	1a	3	3	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		4	52	E3	3	16	2.74	3.02
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		0	60	C4	4	11	2.74	3.26
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	G4	4	7	2.74	3.26
2	1	2	1a	7/2	7/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	23	3.02	3.26
2	1	2	1a	7/2	7/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		-1	53	F3	3	17	3.02	3.26
2	1	2	1a	4	4	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		4	52	E3	3	24	3.26	3.64
2	1	2	1a	4	4	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		1	55	G3	3	18	3.26	3.64
2	1	2	1a	4	4	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		0	60	C4	4	12	3.26	3.64
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	8	3.26	4.14
2	1	2	1a	9/2	9/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		-1	53	F3	3	25	3.64	4.14
2	1	2	1a	9/2	9/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	19	3.64	4.14
2	1	2	1a	9/2	9/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		2	62	D4	4	13	3.64	4.14
