mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	0	1	0a	0	0	0.5	0	3/4	4/4	2	1	1/8	1/8	1		3	57	A3	3	3	0.98	1.48
1	0	1	0a	0	0	0.5	0	3/4	4/4	2	2	1/8	1/8	1		3	57	A3	3	5	0.98	1.48
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	2	0.98	1.84
1	0	1	0a	0	0	0.5	0	3/4	4/4	1	1	1/8	1/8	1		7	73	C#5	5	0	0.98	1.48
1	0	1	0a	1/2	1/2	0.5	1/8	7/8	4/4	2	2	1/8	1/8	1		8	56	G#3	3	6	1.48	1.84
1	0	1	0a	1/2	1/2	0.5	1/8	7/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	4	1.48	1.84
1	0	1	0a	1/2	1/2	0.5	1/8	7/8	4/4	1	1	1/8	1/8	1		5	71	B4	4	1	1.48	1.84
2	1	2	1a	1	1	1.0	0	0	4/4	2	2	1/4	1/4	1		6	54	F#3	3	19	1.84	2.38
2	1	2	1a	1	1	1.0	0	0	4/4	2	1	1/4	1/4	1		7	61	C#4	4	15	1.84	2.38
2	1	2	1a	1	1	1.0	0	0	4/4	1	2	1/4	1/4	1		6	66	F#4	4	11	1.84	2.38
2	1	2	1a	1	1	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	7	1.84	2.38
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		8	56	G#3	3	20	2.38	3.08
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	16	2.38	3.08
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	12	2.38	3.08
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	8	2.38	3.08
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		3	57	A3	3	17	3.08	3.74
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		3	57	A3	3	21	3.08	3.74
