mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	1	1	1a	0	0	1.0	0	0	3/4	2	2	1/4	1/4	1		-2	46	Bb2	2	9	0.06	1.06
1	1	1	1a	0	0	1.0	0	0	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	6	0.06	1.06
1	1	1	1a	0	0	1.0	0	0	3/4	1	2	1/4	1/4	1		-1	65	F4	4	3	0.06	1.06
1	1	1	1a	0	0	1.0	0	0	3/4	1	1	1/4	1/4	1		2	74	D5	5	0	0.06	1.06
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		2	50	D3	3	10	1.06	1.2546428571428572
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	7	1.06	1.2546428571428572
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		-1	65	F4	4	4	1.06	1.2546428571428572
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		-2	70	Bb4	4	1	1.06	1.2546428571428572
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		-2	46	Bb2	2	11	1.2546428571428572	1.96
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	65	F4	4	8	1.2546428571428572	1.96
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		-2	70	Bb4	4	5	1.2546428571428572	1.96
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	D5	5	2	1.2546428571428572	1.96
2	2	2	2a	3	3	1.0	0	0	3/4	2	2	1/4	1/4	1		0	48	C3	3	20	1.96	2.7
2	2	2	2a	3	3	1.0	0	0	3/4	2	1	1/4	1/4	1		-3	63	Eb4	4	17	1.96	2.7
2	2	2	2a	3	3	1.0	0	0	3/4	1	2	1/4	1/4	1		-2	70	Bb4	4	14	1.96	2.7
2	2	2	2a	3	3	2.0	0	0	3/4	1	1	1/2	1/2	1		-3	75	Eb5	5	12	1.96	2.9
2	2	2	2a	4	4	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		-1	53	F3	3	21	2.7	2.9
2	2	2	2a	4	4	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60	C4	4	18	2.7	2.9
2	2	2	2a	4	4	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		3	69	A4	4	15	2.7	2.9
