mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	1	1	1a	0	0	0.5	0	0	4/4	2	2	1/8	1/8	1		-1	41	F2	2	16	0.72	1.22
1	1	1	1a	0	0	0.5	0	0	4/4	2	1	1/8	1/8	1		3	57	A3	3	9	0.72	1.22
1	1	1	1a	0	0	1.0	0	0	4/4	1	2	1/4	1/4	1		-1	65	F4	4	3	0.72	1.72
1	1	1	1a	0	0	1.0	0	0	4/4	1	1	1/4	1/4	1		0	72	C5	5	0	0.72	1.72
1	1	1	1a	1/2	1/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		1	43	G2	2	17	1.22	1.72
1	1	1	1a	1/2	1/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	10	1.22	1.72
1	1	1	1a	1	1	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		3	45	A2	2	18	1.72	2.18
1	1	1	1a	1	1	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	11	1.72	2.6
1	1	1	1a	1	1	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	4	1.72	2.6
1	1	1	1a	1	1	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	1	1.72	2.6
1	1	1	1a	3/2	3/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		-2	46	Bb2	2	19	2.18	2.6
1	1	1	1a	2	2	2.0	1/2	1/2	4/4	2	2	1/2	1/2	1		0	48	C3	3	20	2.6	4.1
1	1	1	1a	2	2	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		0	60	C4	4	12	2.6	2.92
1	1	1	1a	2	2	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		-1	65	F4	4	5	2.6	2.92
1	1	1	1a	2	2	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		1	67	G4	4	2	2.6	4.1
1	1	1	1a	5/2	5/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		1	55	G3	3	13	2.92	3.32
1	1	1	1a	5/2	5/2	0.25	5/8	5/8	4/4	1	2	1/16	1/16	1		4	64	E4	4	6	2.92	3.0700000000000003
1	1	1	1a	11/4	11/4	0.25	11/16	11/16	4/4	1	2	1/16	1/16	1		2	62	D4	4	7	3.0700000000000003	3.32
