mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	1	0a	0	0	0.5	0	3/4	4/4	2	2	1/8	1/8	1		3	57	A3	3	3
1	0	1	0a	0	0	1.0	0	3/4	4/4	2	1	1/4	1/4	1		7	61	C#4	4	2
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	1
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	0
1	0	1	0a	1/2	1/2	0.5	1/8	7/8	4/4	2	2	1/8	1/8	1		8	56	G#3	3	4
2	1	2	1a	1	1	1.0	0	0	4/4	2	2	1/4	1/4	1		6	54	F#3	3	19
2	1	2	1a	1	1	1.0	0	0	4/4	2	1	1/4	1/4	1		7	61	C#4	4	13
2	1	2	1a	1	1	1.0	0	0	4/4	1	2	1/4	1/4	1		6	66	F#4	4	9
2	1	2	1a	1	1	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	5
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		7	49	C#3	3	20
2	1	2	1a	2	2	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		7	61	C#4	4	14
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	10
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	6
2	1	2	1a	5/2	5/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	15
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		2	50	D3	3	21
2	1	2	1a	3	3	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		3	57	A3	3	16
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		6	66	F#4	4	11
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4	7
2	1	2	1a	7/2	7/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		8	56	G#3	3	17
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		9	51	D#3	3	22
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		6	54	F#3	3	18
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	12
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	8
3	2	3	2a	5	5	1.0	0	0	4/4	2	2	1/4	1/4	1		4	52	E3	3	35
3	2	3	2a	5	5	1.5	0	0	4/4	2	1	3/8	1/4	3/2		5	59	B3	3	31
3	2	3	2a	5	5	1.0	0	0	4/4	1	2	1/4	1/4	1		4	64	E4	4	27
3	2	3	2a	5	5	1.0	0	0	4/4	1	1	1/4	1/4	1		1	67	G4	4	23
3	2	3	2a	6	6	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		5	47	B2	2	36
3	2	3	2a	6	6	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		9	63	D#4	4	28
3	2	3	2a	6	6	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		6	66	F#4	4	24
3	2	3	2a	13/2	13/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	32
3	2	3	2a	7	7	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		4	40	E2	2	37
3	2	3	2a	7	7	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		8	56	G#3	3	33
3	2	3	2a	7	7	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		5	59	B3	3	29
3	2	3	2a	7	7	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		4	64	E4	4	25
3	2	3	2a	8	8	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	38
3	2	3	2a	8	8	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		4	64	E4	4	34
3	2	3	2a	8	8	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		8	68	G#4	4	30
3	2	3	2a	8	8	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	26
4	3	4	3a	9	9	1.0	0	0	4/4	2	2	1/4	1/4	1		3	57	A3	3	51
4	3	4	3a	9	9	1.0	0	0	4/4	2	1	1/4	1/4	1		4	64	E4	4	48
4	3	4	3a	9	9	1.0	0	0	4/4	1	2	1/4	1/4	1		3	69	A4	4	44
4	3	4	3a	9	9	1.0	0	0	4/4	1	1	1/4	1/4	1		7	73	C#5	5	39
4	3	4	3a	10	10	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		5	59	B3	3	52
4	3	4	3a	10	10	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		9	63	D#4	4	49
4	3	4	3a	10	10	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		8	68	G#4	4	45
4	3	4	3a	10	10	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	40
4	3	4	3a	21/2	21/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	46
4	3	4	3a	11	11	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		7	61	C#4	4	53
4	3	4	3a	11	11	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		7	61	C#4	4	50
4	3	4	3a	11	11	2.0	1/2	1/2	4/4	1	2	1/2	1/2	1	1	4	64	E4	4	47
4	3	4	3a	11	11	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4	41
4	3	4	3a	12	12	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		5	59	B3	3	54
4	3	4	3a	12	12	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		8	68	G#4	4	42
4	3	4	3a	25/2	25/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		3	57	A3	3	55
4	3	4	3a	25/2	25/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		6	66	F#4	4	43
5	4	5	4a	13	13	1.0	0	0	4/4	2	2	1/4	1/4	1		5	59	B3	3	65
5	4	5	4a	13	13	1.5	0	0	4/4	2	1	3/8	1/4	3/2		5	59	B3	3	62
5	4	5	4a	13	13	1.0	0	0	4/4	1	2	1/4	1/4	1	-1	4	64	E4	4	59
5	4	5	4a	13	13	1.0	0	0	4/4	1	1	1/4	1/4	1		8	68	G#4	4	56
5	4	5	4a	14	14	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		5	47	B2	2	66
5	4	5	4a	14	14	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		9	63	D#4	4	60
5	4	5	4a	14	14	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		6	66	F#4	4	57
5	4	5	4a	29/2	29/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	63
5	4	5	4a	15	15	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		4	52	E3	3	67
5	4	5	4a	15	15	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		8	56	G#3	3	64
5	4	5	4a	15	15	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		5	59	B3	3	61
5	4	5	4a	15	15	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		4	64	E4	4	58
1	0	6	4a	16	0	0.5	0	3/4	4/4	2	2	1/8	1/8	1		3	57	A3	3	3
1	0	6	4a	16	0	1.0	0	3/4	4/4	2	1	1/4	1/4	1		7	61	C#4	4	2
1	0	6	4a	16	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	1
1	0	6	4a	16	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	0
1	0	6	4a	33/2	1/2	0.5	1/8	7/8	4/4	2	2	1/8	1/8	1		8	56	G#3	3	4
2	1	7	1b	17	1	1.0	0	0	4/4	2	2	1/4	1/4	1		6	54	F#3	3	19
2	1	7	1b	17	1	1.0	0	0	4/4	2	1	1/4	1/4	1		7	61	C#4	4	13
2	1	7	1b	17	1	1.0	0	0	4/4	1	2	1/4	1/4	1		6	66	F#4	4	9
2	1	7	1b	17	1	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	5
2	1	7	1b	18	2	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		7	49	C#3	3	20
2	1	7	1b	18	2	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		7	61	C#4	4	14
2	1	7	1b	18	2	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	10
2	1	7	1b	18	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	6
2	1	7	1b	37/2	5/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	15
2	1	7	1b	19	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		2	50	D3	3	21
2	1	7	1b	19	3	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		3	57	A3	3	16
2	1	7	1b	19	3	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		6	66	F#4	4	11
2	1	7	1b	19	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4	7
2	1	7	1b	39/2	7/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		8	56	G#3	3	17
2	1	7	1b	20	4	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		9	51	D#3	3	22
