mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	1	1	1a	0	0	0.5	0	0	4/4	2	2	1/8	1/8	1		1	55	G3	3	18	0.44	0.94
1	1	1	1a	0	0	0.5	0	0	4/4	2	1	1/8	1/8	1		5	59	B3	3	10	0.44	0.94
1	1	1	1a	0	0	0.5	0	0	4/4	1	2	1/8	1/8	1		2	62	D4	4	4	0.44	0.94
1	1	1	1a	0	0	1.0	0	0	4/4	1	1	1/4	1/4	1		1	67	G4	4	0	0.44	1.26
1	1	1	1a	1/2	1/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		3	57	A3	3	19	0.94	1.26
1	1	1	1a	1/2	1/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		0	60	C4	4	5	0.94	1.26
1	1	1	1a	1/2	1/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	11	0.94	1.26
1	1	1	1a	1	1	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		5	59	B3	3	6	1.26	1.54
1	1	1	1a	1	1	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		5	59	B3	3	20	1.26	1.54
1	1	1	1a	1	1	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		2	62	D4	4	12	1.26	1.54
1	1	1	1a	1	1	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	1	1.26	1.92
1	1	1	1a	3/2	3/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		3	57	A3	3	21	1.54	1.92
1	1	1	1a	3/2	3/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		0	60	C4	4	7	1.54	1.92
1	1	1	1a	3/2	3/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	13	1.54	1.92
1	1	1	1a	2	2	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		1	55	G3	3	22	1.92	2.18
1	1	1	1a	2	2	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		5	59	B3	3	14	1.92	2.18
1	1	1	1a	2	2	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		2	62	D4	4	8	1.92	2.52
1	1	1	1a	2	2	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	G4	4	2	1.92	2.52
1	1	1	1a	5/2	5/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		3	57	A3	3	23	2.18	2.52
1	1	1	1a	5/2	5/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	15	2.18	2.52
1	1	1	1a	3	3	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		1	55	G3	3	24	2.52	2.84
1	1	1	1a	3	3	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		5	59	B3	3	16	2.52	2.84
1	1	1	1a	3	3	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	62	D4	4	3	2.52	3.12
1	1	1	1a	3	3	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		2	62	D4	4	9	2.52	3.12
