mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	0	1	0a	0	0	1.0	0	1/2	3/4	2	2	1/4	1/4	1		3	45	A2	2	3	0.82	1.6244444444444446
1	0	1	0a	0	0	1.0	0	1/2	3/4	2	1	1/4	1/4	1		0	60	C4	4	2	0.82	1.6244444444444446
1	0	1	0a	0	0	1.0	0	1/2	3/4	1	2	1/4	1/4	1		4	64	E4	4	1	0.82	1.6244444444444446
1	0	1	0a	0	0	1.0	0	1/2	3/4	1	1	1/4	1/4	1		3	69	A4	4	0	0.82	1.6244444444444446
2	1	2	1a	1	1	1.0	0	0	3/4	2	2	1/4	1/4	1		3	57	A3	3	13	1.6244444444444446	1.94
2	1	2	1a	1	1	1.0	0	0	3/4	2	1	1/4	1/4	1	1	0	60	C4	4	10	1.6244444444444446	1.94
2	1	2	1a	1	1	1.0	0	0	3/4	1	2	1/4	1/4	1	1	4	64	E4	4	7	1.6244444444444446	1.94
2	1	2	1a	1	1	1.0	0	0	3/4	1	1	1/4	1/4	1	1	3	69	A4	4	4	1.6244444444444446	1.94
2	1	2	1a	2	2	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		1	55	G3	3	14	1.94	2.18
2	1	2	1a	2	2	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1	-1	0	60	C4	4	11	1.94	2.18
2	1	2	1a	2	2	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1	-1	4	64	E4	4	8	1.94	2.18
2	1	2	1a	2	2	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1	-1	3	69	A4	4	5	1.94	2.18
2	1	2	1a	3	3	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		6	54	F#3	3	15	2.18	2.72
2	1	2	1a	3	3	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62	D4	4	12	2.18	2.72
2	1	2	1a	3	3	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69	A4	4	6	2.18	2.72
2	1	2	1a	3	3	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		3	69	A4	4	9	2.18	2.72
3	2	3	2a	4	4	1.0	0	0	3/4	2	2	1/4	1/4	1		1	55	G3	3	22	2.72	3.2666666666666666
3	2	3	2a	4	4	2.0	0	0	3/4	2	1	1/2	1/2	1		2	62	D4	4	20	2.72	3.36
3	2	3	2a	4	4	2.0	0	0	3/4	1	2	1/2	1/2	1		1	67	G4	4	18	2.72	3.36
3	2	3	2a	4	4	2.0	0	0	3/4	1	1	1/2	1/2	1		5	71	B4	4	16	2.72	3.36
3	2	3	2a	5	5	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		2	50	D3	3	23	3.2666666666666666	3.36
3	2	3	2a	6	6	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		-1	53	F3	3	24	3.36	3.92
3	2	3	2a	6	6	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62	D4	4	21	3.36	3.92
3	2	3	2a	6	6	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		1	67	G4	4	19	3.36	3.92
3	2	3	2a	6	6	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		5	71	B4	4	17	3.36	3.92
4	3	4	3a	7	7	1.0	0	0	3/4	2	2	1/4	1/4	1		4	52	E3	3	33	3.92	6.48
4	3	4	3a	7	7	1.0	0	0	3/4	2	1	1/4	1/4	1		0	60	C4	4	30	3.92	6.48
4	3	4	3a	7	7	2.0	0	0	3/4	1	2	1/2	1/2	1		1	67	G4	4	28	3.92	7.48
4	3	4	3a	7	7	1.0	0	0	3/4	1	1	1/4	1/4	1		0	72	C5	5	25	3.92	6.48
4	3	4	3a	8	8	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		0	48	C3	3	34	6.48	7.48
4	3	4	3a	8	8	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		4	64	E4	4	31	6.48	7.48
4	3	4	3a	8	8	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		5	71	B4	4	26	6.48	7.48
4	3	4	3a	9	9	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		-1	53	F3	3	35	7.48	8.48
4	3	4	3a	9	9	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60	C4	4	32	7.48	8.48
4	3	4	3a	9	9	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		-1	65	F4	4	29	7.48	8.48
4	3	4	3a	9	9	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69	A4	4	27	7.48	8.48
5	4	5	4a	10	10	3.0	0	0	3/4	2	2	3/4	1/2	3/2		0	48	C3	3	39	8.48	11.4
5	4	5	4a	10	10	3.0	0	0	3/4	2	1	3/4	1/2	3/2		0	60	C4	4	38	8.48	11.4
5	4	5	4a	10	10	3.0	0	0	3/4	1	2	3/4	1/2	3/2		4	64	E4	4	37	8.48	11.4
5	4	5	4a	10	10	3.0	0	0	3/4	1	1	3/4	1/2	3/2		1	67	G4	4	36	8.48	11.4
6	5	6	5a	13	13	1.0	0	0	3/4	2	2	1/4	1/4	1		0	48	C3	3	45	11.4	12.4
6	5	6	5a	13	13	3.0	0	0	3/4	2	1	3/4	1/2	3/2	1	4	64	E4	4	44	11.4	14.4
6	5	6	5a	13	13	2.0	0	0	3/4	1	2	1/2	1/2	1		1	67	G4	4	42	11.4	13.4
6	5	6	5a	13	13	2.0	0	0	3/4	1	1	1/2	1/2	1		0	72	C5	5	40	11.4	13.4
6	5	6	5a	14	14	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		0	60	C4	4	46	12.4	13.4
6	5	6	5a	15	15	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		5	59	B3	3	47	13.4	14.4
6	5	6	5a	15	15	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		8	68	G#4	4	43	13.4	14.4
6	5	6	5a	15	15	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	D5	5	41	13.4	14.4
7	6	7	6a	16	16	1.0	0	0	3/4	2	2	1/4	1/4	1		3	57	A3	3	55	14.4	26.22
7	6	7	6a	16	16	1.0	0	0	3/4	2	1	1/4	1/4	1	-1	4	64	E4	4	52	14.4	26.22
7	6	7	6a	16	16	2.0	0	0	3/4	1	2	1/2	1/2	1		3	69	A4	4	50	14.4	27.22
7	6	7	6a	16	16	2.0	0	0	3/4	1	1	1/2	1/2	1		0	72	C5	5	48	14.4	27.22
7	6	7	6a	17	17	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		6	54	F#3	3	56	26.22	27.22
7	6	7	6a	17	17	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		2	62	D4	4	53	26.22	27.22
7	6	7	6a	18	18	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		1	55	G3	3	57	27.22	28.42
7	6	7	6a	18	18	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62	D4	4	54	27.22	28.42
7	6	7	6a	18	18	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		1	67	G4	4	51	27.22	28.42
7	6	7	6a	18	18	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		5	71	B4	4	49	27.22	28.42
8	7	8	7a	19	19	2.0	0	0	3/4	2	2	1/2	1/2	1		0	48	C3	3	64	28.42	33.72
8	7	8	7a	19	19	2.0	0	0	3/4	2	1	1/2	1/2	1		4	64	E4	4	62	28.42	33.72
8	7	8	7a	19	19	2.0	0	0	3/4	1	2	1/2	1/2	1		1	67	G4	4	60	28.42	33.72
8	7	8	7a	19	19	2.0	0	0	3/4	1	1	1/2	1/2	1		0	72	C5	5	58	28.42	33.72
8	7	8	7a	21	21	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		0	60	C4	4	65	33.72	34.98
8	7	8	7a	21	21	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		4	64	E4	4	63	33.72	34.98
8	7	8	7a	21	21	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		1	67	G4	4	61	33.72	34.98
8	7	8	7a	21	21	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		0	72	C5	5	59	33.72	34.98
9	8	9	8a	22	22	1.0	0	0	3/4	2	2	1/4	1/4	1		3	57	A3	3	73	34.98	35.98
9	8	9	8a	22	22	1.0	0	0	3/4	2	1	1/4	1/4	1		4	64	E4	4	70	34.98	35.98
9	8	9	8a	22	22	2.0	0	0	3/4	1	2	1/2	1/2	1		3	69	A4	4	68	34.98	36.18
9	8	9	8a	22	22	2.0	0	0	3/4	1	1	1/2	1/2	1		0	72	C5	5	66	34.98	36.18
9	8	9	8a	23	23	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		6	54	F#3	3	74	35.98	36.18
9	8	9	8a	23	23	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		2	62	D4	4	71	35.98	36.18
9	8	9	8a	24	24	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		2	50	D3	3	75	36.18	36.44
9	8	9	8a	24	24	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62	D4	4	72	36.18	36.44
9	8	9	8a	24	24	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		6	66	F#4	4	69	36.18	36.44
9	8	9	8a	24	24	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		0	72	C5	5	67	36.18	36.44
10	9	10	9a	25	25	1.0	0	0	3/4	2	2	1/4	1/4	1		1	55	G3	3	83	36.44	36.9
10	9	10	9a	25	25	1.0	0	0	3/4	2	1	1/4	1/4	1		2	62	D4	4	80	36.44	36.9
10	9	10	9a	25	25	2.0	0	0	3/4	1	2	1/2	1/2	1		1	67	G4	4	78	36.44	37.44
10	9	10	9a	25	25	2.0	0	0	3/4	1	1	1/2	1/2	1		5	71	B4	4	76	36.44	37.44
10	9	10	9a	26	26	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		4	52	E3	3	84	36.9	37.44
10	9	10	9a	26	26	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		4	64	E4	4	81	36.9	37.44
10	9	10	9a	27	27	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		7	49	C#3	3	85	37.44	37.74
10	9	10	9a	27	27	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		4	64	E4	4	82	37.44	37.74
