mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	0	1	0a	0	0	0.5	0	3/4	4/4	2	1	1/8	1/8	1		3	57	A3	3	3	1.14	1.64
1	0	1	0a	0	0	1.0	0	3/4	4/4	2	2	1/4	1/4	1		3	57	A3	3	5	1.14	2.02
1	0	1	0a	0	0	0.5	0	3/4	4/4	1	2	1/8	1/8	1		7	61	C#4	4	1	1.14	1.64
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	0	1.14	2.02
1	0	1	0a	1/2	1/2	0.5	1/8	7/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	4	1.64	2.02
1	0	1	0a	1/2	1/2	0.5	1/8	7/8	4/4	1	2	1/8	1/8	1		2	62	D4	4	2	1.64	2.02
2	1	2	1a	1	1	0.5	0	0	4/4	2	2	1/8	1/8	1		3	45	A2	2	21	2.02	2.52
2	1	2	1a	1	1	0.5	0	0	4/4	2	1	1/8	1/8	1		7	61	C#4	4	15	2.02	2.52
2	1	2	1a	1	1	1.0	0	0	4/4	1	2	1/4	1/4	1		4	64	E4	4	11	2.02	2.8
2	1	2	1a	1	1	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	6	2.02	2.8
2	1	2	1a	3/2	3/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		5	47	B2	2	22	2.52	2.8
2	1	2	1a	3/2	3/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	16	2.52	2.8
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		7	49	C#3	3	23	2.8	3.5
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		3	57	A3	3	12	2.8	3.5
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		4	64	E4	4	17	2.8	3.5
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	7	2.8	3.5
2	1	2	1a	3	3	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		2	50	D3	3	24	3.5	3.86
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		3	57	A3	3	18	3.5	4.3
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		2	62	D4	4	13	3.5	4.3
2	1	2	1a	3	3	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		6	66	F#4	4	8	3.5	3.86
2	1	2	1a	7/2	7/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	25	3.86	4.3
2	1	2	1a	7/2	7/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		8	68	G#4	4	9	3.86	4.3
2	1	2	1a	4	4	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		6	54	F#3	3	26	4.3	4.68
2	1	2	1a	4	4	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		3	57	A3	3	19	4.3	4.68
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		7	61	C#4	4	14	4.3	5.0
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	10	4.3	5.0
2	1	2	1a	9/2	9/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	27	4.68	5.0
2	1	2	1a	9/2	9/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		8	56	G#3	3	20	4.68	5.0
3	2	3	2a	5	5	1.0	0	0	4/4	2	2	1/4	1/4	1		9	51	D#3	3	42	5.0	5.8
3	2	3	2a	5	5	1.0	0	0	4/4	2	1	1/4	1/4	1		6	54	F#3	3	37	5.0	5.8
3	2	3	2a	5	5	1.0	0	0	4/4	1	2	1/4	1/4	1		5	59	B3	3	33	5.0	5.8
3	2	3	2a	5	5	0.5	0	0	4/4	1	1	1/8	1/8	1		5	71	B4	4	28	5.0	5.44
3	2	3	2a	11/2	11/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		3	69	A4	4	29	5.44	5.8
3	2	3	2a	6	6	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	43	5.8	6.6
3	2	3	2a	6	6	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		8	56	G#3	3	38	5.8	6.22
