mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	1	1	1a	0	0	1.0	0	0	3/4	2	2	1/4	1/4	1		1	55	G3	3	10	0.76	1.76
1	1	1	1a	0	0	1.0	0	0	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	7	0.76	1.76
1	1	1	1a	0	0	1.0	0	0	3/4	1	2	1/4	1/4	1		1	67	G4	4	4	0.76	1.76
1	1	1	1a	0	0	1.0	0	0	3/4	1	1	1/4	1/4	1		2	74	D5	5	0	0.76	1.76
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		0	48	C3	3	11	1.76	2.66
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	8	1.76	2.66
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		1	67	G4	4	5	1.76	2.66
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		-3	75	Eb5	5	1	1.76	2.66
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		-1	53	F3	3	12	2.66	3.2
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		3	57	A3	3	9	2.66	3.2
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		-1	65	F4	4	6	2.66	3.2
1	1	1	1a	2	2	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		2	74	D5	5	2	2.66	2.94
1	1	1	1a	5/2	5/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		0	72	C5	5	3	2.94	3.2
2	2	2	2a	3	3	1.0	0	0	3/4	2	2	1/4	1/4	1		-2	46	Bb2	2	24	3.2	4.04
2	2	2	2a	3	3	1.0	0	0	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	20	3.2	4.04
2	2	2	2a	3	3	1.0	0	0	3/4	1	2	1/4	1/4	1		-1	65	F4	4	16	3.2	4.04
2	2	2	2a	3	3	1.0	0	0	3/4	1	1	1/4	1/4	1		2	74	D5	5	13	3.2	4.04
2	2	2	2a	4	4	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		-2	58	Bb3	3	25	4.04	4.7
2	2	2	2a	4	4	0.5	1/4	1/4	3/4	2	1	1/8	1/8	1		0	60	C4	4	21	4.04	4.32
2	2	2	2a	4	4	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		4	64	E4	4	17	4.04	4.7
2	2	2	2a	4	4	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		1	67	G4	4	14	4.04	4.7
2	2	2	2a	9/2	9/2	0.5	3/8	3/8	3/4	2	1	1/8	1/8	1		2	62	D4	4	22	4.32	4.7
2	2	2	2a	5	5	0.5	1/2	1/2	3/4	2	2	1/8	1/8	1		3	57	A3	3	26	4.7	5.1
2	2	2	2a	5	5	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	63	Eb4	4	23	4.7	5.42
2	2	2	2a	5	5	0.5	1/2	1/2	3/4	1	2	1/8	1/8	1		6	66	F#4	4	18	4.7	5.1
2	2	2	2a	5	5	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1	1	0	72	C5	5	15	4.7	5.42
2	2	2	2a	11/2	11/2	0.5	5/8	5/8	3/4	2	2	1/8	1/8	1		1	55	G3	3	27	5.1	5.42
2	2	2	2a	11/2	11/2	0.5	5/8	5/8	3/4	1	2	1/8	1/8	1		1	67	G4	4	19	5.1	5.42
3	3	3	3a	6	6	1.0	0	0	3/4	2	2	1/4	1/4	1		6	54	F#3	3	42	5.42	6.42
3	3	3	3a	6	6	1.5	0	0	3/4	2	1	3/8	1/4	3/2		2	62	D4	4	38	5.42	6.84
3	3	3	3a	6	6	1.0	0	0	3/4	1	2	1/4	1/4	1		3	69	A4	4	33	5.42	6.42
3	3	3	3a	6	6	1.0	0	0	3/4	1	1	1/4	1/4	1	-1	0	72	C5	5	28	5.42	6.42
3	3	3	3a	7	7	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		1	55	G3	3	43	6.42	6.98
3	3	3	3a	7	7	0.5	1/4	1/4	3/4	1	2	1/8	1/8	1		1	67	G4	4	34	6.42	6.84
3	3	3	3a	7	7	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		-2	70	Bb4	4	29	6.42	6.84
