mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	1	1	1a	0	0	0.5	0	0	3/4	2	2	1/8	1/8	1		1	55	G3	3	12	1.22	2.2
1	1	1	1a	0	0	0.5	0	0	3/4	2	1	1/8	1/8	1		-2	58	Bb3	3	8	1.22	2.2
1	1	1	1a	0	0	1.0	0	0	3/4	1	2	1/4	1/4	1		2	62	D4	4	4	1.22	3.24
1	1	1	1a	0	0	1.0	0	0	3/4	1	1	1/4	1/4	1		1	67	G4	4	0	1.22	3.24
1	1	1	1a	1/2	1/2	0.5	1/8	1/8	3/4	2	2	1/8	1/8	1		3	57	A3	3	13	2.2	3.24
1	1	1	1a	1/2	1/2	0.5	1/8	1/8	3/4	2	1	1/8	1/8	1		0	60	C4	4	9	2.2	3.24
1	1	1	1a	1	1	0.5	1/4	1/4	3/4	2	2	1/8	1/8	1		-2	58	Bb3	3	14	3.24	5.1
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		2	62	D4	4	10	3.24	7.12
1	1	1	1a	1	1	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		1	67	G4	4	1	3.24	5.1
1	1	1	1a	1	1	0.5	1/4	1/4	3/4	1	2	1/8	1/8	1		1	67	G4	4	5	3.24	5.1
1	1	1	1a	3/2	3/2	0.5	3/8	3/8	3/4	2	2	1/8	1/8	1		3	57	A3	3	15	5.1	7.12
1	1	1	1a	3/2	3/2	0.5	3/8	3/8	3/4	1	2	1/8	1/8	1		6	66	F#4	4	6	5.1	7.12
1	1	1	1a	3/2	3/2	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		3	69	A4	4	2	5.1	7.12
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		1	55	G3	3	16	7.12	12.6
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62	D4	4	11	7.12	12.6
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		1	67	G4	4	7	7.12	12.6
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		-2	70	Bb4	4	3	7.12	12.6
2	2	2	2a	3	3	1.0	0	0	3/4	2	2	1/4	1/4	1		0	48	C3	3	26	12.6	13.6
2	2	2	2a	3	3	1.0	0	0	3/4	2	1	1/4	1/4	1		-3	63	Eb4	4	22	12.6	13.6
2	2	2	2a	3	3	1.0	0	0	3/4	1	2	1/4	1/4	1		1	67	G4	4	19	12.6	13.6
2	2	2	2a	3	3	2.0	0	0	3/4	1	1	1/2	1/2	1		3	69	A4	4	17	12.6	15.16
2	2	2	2a	4	4	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		2	50	D3	3	27	13.6	15.16
2	2	2	2a	4	4	0.5	1/4	1/4	3/4	2	1	1/8	1/8	1		2	62	D4	4	23	13.6	14.16
2	2	2	2a	4	4	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		6	66	F#4	4	20	13.6	15.16
2	2	2	2a	9/2	9/2	0.5	3/8	3/8	3/4	2	1	1/8	1/8	1		0	60	C4	4	24	14.16	15.16
2	2	2	2a	5	5	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		-3	51	Eb3	3	28	15.16	17.14
2	2	2	2a	5	5	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	25	15.16	17.14
2	2	2	2a	5	5	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		1	67	G4	4	18	15.16	17.14
